電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
WMA03873,金泰里,臺北市中山區堤頂大道二段258號,"25.077988,121.565859",1,284.0,中山分局,
WMA03879,金泰里,臺北市中山區樂群二路266巷16號,"25.079946658807508,121.5619934493188",1,591.0,中山分局,
WMA03360,金泰里,臺北市中山區敬業三路20號,"25.082926,121.556712",3,23768.0,中山分局,
WMA03825,金泰里,臺北市中山區敬業三路123號,"25.081795,121.555539",1,11388.0,中山分局,
WMA02481,恆安里,臺北市中山區農安街4-1號,"25.064874,121.523073",1,328.0,中山分局,
WMA02935,恆安里,臺北市中山區雙城街10巷10、12號,"25.064105,121.523487",1,341.0,中山分局,
WMA02939,恆安里,臺北市中山區雙城街10巷14、16號,"25.064105,121.523487",1,197.0,中山分局,
WMA02950,恆安里,臺北市中山區雙城街10巷18、20號,"25.064105,121.523487",1,213.0,中山分局,
WMA02951,恆安里,臺北市中山區雙城街10巷21、23號,"25.064105,121.523487",1,306.0,中山分局,
WMA02952,恆安里,臺北市中山區雙城街10巷25、27號,"25.064105,121.523487",1,165.0,中山分局,
WMA02953,恆安里,臺北市中山區雙城街12巷3-1、3-2號,"25.064571,121.523266",1,256.0,中山分局,
WMA02954,恆安里,臺北市中山區雙城街12巷6號,"25.064454,121.52348",1,64.0,中山分局,
WMA03046,恆安里,臺北市中山區雙城街10巷13號,"25.064218,121.524012",1,737.0,中山分局,
WMA03125,恆安里,臺北市中山區農安街2、2-1號,"25.06484,121.525099",1、2,641.0,中山分局,
WMA03148,恆安里,臺北市中山區農安街12-1-12-4號,"25.064844,121.523826",2,550.0,中山分局,
WMA03498,恆安里,臺北市中山區農安街10號之1,"25.064841,121.523664",1,265.0,中山分局,
WMA03572,恆安里,臺北市中山區農安街6號,"25.064785,121.523267",1,1702.0,中山分局,
WMA00185,恆安里,臺北市中山區中山北路二段181號,"25.063258,121.52273",1、2,317.0,中山分局,
WMA00187,恆安里,臺北市中山區中山北路二段185號,"25.063855,121.522597",2,817.0,中山分局,
WMA00266,恆安里,臺北市中山區中山北路二段183巷22、22-1號,"25.063642,121.524343",1,62.0,中山分局,
WMA00267,恆安里,臺北市中山區中山北路二段183巷22-3號,"25.063685,121.52388",1,382.0,中山分局,
WMA00268,恆安里,臺北市中山區中山北路二段183巷2-4號,"25.063721,121.523032",1,125.0,中山分局,
WMA00269,恆安里,臺北市中山區中山北路二段183巷3-1、3-3號,"25.063779,121.523398",1,336.0,中山分局,
WMA00270,恆安里,臺北市中山區中山北路二段183巷4-3號,"25.063704,121.523386",1,154.0,中山分局,
WMA00398,恆安里,臺北市中山區中山北路三段9號,"25.064121,121.52255",1,49.0,中山分局,
WMA00963,恆安里,臺北市中山區農安街2巷18號,"25.064117,121.522977",2,298.0,中山分局,
WMA02507,恆安里,臺北市中山區農安街2巷20號,"25.064081,121.522983",1,608.0,中山分局,
WMA02984,恆安里,臺北市中山區雙城街4巷2號,"25.063292,121.524259",3,868.0,中山分局,
WMA03545,恆安里,臺北市中山區民權東路一段21號,"25.062973,121.523601",1,1269.0,中山分局,
WMA03751,恆安里,臺北市中山區民權東路一段15號,"25.06298,121.523436",1,1706.0,中山分局,
WMA03756,恆安里,臺北市中山區中山北路二段173號,"25.063033,121.522783",1,1598.0,中山分局,
WMA00866,恆安里,臺北市中山區民權東路一段53號,"25.062906,121.524824",1,246.0,中山分局,
WMA00867,恆安里,臺北市中山區民權東路一段63號,"25.062899,121.525143",1,396.0,中山分局,
WMA02469,恆安里,臺北市中山區農安街24之1-6號,"25.064838,121.525218",1,405.0,中山分局,
WMA02932,恆安里,臺北市中山區雙城街5號,"25.063554,121.524456",1,362.0,中山分局,
WMA02955,恆安里,臺北市中山區雙城街13巷11-1號,"25.064167,121.525026",1,496.0,中山分局,
WMA02976,恆安里,臺北市中山區雙城街3巷11號,"25.063347,121.525006",1,342.0,中山分局,
WMA02977,恆安里,臺北市中山區雙城街3巷13號,"25.063345,121.5252",1,268.0,中山分局,
WMA02978,恆安里,臺北市中山區雙城街3巷2、4號,"25.0634,121.524645",2,880.0,中山分局,
WMA02979,恆安里,臺北市中山區雙城街3巷7、9號,"25.0634,121.524645",1,98.0,中山分局,
WMA02999,恆安里,臺北市中山區雙城街7巷6、6-1、8號,"25.063647,121.525287",1,98.0,中山分局,
WMA03113,恆安里,臺北市中山區雙城街7巷12號,"25.063648,121.525212",1,410.0,中山分局,
WMA03128,恆安里,臺北市中山區民權東路一段45號,"25.062909,121.524727",1,496.0,中山分局,
WMA03362,恆安里,臺北市中山區農安街20號,"25.064796,121.524917",3,1385.0,中山分局,
WMA03389,恆安里,臺北市中山區林森北路536、538號,"25.068172,121.525895",2、3,996.0,中山分局,
WMA03398,恆安里,臺北市中山區林森北路556號,"25.06433,121.525538",3,1618.0,中山分局,
WMA03633,恆安里,臺北市中山區雙城街13巷1號,"25.064184,121.524501",6,2205.0,中山分局,
WMA03707,恆安里,臺北市中山區雙城街13巷22號,"25.064035,121.525209",1,385.0,中山分局,
WMA03755,恆安里,臺北市中山區雙城街1號,"25.063064,121.524435",1,645.0,中山分局,
WMA02195,恆安里,臺北市中山區新生北路三段34號,"25.063934,121.527398",2,286.0,中山分局,
WMA02364,恆安里,臺北市中山區新生北路三段10號,"25.06324,121.527398",1,440.0,中山分局,
WMA02367,恆安里,臺北市中山區新生北路三段18-26號,"25.063523,121.527396",1,972.0,中山分局,
WMA02368,恆安里,臺北市中山區新生北路三段38號,"25.064018,121.527398",1,132.0,中山分局,
WMA02370,恆安里,臺北市中山區新生北路三段46號,"25.064337,121.527343",1,445.0,中山分局,
WMA03173,恆安里,臺北市中山區新生北路三段42號,"25.064171,121.527389",1,261.0,中山分局,
WMA01292,恆安里,臺北市中山區林森北路561號,"25.064537,121.525777",1,862.0,中山分局,
WMA01293,恆安里,臺北市中山區林森北路567號,"25.064758,121.525788",2,1618.0,中山分局,
WMA01352,恆安里,臺北市中山區林森北路557巷1號,"25.064463,121.526169",1,81.0,中山分局,
WMA02372,恆安里,臺北市中山區新生北路三段48號,"25.064657,121.527383",1,832.0,中山分局,
WMA02476,恆安里,臺北市中山區農安街28-1號,"25.064814,121.526374",1,480.0,中山分局,
WMA02478,恆安里,臺北市中山區農安街32號,"25.064814,121.526673",2,1017.0,中山分局,
WMA02479,恆安里,臺北市中山區農安街34號,"25.064813,121.526816",2,1042.0,中山分局,
WMA02480,恆安里,臺北市中山區農安街36號,"25.064813,121.527017",2,710.0,中山分局,
WMA02956,恆安里,臺北市中山區雙城街17巷13-3號,"25.064511,121.525417",2,113.0,中山分局,
WMA03164,恆安里,臺北市中山區農安街40號,"25.064796,121.527188",1,373.0,中山分局,
WMA03398,恆安里,臺北市中山區林森北路556號,"25.06433,121.525538",3,1618.0,中山分局,
WMA03806,恆安里,臺北市中山區林森北路568號,"25.064726,121.525555",1,582.0,中山分局,
WMA00871,恆安里,臺北市中山區民權東路一段69號,"25.062913,121.526315",1,461.0,中山分局,
WMA00873,恆安里,臺北市中山區民權東路一段69號,"25.062913,121.526315",1,349.0,中山分局,
WMA00963,恆安里,臺北市中山區中山北路三段9號,"25.064121,121.52255",2,722.0,中山分局,
WMA03023,恆安里,臺北市中山區林森北路530號,"25.063451,121.525526",2,904.0,中山分局,
WMAA03374,恆安里,臺北市中山區民權東路一段71巷19號,"25.063438,121.527201",1,169.0,中山分局,
WMA00024,俾頭里,臺北市中山區八德路二段58-60號,"25.045152,121.535182",1,224.0,中山分局,
WMA00025,俾頭里,臺北市中山區八德路二段68號,"25.045382,121.53545",1,17.0,中山分局,
WMA00026,俾頭里,臺北市中山區八德路二段72-74號,"25.045438,121.535535",1,69.0,中山分局,
WMA00027,俾頭里,臺北市中山區八德路二段80-86號,"25.045517,121.535653",1,62.0,中山分局,
WMA00032,俾頭里,臺北市中山區八德路二段90-94號,"25.045653,121.535866",1,277.0,中山分局,
WMA00036,俾頭里,臺北市中山區八德路二段174巷4號,"25.045911,121.538131",1,32.0,中山分局,
WMA00054,俾頭里,臺北市中山區八德路二段10、12號,"25.047615,121.54364",1,66.0,中山分局,
WMA00055,俾頭里,臺北市中山區市民大道三段75號,"25.044968,121.536167",1,40.0,中山分局,
WMA00056,俾頭里,臺北市中山區八德路二段88巷2-8號,"25.045432,121.53579",1,128.0,中山分局,
WMA03411,俾頭里,臺北市中山區市民大道三段83號,"25.045024,121.537171",1,4096.0,中山分局,
WMA03414,俾頭里,臺北市中山區八德路二段66號,"25.045292,121.53542",1,1601.0,中山分局,
WMA03607,俾頭里,臺北市中山區八德路二段88巷15號,"25.04511,121.536041",1,173.0,中山分局,
WMA03678,俾頭里,臺北中山區八德路二段100號,"25.045815,121.536209",1,1014.0,中山分局,
WMA00016,俾頭里,臺北市中山區八德路二段206號,"25.046341,121.539053",1,161.0,中山分局,
WMA00035,俾頭里,臺北市中山區八德路二段174巷13號,"25.045137,121.538394",1,61.0,中山分局,
WMA00037,俾頭里,臺北市中山區八德路二段174巷9-3號,"25.045556,121.538325",1,158.0,中山分局,
WMA00038,俾頭里,臺北市中山區八德路二段174巷11弄8號,"25.0453,121.53873",1,182.0,中山分局,
WMA00039,俾頭里,臺北市中山區八德路二段174巷15弄10號,"25.044976,121.538687",1,62.0,中山分局,
WMA00040,俾頭里,臺北市中山區八德路二段174巷15弄12號,"25.044969,121.53885",1,154.0,中山分局,
WMA00041,俾頭里,臺北市中山區八德路二段174巷15弄15號,"25.045078,121.538923",1,69.0,中山分局,
WMA00043,俾頭里,臺北市中山區八德路二段210巷6-6-3號,"25.045922,121.539184",1,384.0,中山分局,
WMA01209,俾頭里,臺北市中山區安東街16巷30-34號,"25.044989,121.540127",1,728.0,中山分局,
WMA03508,俾頭里,臺北市中山區市民大道三段163號,"25.044816,121.540347",1,542.0,中山分局,
WMA03522,俾頭里,臺北市中山區市民大道三段169號,"25.04481,121.540648",1,1174.0,中山分局,
WMA00017,俾頭里,臺北市中山區八德路二段232-234號,"25.046417,121.540333",1,5024.0,中山分局,
WMA01210,俾頭里,臺北市中山區安東街16巷3-11號,"25.045276,121.541745",1,140.0,中山分局,
WMA01211,俾頭里,臺北市中山區安東街16巷13弄1-11號,"25.045387,121.541186",1,702.0,中山分局,
WMA01212,俾頭里,臺北市中山區安東街16巷13弄2-16號,"25.045484,121.540991",1,528.0,中山分局,
WMA03412,俾頭里,臺北市中山區安東街16號之1,"25.045528,121.542083",1,302.0,中山分局,
WMA00051,俾頭里,臺北市中山區八德路二段312巷17-19號,"25.046364,121.543083",1,282.0,中山分局,
WMA00052,俾頭里,臺北市中山區八德路二段312巷41-45號,"25.045805,121.543302",1,426.0,中山分局,
WMA00053,俾頭里,臺北市中山區八德路二段332巷2-8號,"25.047014,121.543272",1,252.0,中山分局,
WMA02176,俾頭里,臺北市中山區復興南路一段31-34號,"25.046507,121.543687",1,541.0,中山分局,
WMA02177,俾頭里,臺北市中山區復興南路一段38-44號,"25.045494,121.543657",1,1113.0,中山分局,
WMA03030,俾頭里,臺北市中山區復興南路一段2號,"25.04718,121.543683",6,2256.0,中山分局,
WMA03223,俾頭里,臺北市中山區復興南路一段36號之6,"25.045905,121.543667",1,1038.0,中山分局,
WMA03461,俾頭里,臺北市中山區復興南路一段50號,"25.045141,121.543645",1,430.0,中山分局,
WMA00021,俾頭里,臺北市中山區八德路二段310號,"25.047381,121.542682",1,2653.0,中山分局,
WMA00047,俾頭里,臺北市中山區八德路二段300號,"25.047315,121.54242",1,136.0,中山分局,
WMA00048,俾頭里,臺北市中山區八德路二段300巷30-32號,"25.046202,121.542372",1,289.0,中山分局,
WMA00049,俾頭里,臺北市中山區八德路二段300巷66-76號,"25.045468,121.542586",1,769.0,中山分局,
WMA00050,俾頭里,臺北市中山區八德路二段300巷78-80號,"25.045079,121.542745",1,317.0,中山分局,
WMA01203,俾頭里,臺北市中山區安東街19-19號之3,"25.045128,121.542373",1,394.0,中山分局,
WMA01204,俾頭里,臺北市中山區安東街21-21號之2,"25.044924,121.542598",1,317.0,中山分局,
WMA03036,俾頭里,臺北市中山區八德路二段306-308號,"25.046855,121.542479",5,13672.0,中山分局,
WMA03609,俾頭里,臺北市中山區安東街15號,"25.045624,121.542179",1,597.0,中山分局,
WMA01207,俾頭里,臺北市中山區安東街16巷2號,"25.045276,121.541745",1,288.0,中山分局,
WMA00215,康樂里,臺北市中山區中山北路二段9、9之1號,"25.059601,121.523146",1,158.0,中山分局,
WMA00218,康樂里,臺北市中山區中山北路二段11巷1、3號,"25.052776,121.5241",1,528.0,中山分局,
WMA00219,康樂里,臺北市中山區中山北路二段11巷10號,"25.052779,121.524002",1,137.0,中山分局,
WMA00221,康樂里,臺北市中山區中山北路二段11巷20號,"25.052779,121.524002",1,232.0,中山分局,
WMA00222,康樂里,臺北市中山區中山北路二段11巷9號,"25.052786,121.523837",1,193.0,中山分局,
WMA00288,康樂里,臺北市中山區中山北路二段27巷2、2之2號,"25.053056,121.524286",1,389.0,中山分局,
WMA00289,康樂里,臺北市中山區中山北路二段27巷4、4之1號,"25.053056,121.524286",1,614.0,中山分局,
WMA01811,康樂里,臺北市中山區南京東路一段25號,"25.052357,121.524242",1,461.0,中山分局,
WMA03189,康樂里,臺北市中山區中山北路二段1號,"25.052609,121.522831",1,650.0,中山分局,
WMA03230,康樂里,臺北市中山區南京東路一段35號,"25.053073,121.52694",3,14305.0,中山分局,
WMA03249,康樂里,臺北市中山區中山北路二段27巷6號,"25.053104,121.523732",1,420.0,中山分局,
WMA03354,康樂里,臺北市中山區中山北路二段11巷11、11之1號,"25.052783,121.523933",1,129.0,中山分局,
WMA03355,康樂里,臺北市中山區南京東路一段31巷6號,"25.052824,121.524449",2,212.0,中山分局,
WMA03662,康樂里,臺北市中山區南京東路一段9號,"25.052441,121.523248",7,2270.0,中山分局,
WMA00190,康樂里,臺北市中山區中山北路二段31號,"25.053326,121.522833",1,330.0,中山分局,
WMA00191,康樂里,臺北市中山區中山北路二段33-37號,"25.053381,121.522836",1,408.0,中山分局,
WMA00192,康樂里,臺北市中山區中山北路二段37號之1,"25.053723,121.52285",2,1704.0,中山分局,
WMA00287,康樂里,臺北市中山區南京東路一段一段1巷5-11號,"25.051604,121.527294",1,932.0,中山分局,
WMA00287,康樂里,臺北市中山區中山北路二段27巷1號-1號之2,"25.05325,121.523208",1,932.0,中山分局,
WMA00290,康樂里,臺北市中山區中山北路二段27巷9號,"25.053214,121.524146",1,98.0,中山分局,
WMA00302,康樂里,臺北市中山區中山北路二段39巷14、14之1號,"25.053695,121.524458",1,397.0,中山分局,
WMA00303,康樂里,臺北市中山區中山北路二段39巷2、2之1號,"25.053695,121.524458",1,241.0,中山分局,
WMA00304,康樂里,臺北市中山區中山北路二段39巷6之1號,"25.05392,121.523448",1,129.0,中山分局,
WMA00308,康樂里,臺北市中山區中山北路二段39巷8號,"25.053929,121.523548",1,317.0,中山分局,
WMA01816,康樂里,臺北市中山區南京東路一段13巷8、10號,"25.053733,121.523643",1,170.0,中山分局,
WMA01817,康樂里,臺北市中山區南京東路一段13巷9號，7弄1號,"25.053636,121.523469",1,424.0,中山分局,
WMA01818,康樂里,臺北市中山區南京東路一段13巷6弄8、10號,"25.053522,121.523559",1,197.0,中山分局,
WMA01819,康樂里,臺北市中山區南京東路一段13巷7弄4、6號,"25.053609,121.524347",1,737.0,中山分局,
WMA03050,康樂里,臺北市中山區中山北路二段27巷9、11號,"25.053056,121.524286",1,401.0,中山分局,
WMA03063,康樂里,臺北市中山區中山北路二段39巷10號,"25.053906,121.523797",1,498.0,中山分局,
WMA03149,康樂里,臺北市中山區南京東路一段13巷6弄3號,"25.05364,121.52329",1,102.0,中山分局,
WMA03162,康樂里,臺北市中山區中山北路二段39巷6號,"25.053923,121.523379",1,734.0,中山分局,
WMA03796,康樂里,臺北市中山區中山北路二段27巷5號,"25.053298,121.523715",1,952.0,中山分局,
WMA00193,康樂里,臺北市中山區中山北路二段41號,"25.054538,121.522471",4、5,16740.0,中山分局,
WMA00312,康樂里,臺北市中山區中山北路二段45巷11號,"25.054494,121.523456",1,361.0,中山分局,
WMA00313,康樂里,臺北市中山區中山北路二段45巷21號,"25.054489,121.523585",1,456.0,中山分局,
WMA00314,康樂里,臺北市中山區中山北路二段45巷21之1號,"25.054476,121.523861",1,653.0,中山分局,
WMA00315,康樂里,臺北市中山區中山北路二段45巷23號,"25.054469,121.524046",1,758.0,中山分局,
WMA00316,康樂里,臺北市中山區中山北路二段45巷3號,"25.05451,121.523112",1,130.0,中山分局,
WMA00317,康樂里,臺北市中山區中山北路二段45巷35號,"25.054461,121.52482",1,296.0,中山分局,
WMA00318,康樂里,臺北市中山區中山北路二段45巷5號,"25.054506,121.523197",1,140.0,中山分局,
WMA00319,康樂里,臺北市中山區中山北路二段45巷7號,"25.054503,121.523276",1,237.0,中山分局,
WMA01267,康樂里,臺北市中山區林森北路264、266號,"25.068172,121.525895",1,804.0,中山分局,
WMA01267,康樂里,臺北市中山區長春路40號,"25.054842,121.524998",1,804.0,中山分局,
WMA01736,康樂里,臺北市中山區長春路16號,"25.05486,121.523669",1,350.0,中山分局,
WMA01751,康樂里,臺北市中山區長春路20號,"25.054857,121.523777",1,286.0,中山分局,
WMA01760,康樂里,臺北市中山區長春路26號,"25.054846,121.524519",2,1657.0,中山分局,
WMA01777,康樂里,臺北市中山區長春路6號,"25.054863,121.523303",1,305.0,中山分局,
WMA01347,康樂里,臺北市中山區長春路90號,"25.054746,121.527205",5,4166.0,中山分局,
WMA01783,康樂里,臺北市中山區長春路88號,"25.0548,121.526929",1,504.0,中山分局,
WMA02308,康樂里,臺北市中山區新生北路二段28巷1-5號,"25.053899,121.526904",3,6438.0,中山分局,
WMA01264,康樂里,臺北市中山區林森北路261-263之5號,"25.054473,121.525554",1、2、3,2019.0,中山分局,
WMA01264,康樂里,臺北市中山區長春路46號,"25.054818,121.525628",1、2、3,2029.0,中山分局,
WMA01346,康樂里,臺北市中山區林森北路259巷9-13號,"25.054456,121.526101",1,1496.0,中山分局,
WMA01774,康樂里,臺北市中山區長春路52號,"25.054825,121.525874",1,30.0,中山分局,
WMA01775,康樂里,臺北市中山區長春路56號,"25.054824,121.526002",2,370.0,中山分局,
WMA01778,康樂里,臺北市中山區長春路62-70之1號,"25.054821,121.526259",1,653.0,中山分局,
WMA01780,康樂里,臺北市中山區長春路72-82之1號,"25.054808,121.526577",1,768.0,中山分局,
WMA03867,康樂里,臺北市中山區南京東路一段19號,"25.052361,121.524063",1,2305.0,中山分局,
WMA03189,康樂里,臺北市中山區中山北路二段1號,"25.052609,121.522831",1,650.0,中山分局,
WMA03230,康樂里,臺北市中山區南京東路一段35號,"25.053073,121.52694",3,14305.0,中山分局,
WMA01898,復華里,臺北市中山區南京東路三段131號,"25.052128,121.540662",2,4297.0,中山分局,
WMA01900,復華里,臺北市中山區南京東路三段189號,"25.052087,121.542231",1,313.0,中山分局,
WMA01902,復華里,臺北市中山區南京東路三段195-197號,"25.052091,121.542317",1,261.0,中山分局,
WMA01904,復華里,臺北市中山區南京東路三段201號,"25.052091,121.54252",1,516.0,中山分局,
WMA01906,復華里,臺北市中山區南京東路三段219-221號,"25.052067,121.543104",1,1685.0,中山分局,
WMA01920,復華里,臺北市中山區南京東路三段223巷18號,"25.054027,121.543377",1,366.0,中山分局,
WMA01921,復華里,臺北市中山區南京東路三段223巷8-10號,"25.052845,121.543408",1,528.0,中山分局,
WMA02620,復華里,臺北市中山區遼寧街108巷1-3號,"25.052562,121.541918",1,885.0,中山分局,
WMA03086,復華里,臺北市中山區南京東路三段133號,"25.052185,121.541258",4,5828.0,中山分局,
WMA03348,復華里,臺北市中山區遼寧街139號,"25.052256,121.542137",3,1242.0,中山分局,
WMA01766,復華里,臺北市中山區長春路318-320號,"25.054538,121.540631",4,1053.0,中山分局,
WMA01767,復華里,臺北市中山區長春路328號,"25.054535,121.540854",1,21.0,中山分局,
WMA01768,復華里,臺北市中山區長春路334-340號,"25.054542,121.540937",1,834.0,中山分局,
WMA01769,復華里,臺北市中山區長春路346號,"25.054527,121.541116",1,213.0,中山分局,
WMA01770,復華里,臺北市中山區長春路348-4號,"25.054521,121.541506",1,158.0,中山分局,
WMA02621,復華里,臺北市中山區遼寧街128巷21-23號,"25.053463,121.54116",1,248.0,中山分局,
WMA02622,復華里,臺北市中山區遼寧街138巷26號,"25.053615,121.541039",1,106.0,中山分局,
WMA02719,復華里,臺北市中山區龍江路135號,"25.05349,121.54064",2,356.0,中山分局,
WMA02720,復華里,臺北市中山區龍江路143-147號,"25.053732,121.540738",1,693.0,中山分局,
WMA02721,復華里,臺北市中山區龍江路151-153號,"25.054017,121.540619",1,446.0,中山分局,
WMA02722,復華里,臺北市中山區龍江路157-161號,"25.054317,121.540627",1,300.0,中山分局,
WMA02773,復華里,臺北市中山區龍江路137巷11號,"25.053605,121.540983",1,24.0,中山分局,
WMA02774,復華里,臺北市中山區龍江路149巷20號,"25.053882,121.541056",1,22.0,中山分局,
WMA02775,復華里,臺北市中山區龍江路149巷7-2號,"25.053982,121.541259",1,90.0,中山分局,
WMA02776,復華里,臺北市中山區龍江路155巷12號,"25.054172,121.541126",1,206.0,中山分局,
WMA02777,復華里,臺北市中山區龍江路155巷29號,"25.054269,121.541623",1,58.0,中山分局,
WMA01771,復華里,臺北市中山區長春路362-384號,"25.054478,121.54246",2,4342.0,中山分局,
WMA01772,復華里,臺北市中山區長春路406-410號,"25.054476,121.543623",1,233.0,中山分局,
WMA02098,復華里,臺北市中山區復興北路150號,"25.052783,121.543839",2,1737.0,中山分局,
WMA02099,復華里,臺北市中山區復興北路154-156號,"25.053182,121.54373",1,520.0,中山分局,
WMA02100,復華里,臺北市中山區復興北路164號,"25.053471,121.54386",1,681.0,中山分局,
WMA02101,復華里,臺北市中山區復興北路166-168號,"25.053608,121.543863",1,724.0,中山分局,
WMA02102,復華里,臺北市中山區復興北路170-172號,"25.053747,121.543865",1,442.0,中山分局,
WMA02103,復華里,臺北市中山區復興北路174-176號,"25.053957,121.543814",1,642.0,中山分局,
WMA02104,復華里,臺北市中山區復興北路178號,"25.054241,121.543875",3,1877.0,中山分局,
WMA02624,復華里,臺北市中山區遼寧街199巷19-21號,"25.053954,121.542897",1,146.0,中山分局,
WMA02625,復華里,臺北市中山區遼寧街199巷23號,"25.053953,121.54309",1,265.0,中山分局,
WMA02626,復華里,臺北市中山區遼寧街199巷5-7號,"25.053977,121.542396",1,265.0,中山分局,
WMA01755,復華里,臺北市中山區長春路218-220號,"25.054618,121.537644",3,1733.0,中山分局,
