類別,建築物名稱,電腦編號,村里別,地址,地下樓層數,可容納人數,派出所,備註,經度,緯度
大樓,公寓,D101000067,社後里,新北市板橋區中正路313號,1,507.0,板橋派出所,,121.45508,25.019803
公寓,公寓,D101000079,光華里,新北市板橋區光華街24巷4號,1,85.0,板橋派出所,,121.454279,25.012219
公寓,公寓,D101000080,光華里,新北市板橋區光華街13巷36-38號,1,286.0,板橋派出所,,121.45295,25.011332
公寓,公寓,D101000083,光華里,新北市板橋區南雅西路二段80-82號,1,92.0,板橋派出所,,121.45261,25.010837
公寓,公寓,D101000084,光榮里,新北市板橋區南雅西路二段110巷42號,1,43.0,板橋派出所,,121.45282,25.01337
公寓,公寓,D101000085,光華里,新北市板橋區光華街15巷37-39號,1,124.0,板橋派出所,,121.45289,25.011509
大樓,林園天廈,D101000089,光華里,新北市板橋區南雅西路二段2-1號,1,352.0,板橋派出所,,121.45322,25.008953
大樓,日順府前大廈,D101000091,新興里,新北市板橋區館前西路207號,1,229.0,板橋派出所,,121.4548,25.008333
大樓,林家花園廣場大廈,D101000093,留侯里,新北市板橋區府中路171號,1,1724.0,板橋派出所,,121.45482,25.009207
公寓,公寓,D101000097,光榮里,新北市板橋區光華街39巷13號,1,56.0,板橋派出所,,121.45332,25.013028
大樓,公寓,D101000099,漢生里,新北市板橋區文化路一段215-217號,1,223.0,板橋派出所,,121.46348,25.017092
公寓,公寓,D101000102,光榮里,新北市板橋區光華街19巷20-22號,1,121.0,板橋派出所,,121.45355,25.012399
公寓,板橋高中,D101000104,黃石里,新北市板橋區文化路一段25號,1,1011.0,板橋派出所,,121.45909,25.011684
公寓,公寓,D101000106,流芳里,新北市板橋區大東街30-32號,1,37.0,板橋派出所,,121.45648,25.00894
大樓,公寓,D101000107,流芳里,新北市板橋區大東街31號,1,298.0,板橋派出所,,121.4565875,25.00894513
大樓,公寓,D101000108,流芳里,新北市板橋區大東街25-27號,1,706.0,板橋派出所,,121.4566,25.008868
公寓,公寓,D101000110,民安里,新北市板橋區民權路202巷7弄23號,1,56.0,板橋派出所,,121.45914,25.014936
公寓,公寓,D101000111,民安里,新北市板橋區民權路202巷7弄25號,1,50.0,板橋派出所,,121.45907,25.014951
公寓,公寓,D101000112,民安里,新北市板橋區民權路202巷7弄1號,1,43.0,板橋派出所,,121.46002,25.014721
公寓,公寓,D101000113,民安里,新北市板橋區民權路202巷1弄9-11號,1,34.0,板橋派出所,,121.45913,25.014348
公寓,大樓,D101000114,光華里,新北市板橋區光華街1巷2-8號,1,1092.0,板橋派出所,,121.45398,25.011293
大樓,泰昌公寓大廈,D101000115,留侯里,新北市板橋區館前西路145號,1,177.0,板橋派出所,,121.45622,25.007874
大樓,財星大樓,D101000117,新興里,新北市板橋區南雅南路一段55號,1,95.0,板橋派出所,,121.45594,25.005988
大樓,大順小財神,D101000118,新興里,新北市板橋區南雅東路8號,3,1282.0,板橋派出所,,121.45517,25.005981
大樓,大樓,D101000119,香雅里,新北市板橋區南雅西路二段219-221號,2,134.0,板橋派出所,,121.4515,25.013858
大樓,大樓,D101000120,香社里,新北市板橋區大勇街9巷8號,1,819.0,板橋派出所,,121.45383,25.016675
大樓,大樓,D101000121,民安里,新北市板橋區民權路186號,1,238.0,板橋派出所,,121.45932,25.013673
大樓,公寓,D101000122,民安里,新北市板橋區民權路252-254號,2,170.0,板橋派出所,,121.4583091,25.0150681
大樓,大福地,D101000124,留侯里,新北市板橋區館前西路138號,1,76.0,板橋派出所,,121.4563302,25.00834645
大樓,南雅尊邸,D101000125,湳興里,新北市板橋區南雅南路一段106號,1,281.0,板橋派出所,,121.4551209,25.00473434
大樓,大樓,D101000127,光華里,新北市板橋區南雅西路二段78號,1,343.0,板橋派出所,,121.4527,25.01056
大樓,中山國中,D101000129,新民里,新北市板橋區文化路一段188巷56號,1,2384.0,板橋派出所,,121.46747,25.018553
大樓,大樓,D101000131,漢生里,新北市板橋區文化路一段189號,1,150.0,板橋派出所,,121.46306,25.016555
大樓,揚昇河畔,D101000132,湳興里,新北市板橋區館前西路275號,1,810.0,板橋派出所,,121.45271,25.008431
大樓,馥都飯店,D101000133,流芳里,新北市板橋區縣民大道一段189號,1,472.0,板橋派出所,,121.45822,25.007458
大樓,儷緻華園,D101000134,挹秀里,新北市板橋區明德街15-17號,1,201.0,板橋派出所,,121.45989,25.010624
大樓,金阪神社區,D101000135,新興里,新北市板橋區南雅東路22號,1,1078.0,板橋派出所,,121.45449,25.006251
大樓,公寓,D101000136,新民里,新北市板橋區文化路一段106號,1,97.0,板橋派出所,,121.464811,25.018163
大樓,新站歐洲,D101000137,湳興里,新北市板橋區南雅東路27-1號,1,1365.0,板橋派出所,,121.45459,25.005987
大樓,新站歐洲,D101000138,湳興里,新北市板橋區南雅東路1號,1,1338.0,板橋派出所,,121.45549,25.005629
大樓,昇陽府中棧,D101000139,流芳里,新北市板橋區館前西路66號,1,622.0,板橋派出所,,121.45778,25.007102
大樓,麗寶百貨,D101000140,新民里,新北市板橋區縣民大道二段3號,1,2326.0,板橋派出所,,121.46191,25.012125
大樓,府中15,D101000141,挹秀里,新北市板橋區府中路15號,1,283.0,板橋派出所,,121.459517,25.009505
大樓,大凱臻品,D101000143,光榮里,新北市板橋區南雅西路二段142號,1,203.0,板橋派出所,,121.4526044,25.01326547
大樓,樂業安居社區,D101000144,漢生里,新北市板橋區光正街67號,1,177.0,板橋派出所,,121.461583,25.018232
大樓,囍市社區,D101000145,新興里,新北市板橋區縣民大道一段111號,1,141.0,板橋派出所,,121.4565667,25.00567477
大樓,府中青年社會住宅,D101000146,挹秀里,新北市板橋區府後街2號,1,330.0,板橋派出所,,121.459284,25.010048
大樓,昇陽文薈社區,D101000147,黃石里,新北市板橋區北門街13號,2,998.0,板橋派出所,,121.456922,25.01096
大樓,府中贊,D101000148,赤松里,新北市板橋區府中路54號,1,529.0,板橋派出所,,121.45711,25.009649
大樓,源邸社區,D101000149,自強里,新北市板橋區中正路65號,1,731.0,板橋派出所,,121.45621,25.013784
大樓,帝后花園,D101000150,社後里,新北市板橋區中正路151號,1,1211.0,板橋派出所,,121.4565252,25.01611634
大樓,大禾社區,D101000151,香雅里,新北市板橋區藝文街366號,1,1571.0,板橋派出所,,121.4503357,25.01869589
大樓,囍堂社區,D101000152,新興里,新北市板橋區縣民大道一段121號,1,120.0,板橋派出所,,121.456658,25.005647
公寓,柏克萊公園社區,D101000153,香社里,新北市板橋區永翠路342號,1,1762.0,板橋派出所,,121.451575,25.02000777
大樓,皇翔來青社區,D101000155,漢生里,新北市板橋區漢生里民權路172號,1,1492.0,板橋派出所,,121.45997,25.013185
大樓,公寓,D101000747,社後里,新北市板橋區中正路107號,1,96.0,板橋派出所,,121.4563522,25.01519109
大樓,百揮首璽,D101000883,挹秀里,新北市板橋區民權路85號,1,138.0,板橋派出所,,121.4608357,25.01202436
大樓,府中商業大樓,D101000884,挹秀里,新北市板橋區府中路67號,1,157.0,板橋派出所,,121.4581767,25.00945629
大樓,一品陞月,D101000885,新興里,新北市板橋區南雅南路1段23號,1,507.0,板橋派出所,,121.4564091,25.00700557
大樓,國稅局,D101000886,挹秀里,新北市板橋區文化路1段48號,1,940.0,板橋派出所,,121.4602458,25.01205331
大樓,台電大樓,D101000899,新民里,新北市板橋區縣民大道2段1號,1,1555.0,板橋派出所,,,
大樓,新板時尚,D101000913,新興里,新北市板橋區新興路22號,1,572.0,板橋派出所,,121.4560094,25.00754858
大樓,御極大樓,D101000917,社後里,新北市板橋區中正路106號,1,291.0,板橋派出所,,121.4569009,25.01585807
大樓,馥華雲鼎,D101000919,挹秀里,新北市板橋區縣民大道1段295號,1,1432.0,板橋派出所,,121.4608758,25.01096272
大樓,新北市政府警察局,D101000920,挹秀里,新北市板橋區挹秀里府中路32號,1,1250.0,板橋派出所,,,
公寓,公寓,D102000027,國泰里,新北市板橋區國泰街75巷28弄19號,1,66.0,後埔派出所,,121.467798,25.004886
公寓,公寓,D102000028,國泰里,新北市板橋區國泰街107號,1,63.0,後埔派出所,,121.466611,25.006362
公寓,彰化銀行,D102000045,景星里,新北市板橋區中山路一段22號,1,205.0,後埔派出所,,,
大樓,大樓,D102000046,鄉雲里,新北市板橋區中山路一段5-7號,1,60.0,後埔派出所,,121.4598647,25.0082523
大樓,台電,D102000048,福星里,新北市板橋區四川路一段287號,1,780.0,後埔派出所,,,
公寓,公寓,D102000053,後埔里,新北市板橋區館前東路96號,1,1378.0,後埔派出所,,121.462169,25.007412
公寓,公寓,D102000054,景星里,新北市板橋區成都街51-56號,1,127.0,後埔派出所,,121.4615,25.005051
公寓,誠品生活,D102000056,景星里,新北市板橋區中山路一段46號,1,1315.0,後埔派出所,,121.46086,25.008888
公寓,公寓,D102000057,景星里,新北市板橋區重慶路112號,1,234.0,後埔派出所,,121.46206,25.005268
公寓,公寓,D102000058,景星里,新北市板橋區後埔街46-52號,1,118.0,後埔派出所,,121.460386,25.006404
公寓,公寓,D102000060,景星里,新北市板橋區重慶路12巷5-9號,1,96.0,後埔派出所,,121.46068,25.007695
大樓,大樓,D102000063,後埔里,新北市板橋區實踐路38-40號,1,117.0,後埔派出所,,121.4636,25.006798
公寓,公寓,D102000066,廣德里,新北市板橋區忠孝路174巷39號,1,36.0,後埔派出所,,121.464595,25.001503
公寓,公寓,D102000071,廣德里,新北市板橋區忠孝路196巷17號,1,241.0,後埔派出所,,121.46546,25.002192
公寓,公寓,D102000072,後埔里,新北市板橋區實踐路32巷3-17號,1,588.0,後埔派出所,,121.4632,25.007069
公寓,公寓,D102000073,景星里,新北市板橋區重慶路60號,1,164.0,後埔派出所,,121.46171,25.007063
公寓,公寓,D102000078,鄉雲里,新北市板橋區大華街10-20號,1,502.0,後埔派出所,,121.4588,25.006253
大樓,大樓,D102000079,景星里,新北市板橋區中山路一段26號,1,260.0,後埔派出所,,121.46043,25.008378
公寓,公寓,D102000080,景星里,新北市板橋區成都街21號,1,83.0,後埔派出所,,121.460839,25.004942
公寓,公寓,D102000082,景星里,新北市板橋區成都街25-27號,1,220.0,後埔派出所,,121.46089,25.004954
公寓,公寓,D102000084,景星里,新北市板橋區重慶路88巷10號,1,223.0,後埔派出所,,121.461604,25.006016
公寓,金福輪大廈,D102000086,景星里,新北市板橋區中山路一段2號,1,203.0,後埔派出所,,121.45967,25.007347
公寓,公寓,D102000087,大豐里,新北市板橋區重慶路278號,1,54.0,後埔派出所,,121.463053,24.999482
公寓,公寓,D102000091,後埔里,新北市板橋區重慶路93巷9-15號,1,235.0,後埔派出所,,121.46251,25.005855
公寓,公寓,D102000092,後埔里,新北市板橋區重慶路93巷17-31號,1,215.0,後埔派出所,,121.46274,25.005888
公寓,公寓,D102000096,景星里,新北市板橋區後埔街76-80號,1,156.0,後埔派出所,,121.4606354,25.00528137
大樓,大樓,D102000101,後埔里,新北市板橋區實踐路36號,1,165.0,後埔派出所,,121.46358,25.006875
公寓,公寓,D102000102,大豐里,新北市板橋區仁愛路9號,1,87.0,後埔派出所,,121.4586,24.999567
公寓,"公寓
",D102000104,景星里,新北市板橋區後埔街54-60號,1,277.0,後埔派出所,,121.46048,25.005856
大樓,公寓,D102000108,景星里,新北市板橋區重慶路104號,1,263.0,後埔派出所,,121.461985,25.005634
大樓,大樓,D102000109,福星里,新北市板橋區忠孝路61-63號,1,298.0,後埔派出所,,121.46152,25.002186
公寓,公寓,D102000111,景星里,新北市板橋區重慶路98號,1,75.0,後埔派出所,,121.461918,25.005945
公寓,公寓,D102000113,景星里,新北市板橋區成都街9-11號,1,253.0,後埔派出所,,121.46034,25.004873
公寓,公寓,D102000114,福星里,新北市板橋區忠孝路48巷2弄8號,1,234.0,後埔派出所,,121.46037,25.001076
公寓,公寓,D102000115,大豐里,新北市板橋區重慶路276-1號,1,193.0,後埔派出所,,121.46293,25.000273
大樓,大樓,D102000117,福祿里,新北市板橋區國泰街29-37號,1,621.0,後埔派出所,,121.46884,25.006707
大樓,大樓,D102000122,福德里,新北市板橋區忠孝路196-1號,1,265.0,後埔派出所,,121.46559,25.002616
公寓,公寓,D102000123,廣德里,新北市板橋區重慶路269巷26-28號,1,245.0,後埔派出所,,121.46505,24.998745
公寓,公寓,D102000125,後埔里,新北市板橋區重慶路91巷9-11號,1,53.0,後埔派出所,,121.46256,25.006226
大樓,公寓,D102000129,福祿里,新北市板橋區國泰街17-21號,1,214.0,後埔派出所,,121.46936,25.006786
公寓,公寓,D102000133,福德里,新北市板橋區重慶路155巷41號,1,137.0,後埔派出所,,121.46362,25.004231
公寓,公寓,D102000134,鄉雲里,新北市板橋區大華街49-55號,1,201.0,後埔派出所,,121.45952,25.003582
公寓,公寓,D102000138,鄉雲里,新北市板橋區大華街160號,1,176.0,後埔派出所,,121.45937,25.004106
大樓,公寓,D102000140,景星里,新北市板橋區重慶路60號,1,191.0,後埔派出所,,121.46171,25.007063
大樓,大樓,D102000141,福星里,新北市板橋區忠孝路84-88號,1,482.0,後埔派出所,,121.46153,25.001944
公寓,公寓,D102000142,福星里,新北市板橋區光明街19-31號,1,818.0,後埔派出所,,121.46054,25.002652
大樓,大樓,D102000145,後埔里,新北市板橋區重慶路77號,1,231.0,後埔派出所,,121.461958,25.006599
公寓,公寓,D102000147,景星里,新北市板橋區景福路36號,1,37.0,後埔派出所,,121.46163,25.005705
大樓,公寓,D102000148,廣德里,新北市板橋區忠孝路176巷23-25號,1,222.0,後埔派出所,,121.46522,25.001768
公寓,公寓,D102000149,廣德里,新北市板橋區忠孝路132巷30-32號,1,85.0,後埔派出所,,121.46351,25.001196
大樓,豪美館前大廈,D102000150,後埔里,新北市板橋區館前東路100-110號,1,1656.0,後埔派出所,,121.46273,25.00749
大樓,大樓,D102000151,鄉雲里,新北市板橋區四川路二段16巷1-10號,1,3393.0,後埔派出所,,121.45583,24.996506
公寓,公寓,D102000152,景星里,新北市板橋區四川路一段87巷75號,1,67.0,後埔派出所,,121.46071,25.006299
公寓,公寓,D102000153,大豐里,新北市板橋區大豐街108號,1,81.0,後埔派出所,,121.461732,25.000719
大樓,大樓,D102000154,廣德里,新北市板橋區忠孝路196巷27號,1,273.0,後埔派出所,,121.465619,25.001847
大樓,大傑大樓,D102000155,後埔里,新北市板橋區實踐路32巷1號,1,385.0,後埔派出所,,121.4633,25.007084
公寓,國泰世華銀行,D102000156,大豐里,新北市板橋區重慶路260-262號,1,675.0,後埔派出所,,,
大樓,大樓,D102000157,大豐里,新北市板橋區重慶路308巷19號,1,559.0,後埔派出所,,121.4633684,24.99914343
大樓,大樓,D102000158,福星里,新北市板橋區成都街10號,1,206.0,後埔派出所,,121.460329,25.004718
大樓,大樓,D102000159,景星里,新北市板橋區中山路一段48號,1,206.0,後埔派出所,,121.460907,25.009003
大樓,大樓,D102000160,景星里,新北市板橋區重慶路59-61號,1,253.0,後埔派出所,,121.46182,25.007361
公寓,公寓,D102000161,福星里,新北市板橋區校前街7-10號,1,240.0,後埔派出所,,121.46043,25.003164
公寓,公寓,D102000163,福德里,新北市板橋區重慶路155巷47號,1,25.0,後埔派出所,,121.463842,25.004283
大樓,大樓,D102000165,福德里,新北市板橋區忠孝路201巷57-59號,1,282.0,後埔派出所,,121.46477,25.003953
大樓,大樓,D102000166,福星里,新北市板橋區忠孝路58號,1,132.0,後埔派出所,,121.461017,25.001901
大樓,三信商業大樓,D102000167,景星里,新北市板橋區重慶路66號,1,1592.0,後埔派出所,,121.46184,25.006454
大樓,成都綠洲,D102000168,福德里,新北市板橋區忠孝路201巷89號,1,377.0,後埔派出所,,121.46466,25.004604
大樓,大樓,D102000169,廣德里,新北市板橋區忠孝路196巷26號,1,594.0,後埔派出所,,121.465457,25.001587
大樓,大樓,D102000170,福德里,新北市板橋區忠孝路219號,1,130.0,後埔派出所,,121.465566,25.002826
大樓,四川天下,D102000171,福星里,新北市板橋區四川路一段269號,1,243.0,後埔派出所,,121.459617,25.002107
大樓,怡寶大樓,D102000172,景星里,新北市板橋區中山路一段10號,1,1048.0,後埔派出所,,121.460122,25.007961
大樓,翰學園,D102000173,後埔里,新北市板橋區重慶路69巷10號,1,1611.0,後埔派出所,,121.462448,25.006889
大樓,大樓,D102000174,福德里,新北市板橋區實踐路93巷10號,1,516.0,後埔派出所,,121.46448,25.005418
大樓,大樓,D102000175,福星里,新北市板橋區忠孝路52號,1,172.0,後埔派出所,,121.460896,25.001884
大樓,大樓,D102000176,福星里,新北市板橋區忠孝路50號,1,185.0,後埔派出所,,121.460811,25.001864
公寓,站前銀座,D102000177,景星里,新北市板橋區四川路一段57號,1,222.0,後埔派出所,,121.459657,25.006208
公寓,大樓,D102000178,福星里,新北市板橋區四川路一段159號,1,194.0,後埔派出所,,121.460052,25.004023
大樓,大樓,D102000179,華興里,新北市板橋區貴興路38-40號,1,500.0,後埔派出所,,121.45731,25.003597
大樓,前元建設華夏,D102000181,景星里,新北市板橋區四川路一段25號,1,538.0,後埔派出所,,121.459544,25.006795
大樓,大樓,D102000182,廣德里,新北市板橋區重慶路327巷7弄2號,1,348.0,後埔派出所,,121.464297,24.998626
大樓,新寶天第,D102000183,景星里,新北市板橋區四川路一段107號,1,652.0,後埔派出所,,121.459866,25.005088
大樓,大樓,D102000184,景星里,新北市板橋區重慶路74號,1,457.0,後埔派出所,,121.4618449,25.00649152
大樓,大樓,D102000185,後埔里,新北市板橋區實踐路30號,1,1016.0,後埔派出所,,121.463505,25.007293
大樓,三甲好禮社區,D102000187,華興里,新北市板橋區稚暉街20號,1,282.0,後埔派出所,,121.455872,25.004328
大樓,大樓,D102000188,福德里,新北市板橋區實踐路128號,1,406.0,後埔派出所,,121.464357,25.002884
大樓,大樓,D102000189,華興里,新北市板橋區貴興路48號,1,457.0,後埔派出所,,121.457115,25.003279
大樓,三甲好禮社區,D102000190,華興里,新北市板橋區稚暉街20號,1,2020.0,後埔派出所,,121.455872,25.004328
公寓,大樓,D102000191,華興里,新北市板橋區南雅南路二段3號,1,1705.0,後埔派出所,,121.45459,25.002981
大樓,大樓,D102000192,華興里,新北市板橋區南雅南路二段11巷5號,2,1051.0,後埔派出所,,121.454865,25.00239
大樓,大樓,D102000193,國泰里,新北市板橋區實踐路93巷43弄3號,1,452.0,後埔派出所,,121.465738,25.005384
大樓,大樓,D102000194,後埔里,新北市板橋區成都街93號,1,753.0,後埔派出所,,121.463087,25.005342
大樓,大樓,D102000195,後埔里,新北市板橋區實踐路34號,1,482.0,後埔派出所,,121.463539,25.007085
大樓,大樓,D102000196,廣德里,新北市板橋區重慶路269巷18號,1,164.0,後埔派出所,,121.46449,24.99896
大樓,板橋京都公寓大廈,D102000197,廣德里,新北市板橋區重慶路269巷79號,1,1941.0,後埔派出所,,121.465534,24.999698
大樓,大樓,D102000198,廣德里,新北市板橋區重慶路269巷18號,1,186.0,後埔派出所,,121.46449,24.99896
大樓,大樓,D102000199,鄉雲里,新北市板橋區四川路一段286巷2號,1,815.0,後埔派出所,,121.458508,25.000934
大樓,大樓,D102000200,福星里,新北市板橋區忠孝路19號,1,1288.0,後埔派出所,,121.460382,25.002003
大樓,大樓,D102000201,後埔里,新北市板橋區重慶路71號,1,302.0,後埔派出所,,121.461918,25.006796
大樓,擎天大廈,D102000202,廣德里,新北市板橋區重慶路247號,1,1520.0,後埔派出所,,121.463374,25.000521
大樓,大樓,D102000203,後埔里,新北市板橋區館前東路106號,1,1302.0,後埔派出所,,121.462971,25.007541
大樓,大樓,D102000204,景星里,新北市板橋區館前東路1號,1,868.0,後埔派出所,,121.459658,25.007216
公寓,公寓,D102000205,景星里,新北市板橋區後埔街79號,1,193.0,後埔派出所,,121.460696,25.005406
大樓,大樓,D102000206,廣德里,新北市板橋區重慶路245巷26號,1,84.0,後埔派出所,,121.464485,25.000772
大樓,台電,D102000207,福星里,新北市板橋區四川路一段285號,1,527.0,後埔派出所,,121.458888,25.000623
大樓,大樓,D102000208,福德里,新北市板橋區實踐路93巷26號,1,167.0,後埔派出所,,121.465082,25.005247
大樓,大樓,D102000209,華興里,新北市板橋區貴興路52號,1,197.0,後埔派出所,容量數修正,121.457004,25.003199
大樓,大樓,D102000211,福星里,新北市板橋區四川路一段155號,1,19.0,後埔派出所,,121.460031,25.004145
大樓,大樓,D102000212,福星里,新北市板橋區四川路一段131號,1,218.0,後埔派出所,,121.459944,25.004635
大樓,大樓,D102000213,華興里,新北市板橋區貴興路94號,1,325.0,後埔派出所,,121.455803,25.002693
大樓,尊品公寓大廈,D102000214,福星里,新北市板橋區四川路一段257號,1,630.0,後埔派出所,,121.459756,25.002371
大樓,大樓,D102000215,後埔里,新北市板橋區重慶路91-1號,1,330.0,後埔派出所,,121.46207,25.005945
大樓,大樓,D102000216,福祿里,新北市板橋區國泰街39巷6弄1號,1,795.0,後埔派出所,,121.46851,25.005591
大樓,大樓,D102000217,福星里,新北市板橋區四川路一段255號,1,18.0,後埔派出所,,121.459772,25.00239
大樓,大樓,D102000218,福德里,新北市板橋區忠孝路237號,3,1016.0,後埔派出所,,121.46606,25.002909
大樓,大樓,D102000219,廣德里,新北市板橋區重慶路245巷11號,2,779.0,後埔派出所,,121.463759,25.000798
大樓,大樓,D102000220,福祿里,新北市板橋區民族路192號,1,180.0,後埔派出所,,121.467982,25.007573
大樓,大樓,D102000221,廣德里,新北市板橋區重慶路287號,1,338.0,後埔派出所,,121.463651,24.999278
大樓,大樓,D102000222,景星里,新北市板橋區成都街43號,1,259.0,後埔派出所,,121.461308,25.005036
大樓,土地銀行,D102000223,福祿里,新北市板橋區民族路212號,1,1059.0,後埔派出所,,,
大樓,狀元紅社區,D102000224,國泰里,新北市板橋區國泰街75巷28弄52號,2,245.0,後埔派出所,,121.467657,25.004835
大樓,成都府社區,D102000225,景星里,新北市板橋區成都街29號,2,940.0,後埔派出所,,121.461007,25.00499
大樓,網路花園社區,D102000226,國泰里,新北市板橋區實踐路93巷65號,2,1168.0,後埔派出所,,121.467475,25.004958
大樓,大樓,D102000227,福星里,新北市板橋區校前街42號,1,63.0,後埔派出所,,121.46119,25.003183
大樓,大樓,D102000228,廣德里,新北市板橋區重慶路245巷32弄5號,1,471.0,後埔派出所,,121.464747,25.000586
大樓,忠孝敦煌B區,D102000229,福德里,新北市板橋區忠孝路241號,1,945.0,後埔派出所,,121.466283,25.002939
大樓,大樓,D102000230,景星里,新北市板橋區館前東路2號,1,270.0,後埔派出所,,121.459585,25.006989
大樓,重慶晶鑽大樓,D102000231,景星里,新北市板橋區重慶路8號,3,356.0,後埔派出所,,121.46063,25.008016
大樓,大樓,D102000232,大豐里,新北市板橋區重慶路300號,2,311.0,後埔派出所,,121.46376,24.998474
大樓,台北經典社區,D102000233,福星里,新北市板橋區忠孝路31號,3,1242.0,後埔派出所,,121.460717,25.002042
大樓,南雅邑品社區,D102000234,華興里,新北市板橋區貴興路106巷7號,1,1078.0,後埔派出所,,121.455234,25.00273
大樓,站前凱悅,D102000235,鄉雲里,新北市板橋區中山路一段1號,5,2128.0,後埔派出所,,121.459371,25.007416
大樓,大樓,D102000236,景星里,新北市板橋區四川路一段105號,1,223.0,後埔派出所,,121.459817,25.005203
大樓,長生大樓,D102000237,鄉雲里,新北市板橋區中山路一段3號,3,334.0,後埔派出所,,121.459733,25.007804
大樓,大樓,D102000238,鄉雲里,新北市板橋區大華街22號,2,517.0,後埔派出所,,121.458875,25.006092
大樓,帝寶大樓,D102000239,福祿里,新北市板橋區民族路228號,1,382.0,後埔派出所,,121.468812,25.007285
大樓,忠孝七期社區,D102000241,福德里,新北市板橋區忠孝路206號,2,568.0,後埔派出所,,121.465935,25.00269
大樓,怡園社區,D102000242,鄉雲里,新北市板橋區大華街128號,2,464.0,後埔派出所,,121.459166,25.004935
大樓,大樓,D102000243,後埔里,新北市板橋區成都街71巷2號,2,281.0,後埔派出所,,121.46236,25.005298
大樓,大樓,D102000244,福星里,新北市板橋區忠孝路96號,2,1805.0,後埔派出所,,121.461825,25.002015
公寓,新站21合康愛樂社區,D102000245,國泰里,新北市板橋區實踐路65巷41號,1,524.0,後埔派出所,,121.465093,25.006507
公寓,公寓,D102000246,景星里,新北市板橋區重慶路78號,1,362.0,後埔派出所,,121.461905,25.006115
大樓,大樓,D102000247,廣德里,新北市板橋區重慶路245巷22弄15號,1,94.0,後埔派出所,,121.46454,25.000289
公寓,公寓,D102000248,大豐里,新北市板橋區忠孝路48巷36號,1,289.0,後埔派出所,,121.4608634,25.0007406
大樓,金富天廈社區,D102000249,福德里,新北市板橋區忠孝路263號,1,1514.0,後埔派出所,,121.466867,25.003035
