類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
大樓,MNA0397,中山里,嘉義市東區中山里安樂街30號,1,344.0,
大樓,MNA00519,中山里,嘉義市東區中山里和平路186號,1,10.0,
大樓,MNA00527,中山里,嘉義市東區中山里和平路198.200號,1,389.0,
大樓,MNA00525,中山里,嘉義市東區中山里和平路218號,1,36.0,
大樓,MNA0391,中山里,嘉義市東區中山里啟明路247號,1,868.0,
大樓,MNA0387,中山里,嘉義市東區中山里啟明路257號,1,20.0,
公寓,MNA0398,中山里,嘉義市東區中山里啟明路259號,1,20.0,
大樓,MNA0388,中山里,嘉義市東區中山里啟明路261號,1,20.0,
大樓,MNA0393,中山里,嘉義市東區中山里新生路371號,1,309.0,
大樓,MNA0400,中山里,嘉義市東區中山里新生路371號,1,433.0,
大樓,MNA0399,中山里,嘉義市東區中山里維忠街13號,1,200.0,
大樓,MNA0381,中山里,嘉義市東區中山里維忠街7號,1,50.0,
大樓,MNA00395,中央里,嘉義市東區中央里中山路172號,1,80.0,
大樓,MNA00381,中央里,嘉義市東區中央里中山路174號,1,14.0,
大樓,MNA00388,中央里,嘉義市東區中央里中山路176巷10號,1,16.0,
大樓,MNA00390,中央里,嘉義市東區中央里中山路176巷12號,1,17.0,
公寓,MNA00389,中央里,嘉義市東區中央里中山路176巷8號,1,28.0,
大樓,MNA00932,中央里,嘉義市東區中央里中山路201號,1,100.0,
大樓,MNA00942,中央里,嘉義市東區中央里中山路213號,1,444.0,
大樓,MNA00396,中央里,嘉義市東區中央里中山路214號,1,104.0,
大樓,MNA00397,中央里,嘉義市東區中央里中山路216號,1,126.0,
大樓,MNA00960,中央里,嘉義市東區中央里中山路225號,1,100.0,
公寓,MNA00424,中央里,嘉義市東區中央里中山路233號,1,45.0,
大樓,MNA00409,中央里,嘉義市東區中央里中山路234號,1,28.0,
大樓,MNA00405,中央里,嘉義市東區中央里中山路237號,1,4.0,
大樓,MNA00406,中央里,嘉義市東區中央里中山路241號,1,8.0,
大樓,MNA00436,中央里,嘉義市東區中央里中山路242號,1,92.0,
大樓,MNA00407,中央里,嘉義市東區中央里中山路243號,1,8.0,
大樓,MNA0430,中央里,嘉義市東區中央里中山路244號,1,61.0,
大樓,MNA00408,中央里,嘉義市東區中央里中山路253號,1,37.0,
大樓,MNA00416,中央里,嘉義市東區中央里中山路260號,1,208.0,
大樓,MNA00420,中央里,嘉義市東區中央里中山路262號,1,234.0,
大樓,MNA00447,中央里,嘉義市東區中央里中山路263號,1,137.0,
大樓,MNA00410,中央里,嘉義市東區中央里中山路264號,1,66.0,
大樓,MNA00411,中央里,嘉義市東區中央里中山路266號,1,20.0,
大樓,MNA00412,中央里,嘉義市東區中央里中山路270號,1,148.0,
大樓,MNA00440,中央里,嘉義市東區中央里中山路271號,1,324.0,
大樓,MNA00413,中央里,嘉義市東區中央里中山路272號,1,48.0,
大樓,MNA00414,中央里,嘉義市東區中央里中山路274號,1,48.0,
大樓,MNA00439,中央里,嘉義市東區中央里中山路280號,1,93.0,
大樓,MNA00431,中央里,嘉義市東區中央里中山路282號,1,93.0,
大樓,MNA00432,中央里,嘉義市東區中央里中山路284號,1,53.0,
大樓,MNA00435,中央里,嘉義市東區中央里中山路293號,1,165.0,
大樓,MNA00883,中央里,嘉義市東區中央里中正路277號,1,6.0,
大樓,MNA00884,中央里,嘉義市東區中央里中正路279號,1,8.0,
大樓,MNA00899,中央里,嘉義市東區中央里中正路281號,1,61.0,
大樓,MNA00950,中央里,嘉義市東區中央里中正路288號,1,101.0,
大樓,MNA00951,中央里,嘉義市東區中央里中正路292號,1,108.0,
大樓,MNA00866,中央里,嘉義市東區中央里中正路301號,1,45.0,
大樓,MNA00857,中央里,嘉義市東區中央里中正路317號,1,70.0,
大樓,MNA00858,中央里,嘉義市東區中央里中正路319號,1,78.0,
大樓,MNA00875,中央里,嘉義市東區中央里中正路332號,1,66.0,
大樓,MNA00832,中央里,嘉義市東區中央里中正路334號,1,21.0,
大樓,MNA00970,中央里,嘉義市東區中央里中正路338號,1,8.0,
大樓,MNA00852,中央里,嘉義市東區中央里中正路341號,1,128.0,
大樓,MNA00851,中央里,嘉義市東區中央里中正路343號,1,126.0,
大樓,MNA00829,中央里,嘉義市東區中央里中正路347號,1,46.0,
大樓,MNA00830,中央里,嘉義市東區中央里中正路349號,1,49.0,
彰化銀行,MNA00846,中央里,嘉義市東區中央里中正路350號,1,333.0,
大樓,MNA00871,中央里,嘉義市東區中央里中正路358號,1,106.0,
大樓,MNA00862,中央里,嘉義市東區中央里中正路363號,1,41.0,
大樓,MNA00831,中央里,嘉義市東區中央里中正路371號,1,21.0,
大樓,MNA00868,中央里,嘉義市東區中央里中正路374號,1,96.0,
大樓,MNA00869,中央里,嘉義市東區中央里中正路390號,1,77.0,
大樓,MNA00859,中央里,嘉義市東區中央里中正路396號,1,85.0,
大樓,MNA00865,中央里,嘉義市東區中央里中正路402號,1,42.0,
大樓,MNA00867,中央里,嘉義市東區中央里中正路406號,1,60.0,
大樓,MNA00849,中央里,嘉義市東區中央里中正路408號,1,78.0,
大樓,MNA00844,中央里,嘉義市東區中央里中正路410號,1,38.0,
大樓,MNA00928,中央里,嘉義市東區中央里公明路233號,1,30.0,
大樓,MNA00926,中央里,嘉義市東區中央里公明路247號,1,49.0,
大樓,MNA00839,中央里,嘉義市東區中央里公明路265號,1,30.0,
大樓,MNA00840,中央里,嘉義市東區中央里公明路271號,1,10.0,
大樓,MNA00856,中央里,嘉義市東區中央里公明路277號,1,40.0,
大樓,MNA00927,中央里,嘉義市東區中央里公明路326號,1,41.0,
大樓,MNA00401,中央里,嘉義市東區中央里公明路362號,1,16.0,
大樓,MNA00423,中央里,嘉義市東區中央里公明路368號,1,52.0,
大樓,MNA00446,中央里,嘉義市東區中央里公明路372號,1,822.0,
大樓,MNA00442,中央里,嘉義市東區中央里公明路374號,1,81.0,
大樓,MNA00443,中央里,嘉義市東區中央里公明路376號,1,134.0,
大樓,MNA00402,中央里,嘉義市東區中央里公明路384號,1,10.0,
大樓,MNA00422,中央里,嘉義市東區中央里公明路418號,1,53.0,
大樓,MNA00879,中央里,嘉義市東區中央里文化路162號,1,649.0,
大樓,MNA00874,中央里,嘉義市東區中央里文化路180號,1,112.0,
大樓,MNA00403,中央里,嘉義市東區中央里文化路186號,1,32.0,
大樓,MNA00404,中央里,嘉義市東區中央里文化路218號,1,28.0,
大樓,MNA00391,中央里,嘉義市東區中央里北榮街12巷11-1號,1,25.0,
大樓,MNA00392,中央里,嘉義市東區中央里北榮街12巷9號,1,25.0,
大樓,MNA00387,中央里,嘉義市東區中央里北榮街30號,1,32.0,
大樓,MNA00379,中央里,嘉義市東區中央里北榮街4巷6號,1,128.0,
大樓,MNA00445,中央里,嘉義市東區中央里北榮街91號,1,86.0,
大樓,MNA00961,中央里,嘉義市東區中央里民樂街144巷1號,1,71.0,
大樓,MNA00947,中央里,嘉義市東區中央里民樂街146號,1,68.0,
陽明醫院,MNA00394,中央里,嘉義市東區中央里民權路315號,1,88.0,
公寓,MNA0431,中央里,嘉義市東區中央里民權路323號,1,48.0,
大樓,MNA00393,中央里,嘉義市東區中央里民權路331號,1,32.0,
大樓,MNA00378,中央里,嘉義市東區中央里民權路361號,1,44.0,
大樓,MNA00911,中央里,嘉義市東區中央里光彩街239號,1,164.0,
大樓,MNA00907,中央里,嘉義市東區中央里光彩街338號,1,93.0,
大樓,MNA00905,中央里,嘉義市東區中央里光彩街342號,1,34.0,
大樓,MNA00904,中央里,嘉義市東區中央里光彩街344號,1,34.0,
大樓,MNA00894,中央里,嘉義市東區中央里光彩街356號,1,21.0,
大樓,MNA00895,中央里,嘉義市東區中央里光彩街358號,1,13.0,
大樓,MNA00896,中央里,嘉義市東區中央里光彩街360號,1,13.0,
大樓,MNA00876,中央里,嘉義市東區中央里光彩街382－1號,1,105.0,
大樓,MNA00877,中央里,嘉義市東區中央里光彩街382－2號,1,108.0,
大樓,MNA00878,中央里,嘉義市東區中央里光彩街384號,1,133.0,
大樓,MNA00870,中央里,嘉義市東區中央里光彩街402號,1,240.0,
大樓,MNA00969,中央里,嘉義市東區中央里光華路101號,1,25.0,
大樓,MNA00853,中央里,嘉義市東區中央里光華路107號,1,70.0,
大樓,MNA00836,中央里,嘉義市東區中央里光華路110號,1,20.0,
大樓,MNA00855,中央里,嘉義市東區中央里光華路120號,1,34.0,
大樓,MNA00833,中央里,嘉義市東區中央里光華路131號,1,28.0,
大樓,MNA00834,中央里,嘉義市東區中央里光華路135號,1,29.0,
大樓,MNA00860,中央里,嘉義市東區中央里光華路149號,1,386.0,
公寓,MNA00842,中央里,嘉義市東區中央里光華路151號,1,18.0,
大樓,MNA00854,中央里,嘉義市東區中央里光華路162號,1,84.0,
大樓,MNA00850,中央里,嘉義市東區中央里光華路164號,1,21.0,
大樓,MNA00861,中央里,嘉義市東區中央里光華路169號,1,89.0,
大樓,MNA00863,中央里,嘉義市東區中央里光華路173號,1,64.0,
大樓,MNA00864,中央里,嘉義市東區中央里光華路175號,1,102.0,
大樓,MNA00835,中央里,嘉義市東區中央里光華路183號,1,10.0,
公寓,MNA00880,中央里,嘉義市東區中央里光華路65號,1,10.0,
大樓,MNA00909,中央里,嘉義市東區中央里光華路67號,1,54.0,
大樓,MNA00901,中央里,嘉義市東區中央里光華路73號,1,53.0,
大樓,MNA00881,中央里,嘉義市東區中央里光華路84號,1,14.0,
大樓,MNA00897,中央里,嘉義市東區中央里光華路85號,1,24.0,
大樓,MNA00912,中央里,嘉義市東區中央里光華路96號,1,82.0,
公寓,MNA00887,中央里,嘉義市東區中央里光華路98號,1,30.0,
大樓,MNA00888,中央里,嘉義市東區中央里光華路98號,1,26.0,
大樓,MNA00889,中央里,嘉義市東區中央里成仁街116號,1,21.0,
大樓,MNA00900,中央里,嘉義市東區中央里成仁街122號,1,25.0,
大樓,MNA00992,中央里,嘉義市東區中央里成仁街129號,1,80.0,
大樓,MNA00915,中央里,嘉義市東區中央里成仁街132號,1,168.0,
公寓,MNA00931,中央里,嘉義市東區中央里成仁街140號,1,96.0,
大樓,MNA00873,中央里,嘉義市東區中央里成仁街145號,1,56.0,
大樓,MNA00929,中央里,嘉義市東區中央里成仁街146號,1,40.0,
大樓,MNA00828,中央里,嘉義市東區中央里成仁街151號,1,12.0,
大樓,MNA00937,中央里,嘉義市東區中央里成仁街162號,1,69.0,
大樓,MNA00448,中央里,嘉義市東區中央里成仁街171號,1,748.0,
大樓,MNA00965,中央里,嘉義市東區中央里成仁街176號,1,237.0,
大樓,MNA00421,中央里,嘉義市東區中央里成仁街179號,1,21.0,
大樓,MNA00418,中央里,嘉義市東區中央里成仁街181號,1,112.0,
大樓,MNA00922,中央里,嘉義市東區中央里成仁街186號,1,17.0,
大樓,MNA00923,中央里,嘉義市東區中央里成仁街186號,1,20.0,
大樓,MNA00426,中央里,嘉義市東區中央里成仁街191號,1,29.0,
大樓,MNA00399,中央里,嘉義市東區中央里成仁街192-1號,1,37.0,
大樓,MNA00398,中央里,嘉義市東區中央里成仁街207巷3號,1,389.0,
大樓,MNA00383,中央里,嘉義市東區中央里成仁街218號,1,10.0,
大樓,MNA00384,中央里,嘉義市東區中央里成仁街220巷1號,1,37.0,
大樓,MNA00400,中央里,嘉義市東區中央里成仁街226號,1,90.0,
大樓,MNA00917,中央里,嘉義市東區中央里吳鳳北路201號,1,277.0,
大樓,MNA00916,中央里,嘉義市東區中央里吳鳳北路203號,1,277.0,
大樓,MNA00913,中央里,嘉義市東區中央里吳鳳北路207號,1,129.0,
大樓,MNA00914,中央里,嘉義市東區中央里吳鳳北路209號,1,96.0,
大樓,MNA00903,中央里,嘉義市東區中央里吳鳳北路211號,1,52.0,
大樓,MNA00902,中央里,嘉義市東區中央里吳鳳北路213號,1,53.0,
大樓,MNA00946,中央里,嘉義市東區中央里吳鳳北路235號,1,46.0,
大樓,MNA00944,中央里,嘉義市東區中央里吳鳳北路237號,1,73.0,
大樓,MNA00945,中央里,嘉義市東區中央里吳鳳北路239號,1,53.0,
大樓,MNA00938,中央里,嘉義市東區中央里吳鳳北路251號,1,25.0,
大樓,MNA00936,中央里,嘉義市東區中央里吳鳳北路255之1號,1,24.0,
大樓,MNA00385,中央里,嘉義市東區中央里吳鳳北路299號,1,33.0,
大樓,MNA00380,中央里,嘉義市東區中央里吳鳳北路305號,1,116.0,
大樓,MNA00837,中央里,嘉義市東區中央里興中街134號,1,226.0,
大樓,MNA00838,中央里,嘉義市東區中央里興中街134號,1,20.0,
大樓,MNA00438,中央里,嘉義市東區中央里興中街137號,1,85.0,
大樓,MNA00433,中央里,嘉義市東區中央里興中街138號,1,26.0,
大樓,MNA00428,中央里,嘉義市東區中央里興中街148號,1,121.0,
大樓,MNA00444,中央里,嘉義市東區中央里興中街152號,1,244.0,
大樓,MNA00376,中央里,嘉義市東區中央里興中街154號,1,76.0,
大樓,MNA00377,中央里,嘉義市東區中央里興中街160巷1號,1,48.0,
大樓,MNA01004,中央里,嘉義市東區中央里蘭井街148號,1,653.0,
大樓,MNA01509,中庄里,嘉義市東區中庄里世賢路1段12號,1,1248.0,
大樓,MNA01507,中庄里,嘉義市東區中庄里世賢路1段16號,1,130.0,
公寓,MNA01500,中庄里,嘉義市東區中庄里台斗街161號,1,25.0,
大樓,MNA01499,中庄里,嘉義市東區中庄里台斗街185號,1,40.0,
大樓,MNA01496,中庄里,嘉義市東區中庄里台斗街212號,1,249.0,
大樓,MNA01505,中庄里,嘉義市東區中庄里台斗街217號,1,45.0,
大樓,MNA0455,中庄里,嘉義市東區中庄里台斗街219號,1,45.0,
大樓,MNA01501,中庄里,嘉義市東區中庄里台斗街221號,1,61.0,
大樓,MNA01502,中庄里,嘉義市東區中庄里台斗街223號,1,61.0,
大樓,MNA01503,中庄里,嘉義市東區中庄里台斗街225號,1,45.0,
大樓,MNA01504,中庄里,嘉義市東區中庄里台斗街227號,1,44.0,
學校(幼兒園),MNA01607,中庄里,"23.49712929171461, 120.44960489345625",1,290.0,嘉義市東區中庄里台斗街263之33之1號
大樓,MNA01588,中庄里,嘉義市東區中庄里台斗街57-1號,1,1864.0,
大樓,MNA01508,中庄里,嘉義市東區中庄里台斗街95號,1,1508.0,
大樓,MNA01497,中庄里,嘉義市東區中庄里忠孝路419號,2,924.0,
大樓,MNA01498,中庄里,嘉義市東區中庄里忠孝路519號,3,841.0,
基督教醫院,MNA01492,中庄里,嘉義市東區中庄里忠孝路539號,1,109.0,
基督教醫院,MNA01493,中庄里,嘉義市東區中庄里忠孝路539號,1,133.0,
基督教醫院,MNA01494,中庄里,嘉義市東區中庄里忠孝路539號,1,305.0,
基督教醫院,MNA01580,中庄里,嘉義市東區中庄里忠孝路539號,1,10649.0,
基督教醫院,MNA01584,中庄里,嘉義市東區中庄里忠孝路539號,2,1785.0,
嘉義基督教醫院,MNA01602,中庄里,嘉義市東區中庄里忠孝路539號,3,7325.0,
大樓,MNA01590,中庄里,嘉義市東區中庄里忠孝路547號,1,3574.0,
大樓,MNA01422,中庄里,嘉義市東區中庄里忠孝路555號,1,2658.0,
台糖公司,MNA01488,中庄里,嘉義市東區中庄里海埔新村16號,1,193.0,
台糖公司,MNA01489,中庄里,"23.49702648892789, 120.4501126154434",1,193.0,嘉義市東區中庄里海埔新村22號
台糖公司,MNA01490,中庄里,嘉義市東區中庄里海埔新村28號,1,181.0,
台糖公司,MNA01491,中庄里,"23.497389801959102, 120.4505127821877",1,181.0,嘉義市東區中庄里海埔新村34號
台糖公司,MNA01486,中庄里,嘉義市東區中庄里海埔新村4號,1,208.0,
台糖公司,MNA01487,中庄里,嘉義市東區中庄里海埔新村9號,1,200.0,
大樓,MNA01495,中庄里,嘉義市東區中庄里忠孝路429號,1,760.0,
大樓,MNA01515,仁義里,嘉義市東區仁義里台林街117巷1號,1,957.0,
大樓,MNA01453,仁義里,嘉義市東區仁義里台林街125號,1,17.0,
大樓,MNA01454,仁義里,嘉義市東區仁義里台林街127號,1,20.0,
大樓,MNA01455,仁義里,嘉義市東區仁義里台林街129號,1,20.0,
大樓,MNA01524,仁義里,嘉義市東區仁義里忠孝路456號,1,48.0,
大樓,MNA01525,仁義里,嘉義市東區仁義里忠孝路458號,1,48.0,
大樓,MNA01456,仁義里,嘉義市東區仁義里台林街131號,1,20.0,
大樓,MNA01457,仁義里,嘉義市東區仁義里台林街133號,1,20.0,
大樓,MNA01458,仁義里,嘉義市東區仁義里台林街135號,1,20.0,
大樓,MNA01527,仁義里,嘉義市東區仁義里台林街30之1號,1,28.0,
大樓,MNA01528,仁義里,嘉義市東區仁義里台林街30之2號,1,28.0,
公寓,MNA01529,仁義里,嘉義市東區仁義里台林街30之3號,1,28.0,
大樓,MNA01530,仁義里,嘉義市東區仁義里台林街30之4號,1,28.0,
大樓,MNA01531,仁義里,嘉義市東區仁義里台林街30之5號,1,28.0,
住宅,MNA01534,仁義里,嘉義市東區仁義里台林街30之6號,1,25.0,
大樓,MNA01535,仁義里,嘉義市東區仁義里台林街30之7號,1,25.0,
大樓,MNA01536,仁義里,嘉義市東區仁義里台林街30之8號,1,37.0,
大樓,MNA01540,仁義里,嘉義市東區仁義里台林街36號,1,1101.0,
大樓,MNA01537,仁義里,嘉義市東區仁義里台林街37號,1,33.0,
大樓,MNA01538,仁義里,嘉義市東區仁義里台林街39號,1,32.0,
大樓,MNA01539,仁義里,嘉義市東區仁義里台林街41號,1,32.0,
大樓,MNA01473,仁義里,嘉義市東區仁義里台林街82號,1,74.0,
北興國中,MNA00506,仁義里,嘉義市東區仁義里忠孝路394號,1,68.0,
北興國中,MNA00507,仁義里,嘉義市東區仁義里忠孝路394號,1,129.0,
北興國中,MNA00511,仁義里,嘉義市東區仁義里忠孝路394號,1,104.0,
北興國中,MNA00512,仁義里,嘉義市東區仁義里忠孝路394號,1,116.0,
北興國中,MNA00513,仁義里,嘉義市東區仁義里忠孝路394號,1,121.0,
北興國中,MNA00517,仁義里,嘉義市東區仁義里忠孝路394號,1,84.0,
北興國中,MNA01604,仁義里,嘉義市東區仁義里忠孝路394號,1,461.0,
大樓,MNA01532,仁義里,嘉義市東區仁義里忠孝路396巷21號,1,60.0,
大樓,MNA0680,仁義里,嘉義市東區仁義里忠孝路516號,1,707.0,
大樓,MNA01546,仁義里,嘉義市東區仁義里忠孝路566之1號,1,24.0,
大樓,MNA01547,仁義里,嘉義市東區仁義里忠孝路566之2號,1,25.0,
大樓,MNA01545,仁義里,嘉義市東區仁義里忠孝路566號,1,24.0,
大樓,MNA01549,仁義里,嘉義市東區仁義里忠孝路568之12號,1,24.0,
大樓,MNA01550,仁義里,嘉義市東區仁義里忠孝路568之14號,1,24.0,
大樓,MNA01551,仁義里,嘉義市東區仁義里忠孝路568之15號,1,24.0,
大樓,MNA01552,仁義里,嘉義市東區仁義里忠孝路568之16號,1,24.0,
大樓,MNA015553,仁義里,嘉義市東區仁義里忠孝路568之17號,1,24.0,
公寓,MNA01554,仁義里,嘉義市東區仁義里忠孝路568之18號,1,24.0,
大樓,MNA01544,仁義里,嘉義市東區仁義里忠孝路568之1號,1,28.0,
大樓,MNA01548,仁義里,嘉義市東區仁義里忠孝路568之2號,1,21.0,
大樓,MNA01556,仁義里,嘉義市東區仁義里忠孝路570之1號,1,28.0,
大樓,MNA01555,仁義里,嘉義市東區仁義里忠孝路570號,1,32.0,
大樓,MNA01542,仁義里,嘉義市東區仁義里忠孝路572之26號,1,418.0,
大樓,MNA01558,仁義里,嘉義市東區仁義里忠孝路574號,1,44.0,
大樓,MNA01482,仁義里,嘉義市東區仁義里新生路659號,1,264.0,
大樓,MNA01485,仁義里,嘉義市東區仁義里新生路703號,1,58.0,
大樓,MNA0617,仁義里,嘉義市東區仁義里新生路723號,1,20.0,
大樓,MNA01460,仁義里,嘉義市東區仁義里新生路727號,1,28.0,
大樓,MNA01461,仁義里,嘉義市東區仁義里新生路729號,1,28.0,
大樓,MNA01462,仁義里,嘉義市東區仁義里新生路731號,1,28.0,
大樓,MNA01463,仁義里,嘉義市東區仁義里新生路733號,1,28.0,
大樓,MNA01464,仁義里,嘉義市東區仁義里新生路735號,1,28.0,
大樓,MNA01465,仁義里,嘉義市東區仁義里新生路737號,1,28.0,
大樓,MNA01466,仁義里,嘉義市東區仁義里新生路739號,1,28.0,
大樓,MNA01467,仁義里,嘉義市東區仁義里新生路741號,1,28.0,
大樓,MNA01468,仁義里,嘉義市東區仁義里新生路743號,1,28.0,
大樓,MNA01469,仁義里,嘉義市東區仁義里新生路745號,1,28.0,
大樓,MNA01470,仁義里,嘉義市東區仁義里新生路747號,1,28.0,
大樓,MNA01471,仁義里,嘉義市東區仁義里新生路749號,1,28.0,
大樓,MNA01586,仁義里,嘉義市東區仁義里新生路789號,1,462.0,
公寓,MNA01479,仁義里,嘉義市東區仁義里嘉北街12巷21-33號,1,2558.0,
大樓,MNA01481,仁義里,嘉義市東區仁義里嘉北街12巷36號,1,1568.0,
嘉北國小,MNA01511,仁義里,嘉義市東區仁義里嘉北街65號,1,1090.0,
嘉北國小,MNA01514,仁義里,嘉義市東區仁義里嘉北街65號,1,525.0,
大樓,MNA01522,仁義里,嘉義市東區仁義里嘉北街65號,1,52.0,
嘉北國小,MNA01533,仁義里,嘉義市東區仁義里嘉北街65號,1,101.0,
嘉北國小,MNA01541,仁義里,嘉義市東區仁義里嘉北街65號,1,1296.0,
嘉北國小,MNA01605,仁義里,嘉義市東區仁義里嘉北街65號,1,2505.0,
大樓,MNA01480,仁義里,嘉義市東區仁義里嘉北街66巷35號,1,7264.0,
大樓,MNA01516,仁義里,嘉義市東區仁義里嘉北街83號,1,52.0,
大樓,MNA01517,仁義里,嘉義市東區仁義里嘉北街84號,1,52.0,
大樓,MNA01518,仁義里,嘉義市東區仁義里嘉北街86號,1,52.0,
大樓,MNA01519,仁義里,嘉義市東區仁義里嘉北街88號,1,52.0,
大樓,MNA01520,仁義里,嘉義市東區仁義里嘉北街90號,1,52.0,
大樓,MNA01521,仁義里,嘉義市東區仁義里嘉北街92號,1,52.0,
嘉北國小,MNA01523,仁義里,嘉義市東區仁義里嘉北街65號,1,200.0,
大樓,MNA01510,仁義里,"23.49303968545449, 120.45425792384883",1,376.0,嘉義市東區仁義里嘉北街97巷20號
大樓,MNA01512,仁義里,"23.493154152494448, 120.45414473815485",1,1926.0,嘉義市東區仁義里嘉北街97巷18弄8號
大樓,MNA01513,仁義里,嘉義市東區仁義里嘉南街1號,1,1697.0,
大樓,MNA00576,太平里,嘉義市東區太平里民權路108號,1,56.0,
大樓,MNA00581,太平里,嘉義市東區太平里民權路112巷10號,1,76.0,
大樓,MNA00585,太平里,嘉義市東區太平里民權路112巷14號,1,80.0,
大樓,MNA00582,太平里,嘉義市東區太平里民權路112巷18號,1,76.0,
大樓,MNA00577,太平里,嘉義市東區太平里民權路112巷1號,1,76.0,
大樓,MNA00583,太平里,嘉義市東區太平里民權路112巷24號,1,97.0,
大樓,MNA00578,太平里,嘉義市東區太平里民權路112巷2號,1,56.0,
大樓,MNA00579,太平里,嘉義市東區太平里民權路112巷6號,1,80.0,
大樓,MNA00584,太平里,嘉義市東區太平里民權路112巷7號,1,308.0,
公寓,MNA00580,太平里,嘉義市東區太平里民權路114號,1,80.0,
大樓,MNA00587,太平里,嘉義市東區太平里民權路116之1號,1,161.0,
大樓,MNA00588,太平里,嘉義市東區太平里安和街222號,1,1388.0,
嘉義大學,MNA0368,太平里,嘉義市東區太平里林森東路151號,1,445.0,
嘉義大學,MNA0369,太平里,嘉義市東區太平里林森東路151號,1,65.0,
嘉義大學,MNA0371,太平里,嘉義市東區太平里林森東路151號,1,168.0,
嘉義大學,MNA0372,太平里,嘉義市東區太平里林森東路151號,1,296.0,
嘉義大學,MNA0373,太平里,嘉義市東區太平里林森東路151號,1,52.0,
大樓,MNA00594,太平里,嘉義市東區太平里林森東路163巷118號,1,28.0,
大樓,MNA0346,太平里,嘉義市東區太平里林森東路235號,1,472.0,
大樓,MNA0347,太平里,嘉義市東區太平里林森東路235號,1,397.0,
嘉義大學,MNA00586,太平里,嘉義市東區太平里長榮街7號,1,444.0,
大樓,MNA0276,太平里,嘉義市東區太平里博東路107號,1,4442.0,
大樓,MNA00595,太平里,嘉義市東區太平里博東路200巷63號,1,30.0,
大樓,MNA00599,太平里,嘉義市東區太平里博東路238號,1,164.0,
大樓,MNA0275,太平里,嘉義市東區太平里博東路27號,1,648.0,
大樓,MNA00598,太平里,嘉義市東區太平里新生路569號,1,1284.0,
大樓,MNA00568,太平里,嘉義市東區太平里維新路140號,1,16.0,
大樓,MNA00596,太平里,嘉義市東區太平里維新路216巷26號,1,264.0,
大樓,MNA0568,文雅里,"23.48366,120.48529
",1,4350.0,嘉義市東區文雅里文雅街150巷1號
大樓,MNA0569,文雅里,嘉義市東區文雅里文雅街116巷1號,1,3920.0,
大樓,MNA0551,文雅里,嘉義市東區文雅里文雅街166號,1,305.0,
大樓,MNA0483,文雅里,嘉義市東區文雅里文雅街219號,1,876.0,
大樓,MNA0540,文雅里,嘉義市東區文雅里文雅街239號,1,1273.0,
大樓,MNA0484,文雅里,嘉義市東區文雅里文雅街293號,1,1398.0,
