電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
OMA00031,三仙里,臺南市新營區三仙里7鄰健康路109號,"23.313649,120.312062",1.0,333.0,新營分局,
OMA00032,忠政里,臺南市新營區忠政里2鄰民治路36號,"23.311717,120.314023",1.0,1256.0,新營分局,
OMA00033,忠政里,臺南市新營區忠政里1鄰民治路34號,"23.31099,120.316232",1.0,489.0,新營分局,
OMA00034,忠政里,臺南市新營區忠政里2鄰民治路38號,"23.31101,120.315642",1.0,440.0,新營分局,
OMA00035,忠政里,臺南市新營區忠政里2鄰民治路38號,"23.31101,120.315642",1.0,204.0,新營分局,
OMA00036,忠政里,臺南市新營區忠政里2鄰民治路36號,"23.311717,120.314023",1.0,669.0,新營分局,
OMA00037,忠政里,臺南市新營區忠政里2鄰民治路36號,"23.311717,120.314023",1.0,131.0,新營分局,
OMA00038,忠政里,臺南市新營區忠政里2鄰民治路36號,"23.311717,120.314023",1.0,902.0,新營分局,
OMA00039,民生里,臺南市新營區民生里4鄰民治路65號,"23.309519,120.308701",1.0,624.0,新營分局,
OMA00040,民榮里,臺南市新營區民榮里4鄰復興路301號,"23.303819,120.301846",1.0,333.0,新營分局,
OMA00041,民權里,臺南市新營區民權里15鄰信義街67號,"23.307471,120.31461",1.0,93.0,新營分局,
OMA00042,三仙里,臺南市新營區三仙里18鄰健康路251號,"23.319348,120.311803",1.0,1767.0,新營分局,
OMA00043,民榮里,臺南市新營區民榮里18鄰富強街59號,"23.301749,120.304841",1.0,160.0,新營分局,
OMA00044,民生里,臺南市新營區民生里6鄰民生路52號,"23.306329,120.309014",1.0,200.0,新營分局,
OMA00045,民生里,臺南市新營區民生里11鄰民生路43之26號,"23.306221,120.307659",1.0,200.0,新營分局,
OMA00046,三仙里,臺南市新營區三仙里18鄰健康路211號,"23.31626,120.311914",1.0,267.0,新營分局,
OMA00047,中營里,臺南市新營區中營里5鄰中山路20號,"23.306799,120.322063",1.0,937.0,新營分局,
OMA00048,中營里,臺南市新營區中營里2鄰東山路19巷19號,"23.310714,120.327226",1.0,32.0,新營分局,
OMA00050,興業里,臺南市新營區興業里16鄰中興路31巷4號,"23.298449,120.31741",1.0,352.0,新營分局,
OMA00051,興業里,臺南市新營區興業里2鄰工業街83號,"23.299330,120.321811",1.0,467.0,新營分局,
OMA00052,大宏里,臺南市新營區大宏里8鄰民族路8號,"23.306674,120.318653",1.0,1188.0,新營分局,
OMA00053,大宏里,臺南市新營區大宏里13鄰中正路4號,"23.306539,120.316370",1.0,129.0,新營分局,
OMA00054,新東里,臺南市新營區新東里24鄰大同路86號,"23.312702,120.322434",1.0,536.0,新營分局,
OMA00055,新東里,臺南市新營區新東里24鄰大同路86號,"23.312702,120.322434",1.0,268.0,新營分局,
OMA00056,永平里,臺南市新營區永平里6鄰康樂街45號,"23.301649,120.314462",1.0,385.0,新營分局,
OMA00057,永平里,臺南市新營區永平里7鄰延平路13號,"23.30208,120.313799",1.0,91.0,新營分局,
OMA00058,永平里,臺南市新營區永平里5鄰中山路219號,"23.302859,120.314554",1.0,43.0,新營分局,
OMA00060,中營里,臺南市新營區中營里6鄰新進路37號,"23.30566,120.321867",1.0,392.0,新營分局,
OMA00061,中營里,臺南市新營區中營里6鄰新進路75號,"23.303370,120.320651",1.0,96.0,新營分局,
OMA00062,大宏里,臺南市新營區大宏里18鄰大同路14之6號,"23.308121,120.322726",1.0,173.0,新營分局,
OMA00066,王公里,臺南市新營區王公里11鄰長榮路一段501號,"23.319700,120.318984",1.0,264.0,新營分局,
OMA00067,新東里,臺南市新營區新東里13鄰東興六街105號,"23.314260,120.325523",1.0,191.0,新營分局,
OMA00068,新東里,臺南市新營區新東里24鄰大同路76號,"23.312100,120.32254",1.0,340.0,新營分局,
OMA00069,興業里,臺南市新營區興業里4鄰同濟街3號,"23.304749,120.320530",1.0,937.0,新營分局,
OMA00072,興業里,臺南市新營區興業里4鄰中山路113號,"23.305070,120.318693",1.0,652.0,新營分局,
OMA00073,王公里,臺南市新營區王公里3鄰中正路68號,"23.313369,120.316801",1.0,164.0,新營分局,
OMA00074,王公里,臺南市新營區王公里3鄰中正路68號,"23.313369,120.316801",1.0,928.0,新營分局,
OMA00075,王公里,臺南市新營區王公里20鄰樂利街135號,"23.314620,120.320528",1.0,512.0,新營分局,
OMA00076,土庫里,臺南市新營區土庫里7鄰開元路154號,"23.319828,120.336393",1.0,475.0,新營分局,
OMA00077,土庫里,臺南市新營區土庫里7鄰開元路154號,"23.319828,120.336393",1.0,48.0,新營分局,
OMA00078,土庫里,臺南市新營區土庫里7鄰開元路154號,"23.319828,120.336393",1.0,560.0,新營分局,
OMA00079,新東里,臺南市新營區新東里9鄰東仁街43巷66號,"23.318190,120.326916",1.0,199.0,新營分局,
OMA00080,大宏里,臺南市新營區大宏里4鄰綠川北街125號,"23.308979,120.317932",1.0,456.0,新營分局,
OMA00082,大宏里,臺南市新營區大宏里10鄰中正路30號,"23.310279,120.316562",1.0,360.0,新營分局,
OMA00083,新東里,臺南市新營區新東里2鄰東興三街22巷42之1號,"23.315836,120.322368",1.0,517.0,新營分局,
OMA00084,永平里,臺南市新營區永平里1鄰康樂街1之6號,"23.302261,120.316348",1.0,404.0,新營分局,
OMA00086,永平里,臺南市新營區永平里2鄰康樂街16之2號,"23.302188,120.315303",1.0,581.0,新營分局,
OMA00087,永平里,臺南市新營區永平里4鄰富源街22號,"23.302790,120.315752",1.0,504.0,新營分局,
OMA00088,新南里,臺南市新營區新南里9鄰復興路620巷61弄26號,"23.307749,120.296142",1.0,839.0,新營分局,
OMA00089,新南里,臺南市新營區新南里24鄰隋唐街295巷27弄22號,"23.307410,120.298261",1.0,1389.0,新營分局,
OMA00090,新北里,臺南市新營區新北里16鄰新北八街53號,"23.313880,120.303647",1.0,749.0,新營分局,
OMA00091,新北里,臺南市新營區新北里2鄰民治路160號,"23.309363,120.306707",1.0,252.0,新營分局,
OMA00092,新北里,臺南市新營區新北里2鄰民治路156巷42之1號,"23.310037,120.306768",1.0,605.0,新營分局,
OMA00093,新北里,臺南市新營區新北里20鄰民生路336巷22號,"23.31391,120.305691",1.0,1207.0,新營分局,
OMA00094,新南里,臺南市新營區新南里8鄰明清二街171號,"23.309194,120.298762",1.0,619.0,新營分局,
OMA00095,護鎮里,臺南市新營區護鎮里2鄰三興街380號,"23.322994,120.309425",1.0,424.0,新營分局,
OMA00097,嘉芳里,臺南市新營區嘉芳里6鄰四維路11號,"23.307423,120.279803",1.0,69.0,新營分局,
OMA00098,嘉芳里,臺南市新營區嘉芳里6鄰新中路35號,"23.301680,120.280922",1.0,225.0,新營分局,
OMA00099,嘉芳里,臺南市新營區嘉芳里6鄰四維路9號,"23.307200,120.280203",1.0,53.0,新營分局,
OMA00100,嘉芳里,臺南市新營區嘉芳里6鄰新工路23號,"23.304020,120.281882",1.0,279.0,新營分局,
OMA00101,嘉芳里,臺南市新營區嘉芳里6鄰新工路35號,"23.302288,120.281792",1.0,201.0,新營分局,
OMA00102,嘉芳里,臺南市新營區嘉芳里6鄰新工路29號,"23.303180,120.281902",1.0,47.0,新營分局,
OMA00103,南紙里,臺南市新營區南紙里22鄰建業路191號,"23.298355,120.298573",1.0,288.0,新營分局,
OMA00104,南興里,臺南市新營區南興里18鄰建業路165號,"23.298283,120.299837",1.0,33.0,新營分局,
OMA00105,嘉芳里,臺南市新營區嘉芳里6鄰新圳路4號,"23.301130,120.28419",1.0,119.0,新營分局,
OMA00106,太南里,臺南市新營區太南里9鄰太子宮239號,"23.292997,120.276059",1.0,567.0,新營分局,
OMA00107,嘉芳里,臺南市新營區嘉芳里6鄰八德路7號,"23.303280,120.283769",1.0,60.0,新營分局,
OMA00108,太北里,臺南市新營區太北里9鄰新太路45號,"23.300830,120.273602",1.0,645.0,新營分局,
OMA00111,嘉芳里,臺南市新營區嘉芳里6鄰新圳路10號,"23.300097,120.282032",1.0,265.0,新營分局,
OMA00112,嘉芳里,臺南市新營區嘉芳里6鄰八德路14號,"23.303699,120.284391",1.0,81.0,新營分局,
OMA00113,嘉芳里,臺南市新營區嘉芳里6鄰新業街9號,"23.304220,120.28389",1.0,37.0,新營分局,
OMA00114,嘉芳里,臺南市新營區嘉芳里6鄰復興路1133號,"23.310020,120.278396",1.0,23.0,新營分局,
OMA00115,嘉芳里,臺南市新營區嘉芳里6鄰五福路11號,"23.305340,120.283751",1.0,28.0,新營分局,
OMA00116,嘉芳里,臺南市新營區嘉芳里6鄰四維路20號,"23.307715,120.279004",1.0,1659.0,新營分局,
OMA00117,嘉芳里,臺南市新營區嘉芳里6鄰五福路108號,"23.305689,120.282503",1.0,48.0,新營分局,
OMA00118,嘉芳里,臺南市新營區嘉芳里6鄰四維路7號,"23.307369,120.280519",1.0,72.0,新營分局,
OMA00119,嘉芳里,臺南市新營區嘉芳里6鄰新芳街14號,"23.308160,120.282861",1.0,115.0,新營分局,
OMA00120,嘉芳里,臺南市新營區嘉芳里6鄰新圳路2號,"23.301130,120.28419",1.0,61.0,新營分局,
OMA00121,嘉芳里,臺南市新營區嘉芳里6鄰新業街2號,"23.304904,120.283869",1.0,39.0,新營分局,
OMA00122,嘉芳里,臺南市新營區嘉芳里6鄰新工路31號,"23.302910,120.281872",1.0,36.0,新營分局,
OMA00123,嘉芳里,臺南市新營區嘉芳里6鄰忠孝路12號,"23.301850,120.28249",1.0,287.0,新營分局,
OMA00124,嘉芳里,臺南市新營區嘉芳里6鄰新工路16號,"23.306450,120.281781",1.0,132.0,新營分局,
OMA00125,嘉芳里,臺南市新營區嘉芳里6鄰新工路36號,"23.30265,120.281532",1.0,1340.0,新營分局,
OMA00126,橋南里,臺南市鹽水區橋南里14鄰八德路66號,"23.305458,120.274576",1.0,1620.0,新營分局,
OMA00127,太北里,臺南市新營區太北里9鄰忠孝路53號,"23.302040,120.274790",1.0,231.0,新營分局,
OMA00128,嘉芳里,臺南市新營區嘉芳里2鄰復興路1074巷28號,"23.311335,120.277801",1.0,303.0,新營分局,
OMA00129,橋南里,臺南市鹽水區橋南里14鄰八德路47號,"23.303923,120.274133",1.0,260.0,新營分局,
OMA00130,嘉芳里,臺南市新營區嘉芳里6鄰新工路7號,"23.308420,120.282158",1.0,175.0,新營分局,
OMA00131,嘉芳里,臺南市新營區嘉芳里6鄰忠孝路7號,"23.301559,120.283139",1.0,111.0,新營分局,
OMA00132,嘉芳里,臺南市新營區嘉芳里6鄰復興路1137號,"23.310279,120.276926",1.0,449.0,新營分局,
OMA00133,嘉芳里,臺南市新營區嘉芳里6鄰四維路24號,"23.30808,120.277962",1.0,487.0,新營分局,
OMA00134,嘉芳里,臺南市新營區嘉芳里6鄰新工路15號,"23.306260,120.282201",1.0,251.0,新營分局,
OMA00135,嘉芳里,臺南市新營區嘉芳里6鄰四維路3號,"23.307289,120.280959",1.0,69.0,新營分局,
OMA00136,嘉芳里,臺南市新營區嘉芳里6鄰五福路13號,"23.305140,120.28303",1.0,144.0,新營分局,
OMA00137,嘉芳里,臺南市新營區嘉芳里6鄰新芳街16號,"23.30865,120.28276",1.0,17.0,新營分局,
OMA00138,嘉芳里,臺南市新營區嘉芳里6鄰新嘉街6號,"23.308610,120.279338",1.0,28.0,新營分局,
OMA00139,嘉芳里,臺南市新營區嘉芳里2鄰復興路1062號,"23.310343,120.278508",1.0,869.0,新營分局,
OMA00140,嘉芳里,臺南市新營區嘉芳里6鄰新嘉街1號,"23.309173,120.27964",1.0,19.0,新營分局,
OMA00141,嘉芳里,臺南市新營區嘉芳里6鄰復興路1129之1號,"23.310008,120.278875",1.0,36.0,新營分局,
OMA00142,嘉芳里,臺南市新營區嘉芳里6鄰五福路106號,"23.30566,120.282732",1.0,645.0,新營分局,
OMA00143,嘉芳里,臺南市新營區嘉芳里6鄰新工路5號,"23.30884,120.281899",1.0,35.0,新營分局,
OMA00144,嘉芳里,臺南市新營區嘉芳里6鄰新嘉街3號,"23.308599,120.27963",1.0,59.0,新營分局,
OMA00145,嘉芳里,臺南市新營區嘉芳里10鄰復興路863號,"23.30865,120.285714",1.0,48.0,新營分局,
OMA00146,太北里,臺南市新營區太北里9鄰新太路41號,"23.30151,120.273512",1.0,251.0,新營分局,
OMA00148,嘉芳里,臺南市新營區嘉芳里6鄰新工路5號,"23.30884,120.281899",1.0,35.0,新營分局,
OMA00149,南紙里,臺南市新營區南紙里16鄰南紙街117巷16號,"23.298110,120.294691",1.0,343.0,新營分局,
OMA00150,五興里,臺南市新營區五興里14鄰五間厝156號,"23.26924,120.270193",1.0,440.0,新營分局,
OMA00151,月港里,臺南市鹽水區月港里7鄰中山路47號,"23.319996,120.266129",1.0,131.0,新營分局,
OMA00153,月港里,臺南市鹽水區月港里7鄰中山路26號,"23.319914,120.266724",1.0,513.0,新營分局,
OMA00154,月港里,臺南市鹽水區月港里9鄰武廟路1之7號,"23.320215,120.265114",1.0,513.0,新營分局,
OMA00155,津城里,臺南市鹽水區津城里9鄰武廟路31號之1,"23.321749,120.265240",1.0,340.0,新營分局,
OMA00157,津城里,臺南市鹽水區津城里8鄰武廟路80號,"23.322882,120.265899",1.0,708.0,新營分局,
OMA00158,津城里,臺南市鹽水區津城里6鄰三福路14號,"23.321192,120.267424",1.0,3779.0,新營分局,
OMA00159,水秀里,臺南市鹽水區水秀里6鄰土庫83號,"23.322386,120.27645",1.0,472.0,新營分局,
OMA00160,水秀里,臺南市鹽水區水秀里2鄰土庫2之37號,"23.327938,120.283645",1.0,3523.0,新營分局,
OMA00162,橋南里,臺南市鹽水區橋南里14鄰五福路152號,"23.306117,120.273251",1.0,116.0,新營分局,
OMA00163,橋南里,臺南市鹽水區橋南里14鄰自強街2號,"23.307668,120.274489",1.0,184.0,新營分局,
OMA00164,橋南里,臺南市鹽水區橋南里14鄰自立街6號,"23.30714,120.274311",1.0,104.0,新營分局,
OMA00165,橋南里,臺南市鹽水區橋南里14鄰自立街1號,"23.307728,120.274815",1.0,333.0,新營分局,
OMA00167,義中里,臺南市鹽水區義中里4鄰義稠110之25號,"23.326013,120.254636",1.0,1408.0,新營分局,
OMA00168,汫水里,臺南市鹽水區汫水里7鄰溪州寮3號之8,"23.340482,120.294245",1.0,199.0,新營分局,
OMA00169,汫水里,臺南市鹽水區汫水里7鄰溪州寮4號之3,"23.329141,120.281239",1.0,96.0,新營分局,
OMA00170,汫水里,臺南市鹽水區汫水里7鄰溪州寮4號之3,"23.329141,120.281239",1.0,343.0,新營分局,
OMA00171,東昇里,臺南市柳營區東昇里4鄰康樂街246號,"23.280601,120.316184",1.0,106.0,新營分局,
OMA00172,人和里,臺南市柳營區人和里7鄰義士路五段690號,"23.292017,120.314418",1.0,228.0,新營分局,
OMA00173,人和里,臺南市柳營區人和里7鄰義士路五段690號,"23.292017,120.314418",1.0,156.0,新營分局,
OMA00174,東昇里,臺南市柳營區東昇里18鄰中山東路二段1330號,"23.279603,120.326008",1.0,200.0,新營分局,
OMA00175,東昇里,臺南市柳營區東昇里18鄰中山東路二段1330號,"23.279603,120.326008",1.0,226.0,新營分局,
OMA00176,東昇里,臺南市柳營區東昇里18鄰中山東路二段1330號,"23.279603,120.326008",1.0,200.0,新營分局,
OMA00177,東昇里,臺南市柳營區東昇里18鄰中山東路二段1116號,"23.279881,120.329702",1.0,188.0,新營分局,
OMA00178,東昇里,臺南市柳營區東昇里18鄰中山東路二段1116號,"23.279881,120.329702",1.0,135.0,新營分局,
OMA00179,旭山里,臺南市柳營區旭山里4鄰麻埔20號,"23.247610,120.387733",1.0,1116.0,新營分局,
OMA00180,新南里,臺南市新營區新南里20鄰民治路336號,"23.306068,120.303279",1.0,683.0,新營分局,
OMA00181,王公里,臺南市新營區王公里11鄰長榮路一段459號,"23.319648,120.320699",1.0,1435.0,新營分局,
OMA00182,新東里,臺南市新營區新東里3鄰民治東路30號,"23.311388,120.323871",1.0,1335.0,新營分局,
OMA00183,嘉芳里,臺南市新營區嘉芳里3鄰復興路756號,"23.308789,120.286584",1.0,5333.0,新營分局,
OMA00184,土庫里,臺南市新營區土庫里7鄰開元路168號,"23.320639,120.336398",1.0,165.0,新營分局,
OMA00185,新南里,臺南市新營區新南里3鄰金華路二段159號,"23.309754,120.302663",1.0,913.0,新營分局,
OMA00186,新南里,臺南市新營區新南里16鄰民治路332之2號,"23.306307,120.303337",1.0,3264.0,新營分局,
OMA00187,新南里,臺南市新營區新南里2鄰隋唐街218號,"23.308395,120.30014",1.0,2177.0,新營分局,
OMA00188,中營里,臺南市新營區中營里1鄰工業街41號,"23.304061,120.322947",1.0,3221.0,新營分局,
OMA00189,新北里,臺南市新營區新北里21鄰金華路一段278號,"23.313998,120.306848",1.0,2627.0,新營分局,
OMA00190,民權里,臺南市新營區民權里11鄰中華路18號,"23.305125,120.314293",1.0,1100.0,新營分局,
OMA00191,興業里,臺南市新營區興業里6鄰中山路117號,"23.304821,120.318030",2.0,1192.0,新營分局,
OOA00001,文新里,臺南市佳里區文新里15鄰佳安東路8號,"23.160989,120.158248",1.0,36142.0,佳里分局,
OOA00002,文新里,臺南市佳里區文新里8鄰義民街319號,"23.161238,120.172133",1.0,2758.0,佳里分局,
OOA00003,安西里,臺南市佳里區安西里10鄰安西路351號,"23.167459,120.172417",1.0,1382.0,佳里分局,
OOA00005,建南里,臺南市佳里區建南里4鄰光復路159號,"23.159081,120.174668",1.0,32.0,佳里分局,
OOA00006,建南里,臺南市佳里區建南里4鄰光復路161號,"23.159134,120.174663",1.0,33.0,佳里分局,
OOA00007,安西里,臺南市佳里區安西里21鄰安西82之11號,"23.162575,120.175959",1.0,773.0,佳里分局,
OOA00008,東寧里,臺南市佳里區東寧里10鄰光復路270號,"23.162731,120.174921",1.0,66.0,佳里分局,
OOA00009,文新里,臺南市佳里區文新里2鄰光復路271號,"23.161798,120.174572",1.0,97.0,佳里分局,
OOA00011,東寧里,臺南市佳里區東寧里11鄰光復路226號,"23.161705,120.174916",1.0,90.0,佳里分局,
OOA00012,安西里,臺南市佳里區安西里11鄰安西76之2號,"23.167287,120.169737",1.0,152.0,佳里分局,
OOA00013,安西里,臺南市佳里區安西里13鄰安西71號,"23.170604,120.167357",1.0,721.0,佳里分局,
OOA00014,安西里,臺南市佳里區安西里3鄰光復路296號,"23.158833,120.175023",1.0,1058.0,佳里分局,
OOA00015,文新里,臺南市佳里區文新里9鄰安西126號之2,"23.15757,120.163984",1.0,73.0,佳里分局,
OOA00016,安西里,臺南市佳里區安西里15鄰公園路445號,"23.164155,120.172250",1.0,1952.0,佳里分局,
OOA00017,東寧里,臺南市佳里區東寧里10鄰民權街10號,"23.162814,120.176187",1.0,8.0,佳里分局,
OOA00018,東寧里,臺南市佳里區東寧里10鄰民權街12號,"23.162814,120.176143",1.0,8.0,佳里分局,
OOA00019,東寧里,臺南市佳里區東寧里10鄰民權街4號,"23.162801,120.176421",1.0,8.0,佳里分局,
OOA00020,東寧里,臺南市佳里區東寧里10鄰民權街6號,"23.162814,120.176276",1.0,8.0,佳里分局,
OOA00021,東寧里,臺南市佳里區東寧里9鄰文化路268號,"23.163229,120.175501",1.0,53.0,佳里分局,
OOA00022,六安里,臺南市佳里區六安里17鄰青年街225號,"23.166677,120.175057",1.0,2436.0,佳里分局,
OOA00023,六安里,臺南市佳里區六安里18鄰中山路401號,"23.164206,120.177046",1.0,360.0,佳里分局,
OOA00024,六安里,臺南市佳里區六安里9鄰六安117號,"23.176006,120.180863",1.0,84.0,佳里分局,
OOA00025,六安里,臺南市佳里區六安里9鄰六安117號,"23.176006,120.180863",1.0,318.0,佳里分局,
OOA00026,六安里,臺南市佳里區六安里9鄰六安117號,"23.176006,120.180863",1.0,380.0,佳里分局,
OOA00027,六安里,臺南市佳里區六安里15鄰六安269號,"23.167732,120.177342",1.0,694.0,佳里分局,
OOA00028,六安里,臺南市佳里區六安里18鄰進學路244號,"23.164234,120.176043",1.0,473.0,佳里分局,
OOA00029,六安里,臺南市佳里區六安里9鄰六安117號之23,"23.179127,120.180321",1.0,240.0,佳里分局,
OOA00030,六安里,臺南市佳里區六安里18鄰進學路6之4號,"23.164559,120.176263",1.0,81.0,佳里分局,
OOA00032,六安里,臺南市佳里區六安里7鄰延平路586號,"23.168386,120.179059",1.0,220.0,佳里分局,
OOA00033,六安里,臺南市佳里區六安里10鄰六安130號,"23.172751,120.17791",1.0,40.0,佳里分局,
OOA00034,六安里,臺南市佳里區六安里18鄰忠孝路5號,"23.165223,120.177007",1.0,1200.0,佳里分局,
OOA00035,六安里,臺南市佳里區六安里9鄰六安117號之26,"23.179351,120.180871",1.0,266.0,佳里分局,
OOA00036,六安里,臺南市佳里區六安里10鄰六安130號,"23.172751,120.17791",1.0,237.0,佳里分局,
OOA00037,東寧里,臺南市佳里區東寧里4鄰延平路412號,"23.163637,120.178372",1.0,26.0,佳里分局,
OOA00039,東寧里,臺南市佳里區東寧里3鄰中山路382號,"23.162699,120.1768",1.0,214.0,佳里分局,
OOA00040,東寧里,臺南市佳里區東寧里3鄰中山路430號,"23.163727,120.177094",1.0,241.0,佳里分局,
OOA00041,東寧里,臺南市佳里區東寧里5鄰和平街57號,"23.162396,120.178951",1.0,42.0,佳里分局,
OOA00043,東寧里,臺南市佳里區東寧里2鄰延平路309號,"23.161770,120.178144",1.0,50.0,佳里分局,
OOA00047,忠仁里,臺南市佳里區忠仁里1鄰中山路210號,"23.159523,120.177152",1.0,166.0,佳里分局,
OOA00049,建南里,臺南市佳里區建南里8鄰中山路121號,"23.156998,120.17717",1.0,66.0,佳里分局,
OOA00050,建南里,臺南市佳里區建南里7鄰新生路441巷19號,"23.158798,120.171987",1.0,1278.0,佳里分局,
OOA00051,南勢里,臺南市佳里區南勢里11鄰祥和三街161號,"23.150822,120.176863",1.0,1108.0,佳里分局,
OOA00052,建南里,臺南市佳里區建南里3鄰新生路297號,"23.159996,120.175606",1.0,352.0,佳里分局,
OOA00053,南勢里,臺南市佳里區南勢里16鄰安南路523號,"23.161836,120.181144",1.0,178.0,佳里分局,
OOA00054,建南里,臺南市佳里區建南里2鄰建南街161號,"23.159275,120.176561",1.0,350.0,佳里分局,
OOA00055,建南里,臺南市佳里區建南里2鄰建南街161號,"23.159275,120.176561",1.0,373.0,佳里分局,
OOA00056,南勢里,臺南市佳里區南勢里4鄰安南路193號,"23.151736,120.175752",1.0,616.0,佳里分局,
OOA00057,南勢里,臺南市佳里區南勢里16鄰安南路523號,"23.157954,120.170672",1.0,1305.0,佳里分局,
OOA00058,鎮山里,臺南市佳里區鎮山里1鄰延平路125號,"23.156824,120.178759",1.0,538.0,佳里分局,
OOA00059,忠仁里,臺南市佳里區忠仁里11鄰信義一街336號,"23.159875,120.182087",1.0,461.0,佳里分局,
OOA00060,建南里,臺南市佳里區建南里16鄰公園路82號,"23.173185,120.205738",1.0,4744.0,佳里分局,
OOA00063,民安里,臺南市佳里區民安里5鄰同安寮80號之7,"23.166618,120.197475",1.0,125.0,佳里分局,
OOA00064,下營里,臺南市佳里區下營里9鄰下廍115號之1,"23.168669,120.149089",1.0,56.0,佳里分局,
OOA00065,下營里,臺南市佳里區下營里9鄰下廍115號之1,"23.168669,120.149089",1.0,57.0,佳里分局,
OOA00066,海澄里,臺南市佳里區海澄里2鄰萊芉寮12號之22,"23.185037,120.178978",1.0,150.0,佳里分局,
OOA00067,海澄里,臺南市佳里區海澄里2鄰萊芉寮17號之3,"23.182327,120.172151",1.0,200.0,佳里分局,
OOA00068,海澄里,臺南市佳里區海澄里2鄰萊芉寮12號之6,"23.181501,120.175501",1.0,114.0,佳里分局,
OOA00069,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之11,"23.178332,120.175026",1.0,36.0,佳里分局,
OOA00070,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之24,"23.177168,120.177775",1.0,138.0,佳里分局,
OOA00071,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之20,"23.177727,120.175212",1.0,85.0,佳里分局,
OOA00072,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之17,"23.177522,120.17931",1.0,85.0,佳里分局,
OOA00073,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之23,"23.177973,120.175421",1.0,136.0,佳里分局,
OOA00074,海澄里,臺南市佳里區海澄里1鄰萊芉寮5號之2,"23.179189,120.173818",1.0,112.0,佳里分局,
OOA00075,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之15,"23.177174,120.175504",1.0,296.0,佳里分局,
OOA00076,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之16,"23.178296,120.175764",1.0,90.0,佳里分局,
OOA00077,海澄里,臺南市佳里區海澄里1鄰萊芉寮5號之1,"23.179213,120.173388",1.0,20.0,佳里分局,
OOA00078,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之8,"23.177772,120.175931",1.0,129.0,佳里分局,
OOA00079,海澄里,臺南市佳里區海澄里2鄰萊芉寮12號之3,"23.179942,120.175693",1.0,277.0,佳里分局,
OOA00080,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之8,"23.177772,120.175931",1.0,92.0,佳里分局,
OOA00082,海澄里,臺南市佳里區海澄里2鄰萊芉寮12號之27,"23.182924,120.175621",1.0,236.0,佳里分局,
OOA00083,海澄里,臺南市佳里區海澄里1鄰萊芉寮1號之17,"23.177522,120.17931",1.0,511.0,佳里分局,
OOA00084,佳化里,臺南市佳里區佳化里13鄰佳里興214號,"23.189405,120.192786",1.0,624.0,佳里分局,
