電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
FS3314,鳳山區,瑞興里,高雄市鳳山區瑞興里瑞興路369巷8號,"120.367459 ","22.630348 ",B1,568.0,鳳山分局
FS3315,鳳山區,鎮西里,高雄市鳳山區鎮西里光復路1段120巷8號,"120.350616 ","22.629959 ",B1,1113.0,鳳山分局
FS3316,鳳山區,中和里,高雄市鳳山區中和里信義街258號,"120.348844 ","22.627177 ",B1,1468.0,鳳山分局
FS3380,鳳山區,中和里,高雄市鳳山區中和里信義街272號,"120.348484 ","22.627271 ",B1,1468.0,鳳山分局
FS3381,鳳山區,南和里,高雄市鳳山區南和里南和街122之20號,"120.335883 ","22.593077 ",B1,1203.0,鳳山分局
FS3382,鳳山區,鳳崗里,高雄市鳳山區鳳崗里光遠路406號,"120.356901 ","22.626210 ",B1,997.0,鳳山分局
FS3383,鳳山區,文英里,高雄市鳳山區文英里八德路2段90巷31號,"120.355877 ","22.642728 ",B1,1361.0,鳳山分局
FS3384,鳳山區,東門里,高雄市鳳山區東門里鳳林路89之25號,"120.373620 ","22.622485 ",B1,767.0,鳳山分局
FS3387,鳳山區,文山里,高雄市鳳山區文山里濱山街55巷6號,"120.351283 ","22.646460 ",B1,1993.0,鳳山分局
FS3463,鳳山區,新樂里,高雄市鳳山區新樂里新康街151巷1號,"120.344306 ","22.609193 ",B3,798.0,鳳山分局
FS3465,鳳山區,文華里,高雄市鳳山區文華里文雅街189號,"120.348855 ","22.636147 ",B1,942.0,鳳山分局
FS3467,鳳山區,富甲里,高雄市鳳山區富甲里五甲二路472號,"120.334907 ","22.597584 ",B1,3081.0,鳳山分局
FS3468,鳳山區,協和里,高雄市鳳山區協和里新富路373號,"120.347465 ","22.614944 ",B1,793.0,鳳山分局
FS3530,鳳山區,富甲里,高雄市鳳山區富甲里南正一路48巷12號,"120.337210 ","22.595389 ",B1,2907.0,鳳山分局
FS3531,鳳山區,協和里,高雄市鳳山區協和里新富路389號,"120.348466 ","22.616326 ",B1,745.0,鳳山分局
FS3532,鳳山區,文衡里,高雄市鳳山區文衡里文衡路303號,"120.353386 ","22.640217 ",B1,1131.0,鳳山分局
FS3533,鳳山區,大德里,高雄市鳳山區大德里福安二街106號,"120.332584 ","22.590230 ",B1,1225.0,鳳山分局
FS3534,鳳山區,國泰里,高雄市鳳山區國泰里五甲二路565巷69號,"120.332184 ","22.594676 ",B1,1290.0,鳳山分局
FS3535,鳳山區,新甲里,高雄市鳳山區新甲里瑞隆東路38巷37號,"120.344994 ","22.607776 ",B1,1234.0,鳳山分局
FS3536,鳳山區,福祥里,高雄市鳳山區福祥里福德街143巷46號,"120.327402 ","22.589742 ",B1,1315.0,鳳山分局
FS3556,鳳山區,文德里,高雄市鳳山區文德里文化西路160巷16號,"120.346216 ","22.635612 ",B1,1298.0,鳳山分局
FS3558,鳳山區,新甲里,高雄市鳳山區新甲里新康街236巷1號,"120.344663 ","22.611198 ",B1,1298.0,鳳山分局
FS3630,鳳山區,新甲里,高雄市鳳山區新甲里新康街254巷6號,"120.344780 ","22.611454 ",B1,1103.0,鳳山分局
FS3642,鳳山區,生明里,高雄市鳳山區生明里王生明路85巷59號,"120.360995 ","22.617680 ",B1,847.0,鳳山分局
FS3643,鳳山區,一甲里,高雄市鳳山區一甲里林森路408號,"120.339620 ","22.598579 ",B1,892.0,鳳山分局
FS3644,鳳山區,鎮南里,高雄市鳳山區鎮南里南正二路49號,"120.333485 ","22.598020 ",B1,1547.0,鳳山分局
FS3645,鳳山區,文山里,高雄市鳳山區文山里濱山街2之2號,"120.350881 ","22.644953 ",B1,1306.0,鳳山分局
FS3653,鳳山區,協和里,高雄市鳳山區協和里平等路174號,"120.351173 ","22.620504 ",B1,1421.0,鳳山分局
FS3654,鳳山區,新甲里,高雄市鳳山區新甲里新樂街110號,"120.341011 ","22.608655 ",B1,1472.0,鳳山分局
FS3655,鳳山區,南成里,高雄市鳳山區南成里南和街118之7號,"120.335564 ","22.593513 ",B1,1254.0,鳳山分局
FS3777,鳳山區,新甲里,高雄市鳳山區新甲里新康街254巷3號,"120.344716 ","22.611680 ",B1,947.0,鳳山分局
FS3780,鳳山區,和德里,高雄市鳳山區和德里光華路69號,"120.353294 ","22.620757 ",B1,918.0,鳳山分局
FS3782,鳳山區,文山里,高雄市鳳山區文山里文澄街10號,"120.355631 ","22.643339 ",B1,918.0,鳳山分局
FS3783,鳳山區,文德里,高雄市鳳山區文德里濱山街55巷22號,"120.349874 ","22.647086 ",B1,1428.0,鳳山分局
FS3784,鳳山區,文德里,高雄市鳳山區文德里文澄街94號,"120.352986 ","22.644227 ",B1,1336.0,鳳山分局
FS3785,鳳山區,文德里,高雄市鳳山區文德里文澄街98號,"120.352814 ","22.644178 ",B1,900.0,鳳山分局
FS3786,鳳山區,忠誠里,高雄市鳳山區忠誠里鳳北路192巷31號,"120.367778 ","22.643955 ",B1,1366.0,鳳山分局
FS3789,鳳山區,過埤里,高雄市鳳山區過埤里過常路223號,"120.359875 ","22.588173 ",B1,1988.0,鳳山分局
FS3863,鳳山區,文英里,高雄市鳳山區文英里八德路179號,"120.358704 ","22.638162 ",B1,936.0,鳳山分局
FS3866,鳳山區,富甲里,高雄市鳳山區富甲里南正二路150巷44號,"120.331113 ","22.599334 ",B2,934.0,鳳山分局
FS3867,鳳山區,文華里,高雄市鳳山區文華里文雅東街8號,"120.358779 ","22.634436 ",B1,904.0,鳳山分局
FS3870,鳳山區,文山里,高雄市鳳山區文山里八德路382號,"120.354693 ","22.640805 ",B1,942.0,鳳山分局
FS3872,鳳山區,瑞興里,高雄市鳳山區瑞興里瑞興路135巷28號,"120.365806 ","22.626929 ",B2,1136.0,鳳山分局
FS4071,鳳山區,善美里,高雄市鳳山區善美里善美路1號,"120.334177 ","22.600318 ",B1,1441.0,鳳山分局
FS4072,鳳山區,文英里,高雄市鳳山區文英里八德路2段219號,"120.352850 ","22.645441 ",B1,929.0,鳳山分局
FS4073,鳳山區,文華里,高雄市鳳山區文華里文湖街5號,"120.353022 ","22.643523 ",B4,1080.0,鳳山分局
FS4077,鳳山區,武慶里,高雄市鳳山區武慶里漢慶街82巷2號,"120.335134 ","22.613506 ",B1,1476.0,鳳山分局
FS4083,鳳山區,興仁里,高雄市鳳山區興仁里長明街76號,"120.357181 ","22.620308 ",B1,1442.0,鳳山分局
FS4104,鳳山區,武漢里,高雄市鳳山區武漢里大明路242號,"120.341586 ","22.612204 ",B1,977.0,鳳山分局
FS42020,鳳山區,富甲里,高雄市鳳山區富甲里保泰路292號,"120.333093 ","22.601838 ",B1,1579.0,鳳山分局
FS4110,鳳山區,善美里,高雄市鳳山區善美里保泰路308號,"120.333754 ","22.602100 ",B1,1176.0,鳳山分局
FS4111,鳳山區,文山里,高雄市鳳山區文山里八德路2段142巷3號,"120.355660 ","22.644141 ",B1,5121.0,鳳山分局
FS4113,鳳山區,文德里,高雄市鳳山區文德里文中街232巷28號,"120.352817 ","22.642249 ",B1,1406.0,鳳山分局
FS4142,鳳山區,一甲里,高雄市鳳山區一甲里南榮路268號,"120.337498 ","22.602124 ",B1,1066.0,鳳山分局
FS4144,鳳山區,鳳崗里,高雄市鳳山區鳳崗里中正路197號,"120.360579 ","22.629339 ",B2,1044.0,鳳山分局
FS4271,鳳山區,瑞興里,高雄市鳳山區瑞興里瑞興路293巷22號,"120.366519 ","22.629168 ",B1,1595.0,鳳山分局
FS4348,鳳山區,文華里,高雄市鳳山區文華里文湖街63號,"120.354112 ","22.645288 ",B1,1566.0,鳳山分局
FS4350,鳳山區,文德里,高雄市鳳山區文德里文化西路70巷12弄2號,"120.348516 ","22.635577 ",B1,1947.0,鳳山分局
FS4351,鳳山區,和德里,高雄市鳳山區和德里和興街106號,"120.354951 ","22.616107 ",B3,1036.0,鳳山分局
FS4352,鳳山區,新富里,高雄市鳳山區新富里新富路356號,"120.343142 ","22.612755 ",B1,1573.0,鳳山分局
FS4353,鳳山區,福誠里,高雄市鳳山區福誠里瑞隆東路38巷47號,"120.344881 ","22.608332 ",B2,925.0,鳳山分局
FS4354,鳳山區,新富里,高雄市鳳山區新富里新富路504號,"120.347305 ","22.613862 ",B1,2917.0,鳳山分局
FS4355,鳳山區,新強里,高雄市鳳山區新強里南京路387巷2號,"120.345291 ","22.614045 ",B1,1002.0,鳳山分局
FS4357,鳳山區,龍成里,高雄市鳳山區龍成里龍成路34巷28號,"120.330738 ","22.596041 ",B1,1060.0,鳳山分局
FS4358,鳳山區,富甲里,高雄市鳳山區富甲里南正一路42號,"120.336840 ","22.595049 ",B2,1023.0,鳳山分局
FS4359,鳳山區,協和里,高雄市鳳山區協和里青年路一段262巷35號,"120.351857 ","22.624202 ",B1,1504.0,鳳山分局
FS4436,鳳山區,富甲里,高雄市鳳山區富甲里華興街37號,"120.336795 ","22.603287 ",B1,1062.0,鳳山分局
FS4461,鳳山區,文德里,高雄市鳳山區文德里文化西路160巷23號,"120.345837 ","22.635867 ",B3,1210.0,鳳山分局
FS4464,鳳山區,忠孝里,高雄市鳳山區忠孝里青年路2段358號,"120.351408 ","22.641522 ",B1,1068.0,鳳山分局
FS4517,鳳山區,和德里,高雄市鳳山區和德里光華東路100號,"120.358728 ","22.617149 ",B2,1175.0,鳳山分局
FS4555,鳳山區,文德里,高雄市鳳山區文德里文衡路361號,"120.351849 ","22.640481 ",B1,1140.0,鳳山分局
FS4556,鳳山區,文衡里,高雄市鳳山區文衡里文衡路215號,"120.355698 ","22.639852 ",B2,1803.0,鳳山分局
FS4557,鳳山區,武漢里,高雄市鳳山區武漢里武慶二路56巷18號,"120.333930 ","22.611101 ",B1,1167.0,鳳山分局
FS4558,鳳山區,文德里,高雄市鳳山區文德里建國路3段401號,"120.348337 ","22.637578 ",B2,1245.0,鳳山分局
FS4559,鳳山區,富甲里,高雄市鳳山區富甲里南正一路48巷23號,"120.337138 ","22.595627 ",B2,1254.0,鳳山分局
FS4560,鳳山區,興仁里,高雄市鳳山區興仁里中山路149號,"120.358104 ","22.622554 ",B1,1152.0,鳳山分局
FS4561,鳳山區,瑞竹里,高雄市鳳山區瑞竹里博愛路145號,"120.371629 ","22.627818 ",B1,1620.0,鳳山分局
FS4562,鳳山區,鎮北里,高雄市鳳山區鎮北里文龍東路52號,"120.373437 ","22.641598 ",B2,1289.0,鳳山分局
FS4563,鳳山區,文德里,高雄市鳳山區文德里青年路2段180號,"120.350633 ","22.636696 ",B1,1123.0,鳳山分局
FS4564,鳳山區,文衡里,高雄市鳳山區文衡里文龍東路326號,"120.366206 ","22.640737 ",B1,1093.0,鳳山分局
FS4565,鳳山區,忠誠里,高雄市鳳山區忠誠里鳳北路192巷47號,"120.367777 ","22.643954 ",B3,1092.0,鳳山分局
FS4566,鳳山區,文衡里,高雄市鳳山區文衡里文衡路392號,"120.352170 ","22.640677 ",B1,1721.0,鳳山分局
FS4567,鳳山區,忠孝里,高雄市鳳山區忠孝里光復路2段339之6號,"120.340891 ","22.629382 ",B2,1146.0,鳳山分局
FS4568,鳳山區,文德里,高雄市鳳山區文德里文雅街194巷9號,"120.348489 ","22.636669 ",B2,1267.0,鳳山分局
FS4569,鳳山區,過埤里,高雄市鳳山區過埤里頂新一街51號,"120.365145 ","22.589251 ",B1,1156.0,鳳山分局
FS4570,鳳山區,瑞興里,高雄市鳳山區瑞興里瑞興路57號,"120.368080 ","22.624703 ",B1,1183.0,鳳山分局
FS4571,鳳山區,興中里,高雄市鳳山區興中里復華一街2號,"120.363367 ","22.589230 ",B2,1444.0,鳳山分局
FS4572,鳳山區,過埤里,高雄市鳳山區過埤里頂新七街33號,"120.363812 ","22.587391 ",B1,715.0,鳳山分局
FS4574,鳳山區,國隆里,高雄市鳳山區國隆里南京路188號,"120.345789 ","22.610842 ",B2,1193.0,鳳山分局
FS4617,鳳山區,新強里,高雄市鳳山區新強里新富路192號,"120.337798 ","22.612558 ",B1,1236.0,鳳山分局
FS468,鳳山區,鳳東里,高雄市鳳山區鳳東里鎮東街88號,"120.364406 ","22.621946 ",B2,1147.0,鳳山分局
FS469,鳳山區,新富里,高雄市鳳山區新富里新富路257號,"120.343188 ","22.613420 ",B1,1956.0,鳳山分局
FS470,鳳山區,海洋里,高雄市鳳山區海洋里南福街107號,"120.346008 ","22.611511 ",B1,1183.0,鳳山分局
FS471,鳳山區,忠孝里,高雄市鳳山區忠孝里文建街107號,"120.347001 ","22.632272 ",B1,1225.0,鳳山分局
FS4712,鳳山區,文福里,高雄市鳳山區文福里建國路3段539號,"120.345371 ","22.636664 ",B1,1183.0,鳳山分局
FS4714,鳳山區,文山里,高雄市鳳山區文山里文澄街21號,"120.355500 ","22.643265 ",B1,1203.0,鳳山分局
FS4716,鳳山區,武漢里,高雄市鳳山區武漢里新甲路89號,"120.335239 ","22.611846 ",B1,1036.0,鳳山分局
FS4719,鳳山區,海洋里,高雄市鳳山區海洋里海洋一路69號,"120.343310 ","22.610008 ",B1,1962.0,鳳山分局
FS472,鳳山區,文德里,高雄市鳳山區文德里建國路3段415號,"120.347775 ","22.637578 ",B1,1368.0,鳳山分局
FS4721,鳳山區,新甲里,高雄市鳳山區新甲里新甲路67號,"120.335260 ","22.611725 ",B1,1270.0,鳳山分局
FS473,鳳山區,瑞興里,高雄市鳳山區瑞興里瑞興路293巷19號,"120.366459 ","22.628755 ",B2,1383.0,鳳山分局
FS474,鳳山區,南和里,高雄市鳳山區南和里南昌街55號,"120.340127 ","22.603997 ",B3,1243.0,鳳山分局
FS475,鳳山區,瑞興里,高雄市鳳山區瑞興里瑞興路283號,"120.366834 ","22.628637 ",B1,624.0,鳳山分局
FS476,鳳山區,文山里,高雄市鳳山區文山里濱山街6之10號,"120.351043 ","22.645256 ",B2,1306.0,鳳山分局
FS4805,鳳山區,文德里,高雄市鳳山區文德里青年路2段201之5號,"120.350309 ","22.636402 ",B2,1331.0,鳳山分局
FS4807,鳳山區,文衡里,高雄市鳳山區文衡里建國路三段319巷21號,"120.350168 ","22.636634 ",B1,1276.0,鳳山分局
FS4809,鳳山區,中和里,高雄市鳳山區中和里中和街262號,"120.347208 ","22.626541 ",B1,1234.0,鳳山分局
FS4810,鳳山區,忠誠里,高雄市鳳山區忠誠里鳳松路25巷20號,"120.360063 ","22.633337 ",B1,1276.0,鳳山分局
FS4811,鳳山區,福誠里,高雄市鳳山區福誠里三誠路98號,"120.325021 ","22.593933 ",B1,1298.0,鳳山分局
FS4812,鳳山區,鎮北里,高雄市鳳山區鎮北里北賢街278號,"120.370243 ","22.647825 ",B1,1285.0,鳳山分局
FS4813,鳳山區,協和里,高雄市鳳山區協和里16鄰平等路70號,"120.352036 ","22.623466 ",B1,1375.0,鳳山分局
FS4815,鳳山區,文山里,高雄市鳳山區文山里濱山街1號,"120.350477 ","22.645057 ",B1,2300.0,鳳山分局
FS4816,鳳山區,正義里,高雄市鳳山區正義里五甲二路174號,"120.340890 ","22.601832 ",B1,1196.0,鳳山分局
FS4817,鳳山區,正義里,高雄市鳳山區正義里五甲二路105巷18號,"120.341392 ","22.600856 ",B2,1522.0,鳳山分局
FS4820,鳳山區,鎮北里,高雄市鳳山區鎮北里北仁街195號,"120.373630 ","22.645866 ",B2,1402.0,鳳山分局
FS4821,鳳山區,過埤里,高雄市鳳山區過埤里過雄街27巷20號,"120.359772 ","22.587150 ",B1,2679.0,鳳山分局
FS4822,鳳山區,富榮里,高雄市鳳山區富榮里南正一路8號,"120.337261 ","22.594553 ",B1,2356.0,鳳山分局
FS4908,鳳山區,新富里,高雄市鳳山區新富里新富路408號,"120.344537 ","22.612859 ",B1,2051.0,鳳山分局
FS4909,鳳山區,新甲里,高雄市鳳山區新甲里大明路97巷30號,"120.340716 ","22.609044 ",B2,14042.0,鳳山分局
FS4910,鳳山區,福祥里,高雄市鳳山區福祥里福祥街51號,"120.324645 ","22.591743 ",B1,1317.0,鳳山分局
FS4911,鳳山區,天興里,高雄市鳳山區天興里錦田路8號,"120.334633 ","22.591237 ",B1,1509.0,鳳山分局
FS4912,鳳山區,新甲里,高雄市鳳山區新甲里新強路115號,"120.341005 ","22.610524 ",B1,2659.0,鳳山分局
FS4916,鳳山區,過埤里,高雄市鳳山區過埤里頂新六街32號,"120.363999 ","22.588932 ",B2,1411.0,鳳山分局
FS4952,鳳山區,文衡里,高雄市鳳山區文衡里文龍路12號,"120.350931 ","22.643801 ",B1,1410.0,鳳山分局
FS4954,鳳山區,文山里,高雄市鳳山區文山里文清街126巷16號,"120.351978 ","22.644520 ",B1,2217.0,鳳山分局
FS4955,鳳山區,二甲里,高雄市鳳山區二甲里林森路258號,"120.336524 ","22.595763 ",B1,1409.0,鳳山分局
FS5097,鳳山區,鎮西里,高雄市鳳山區鎮西里新生街一段53號,"120.352995 ","22.630286 ",B1,1696.0,鳳山分局
FS5098,鳳山區,文華里,高雄市鳳山區文華里文建街193號,"120.347676 ","22.635725 ",B2,1434.0,鳳山分局
FS5099,鳳山區,文德里,高雄市鳳山區文德里青年路2段183號,"120.350112 ","22.635297 ",B3,1834.0,鳳山分局
FS5100,鳳山區,文福里,高雄市鳳山區文福里文化西路69號,"120.346860 ","22.634948 ",B1,2231.0,鳳山分局
FS5101,鳳山區,曹公里,高雄市鳳山區曹公里協和路17號,"120.358632 ","22.630322 ",B1,24468.0,鳳山分局
FS5138,鳳山區,新樂里,高雄市鳳山區新樂里海洋一路98號,"120.344087 ","22.609786 ",B1,2501.0,鳳山分局
FS5139,鳳山區,瑞興里,高雄市鳳山區瑞興里瑞興路216號,"120.366648 ","22.627687 ",B1,1670.0,鳳山分局
FS5140,鳳山區,鎮南里,高雄市鳳山區鎮南里南正二路115號,"120.331920 ","22.598714 ",B1,1522.0,鳳山分局
FS5141,鳳山區,三民里,高雄市鳳山區三民里中山東路56號,"120.369574 ","22.623450 ",B2,2351.0,鳳山分局
FS5142,鳳山區,過埤里,高雄市鳳山區過埤里高鳳一路46號,"120.365907 ","22.588944 ",B1,1602.0,鳳山分局
FS5143,鳳山區,保安里,高雄市鳳山區保安里鳳甲二街101號,"120.344106 ","22.597038 ",B3,2850.0,鳳山分局
FS5144,鳳山區,北門里,高雄市鳳山區北門里北文街60巷3號,"120.368956 ","22.642475 ",B2,1517.0,鳳山分局
FS5145,鳳山區,新富里,高雄市鳳山區新富里新富路500號,"120.347245 ","22.613788 ",B2,1975.0,鳳山分局
FS5146,鳳山區,和德里,高雄市鳳山區和德里和德街28號,"120.360595 ","22.619612 ",B4,1113.0,鳳山分局
FS5151,鳳山區,國光里,高雄市鳳山區國光里國泰路一段288號,"120.354502 ","22.615953 ",B2,1559.0,鳳山分局
FS5152,鳳山區,文英里,高雄市鳳山區文英里八德路2段130號,"120.355296 ","22.643532 ",B2,1871.0,鳳山分局
FS5153,鳳山區,東門里,高雄市鳳山區東門里中山東路86之2號,"120.371939 ","22.624276 ",B1,1697.0,鳳山分局
FS5162,鳳山區,文英里,高雄市鳳山區文英里八德路2段261巷253之1號,"120.351819 ","22.645057 ",B1,1527.0,鳳山分局
FS5163,鳳山區,過埤里,高雄市鳳山區過埤里頂新三街27號,"120.364984 ","22.588829 ",B2,1664.0,鳳山分局
FS5164,鳳山區,文德里,高雄市鳳山區文德里文化西路72號,"120.348258 ","22.635176 ",B1,2178.0,鳳山分局
FS5170,鳳山區,過埤里,高雄市鳳山區過埤里過勇路188號,"120.362955 ","22.589250 ",B3,1883.0,鳳山分局
FS5171,鳳山區,鎮南里,高雄市鳳山區鎮南里永忠街36號,"120.369614 ","22.646411 ",B1,6170.0,鳳山分局
FS5172,鳳山區,新強里,高雄市鳳山區新強里新強路319號,"120.338964 ","22.614400 ",B1,3658.0,鳳山分局
FS5173,鳳山區,鎮北里,高雄市鳳山區鎮北里北昌二街66號,"120.371632 ","22.646004 ",B3,1609.0,鳳山分局
FS5176,鳳山區,東門里,高雄市鳳山區東門里中山東路192巷170號,"120.379006 ","22.623823 ",B1,1672.0,鳳山分局
FS5177,鳳山區,鎮北里,高雄市鳳山區鎮北里北昌三街1號,"120.375100 ","22.645540 ",B3,1626.0,鳳山分局
FS5179,鳳山區,文德里,高雄市鳳山區文德里文清街23號,"120.354365 ","22.643840 ",B3,1955.0,鳳山分局
FS5180,鳳山區,文德里,高雄市鳳山區文德里文學街83號,"120.345777 ","22.635155 ",B2,1674.0,鳳山分局
FS5181,鳳山區,鎮北里,高雄市鳳山區鎮北里經武路270號,"120.364605 ","22.638213 ",B1,1563.0,鳳山分局
FS5183,鳳山區,文德里,高雄市鳳山區文德里青年路2段310號,"120.351181 ","22.640093 ",B2,2055.0,鳳山分局
FS5184,鳳山區,鎮南里,高雄市鳳山區鎮南里甲智路111號,"120.343602 ","22.598456 ",B2,1629.0,鳳山分局
FS5186,鳳山區,新富里,高雄市鳳山區新富里新富路512號,"120.347414 ","22.614044 ",B2,2019.0,鳳山分局
FS5188,鳳山區,新甲里,高雄市鳳山區新甲里新國街1號,"120.343731 ","22.610077 ",B2,1829.0,鳳山分局
FS5190,鳳山區,生明里,高雄市鳳山區生明里王生明路360號,"120.363090 ","22.620401 ",B1,1834.0,鳳山分局
FS5191,鳳山區,一甲里,高雄市鳳山區一甲里善志街39號,"120.336009 ","22.602094 ",B1,1825.0,鳳山分局
FS5206,鳳山區,南和里,高雄市鳳山區南和里南光街239號,"120.335173 ","22.596523 ",B1,1945.0,鳳山分局
FS5208,鳳山區,福誠里,高雄市鳳山區福誠里三誠路194號,"120.323199 ","22.595433 ",B1,1808.0,鳳山分局
FS5210,鳳山區,協和里,高雄市鳳山區協和里青年路一段262巷26號,"120.351192 ","22.623819 ",B2,1908.0,鳳山分局
FS5211,鳳山區,一甲里,高雄市鳳山區一甲里南華路69號,"120.339326 ","22.600888 ",B2,1877.0,鳳山分局
FS5212,鳳山區,協和里,高雄市鳳山區協和里自治街75巷11號,"120.351234 ","22.623277 ",B1,1834.0,鳳山分局
FS5402,鳳山區,誠信里,高雄市鳳山區誠信里杭州街66號,"120.374771 ","22.620615 ",B1,2302.0,鳳山分局
FS5403,鳳山區,文英里,高雄市鳳山區文英里文衡路125巷2號,"120.356050 ","22.637816 ",B3,338.0,鳳山分局
FS5404,鳳山區,瑞竹里,高雄市鳳山區瑞竹里瑞大街68巷13號,"120.367748 ","22.632144 ",B1,2194.0,鳳山分局
FS5405,鳳山區,文華里,高雄市鳳山區文華里文化西路160巷26弄9號,"120.346293 ","22.636336 ",B2,1277.0,鳳山分局
FS5406,鳳山區,新富里,高雄市鳳山區新富里新富路272號,"120.341267 ","22.612604 ",B1,2001.0,鳳山分局
FS5407,鳳山區,協和里,高雄市鳳山區協和里青年路1段59號,"120.348793 ","22.620501 ",B1,3048.0,鳳山分局
FS5409,鳳山區,新甲里,高雄市鳳山區新甲里海洋一路123號,"120.344216 ","22.610102 ",B1,2134.0,鳳山分局
FS5410,鳳山區,三民里,高雄市鳳山區三民里三民路18號,"120.362276 ","22.621310 ",B1,3175.0,鳳山分局
FS5411,鳳山區,過埤里,高雄市鳳山區過埤里過仁街60號,"120.365754 ","22.590731 ",B1,2197.0,鳳山分局
FS5412,鳳山區,文衡里,高雄市鳳山區文衡里建國路3段277號,"120.351007 ","22.637217 ",B1,2409.0,鳳山分局
FS5413,鳳山區,新甲里,高雄市鳳山區新甲里新康街35號,"120.344025 ","22.607728 ",B1,2013.0,鳳山分局
FS5626,鳳山區,和德里,高雄市鳳山區和德里和德街33號,"120.361019 ","22.619897 ",B2,1879.0,鳳山分局
FS5627,鳳山區,鎮南里,高雄市鳳山區鎮南里永忠街69號,"120.367878 ","22.645531 ",B1,4055.0,鳳山分局
FS5628,鳳山區,誠德里,高雄市鳳山區誠德里鳳東路560號,"120.373486 ","22.619903 ",B3,3177.0,鳳山分局
FS5629,鳳山區,新武里,高雄市鳳山區新武里武營路136號,"120.337874 ","22.609225 ",B1,6048.0,鳳山分局
FS5689,鳳山區,鎮北里,高雄市鳳山區鎮北里北昌五街10號,"120.375540 ","22.644552 ",B1,2056.0,鳳山分局
FS5690,鳳山區,保安里,高雄市鳳山區保安里鳳甲二街182號,"120.345657 ","22.597351 ",B3,385.0,鳳山分局
FS5691,鳳山區,福誠里,高雄市鳳山區福誠里瑞春街14巷23號,"120.323305 ","22.596340 ",B1,2170.0,鳳山分局
FS5692,鳳山區,鎮北里,高雄市鳳山區鎮北里北文街124號,"120.368951 ","22.643851 ",B2,1965.0,鳳山分局
FS5693,鳳山區,文德里,高雄市鳳山區文德里文中街232巷15號,"120.352672 ","22.642520 ",B2,2113.0,鳳山分局
FS5696,鳳山區,鎮北里,高雄市鳳山區鎮北里北昌路42號,"120.372632 ","22.645769 ",B1,2038.0,鳳山分局
FS5729,鳳山區,福誠里,高雄市鳳山區福誠里瑞智街14巷18號,"120.369778 ","22.632026 ",B2,6114.0,鳳山分局
FS5738,鳳山區,國泰里,高雄市鳳山區國泰里凱旋路224號,"120.350151 ","22.613085 ",B2,1993.0,鳳山分局
FS5740,鳳山區,鎮南里,高雄市鳳山區鎮南里永安街107之1號,"120.331042 ","22.598322 ",B2,2647.0,鳳山分局
FS5741,鳳山區,鎮西里,高雄市鳳山區鎮西里信義街60號之1,"120.354490 ","22.627365 ",B1,2716.0,鳳山分局
FS5743,鳳山區,興中里,高雄市鳳山區興中里五權南路226號,"120.353711 ","22.625440 ",B2,4759.0,鳳山分局
FS5744,鳳山區,文德里,高雄市鳳山區文德里文衡路406號,"120.351752 ","22.640742 ",B1,2143.0,鳳山分局
FS5745,鳳山區,福誠里,高雄市鳳山區福誠里瑞興路217號,"120.365789 ","22.627855 ",B1,2110.0,鳳山分局
FS5746,鳳山區,新甲里,高雄市鳳山區新甲里新強路53號,"120.342913 ","22.610827 ",B1,2175.0,鳳山分局
FS4717,鳳山區,新強里,高雄市鳳山區新強里新富路257號,"120.343188 ","22.613420 ",B2,2225.0,鳳山分局
FS5747,鳳山區,國光里,高雄市鳳山區國光里國泰路2段136號,"120.347948 ","22.620476 ",B2,2987.0,鳳山分局
FS5757,鳳山區,福誠里,高雄市鳳山區福誠里瑞興路239號,"120.366454 ","22.627821 ",B1,2157.0,鳳山分局
FS5772,鳳山區,南和里,高雄市鳳山區南和里南和街118巷50號,"120.335528 ","22.593508 ",B2,2429.0,鳳山分局
FS5773,鳳山區,鳳東里,高雄市鳳山區鳳東里鳳東路516號,"120.374189 ","22.619608 ",B2,3066.0,鳳山分局
FS5774,鳳山區,文山里,高雄市鳳山區文山里八德路102號,"120.360288 ","22.638494 ",B1,2118.0,鳳山分局
FS5784,鳳山區,保安里,高雄市鳳山區保安里鳳甲路536號,"120.345986 ","22.598431 ",B1,2384.0,鳳山分局
FS5795,鳳山區,文英里,高雄市鳳山區文英里文南街51號,"120.357891 ","22.637346 ",B2,2472.0,鳳山分局
FS5805,鳳山區,誠信里,高雄市鳳山區誠信里誠體街112號,"120.377450 ","22.623163 ",B2,2280.0,鳳山分局
FS5836,鳳山區,鎮北里,高雄市鳳山區鎮北里北昌三街80號,"120.372118 ","22.645208 ",B2,2563.0,鳳山分局
FS5878,鳳山區,誠德里,高雄市鳳山區誠德里鳳東路533號,"120.374686 ","22.619471 ",B1,2284.0,鳳山分局
FS5879,鳳山區,福誠里,高雄市鳳山區福誠里福誠三街73號,"120.323585 ","22.593451 ",B1,925.0,鳳山分局
FS5880,鳳山區,新富里,高雄市鳳山區新富里凱旋路305號,"120.348243 ","22.613885 ",B1,1484.0,鳳山分局
FS5882,鳳山區,福祥里,高雄市鳳山區福祥里福誠三街85號,"120.322973 ","22.592997 ",B2,1131.0,鳳山分局
FS5883,鳳山區,新樂里,高雄市鳳山區新樂里新康街140號,"120.344668 ","22.608937 ",B1,2412.0,鳳山分局
