類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WUA00953,東華里,臺北市北投區立農街二段2號,"25.119554,121.512471",B01,268.0,北投分局,
一般住宅,WUA00955,東華里,臺北市北投區立農街二段257號,"25.118907,121.514411",B01,442.0,北投分局,
一般住宅,WUA00958,東華里,臺北市北投區立農街二段275號,"25.118822,121.515171",B01,373.0,北投分局,
一般住宅,WUA00959,東華里,臺北市北投區立農街二段291號,"25.118763,121.515825",B01,122.0,北投分局,
一般住宅,WUA00960,東華里,臺北市北投區立農街二段299號,"25.118701,121.516234",B01,36.0,北投分局,
一般住宅,WUA00968,東華里,臺北市北投區立農街二段273巷3弄2號,"25.119105,121.514988",B01,425.0,北投分局,
一般住宅,WUA00969,東華里,臺北市北投區立農街二段278巷1號,"25.1185,121.515741",B01,126.0,北投分局,
一般住宅,WUA00970,東華里,臺北市北投區立農街二段289巷2號,"25.118946,121.515827",B01,31.0,北投分局,
一般住宅,WUA00971,東華里,臺北市北投區立農街二段289巷4號,"25.119122,121.51541",B01,70.0,北投分局,
一般住宅,WUA01468,東華里,臺北市北投區東華街二段166號,"25.119931,121.511585",B01,253.0,北投分局,
一般住宅,WUA01469,東華里,臺北市北投區東華街二段186號,"25.120297,121.510755",B01,345.0,北投分局,
一般住宅,WUA01470,東華里,臺北市北投區東華街二段198號,"25.120387,121.510285",B01,295.0,北投分局,
一般住宅,WUA01471,東華里,臺北市北投區東華街二段198號,"25.120387,121.510285",B01,443.0,北投分局,
一般住宅,WUA01472,東華里,臺北市北投區東華街二段206號,"25.120436,121.509921",B01,401.0,北投分局,
一般住宅,WUA01474,東華里,臺北市北投區東華街二段294號,"25.1211,121.506952",B02,427.0,北投分局,
一般住宅,WUA01473,東華里,臺北市北投區東華街二段294號,"25.1211,121.506952",B02,3203.0,北投分局,
一般住宅,WUA01475,東華里,臺北市北投區東華街二段322號,"25.121157,121.506362",B01,815.0,北投分局,
一般住宅,WUA01476,東華里,臺北市北投區東華街二段322號,"25.121157,121.506362",B01,183.0,北投分局,
一般住宅,WUA01477,東華里,臺北市北投區東華街二段348號,"25.121278,121.505463",B01,44.0,北投分局,
一般住宅,WUA01485,東華里,臺北市北投區東華街二段174巷28號,"25.120691,121.510745",B01,156.0,北投分局,
一般住宅,WUA01486,東華里,臺北市北投區東華街二段340巷1弄1號,"25.121487,121.505588",B01,81.0,北投分局,
一般住宅,WUA01487,東華里,臺北市北投區東華街二段340巷2弄11號,"25.121517,121.50603",B01,103.0,北投分局,
一般住宅,WUA01749,東華里,臺北市北投區致遠三路121號,"25.121506,121.510068",B01,240.0,北投分局,
一般住宅,WUA01750,東華里,臺北市北投區致遠三路160號,"25.121735,121.508589",B04,1420.0,北投分局,
一般住宅,WUA01751,東華里,臺北市北投區致遠三路41號,"25.12027,121.51165",B01,315.0,北投分局,
一般住宅,WUA01752,東華里,臺北市北投區致遠三路51號,"25.120685,121.511651",B01,147.0,北投分局,
一般住宅,WUA01753,東華里,臺北市北投區致遠三路6號,"25.120148,121.512399",B01,551.0,北投分局,
一般住宅,WUA02267,東華里,臺北市北投區東華街二段180-182號,"25.120227,121.510991",B02,804.0,北投分局,
一般住宅,WUA02434,東華里,臺北市北投區致遠三路158號,"25.121822,121.509064",B01,491.0,北投分局,
一般住宅,WUA02501,東華里,臺北市北投區立農街二段201號,"25.119523,121.514636",B01,1905.0,北投分局,
一般住宅,WUA00933,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,2674.0,北投分局,
一般住宅,WUA00934,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,572.0,北投分局,
一般住宅,WUA00935,東華里,臺北市北投區立農街155號,"25.119651,121.513309",B01,573.0,北投分局,
一般住宅,WUA00936,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01B02,363.0,北投分局,
公有建築物,WUA00937,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,197.0,北投分局,
公有建築物,WUA00938,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,1536.0,北投分局,
公有建築物,WUA00939,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,380.0,北投分局,
公有建築物,WUA00940,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,215.0,北投分局,
公有建築物,WUA00941,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,1035.0,北投分局,
公有建築物,WUA00942,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,90.0,北投分局,
公有建築物,WUA00943,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,285.0,北投分局,
公有建築物,WUA00944,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,292.0,北投分局,
公有建築物,WUA00945,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,343.0,北投分局,
公有建築物,WUA00946,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,200.0,北投分局,
公有建築物,WUA00947,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B02,70.0,北投分局,
公有建築物,WUA00948,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,81.0,北投分局,
公有建築物,WUA00949,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,406.0,北投分局,
公有建築物,WUA00950,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,874.0,北投分局,
公有建築物,WUA00951,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,440.0,北投分局,
公有建築物,WUA02640,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,241.0,北投分局,
公有建築物,WUA02722,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,1165.0,北投分局,
公有建築物,WUA02748,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,1471.0,北投分局,
公有建築物,WUA02767,東華里,臺北市北投區立農街二段155號,"25.119651,121.513309",B01,565.0,北投分局,
公有建築物,WUA00952,東華里,臺北市北投區立農街二段155-1號,"25.119523,121.514636",B01,1098.0,北投分局,
一般住宅,WUA01631,林泉里,臺北市北投區泉源路66號,"25.141482,121.513094",B01,465.0,北投分局,
一般住宅,WUA01567,林泉里,臺北市北投區幽雅路11號,"25.136953,121.51352",B02,698.0,北投分局,
一般住宅,WUA01568,林泉里,臺北市北投區幽雅路3號,"25.137167,121.512484",B01,55.0,北投分局,
一般住宅,WUA01966,林泉里,臺北市北投區新民路51號,"25.140105,121.510292",B01,70.0,北投分局,
一般住宅,WUA01967,林泉里,臺北市北投區新民路51-5號,"25.140191,121.510701",B01,240.0,北投分局,
一般住宅,WUA01968,林泉里,臺北市北投區新民路55-7號,"25.140682,121.509994",B01,181.0,北投分局,
一般住宅,WUA01969,林泉里,臺北市北投區新民路64號,"25.14009,121.510941",B02,320.0,北投分局,
一般住宅,WUA01970,林泉里,臺北市北投區新民路71-2號,"25.140833,121.511554",B01,593.0,北投分局,
一般住宅,WUA01971,林泉里,臺北市北投區新民路73號,"25.140816,121.51213",B01,306.0,北投分局,
一般住宅,WUA01981,林泉里,臺北市北投區新民路康樂巷2號,"25.140464,121.510979",B01,117.0,北投分局,
一般住宅,WUA02017,林泉里,臺北市北投區溫泉路132-1號,"25.136752,121.512725",B01,627.0,北投分局,
一般住宅,WUA02018,林泉里,臺北市北投區溫泉路139號,"25.140222,121.512418",B01,1823.0,北投分局,
一般住宅,WUA02019,林泉里,臺北市北投區溫泉路142-1號,"25.140198,121.512536",B01,515.0,北投分局,
一般住宅,WUA02020,林泉里,臺北市北投區溫泉路143-1號,"25.140241,121.512514",B01,281.0,北投分局,
一般住宅,WUA02021,林泉里,臺北市北投區溫泉路145號,"25.140329,121.513167",B01,116.0,北投分局,
一般住宅,WUA02024,林泉里,臺北市北投區溫泉路150-1號,"25.139088,121.513322",B01,133.0,北投分局,
一般住宅,WUA02036,林泉里,臺北市北投區溫泉路96號,"25.13608,121.508854",B01,106.0,北投分局,
一般住宅,WUA02058,林泉里,臺北市北投區溫泉路銀光巷10-3號,"25.136277,121.514042",B01,17.0,北投分局,
一般住宅,WUA02059,林泉里,臺北市北投區溫泉路銀光巷10-4號,"25.136306,121.514094",B01,16.0,北投分局,
一般住宅,WUA02060,林泉里,臺北市北投區溫泉路銀光巷15號,"25.136419,121.514084",B01,168.0,北投分局,
一般住宅,WUA02061,林泉里,臺北市北投區溫泉路銀光巷6號,"25.136237,121.513943",B01,140.0,北投分局,
一般住宅,WUA02062,林泉里,臺北市北投區溫泉路銀光巷9號,"25.136434,121.513593",B01,302.0,北投分局,
一般住宅,WUA02063,林泉里,臺北市北投區溫泉路銀光巷4弄2號,"25.13616,121.513227",B01,675.0,北投分局,
一般住宅,WUA02390,林泉里,臺北市北投區幽雅路10號,"25.137602,121.513107",B01,100.0,北投分局,
一般住宅,WUA02554,林泉里,臺北市北投區新民路53之1號,"25.140211,121.510491",B01,243.0,北投分局,
一般住宅,WUA02568,林泉里,臺北市北投區新民路57之3號,"25.140495,121.511129",B01,99.0,北投分局,
一般住宅,WUA02582,林泉里,臺北市北投區新民路62巷9號,"25.139683,121.511135",B01,292.0,北投分局,
一般住宅,WUA02585,林泉里,臺北市北投區幽雅路7號,"25.137315,121.513129",B03,836.0,北投分局,
一般住宅,WUA02612,林泉里,臺北市北投區幽雅路23號,"25.137487,121.514508",B01,214.0,北投分局,
一般住宅,WUA02675,林泉里,臺北市北投區新民路76號,"25.140471,121.511959",B01,236.0,北投分局,
一般住宅,WUA02681,林泉里,臺北市北投區新民路57號,"25.140355,121.511212",B01,94.0,北投分局,
一般住宅,WUA02707,林泉里,臺北市北投區溫泉路122號,"25.136216,121.51204",B01,1047.0,北投分局,
一般住宅,WUA02831,林泉里,臺北市北投區新民路55之9號,"25.140318,121.510908",B01,230.0,北投分局,
供公眾使用建築物,WUA02631,林泉里,臺北市北投區幽雅路30號,"25.137568,121.515103",B05,1309.0,北投分局,
供公眾使用建築物,WUA02762,林泉里,臺北市北投區幽雅路31號,"25.137146,121.514795",B02B03,2381.0,北投分局,
一般住宅,WUA00024,長安里,臺北市北投區大同街142號,"25.135541,121.499059",B01,137.0,北投分局,
一般住宅,WUA00025,長安里,臺北市北投區大同街149號,"25.135586,121.498917",B01,93.0,北投分局,
一般住宅,WUA00026,長安里,臺北市北投區大同街170號,"25.136136,121.499103",B01,25.0,北投分局,
一般住宅,WUA00040,長安里,臺北市北投區大同街138巷2號,"25.135404,121.499094",B01,53.0,北投分局,
一般住宅,WUA00041,長安里,臺北市北投區大同街168巷6號,"25.135967,121.499433",B01,31.0,北投分局,
一般住宅,WUA00044,長安里,臺北市北投區大同街168巷5弄1號,"25.136036,121.499395",B01,70.0,北投分局,
一般住宅,WUA00045,長安里,臺北市北投區大同街168巷5弄2號,"25.136049,121.499459",B01,44.0,北投分局,
一般住宅,WUA00170,長安里,臺北市北投區中央北路一段144號,"25.135434,121.498827",B01,172.0,北投分局,
一般住宅,WUA00176,長安里,臺北市北投區中央北路一段68號,"25.134295,121.500422",B02,395.0,北投分局,
一般住宅,WUA00181,長安里,臺北市北投區中央北路一段80號,"25.134564,121.500029",B01,285.0,北投分局,
一般住宅,WUA00176,長安里,臺北市北投區中央北路一段86號,"25.134599,121.499977",B01,422.0,北投分局,
一般住宅,WUA00183,長安里,臺北市北投區中央北路一段94號,"25.134726,121.499799",B01,197.0,北投分局,
一般住宅,WUA00184,長安里,臺北市北投區中央北路一段98號,"25.134796,121.499692",B01,265.0,北投分局,
一般住宅,WUA00186,長安里,臺北市北投區中央北路一段180巷1-1號,"25.136082,121.497946",B01,704.0,北投分局,
一般住宅,WUA00187,長安里,臺北市北投區中央北路一段180巷10號,"25.136026,121.498363",B01,154.0,北投分局,
一般住宅,WUA00189,長安里,臺北市北投區中央北路一段180巷5號,"25.136116,121.49811",B01,184.0,北投分局,
一般住宅,WUA00190,長安里,臺北市北投區中央北路一段180巷9號,"25.136129,121.498187",B01,41.0,北投分局,
一般住宅,WUA00193,長安里,臺北市北投區中央北路一段86巷55號,"25.134599,121.499977",B01,78.0,北投分局,
一般住宅,WUA00978,長安里,臺北市北投區光明路133-1號,"25.134598,121.502189",B01,166.0,北投分局,
一般住宅,WUA00981,長安里,臺北市北投區光明路165號,"25.13551,121.502761",B01,273.0,北投分局,
一般住宅,WUA00984,長安里,臺北市北投區光明路174號,"25.135484,121.50305",B01,93.0,北投分局,
一般住宅,WUA00985,長安里,臺北市北投區光明路176號,"25.135563,121.503159",B01,136.0,北投分局,
一般住宅,WUA00986,長安里,臺北市北投區光明路178號,"25.135614,121.503225",B01,101.0,北投分局,
一般住宅,WUA00990,長安里,臺北市北投區光明路182號,"25.135663,121.503294",B01,43.0,北投分局,
一般住宅,WUA00991,長安里,臺北市北投區光明路186號,"25.135729,121.503377",B01,118.0,北投分局,
一般住宅,WUA00992,長安里,臺北市北投區光明路217號,"25.136279,121.503901",B02,594.0,北投分局,
一般住宅,WUA00994,長安里,臺北市北投區光明路226號,"25.135999,121.505444",B01,1260.0,北投分局,
一般住宅,WUA00995,長安里,臺北市北投區光明路230號,"25.135871,121.505988",B02,327.0,北投分局,
一般住宅,WUA00996,長安里,臺北市北投區光明路230號,"25.135871,121.505988",B03,348.0,北投分局,
一般住宅,WUA01014,長安里,臺北市北投區光明路131巷27號,"25.134533,121.501198",B01,86.0,北投分局,
一般住宅,WUA01015,長安里,臺北市北投區光明路157巷22號,"25.135446,121.502013",B01,210.0,北投分局,
一般住宅,WUA01016,長安里,臺北市北投區光明路157巷22號,"25.135446,121.502013",B01,176.0,北投分局,
一般住宅,WUA01017,長安里,臺北市北投區光明路157巷22號,"25.135446,121.502013",B01,685.0,北投分局,
一般住宅,WUA01346,長安里,臺北市北投區育仁路137號,"25.136336,121.500485",B01,425.0,北投分局,
一般住宅,WUA01351,長安里,臺北市北投區大業路598號,"25.136233,121.497533",B01,147.0,北投分局,
一般住宅,WUA02026,長安里,臺北市北投區溫泉路33號,"25.133991,121.503514",B01,52.0,北投分局,
一般住宅,WUA02027,長安里,臺北市北投區溫泉路35-3號,"25.134343,121.503187",B01,327.0,北投分局,
一般住宅,WUA02028,長安里,臺北市北投區溫泉路35-6號,"25.134371,121.502978",B01,132.0,北投分局,
一般住宅,WUA02029,長安里,臺北市北投區溫泉路57-1號,"25.135017,121.504402",B01,835.0,北投分局,
一般住宅,WUA02030,長安里,臺北市北投區溫泉路57-1號,"25.135017,121.504402",B01,81.0,北投分局,
一般住宅,WUA02031,長安里,臺北市北投區溫泉路71號,"25.135625,121.504762",B03,695.0,北投分局,
一般住宅,WUA02048,長安里,臺北市北投區溫泉路65巷10號,"25.135452,121.504365",B03,1000.0,北投分局,
一般住宅,WUA02049,長安里,臺北市北投區溫泉路65巷10號,"25.135452,121.504365",B02,1000.0,北投分局,
一般住宅,WUA02050,長安里,臺北市北投區溫泉路65巷11-1號,"25.135691,121.504003",B01,175.0,北投分局,
一般住宅,WUA02056,長安里,臺北市北投區溫泉路73巷1號,"25.135691,121.505172",B02,324.0,北投分局,
一般住宅,WUA02057,長安里,臺北市北投區溫泉路73巷5號,"25.135815,121.5057",B03,476.0,北投分局,
一般住宅,WUA02307,長安里,臺北市北投區中央北路一段6、8、10號,"25.13375,121.50125",B02,270.0,北投分局,
一般住宅,WUA02310,長安里,臺北市北投區中央北路一段2號,"25.133559,121.501515",B03,655.0,北投分局,
一般住宅,WUA02318,長安里,臺北市北投區中央北路一段138號,"25.135314,121.498917",B01,134.0,北投分局,
一般住宅,WUA02335,長安里,臺北市北投區中央北路一段12號,"25.13389,121.501022",B02,152.0,北投分局,
一般住宅,WUA02344,長安里,臺北市北投區光明路180號,"25.135614,121.503225",B01,2191.0,北投分局,
一般住宅,WUA02350,長安里,臺北市北投區溫泉路73巷13號,"25.135777,121.506161",B03,311.0,北投分局,
一般住宅,WUA02367,長安里,臺北市北投區溫泉路65巷9號,"25.135349,121.504225",B01,495.0,北投分局,
一般住宅,WUA02383,長安里,臺北市北投區中央北路一段168號,"25.135649,121.498337",B02,325.0,北投分局,
一般住宅,WUA02484,長安里,臺北市北投區光明路200號,"25.135764,121.503454",B04,756.0,北投分局,
一般住宅,WUA02494,長安里,臺北市北投區溫泉路37巷26號,"25.134861,121.502805",B03,738.0,北投分局,
一般住宅,WUA02611,長安里,臺北市北投區光明路168號,"25.135321,121.502914",B01,168.0,北投分局,
一般住宅,WUA02635,長安里,臺北市北投區光明路185號,"25.135967,121.503322",B01,305.0,北投分局,
一般住宅,WUA02702,長安里,臺北市北投區光明路151巷6號,"25.135249,121.502208",B01,927.0,北投分局,
一般住宅,WUA02769,長安里,臺北市北投區光明路195號,"25.136101,121.503517",B01,576.0,北投分局,
一般住宅,WUA02784,長安里,臺北市北投區大業路600號,"25.136365,121.497657",B01,351.0,北投分局,
公有建築物,WUA00987,長安里,臺北市北投區光明路180號,"25.135614,121.503225",B01,156.0,北投分局,
公有建築物,WUA00989,長安里,臺北市北投區光明路180號,"25.135614,121.503225",B01,197.0,北投分局,
公有建築物,WUA00980,長安里,臺北市北投區光明路155號,"25.134717,121.502547",B01,118.0,北投分局,
公有建築物,WUA00988,長安里,臺北市北投區光明路180號,"25.135614,121.503225",B01,347.0,北投分局,
供公眾使用建築物,WUA00993,長安里,臺北市北投區光明路220號,"25.13624,121.504526",B02,537.0,北投分局,
一般住宅,WUA00633,建民里,臺北市北投區文林北路100號,"25.105667,121.517604",B01,46.0,北投分局,
一般住宅,WUA00634,建民里,臺北市北投區文林北路104號,"25.105722,121.517528",B01,46.0,北投分局,
一般住宅,WUA00635,建民里,臺北市北投區文林北路108號,"25.105768,121.517469",B01,46.0,北投分局,
一般住宅,WUA00636,建民里,臺北市北投區文林北路112號,"25.105857,121.517309",B01,1289.0,北投分局,
一般住宅,WUA00650,建民里,臺北市北投區文林北路34號,"25.10469,121.518869",B01,103.0,北投分局,
一般住宅,WUA00651,建民里,臺北市北投區文林北路4號,"25.104113,121.519441",B01,165.0,北投分局,
一般住宅,WUA00652,建民里,臺北市北投區文林北路40號,"25.104761,121.518778",B01,67.0,北投分局,
一般住宅,WUA00653,建民里,臺北市北投區文林北路44號,"25.104778,121.518756",B01,67.0,北投分局,
一般住宅,WUA00656,建民里,臺北市北投區文林北路96號,"25.105598,121.517686",B01,56.0,北投分局,
一般住宅,WUA00664,建民里,臺北市北投區文林北路60巷1號,"25.105124,121.518597",B01,764.0,北投分局,
一般住宅,WUA00665,建民里,臺北市北投區文林北路60巷23號,"25.105362,121.519094",B01,13.0,北投分局,
一般住宅,WUA00666,建民里,臺北市北投區文林北路60巷5號,"25.105191,121.518733",B01,40.0,北投分局,
一般住宅,WUA00667,建民里,臺北市北投區文林北路60巷9號,"25.105238,121.518846",B01,141.0,北投分局,
一般住宅,WUA00668,建民里,臺北市北投區文林北路60巷8弄17號,"25.104911,121.519478",B01,41.0,北投分局,
一般住宅,WUA00669,建民里,臺北市北投區文林北路80巷100號,"25.106887,121.520405",B01,235.0,北投分局,
一般住宅,WUA00670,建民里,臺北市北投區文林北路80巷92號,"25.106825,121.52012",B01,68.0,北投分局,
一般住宅,WUA00671,建民里,臺北市北投區文林北路80巷96號,"25.106945,121.520251",B01,68.0,北投分局,
一般住宅,WUA00672,建民里,臺北市北投區文林北路80巷59弄4號,"25.106411,121.519345",B01,1572.0,北投分局,
一般住宅,WUA00673,建民里,臺北市北投區文林北路80巷90弄21號,"25.106694,121.520199",B01,248.0,北投分局,
一般住宅,WUA00674,建民里,臺北市北投區文林北路80巷90弄25號,"25.106542,121.520356",B01,63.0,北投分局,
一般住宅,WUA00675,建民里,臺北市北投區文林北路80巷90弄29號,"25.106655,121.520481",B01,63.0,北投分局,
一般住宅,WUA00676,建民里,臺北市北投區文林北路80巷90弄33號,"25.106542,121.520608",B01,72.0,北投分局,
一般住宅,WUA00677,建民里,臺北市北投區文林北路80巷90弄37號,"25.10642,121.52047",B01,72.0,北投分局,
一般住宅,WUA00678,建民里,臺北市北投區文林北路94巷54號,"25.106929,121.519049",B01,27.0,北投分局,
一般住宅,WUA00679,建民里,臺北市北投區文林北路94巷5弄13號,"25.106473,121.517771",B01,144.0,北投分局,
一般住宅,WUA00680,建民里,臺北市北投區文林北路94巷5弄2號,"25.106068,121.517613",B01,85.0,北投分局,
一般住宅,WUA01385,建民里,臺北市北投區明德路12號,"25.106749,121.517377",B01,131.0,北投分局,
一般住宅,WUA02513,建民里,臺北市北投區明德路2號,"25.106379,121.516994",B03,725.0,北投分局,
一般住宅,WUA02522,建民里,臺北市北投區文林北路80巷90弄14號,"25.106237,121.520006",B01,87.0,北投分局,
一般住宅,WUA02603,建民里,臺北市北投區文林北路155號,"25.105929,121.514737",B01,486.0,北投分局,
一般住宅,WUA02629,建民里,臺北市北投區文林北路94巷31號,"25.106527,121.518525",B01,1689.0,北投分局,
一般住宅,WUA02666,建民里,臺北市北投區文林北路86號,"25.105702,121.518109",B05,1593.0,北投分局,
一般住宅,WUA02685,建民里,臺北市北投區文林北路16巷23號,"25.105181,121.519808",B01,975.0,北投分局,
一般住宅,WUA02686,建民里,臺北市北投區文林北路10號,"25.104265,121.519358",B01,1312.0,北投分局,
一般住宅,WUA02716,建民里,臺北市北投區明德路38巷16號,"25.10703,121.518525",B01,380.0,北投分局,
一般住宅,WUA02746,建民里,臺北市北投區明德路32號,"25.107016,121.51818",B01,660.0,北投分局,
一般住宅,WUA02777,建民里,臺北市北投區文林北路75巷51號,"25.103871,121.517188",B01,3338.0,北投分局,
一般住宅,WUA02787,建民里,臺北市北投區明德路8號,"25.106638,121.517281",B03,303.0,北投分局,
一般住宅,WUA02825,建民里,臺北市北投區承德路六段128號,"25.103921,121.512478",B04,1234.0,北投分局,
一般住宅,WUA02858,建民里,臺北市北投區文承路26號,"25.10514,121.51423",B01,845.0,北投分局,
一般住宅,WUA02863,建民里,臺北市北投區北科路186號,"25.106369,121.515233",B01,442.0,北投分局,
一般住宅,WUA02868,建民里,臺北市北投區文承路20號,"25.10514,121.51423",B01,1107.0,北投分局,
公有建築物,WUA00638,建民里,臺北市北投區文林北路155號,"25.105929,121.514737",B01,156.0,北投分局,
公有建築物,WUA00639,建民里,臺北市北投區文林北路155號,"25.105929,121.514737",B01,90.0,北投分局,
公有建築物,WUA00640,建民里,臺北市北投區文林北路155號,"25.105929,121.514737",B01,168.0,北投分局,
公有建築物,WUA00654,建民里,臺北市北投區文林北路77號,"25.104496,121.516566",B01,876.0,北投分局,
公有建築物,WUA00655,建民里,臺北市北投區文林北路77號,"25.104496,121.516566",B01,976.0,北投分局,
公有建築物,WUA01420,建民里,臺北市北投區明德路50號,"25.107559,121.518317",B01,174.0,北投分局,
公有建築物,WUA01421,建民里,臺北市北投區明德路50號,"25.107559,121.518317",B01,115.0,北投分局,
公有建築物,WUA01422,建民里,臺北市北投區明德路50號,"25.107559,121.518317",B01,160.0,北投分局,
公有建築物,WUA01423,建民里,臺北市北投區明德路50號,"25.107559,121.518317",B01,975.0,北投分局,
一般住宅,WUA01759,泉源里,臺北市北投區珠海路137-1號,"25.142274,121.507784",B01,98.0,北投分局,
一般住宅,WUA01927,泉源里,臺北市北投區登山路6-6號,"25.144331,121.517578",B02,567.0,北投分局,
一般住宅,WUA01928,泉源里,臺北市北投區登山路8號,"25.144331,121.517578",B01,127.0,北投分局,
一般住宅,WUA02194,泉源里,臺北市北投區翠嶺路27號,"25.143431,121.507609",B01,184.0,北投分局,
一般住宅,WUA02195,泉源里,臺北市北投區翠嶺路30號,"25.14309,121.508028",B02,930.0,北投分局,
一般住宅,WUA02377,泉源里,臺北市北投區登山路6-1號,"25.14317,121.510262",B01,647.0,北投分局,
一般住宅,WUA02552,泉源里,臺北市北投區珠海路133巷8號,"25.1427,121.507941",B02,817.0,北投分局,
一般住宅,WUA02766,泉源里,臺北市北投區登山路129之1號,"25.150134,121.517943",B01,321.0,北投分局,
公有建築物,WUA02535,泉源里,臺北市北投區珠海路155號,"25.142036,121.509274",B01,1911.0,北投分局,
公有建築物,WUA02821,泉源里,臺北市北投區東昇路34號,"25.150601,121.525929",B01,96.0,北投分局,
一般住宅,WUA01641,洲美里,臺北市北投區洲美街185號,"25.099692,121.505556",B01,674.0,北投分局,
一般住宅,WUA02774,洲美里,臺北市北投區福美路180號,"25.100908,121.505758",B01,1125.0,北投分局,
一般住宅,WUA02775,洲美里,臺北市北投區福美路176號,"25.100921,121.506173",B01,1143.0,北投分局,
一般住宅,WUA02776,洲美里,臺北市北投區福美路198號,"25.100657,121.504983",B01,2601.0,北投分局,
一般住宅,WUA02778,洲美里,臺北市北投區福美路203號,"25.100259,121.504991",B01,2463.0,北投分局,
一般住宅,WUA02826,洲美里,臺北市北投區福善路16號,"25.099699,121.510489",B02,2157.0,北投分局,
公有建築物,WUA02389,洲美里,臺北市北投區洲美街271號,"25.108706,121.49915",B01,8216.0,北投分局,
公有建築物,WUA02472,洲美里,臺北市北投區洲美街271號,"25.108706,121.49915",B01,4638.0,北投分局,
一般住宅,WUA00795,振華里,臺北市北投區石牌路二段210號,"25.120712,121.521924",B01,1261.0,北投分局,
一般住宅,WUA00809,振華里,臺北市北投區石牌路二段46號,"25.11579,121.515861",B01,34.0,北投分局,
