類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
臺北市政府建設局,WPA01360,水源里,臺北市中正區羅斯福路四段92號,"25.01376,121.53501",1,"3652 ",
臺北市政府建設局,WPA01361,水源里,臺北市中正區羅斯福路四段92號,"25.01376,121.53501",2,"3652 ",
"臺灣電力股份有限公司  ",WPA01502,水源里,臺北市中正區羅斯福路四段198號,"25.01134,121.536641",3,"5082 ",
臺北自來水事業處,WPA01580,水源里,臺北市中正區思源街1號,"25.01359,121.530593",1,"1712 ",
臺北自來水事業處,WPA01590,水源里,臺北市中正區思源街1號,"25.01359,121.530593",1,"21 ",
公寓,WPA00062,永功里,臺北市中正區中華路二段471號,"25.024483,121.511275",1,"354 ",
公寓,WPA00090,永功里,臺北市中正區中華路二段443巷45號,"25.025523,121.510559",1,"50 ",
大樓,WPA00094,永功里,臺北市中正區中華路二段467巷16號,"25.025354,121.511511",1,"96 ",
大樓,WPA00095,永功里,臺北市中正區中華路二段467巷5號,"25.025514,121.511442",1,"381 ",
公寓,WPA00096,永功里,臺北市中正區中華路二段467巷10弄2號,"25.024764,121.511397",1,"221 ",
公寓,WPA00097,永功里,臺北市中正區中華路二段467巷12弄22號,"25.024999,121.511633",1,"264 ",
大樓,WPA00098,永功里,臺北市中正區中華路二段467巷14弄15號,"25.02511,121.512029",1,"33 ",
大樓,WPA00099,永功里,臺北市中正區中華路二段467巷14弄17號,"25.025117,121.512075",1,"117 ",
公寓,WPA00100,永功里,臺北市中正區詔安街77號,"25.025903,121.510842",1,"480 ",
公寓,WPA00711,永功里,臺北市中正區泉州街34巷9號,"25.024829,121.512514",1,"293 ",
大樓,WPA00712,永功里,臺北市中正區泉州街34巷13弄2號,"25.024847,121.512203",1,"45 ",
大樓,WPA01403,永功里,臺北市中正區三元街217號,"25.027657,121.513373",1,"442 ",
公寓,WPA01592,永功里,臺北市中正區泉州街20巷2號,"25.026665,121.513808",1,"269 ",
大樓,WPA00164,永功里,臺北市中正區汀州路一段227號,"25.026734,121.512176",1,"56 ",
大樓,WPA00165,永功里,臺北市中正區汀州路一段229號,"25.026696,121.51231",1,"34 ",
公寓,WPA00172,永功里,臺北市中正區汀州路一段271號,"25.026427,121.513482",1,"72 ",
公寓,WPA00174,永功里,臺北市中正區汀州路一段251號,"25.02654,121.513",1,"209 ",
大樓,WPA00177,永功里,臺北市中正區汀州路一段360號,"25.02637,121.512908",1,"90 ",
大樓,WPA00178,永功里,臺北市中正區汀州路一段364號,"25.026375,121.513015",1,"88 ",
公寓,WPA00179,永功里,臺北市中正區汀州路一段366號,"25.026329,121.513188",1,"140 ",
公寓,WPA00689,永功里,臺北市中正區泉州街22-4號,"25.026498,121.513932",1,"29 ",
大樓,WPA00704,永功里,臺北市中正區泉州街20巷22號,"25.026676,121.51326",1,"98 ",
大樓,WPA00705,永功里,臺北市中正區泉州街20巷30號,"25.026713,121.51297",1,"33 ",
公寓,WPA00706,永功里,臺北市中正區泉州街20巷8號,"25.026653,121.513628",1,"50 ",
公寓,WPA01402,永功里,臺北市中正區泉州街32巷6號,"25.026039,121.513358",1,"369 ",
大樓,WPA00167,永功里,臺北市中正區汀州路一段286號,"25.026759,121.511381",1,"62 ",
大樓,WPA00168,永功里,臺北市中正區汀州路一段292號,"25.02674,121.511516",1,"52 ",
公寓,WPA00169,永功里,臺北市中正區汀州路一段314號,"25.0266,121.511981",1,"102 ",
公寓,WPA00171,永功里,臺北市中正區汀州路一段322號,"25.026564,121.512187",1,"457 ",
大樓,WPA00266,永功里,臺北市中正區汀州路一段306巷11號,"25.026129,121.51181",1,"57 ",
大樓,WPA00267,永功里,臺北市中正區汀州路一段306巷12號,"25.026323,121.511666",1,"49 ",
公寓,WPA00268,永功里,臺北市中正區汀州路一段306巷16號,"25.026211,121.511656",1,"46 ",
公寓,WPA00269,永功里,臺北市中正區汀州路一段306巷9號,"25.026232,121.511804",1,"57 ",
大樓,WPA00270,永功里,臺北市中正區汀州路一段312巷17號,"25.026143,121.512015",1,"484 ",
大樓,WPA00272,永功里,臺北市中正區汀州路一段340巷9號,"25.025841,121.512349",1,"129 ",
公寓,WPA00273,永功里,臺北市中正區汀州路一段340巷5弄16號,"25.025966,121.512077",1,"38 ",
公寓,WPA00004,永功里,臺北市中正區三元街209號,"25.027702,121.512932",1,"134 ",
大樓,WPA00006,永功里,臺北市中正區三元街211號,"25.027691,121.513004",1,"37 ",
大樓,WPA00009,永功里,臺北市中正區三元街225號,"25.027631,121.513514",1,"328 ",
公寓,WPA00440,永功里,臺北市中正區和平西路二段14號,"25.02801,121.513661",1,"306 ",
公寓,WPA00447,永功里,臺北市中正區和平西路二段26號,"25.028151,121.513369",1,"406 ",
大樓,WPA00450,永功里,臺北市中正區和平西路二段38號,"25.028435,121.512891",1,"80 ",
大樓,WPA00465,永功里,臺北市中正區和平西路二段6-2號,"25.027826,121.514039",1,"437 ",
公寓,WPA00473,永功里,臺北市中正區和平西路二段32巷1號,"25.028206,121.513107",1,"44 ",
公寓,WPA00475,永功里,臺北市中正區和平西路二段32巷6號,"25.027953,121.513017",1,"106 ",
大樓,WPA00476,永功里,臺北市中正區和平西路二段32巷7號,"25.028054,121.513047",1,"66 ",
大樓,WPA00477,永功里,臺北市中正區和平西路二段32巷8號,"25.027906,121.513105",1,"37 ",
公寓,WPA00686,永功里,臺北市中正區泉州街14號,"25.02731,121.514405",1,"337 ",
公寓,WPA00688,永功里,臺北市中正區泉州街18-1號,"25.026935,121.514148",1,"168 ",
大樓,WPA00699,永功里,臺北市中正區泉州街18巷1-1號,"25.027056,121.51391",1,"198 ",
大樓,WPA00700,永功里,臺北市中正區泉州街18巷2號,"25.026917,121.513955",1,"225 ",
公寓,WPA00008,永功里,臺北市中正區三元街216號,"25.02747,121.51248",1,"1109 ",
公寓,WPA00010,永功里,臺北市中正區三元街232號,"25.02736,121.512939",1,"334 ",
大樓,WPA00011,永功里,臺北市中正區三元街238號,"25.02736,121.513217",1,"368 ",
大樓,WPA00014,永功里,臺北市中正區三元街172巷1弄1-1號,"25.027524,121.511324",1,"174 ",
公寓,WPA00016,永功里,臺北市中正區三元街230巷1號,"25.027156,121.51288",1,"110 ",
公寓,WPA00017,永功里,臺北市中正區三元街230巷10號,"25.027041,121.512748",1,"97 ",
大樓,WPA00018,永功里,臺北市中正區三元街230巷2號,"25.027253,121.512778",1,"93 ",
大樓,WPA00019,永功里,臺北市中正區三元街230巷3弄5號,"25.027139,121.512989",1,"129 ",
公寓,WPA00161,永功里,臺北市中正區汀州路一段230號,"25.027479,121.509991",1,"60 ",
公寓,WPA00162,永功里,臺北市中正區汀州路一段209號,"25.026928,121.511686",1,"368 ",
大樓,WPA00702,永功里,臺北市中正區泉州街20巷15號,"25.026776,121.513319",1,"194 ",
大樓,WPA00707,永功里,臺北市中正區泉州街20巷25弄24號,"25.02712,121.513221",1,"42 ",
公寓,WPA01393,永功里,臺北市中正區汀州路一段187號,"25.027044,121.511179",1,"200 ",
公寓,WPA01398,永功里,臺北市中正區三元街212巷12號,"25.027032,121.512328",1,"310 ",
公寓,WPA00451,永功里,臺北市中正區和平西路二段50號,"25.028631,121.512443",1,"274 ",
大樓,WPA00452,永功里,臺北市中正區和平西路二段54號,"25.028732,121.512333",1,"309 ",
大樓,WPA00478,永功里,臺北市中正區和平西路二段52巷7弄2號,"25.02816,121.512255",1,"92 ",
公寓,WPA01105,永功里,臺北市中正區寧波西街170號,"25.028701,121.511934",1,"337 ",
公寓,WPA01568,永功里,臺北市中正區三元街250號,"25.027331,121.513531",1,"352 ",
大樓,WPA01573,永功里,臺北市中正區三元街233號,"25.027726,121.513752",1,"397 ",
大樓,WPA01583,永功里,臺北市中正區泉州街18巷3號,"25.027047,121.51382",1,"126 ",
公寓,WPA01607,永功里,臺北市中正區三元街212巷6號,"25.027242,121.512382",1,"288 ",
大樓,WPA01656,永功里,臺北市中正區三元街270號,"25.027356,121.514073",1、2,"332 ",
公寓,WPA01682,永功里,臺北市中正區三元街230巷10號,"25.027041,121.512748",1,"209 ",
公寓,WPA01685,永功里,臺北市中正區寧波西街182巷5號,"25.028424,121.512027",1,"186 ",
大樓,WPA01692,永功里,臺北市中正區汀州路一段239號,"25.02663,121.512621",1,"275 ",
大樓,WPA01696,永功里,臺北市中正區寧波西街182巷5號,"25.028424,121.512027",1,"118 ",
公寓,WPA01700,永功里,臺北市中正區三元街258號,"25.027329,121.513704",1,"126 ",
公寓,WPA01719,永功里,臺北市中正區汀州路一段348號,"25.026301,121.512645",1,"4396 ",
臺北自來水事業處,WPA01523,永功里,臺北市中正區泉州街40號,"25.024594,121.512429",3,"1965 ",
公寓,WPA00259,永昌里,臺北市中正區汀州路一段226巷7號,"25.02741,121.509698",1,"49 ",
大樓,WPA00260,永昌里,臺北市中正區汀州路一段226巷9號,"25.02737,121.509563",1,"80 ",
大樓,WPA00906,永昌里,臺北市中正區詔安街214號,"25.026147,121.50953",1,"662 ",
公寓,WPA00145,永昌里,臺北市中正區汀州路一段182號,"25.028303,121.508988",1,"90 ",
大樓,WPA00154,永昌里,臺北市中正區汀州路一段184號,"25.028276,121.509015",1,"62 ",
大樓,WPA00156,永昌里,臺北市中正區汀州路一段212號,"25.02782,121.509533",1,"52 ",
公寓,WPA00157,永昌里,臺北市中正區汀州路一段220號,"25.027632,121.509693",1,"288 ",
公寓,WPA00158,永昌里,臺北市中正區汀州路一段222號,"25.027588,121.509818",1,"312 ",
大樓,WPA00159,永昌里,臺北市中正區汀州路一段230號,"25.027479,121.509991",1,"48 ",
大樓,WPA00246,永昌里,臺北市中正區詔安街274-1號,"25.027826,121.508707",1,"252 ",
公寓,WPA00247,永昌里,臺北市中正區汀州路一段198巷2號,"25.028032,121.509033",1,"146 ",
公寓,WPA00248,永昌里,臺北市中正區詔安街264號,"25.027581,121.508795",1,"104 ",
大樓,WPA00249,永昌里,臺北市中正區汀州路一段198巷9號,"25.027896,121.508953",1,"249 ",
大樓,WPA00251,永昌里,臺北市中正區詔安街173號,"25.028217,121.508699",1,"62 ",
公寓,WPA00254,永昌里,臺北市中正區汀州路一段206巷1號,"25.027823,121.509354",1,"93 ",
公寓,WPA00255,永昌里,臺北市中正區汀州路一段218巷5號,"25.027569,121.509362",1,"93 ",
大樓,WPA00256,永昌里,臺北市中正區汀州路一段226巷13號,"25.027277,121.50933",1,"114 ",
大樓,WPA00257,永昌里,臺北市中正區汀州路一段226巷16號,"25.027334,121.509172",1,"70 ",
公寓,WPA00258,永昌里,臺北市中正區汀州路一段226巷3號,"25.027436,121.509863",1,"65 ",
公寓,WPA00160,永昌里,臺北市中正區汀州路一段244號,"25.027232,121.510377",1,"122 ",
大樓,WPA00261,永昌里,臺北市中正區汀州路一段252巷24號,"25.026764,121.509584",1,"28 ",
大樓,WPA00263,永昌里,臺北市中正區詔安街220巷5號,"25.026145,121.509129",1,"130 ",
公寓,WPA00905,永昌里,臺北市中正區詔安街204號,"25.025993,121.50996",1,"594 ",
公寓,WPA00054,永昌里,臺北市中正區中華路二段415號,"25.025773,121.50842",1,"381 ",
大樓,WPA00055,永昌里,臺北市中正區中華路二段417號,"25.025659,121.508551",1,"185 ",
大樓,WPA00056,永昌里,臺北市中正區中華路二段425號,"25.025397,121.50886",1,"242 ",
公寓,WPA00057,永昌里,臺北市中正區中華路二段431號,"25.025275,121.509035",1,"338 ",
公寓,WPA00081,永昌里,臺北市中正區中華路二段381巷15弄1號,"25.026762,121.508291",1,"61 ",
大樓,WPA00082,永昌里,臺北市中正區中華路二段381巷15弄2號,"25.026803,121.508364",1,"48 ",
大樓,WPA00083,永昌里,臺北市中正區中華路二段381巷15弄8號,"25.027094,121.508263",1,"85 ",
公寓,WPA00085,永昌里,臺北市中正區中華路二段441巷13號,"25.026021,121.508796",1,"565 ",
公寓,WPA00086,永昌里,臺北市中正區中華路二段441巷7號,"25.025829,121.508945",1,"152 ",
大樓,WPA00262,永昌里,臺北市中正區詔安街220巷2號,"25.026297,121.509232",1,"146 ",
大樓,WPA00681,永昌里,臺北市中正區南海路112巷11號,"25.027108,121.508211",1,"529 ",
公寓,WPA01399,永昌里,臺北市中正區中華路二段421號,"25.025473,121.508767",1,"236 ",
公寓,WPA00058,永昌里,臺北市中正區中華路二段447號,"25.024961,121.509384",1,"589 ",
大樓,WPA00059,永昌里,臺北市中正區中華路二段451號,"25.024912,121.509569",1,"426 ",
大樓,WPA00060,永昌里,臺北市中正區中華路二段457-1號,"25.024844,121.509826",1,"880 ",
公寓,WPA00061,永昌里,臺北市中正區中華路二段461號,"25.024802,121.509983",1,"93 ",
公寓,WPA00087,永昌里,臺北市中正區中華路二段441巷2弄11號,"25.025597,121.509891",1,"193 ",
大樓,WPA00088,永昌里,臺北市中正區中華路二段441巷2弄15號,"25.025525,121.510074",1,"154 ",
大樓,WPA00089,永昌里,臺北市中正區中華路二段441巷2弄5號,"25.025404,121.509523",1,"34 ",
公寓,WPA00091,永昌里,臺北市中正區中華路二段443巷7號,"25.025364,121.509643",1,"86 ",
公寓,WPA00092,永昌里,臺北市中正區寧波西街221號,"25.0256,121.510373",1,"290 ",
大樓,WPA01499,永昌里,臺北市中正區中華路二段443巷14號,"25.025157,121.509953",1,"78 ",
大樓,WPA01525,永昌里,臺北市中正區中華路二段441巷2弄1號,"25.025448,121.50935",1,"129 ",
公寓,WPA00048,永昌里,臺北市中正區中華路二段373號,"25.026526,121.507534",1,"96 ",
大樓,WPA00049,永昌里,臺北市中正區中華路二段377號,"25.02647,121.5076",1,"181 ",
大樓,WPA00050,永昌里,臺北市中正區中華路二段383-1號,"25.026319,121.507773",1,"504 ",
公寓,WPA00053,永昌里,臺北市中正區中華路二段407號,"25.02597,121.508194",1,"88 ",
公寓,WPA00078,永昌里,臺北市中正區中華路二段363巷1號,"25.026674,121.507521",1,"130 ",
大樓,WPA00079,永昌里,臺北市中正區中華路二段381巷1號,"25.026551,121.507825",1,"94 ",
大樓,WPA00080,永昌里,臺北市中正區中華路二段381巷12號,"25.02664,121.508318",1,"49 ",
公寓,WPA00250,永昌里,臺北市中正區詔安街169號,"25.028002,121.508784",1,"89 ",
公寓,WPA00252,永昌里,臺北市中正區詔安街276巷2號,"25.027861,121.508457",1,"58 ",
大樓,WPA00253,永昌里,臺北市中正區詔安街260巷11號,"25.027165,121.508405",1,"45 ",
大樓,WPA00663,永昌里,臺北市中正區南海路100號,"25.028164,121.508259",1,"868 ",
公寓,WPA00664,永昌里,臺北市中正區南海路110-1號,"25.027736,121.507976",1,"181 ",
公寓,WPA01625,永昌里,臺北市中正區汀州路一段178號,"25.028435,121.50887",1,"688 ",
公寓,WPA01400,永昌里,臺北市中正區汀州路一段252巷12號,"25.026947,121.510163",1,"125 ",
大樓,WPA00902,忠勤里,臺北市中正區惠安街9號,"25.029916,121.506412",1,"368 ",
公寓,WPA01405,忠勤里,臺北市中正區中華路二段299號,"25.029557,121.504616",1,"333 ",
大樓,WPA00292,忠勤里,臺北市中正區汀州路一段92巷13號,"25.03009,121.507102",1,"226 ",
大樓,WPA00293,忠勤里,臺北市中正區汀州路一段92巷16號,"25.030228,121.506973",1,"62 ",
公寓,WPA00294,忠勤里,臺北市中正區汀州路一段92巷22號,"25.030062,121.506878",1,"185 ",
公寓,WPA00295,忠勤里,臺北市中正區汀州路一段92巷28號,"25.029993,121.506761",1,"120 ",
大樓,WPA00296,忠勤里,臺北市中正區汀州路一段92巷35號,"25.02981,121.506662",1,"160 ",
大樓,WPA00297,忠勤里,臺北市中正區汀州路一段92巷12弄9號,"25.03019,121.506729",1,"65 ",
公寓,WPA00366,忠勤里,臺北市中正區西藏路17號,"25.030467,121.50684",1,"145 ",
公寓,WPA00369,忠勤里,臺北市中正區西藏路29號,"25.030404,121.506549",1,"45 ",
大樓,WPA00370,忠勤里,臺北市中正區西藏路31號,"25.030404,121.506474",1,"44 ",
大樓,WPA00371,忠勤里,臺北市中正區西藏路33號,"25.030394,121.506434",1,"72 ",
公寓,WPA00372,忠勤里,臺北市中正區西藏路37號,"25.030353,121.506263",1,"468 ",
公寓,WPA00374,忠勤里,臺北市中正區西藏路7號,"25.030465,121.507306",1,"101 ",
大樓,WPA00180,忠勤里,臺北市中正區汀州路一段110號,"25.029911,121.5077",1,"94 ",
大樓,WPA00182,忠勤里,臺北市中正區汀州路一段120號,"25.029698,121.50787",1,"264 ",
公寓,WPA00183,忠勤里,臺北市中正區汀州路一段122號,"25.029603,121.507928",1,"73 ",
公寓,WPA00895,忠勤里,臺北市中正區惠安街15號,"25.029678,121.506647",1,"185 ",
大樓,WPA00896,忠勤里,臺北市中正區惠安街17號,"25.029578,121.506742",1,"222 ",
大樓,WPA00897,忠勤里,臺北市中正區惠安街19號,"25.029555,121.506763",1,"370 ",
公寓,WPA00898,忠勤里,臺北市中正區惠安街25號,"25.029423,121.506883",1,"229 ",
公寓,WPA00899,忠勤里,臺北市中正區惠安街33號,"25.029305,121.506991",1,"245 ",
大樓,WPA00900,忠勤里,臺北市中正區惠安街35號,"25.029198,121.507095",1,"64 ",
大樓,WPA00901,忠勤里,臺北市中正區惠安街37號,"25.029192,121.507144",1,"252 ",
公寓,WPA00043,忠勤里,臺北市中正區中華路二段317號,"25.027847,121.506255",1,"8394 ",
臺北市立忠義國民小學,WPA00076,忠勤里,臺北市中正區中華路二段307巷17號,"25.029588,121.506266",1,"176 ",
大樓,WPA01617,板溪里,臺北市中正區汀州路二段127巷15號,"25.025824,121.519399",1,"238 ",
公寓,WPA00188,板溪里,臺北市中正區汀州路二段147號,"25.024657,121.520847",1,"181 ",
公寓,WPA00189,板溪里,臺北市中正區汀州路二段149號,"25.024616,121.5209",1,"85 ",
大樓,WPA00193,板溪里,臺北市中正區汀州路二段177號,"25.024328,121.521497",1,"58 ",
大樓,WPA00194,板溪里,臺北市中正區汀州路二段179號,"25.024294,121.521561",1,"30 ",
公寓,WPA00277,板溪里,臺北市中正區汀州路二段133巷2號,"25.025123,121.519694",1,"356 ",
公寓,WPA00329,板溪里,臺北市中正區同安街28巷11號,"25.024999,121.520855",1,"1117 ",
大樓,WPA00330,板溪里,臺北市中正區同安街28巷14號,"25.024854,121.5209",1,"33 ",
大樓,WPA00331,板溪里,臺北市中正區同安街28巷3號,"25.024806,121.521591",1,"81 ",
公寓,WPA00332,板溪里,臺北市中正區同安街28巷5號,"25.024844,121.521429",1,"158 ",
大樓,WPA00335,板溪里,臺北市中正區同安街28巷7弄4號,"25.025172,121.521192",1,"92 ",
公寓,WPA00336,板溪里,臺北市中正區同安街28巷7弄9號,"25.025179,121.521311",1,"108 ",
公寓,WPA00337,板溪里,臺北市中正區同安街30巷9號,"25.024474,121.521475",1,"46 ",
大樓,WPA00720,板溪里,臺北市中正區牯嶺街115號,"25.025221,121.519108",1,"206 ",
大樓,WPA00735,板溪里,臺北市中正區牯嶺街97號,"25.025915,121.519082",1,"140 ",
公寓,WPA00736,板溪里,臺北市中正區牯嶺街99號,"25.025815,121.519079",1,"96 ",
公寓,WPA01536,板溪里,臺北市中正區汀州路二段129號,"25.025027,121.519559",1,"348 ",
大樓,WPA01589,板溪里,臺北市中正區汀州路二段121號,"25.025089,121.519278",1,"1060 ",
大樓,WPA00401,板溪里,臺北市中正區和平西路一段26號,"25.02661,121.520731",1,"280 ",
公寓,WPA00406,板溪里,臺北市中正區和平西路一段30號,"25.026572,121.520546",1,"344 ",
公寓,WPA00407,板溪里,臺北市中正區和平西路一段34號,"25.026547,121.52042",1,"245 ",
大樓,WPA00408,板溪里,臺北市中正區和平西路一段46號,"25.026454,121.519942",1,"46 ",
大樓,WPA00410,板溪里,臺北市中正區和平西路一段52號,"25.026399,121.519671",2,"1045 ",
公寓,WPA00411,板溪里,臺北市中正區和平西路一段60號,"25.026354,121.519445",1,"252 ",
公寓,WPA00412,板溪里,臺北市中正區和平西路一段66號,"25.026318,121.519261",2,"965 ",
大樓,WPA01516,板溪里,臺北市中正區和平西路一段20號,"25.026634,121.5209",5,"1190 ",
大樓,WPA00392,板溪里,臺北市中正區和平西路一段14號,"25.026751,121.52146",1,"521 ",
公寓,WPA00623,板溪里,臺北市中正區南昌路二段137號,"25.026042,121.522189",1,"296 ",
公寓,WPA00647,板溪里,臺北市中正區南昌路二段70號,"25.026575,121.52128",2,"770 ",
大樓,WPA00842,板溪里,臺北市中正區晉江街15-8號,"25.025594,121.521756",1,"69 ",
大樓,WPA00861,板溪里,臺北市中正區晉江街9號,"25.026077,121.521316",1,"158 ",
公寓,WPA01212,板溪里,臺北市中正區羅斯福路二段100號,"25.026841,121.522336",4,"3948 ",
公寓,WPA01213,板溪里,臺北市中正區羅斯福路二段128號,"25.026168,121.522842",1,"593 ",
大樓,WPA01214,板溪里,臺北市中正區羅斯福路二段140號,"25.025886,121.523045",1,"910 ",
大樓,WPA01450,板溪里,臺北市中正區羅斯福路二段136號,"25.026022,121.522948",1,"1585 ",
公寓,WPA01501,板溪里,臺北市中正區南昌路二段145號,"25.025921,121.522335",3,"560 ",
公寓,WPA01570,板溪里,臺北市中正區羅斯福路二段132號,"25.026074,121.52291",1,"225 ",
大樓,WPA01574,板溪里,臺北市中正區羅斯福路二段116號,"25.026391,121.522683",1,"297 ",
大樓,WPA01723,板溪里,臺北市中正區牯嶺街95巷9號,"25.026173,121.519791",1,"186 ",
