類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
公寓,TPA0376,信義里,宜蘭縣羅東鎮信義里中華路99號,1.0,178.0,
公寓,TPA0377,集祥里,宜蘭縣羅東鎮集祥里民生路82號,1.0,594.0,
公寓,TPA0380,公正里,宜蘭縣羅東鎮公正里倉前路77號,1.0,621.0,
公寓,TPA0384,賢文里,宜蘭縣羅東鎮賢文里忠孝路88號,1.0,186.0,
公寓,TPA0386,公正里,宜蘭縣羅東鎮公正里倉前路77號,1.0,1172.0,
公寓,TPA0388,公正里,宜蘭縣羅東鎮公正里天津路52號7樓,1.0,105.0,
公寓,TPA0389,信義里,宜蘭縣羅東鎮信義里天津路61號,1.0,652.0,
公寓,TPA0390,公正里,宜蘭縣羅東鎮公正里中華路57-2號,1.0,547.0,
公寓,TPA0395,公正里,宜蘭縣羅東鎮公正里倉前路99號,1.0,341.0,
公寓,TPA0396,公正里,宜蘭縣羅東鎮公正里林森路68號,1.0,1181.0,
公寓,TPA00063,公正里,公正里公正路鍾山新村1號,1.0,454.0,
