編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
1.0,文莊里,臺中市北區文莊里五權路219號,1.0,60.0,第二分局,"120.675496 ","24.149871 "
2.0,文莊里,臺中市北區文莊里五權路207-2號,1.0,113.0,第二分局,"120.675104 ","24.149505 "
3.0,文莊里,臺中市北區文莊里五權路209號,1.0,25.0,第二分局,"120.675147 ","24.149570 "
4.0,文莊里,臺中市北區文莊里五權路207號,1.0,65.0,第二分局,"120.675065 ","24.149448 "
5.0,文莊里,臺中市北區文莊里文化街46號,1.0,473.0,第二分局,"120.675529 ","24.152294 "
6.0,文莊里,臺中市北區文莊里文化街22號,1.0,40.0,第二分局,"120.676367 ","24.152301 "
7.0,文莊里,臺中市北區文莊里文化街22-1號,1.0,40.0,第二分局,"120.676329 ","24.152301 "
8.0,文莊里,臺中市北區文莊里文化街22-1號,1.0,40.0,第二分局,"120.676329 ","24.152301 "
9.0,文莊里,臺中市北區文莊里文化街34號,1.0,100.0,第二分局,"120.675932 ","24.152301 "
10.0,光大里,臺中市北區光大里英才路119號,1.0,46.0,第二分局,"120.677760 ","24.155538 "
11.0,光大里,臺中市北區光大里英才路115號,1.0,46.0,第二分局,"120.677848 ","24.155529 "
12.0,光大里,臺中市北區光大里五權路331號,1.0,26.0,第二分局,"120.679202 ","24.152277 "
13.0,光大里,臺中市北區光大里五權路329-2號,1.0,224.0,第二分局,"120.679277 ","24.152280 "
14.0,光大里,臺中市北區光大里五權路325號,1.0,228.0,第二分局,"120.679052 ","24.152208 "
15.0,光大里,臺中市北區光大里五權路307號,1.0,25.0,第二分局,"120.678488 ","24.151976 "
16.0,光大里,臺中市北區光大里中清路一段98號,3.0,6293.0,第二分局,"120.677477 ","24.153385 "
17.0,光大里,臺中市北區光大里中清路一段108號,2.0,1610.0,第二分局,"120.677689 ","24.154115 "
18.0,光大里,臺中市北區光大里中清路一段80號,2.0,1254.0,第二分局,"120.677711 ","24.153048 "
19.0,光大里,臺中市北區光大里五權路275號,1.0,29.0,第二分局,"120.677670 ","24.151654 "
20.0,光大里,臺中市北區光大里五權路271號,1.0,20.0,第二分局,"120.677621 ","24.151596 "
21.0,光大里,臺中市北區光大里太平路243號,1.0,74.0,第二分局,"120.677741 ","24.152128 "
22.0,光大里,臺中市北區光大里太平路241號,1.0,58.0,第二分局,"120.677746 ","24.152052 "
23.0,光大里,臺中市北區光大里太平路172巷11號,1.0,132.0,第二分局,"120.678473 ","24.152180 "
24.0,光大里,臺中市北區光大里太平路172巷9號,1.0,64.0,第二分局,"120.678403 ","24.152161 "
25.0,光大里,臺中市北區光大里太平路172巷8號,1.0,40.0,第二分局,"120.678369 ","24.152145 "
26.0,光大里,臺中市北區光大里太平路172巷7號,1.0,30.0,第二分局,"120.678336 ","24.152134 "
27.0,光大里,臺中市北區光大里太平路172巷6號,1.0,30.0,第二分局,"120.678304 ","24.152121 "
28.0,光大里,臺中市北區光大里中清路一段50號,1.0,120.0,第二分局,"120.677488 ","24.152387 "
29.0,光大里,臺中市北區光大里中清路一段36號,1.0,222.0,第二分局,"120.677499 ","24.152158 "
30.0,光大里,臺中市北區光大里五權路178號,1.0,40.0,第二分局,"120.676242 ","24.149660 "
31.0,文莊里,臺中市北區文莊里篤行路243號,1.0,20.0,第二分局,"120.673518 ","24.152265 "
32.0,文莊里,臺中市北區文莊里篤行路243巷1號,1.0,20.0,第二分局,"120.673518 ","24.152265 "
33.0,文莊里,臺中市北區文莊里日進街4號,1.0,30.0,第二分局,"120.675280 ","24.151752 "
