編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
1.0,日南里,臺中市大甲區日南里幼獅路36號,1.0,320.0,大甲分局,"120.651647 ","24.404655 "
2.0,日南里,臺中市大甲區日南里幼五路5號,1.0,82.0,大甲分局,"120.652022 ","24.404014 "
3.0,日南里,臺中市大甲區日南里幼五路16號,1.0,285.0,大甲分局,"120.652257 ","24.404360 "
4.0,日南里,臺中市大甲區日南里工五路1號,1.0,112.0,大甲分局,"120.645977 ","24.411966 "
5.0,龍泉里,臺中市大甲區龍泉里渭水路22之1號,1.0,68.0,大甲分局,"120.640382 ","24.401278 "
6.0,日南里,臺中市大甲區日南里幼獅路45號,1.0,84.0,大甲分局,"120.652079 ","24.405180 "
7.0,日南里,臺中市大甲區日南里工二路4之1號,1.0,501.0,大甲分局,"120.648252 ","24.405549 "
8.0,墩東里,臺中市后里區墩東里文明路77號,1.0,224.0,大甲分局,"120.718270 ","24.306640 "
9.0,墩東里,臺中市后里區墩東里文化路30號,1.0,725.0,大甲分局,"120.714515 ","24.307541 "
10.0,廣福里,臺中市后里區廣福里三豐路三段936號,1.0,757.0,大甲分局,"120.723265 ","24.305893 "
11.0,廣福里,臺中市后里區廣福里三豐路三段968號,1.0,1131.0,大甲分局,"120.722620 ","24.306225 "
12.0,墩北里,臺中市后里區墩北里四村路121號,1.0,1542.0,大甲分局,"120.713220 ","24.305979 "
13.0,墩西里,臺中市后里區墩西里公安路84號,1.0,97.0,大甲分局,"120.710781 ","24.305076 "
14.0,墩北里,臺中市后里區墩北里民生路268號,1.0,1836.0,大甲分局,"120.712314 ","24.306913 "
15.0,大同里,臺中市外埔區大同里甲后路333號,1.0,114.0,大甲分局,"120.648499 ","24.336207 "
16.0,大同里,臺中市外埔區大同里甲后路440號,1.0,229.0,大甲分局,"120.655236 ","24.330290 "
17.0,大同里,臺中市外埔區大同里甲后路444號,1.0,96.0,大甲分局,"120.655236 ","24.330290 "
18.0,大同里,臺中市外埔區大同里甲后路368號,1.0,280.0,大甲分局,"120.655236 ","24.330290 "
19.0,大同里,臺中市外埔區大同里甲后路505號,1.0,693.0,大甲分局,"120.649962 ","24.332479 "
20.0,大同里,臺中市外埔區大同里甲后路三段1060號,1.0,122.0,大甲分局,"120.652269 ","24.332986 "
21.0,中庄里,臺中市大安區中庄里中山南路343號,1.0,182.0,大甲分局,"120.586027 ","24.346412 "
22.0,朝陽里,臺中市大甲區朝陽里文武路10號,1.0,262.0,大甲分局,"120.626440 ","24.345712 "
23.0,朝陽里,臺中市大甲區朝陽里新政路1號,1.0,345.0,大甲分局,"120.627291 ","24.347584 "
24.0,順天里,臺中市大甲區順天里順天路159號,1.0,189.0,大甲分局,"120.622330 ","24.345170 "
25.0,文武里,臺中市大甲區文武里德興路61號,1.0,45.0,大甲分局,"120.625425 ","24.349826 "
26.0,中山里,臺中市大甲區中山里水源路192號,1.0,45.0,大甲分局,"120.626658 ","24.339939 "
27.0,中山里,臺中市大甲區中山里水源路190號,1.0,269.0,大甲分局,"120.626204 ","24.339884 "
28.0,大甲里,臺中市大甲區大甲里鎮政路14號,1.0,260.0,大甲分局,"120.624944 ","24.344515 "
29.0,孔門里,臺中市大甲區孔門里育德路113號,1.0,4248.0,大甲分局,"120.624182 ","24.348088 "
30.0,頂店里,臺中市大甲區頂店里開元路71號,1.0,3734.0,大甲分局,"120.644456 ","24.349868 "
31.0,南陽里,臺中市大甲區南陽里中山路一段720號,1.0,2521.0,大甲分局,"120.621632 ","24.342054 "
32.0,大甲里,臺中市大甲區大甲里鎮政路41號,1.0,453.0,大甲分局,"120.625288 ","24.345815 "
33.0,武陵里,臺中市大甲區武陵里文曲路61號,1.0,1010.0,大甲分局,"120.600562 ","24.336425 "
34.0,岷山里,臺中市大甲區岷山里中山路一段880號,1.0,30.0,大甲分局,"120.627789 ","24.347901 "
35.0,新美里,臺中市大甲區新美里興安路7號3,1.0,455.0,大甲分局,"120.616604 ","24.347090 "
36.0,中山里,臺中市大甲區中山里甲東路512號,1.0,8630.0,大甲分局,"120.630908 ","24.341380 "
37.0,新美里,臺中市大甲區新美里永順街115號,1.0,1501.0,大甲分局,"120.618711 ","24.344128 "
38.0,文武里,臺中市大甲區文武里育英路186號,1.0,2450.0,大甲分局,"120.622499 ","24.353421 "
39.0,大甲里,臺中市大甲區大甲里順天路146號,1.0,4390.0,大甲分局,"120.622446 ","24.344953 "
40.0,日南里,臺中市大甲區日南里幼獅路33號,1.0,84.0,大甲分局,"120.650425 ","24.406102 "
41.0,日南里,臺中市大甲區日南里工一路21號,1.0,624.0,大甲分局,"120.646289 ","24.409503 "
42.0,日南里,臺中市大甲區日南里幼獅路69號,1.0,52.0,大甲分局,"120.655821 ","24.402135 "
43.0,日南里,臺中市大甲區日南里幼獅路7號,1.0,25.0,大甲分局,"120.645252 ","24.408574 "
44.0,日南里,臺中市大甲區日南里幼獅路59號,1.0,25.0,大甲分局,"120.654653 ","24.403361 "
45.0,日南里,臺中市大甲區日南里工九路27號,1.0,44.0,大甲分局,"120.654653 ","24.404876 "
46.0,日南里,臺中市大甲區日南里幼一路06號,1.0,62.0,大甲分局,"120.646596 ","24.409185 "
47.0,日南里,臺中市大甲區日南里幼獅路17號,1.0,116.0,大甲分局,"120.646854 ","24.407775 "
48.0,日南里,臺中市大甲區日南里幼獅路03號,1.0,69.0,大甲分局,"120.644251 ","24.409112 "
49.0,日南里,臺中市大甲區日南里工十路33號,1.0,74.0,大甲分局,"120.655306 ","24.395012 "
50.0,日南里,臺中市大甲區日南里工五路03號,1.0,28.0,大甲分局,"120.645977 ","24.411966 "
51.0,日南里,臺中市大甲區日南里幼獅路29號,1.0,26.0,大甲分局,"120.649237 ","24.406565 "
52.0,日南里,臺中市大甲區日南里幼獅路65號,1.0,33.0,大甲分局,"120.655427 ","24.402438 "
53.0,日南里,臺中市大甲區日南里幼獅路21號,1.0,84.0,大甲分局,"120.647895 ","24.407264 "
54.0,日南里,臺中市大甲區日南里工七路06號,1.0,89.0,大甲分局,"120.652109 ","24.407178 "
55.0,日南里,臺中市大甲區日南里工一路15號,1.0,256.0,大甲分局,"120.645148 ","24.409880 "
