類別,電腦編號,村里別,地址,緯經度,避難樓層,可容納人數,轄管分局,備註
一般住宅,COA00359,塩田里,臺南市安南區塩田里7鄰工業二路20號,"23.035342,120.158392",B01,30.0,第三分局,
公有,COA00360,州北里,臺南市安南區州北里8鄰安和路五段84巷66號,"23.066147,120.22049",B01,3916.0,第三分局,
供公眾使用,COA00361,公塭里,臺南市安南區公塭里5鄰臺江大道三段600號,"23.062635,120.162334",B01,3237.0,第三分局,
供公眾使用,COA00362,新順里,臺南市安南區新順里13鄰開安一街37號,"23.046294,120.225376",B01,373.0,第三分局,
供公眾使用,COA00363,塩田里,臺南市安南區塩田里7鄰本田路二段498號,"23.035952,120.152865",B01,1232.0,第三分局,
供公眾使用,COA00364,城西里,臺南市安南區城西里7鄰城西街三段1105巷121弄146號,"23.047173,120.075049",B01,1642.0,第三分局,
供公眾使用,COA00368,公塭里,臺南市安南區公塭里5鄰臺江大道三段600號,"23.062635,120.162334",B01,870.0,第三分局,
公有,COA00369,塩田里,臺南市安南區塩田里7鄰工業二路31號,"23.033611,120.158488",B01,6240.0,第三分局,
公有,COA00370,淵中里,臺南市安南區淵中里1鄰安中路三段381號,"23.049022,120.174806",B01,3067.0,第三分局,
公有,COA00371,長安里,臺南市安南區長安里17鄰長溪路三段249號,"23.065109,120.197731",B01,216.0,第三分局,
供公眾使用,COA00372,媽祖宮里,臺南市安南區媽祖宮里3鄰工業六路8號,"23.035416,120.143896",B01,846.0,第三分局,
供公眾使用,COA00373,總頭里,臺南市安南區總頭里12鄰長溪路二段455號,"23.05206,120.202162",B01,734.0,第三分局,
供公眾使用,COA00375,塩田里,臺南市安南區塩田里7鄰工業三路26號,"23.03468,120.15423",B01,2375.0,第三分局,
供公眾使用,COA00376,媽祖宮里,臺南市安南區媽祖宮里3鄰科技二路50號,"23.035903,120.141097",B01,5333.0,第三分局,
公有,COA00377,淵東里,臺南市安南區淵東里10鄰仁安路1號,"23.049893,120.175404",B01,1740.0,第三分局,
供公眾使用,COA00378,塩田里,臺南市安南區塩田里7鄰本田路二段518號,"23.039203, 120.158274",B01,8967.0,第三分局,
供公眾使用,COA00379,州南里,臺南市安南區州南里13鄰長和路二段66號,"23.064232,120.223192",B01,5639.0,第三分局,
供公眾使用,COA00380,媽祖宮里,臺南市安南區媽祖宮里3鄰科技公園大道15號,"23.043558,120.146942",B01,7735.0,第三分局,
供公眾使用,COA00381,媽祖宮里,臺南市安南區媽祖宮里3鄰科技一路50號,"23.039055,120.148839",B01,1066.0,第三分局,
公有,COA00382,青草里,臺南市安南區青草里1鄰青砂街二段105巷32號,"23.07692,120.11655",B01,441.0,第三分局,
供公眾使用,COA00383,州南里,臺南市安南區州南里20鄰安和路四段538巷79號,"23.06088,120.220144",B01,1529.0,第三分局,
供公眾使用,COA00385,州南里,臺南市安南區州南里13鄰長和路二段66號,"23.064232,120.223192",B01,2160.0,第三分局,
一般住宅,COA00386,安順里,臺南市安南區安順里21鄰北安路三段506號,"23.049651,120.213334",B02,463.0,第三分局,
公有,COA00387,溪心里,臺南市安南區溪心里12鄰安吉路一段205號,"23.046056,120.188246",B01,2029.0,第三分局,
一般住宅,COA00388,海南里,臺南市安南區海南里1鄰永續三街86號,"23.019829,120.177674",B01,1331.0,第三分局,
一般住宅,COA00389,國安里,臺南市安南區國安里12鄰永續三街268號,"23.022601,120.175184",B03,1711.0,第三分局,
一般住宅,COA00390,海東里,臺南市安南區海東里21鄰海前路2號,"23.029489,120.187647",B02,2006.0,第三分局,
一般住宅,COA00391,國安里,臺南市安南區國安里9鄰樂活路91號,"23.021697,120.18255",B04,1960.0,第三分局,
一般住宅,COA00392,安慶里,臺南市安南區安慶里24鄰安中路一段239號,"23.036964,120.205697",B02,1056.0,第三分局,
一般住宅,COA00393,新順里,臺南市安南區新順里8鄰新宅路68號,"23.054457,120.210761",B01,811.0,第三分局,
公有,COA00394,國安里,臺南市安南區國安里9鄰九份子大道8號,"23.022506,120.183607",B01,1250.0,第三分局,
一般住宅,COA00395,海南里,臺南市安南區海南里2鄰樂活路232號,"23.019275,120.183621",B01,788.0,第三分局,
一般住宅,COA00396,溪東里,臺南市安南區溪東里22鄰府安路五段98巷56弄1號,"23.02559,120.200261",B02,1881.0,第三分局,
一般住宅,COA00397,安慶里,臺南市安南區安慶里17鄰培安路287號,"23.039,120.212911",B03,1674.0,第三分局,
一般住宅,COA00398,安西里,臺南市安南區安西里17鄰安通一街23之6號,"23.030912,120.20777",B01,2008.0,第三分局,
一般住宅,COA00399,國安里,臺南市安南區國安里11鄰永續十八街2號,"23.023339,120.179187",B01,2395.0,第三分局,
一般住宅,COA00400,溪東里,臺南市安南區溪東里21鄰安富街2號,"23.027756,120.201288",B01,2176.0,第三分局,
一般住宅,COA00401,國安里,臺南市安南區國安里12鄰永續路501號,"23.023031,120.175167",B01,1621.0,第三分局,
一般住宅,COA00402,海南里,臺南市安南區海南里6鄰府安路六段281號,"23.015825,120.18461",B02,2576.0,第三分局,
一般住宅,COA00403,頂安里,臺南市安南區頂安里22鄰頂順五街20號,"23.046901,120.210519",B01,1783.0,第三分局,
一般住宅,COA00404,海南里,臺南市安南區海南里1鄰永續三街90號,"23.020213,120.177338",B03,2024.0,第三分局,
一般住宅,COA00405,大安里,臺南市安南區大安里13鄰義吉街20號,"23.030725,120.194846",B02,1981.0,第三分局,
一般住宅,COA00406,新順里,臺南市安南區新順里8鄰新宅一街88號,"23.054553,120.209485",B01,679.0,第三分局,
一般住宅,COA00407,州南里,臺南市安南區州南里17鄰州南二街68號,"23.055272,120.217485",B02,1331.0,第三分局,
一般住宅,COA00408,東和里,臺南市安南區東和里13鄰博和路217號,"23.06859,120.23434",B02,3578.0,第三分局,
一般住宅,COA00409,安慶里,臺南市安南區安慶里4鄰保鎮街51號,"23.03998,120.21107",B01,1455.0,第三分局,
一般住宅,COA00410,溪心里,臺南市安南區溪心里11鄰仁安六街26號,"23.04996,120.18273",B01,551.0,第三分局,
一般住宅,COA00411,國安里,臺南市安南區國安里9鄰樂活一街42號,"23.0216,120.18178",B01,2773.0,第三分局,
供公眾使用,COA00412,布袋里,臺南市安南區布袋里1鄰布袋路6號,"23.06145,120.20786",B01,474.0,第三分局,
供公眾使用,CPA00018,國平里,臺南市安平區國平里15鄰華平路33號,"22.984532,120.173978",B01,1007.0,第四分局,
公有,CPA00562,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",B01,384.0,第四分局,
公有,CPA00563,金城里,臺南市安平區金城里4鄰世平路69號,"22.997083,120.148625",B01,74.0,第四分局,
一般住宅,CPA00564,金城里,臺南市安平區金城里6鄰同平路106號,"22.996608,120.152932",B01,26.0,第四分局,
公有,CPA00565,金城里,臺南市安平區金城里6鄰同平路127巷16弄1號,"22.995975,120.153805",B01,66.0,第四分局,
公有,CPA00566,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",B01,156.0,第四分局,
公有,CPA00567,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",B01,80.0,第四分局,
公有,CPA00568,金城里,臺南市安平區金城里10鄰世平路1號,"22.993946,120.15127",B01,225.0,第四分局,
一般住宅,CPA00569,金城里,臺南市安平區金城里6鄰同平路102號,"22.996701,120.152932",B01,48.0,第四分局,
一般住宅,CPA00570,金城里,臺南市安平區金城里6鄰同平路104號,"22.996656,120.152935",B01,45.0,第四分局,
公有,CPA00571,漁光里,臺南市安平區漁光里3鄰漁光路89巷39之2號,"22.976814,120.159812",B01,357.0,第四分局,
公有,CPA00572,王城里,臺南市安平區王城里10鄰國勝路35巷17號,"23.001422,120.158905",B01,115.0,第四分局,
公有,CPA00573,王城里,臺南市安平區王城里11鄰古堡街87號,"23.003191,120.160658",B01,236.0,第四分局,
一般住宅,CPA00574,王城里,臺南市安平區王城里10鄰國勝路37號,"23.000947,120.160196",B01,200.0,第四分局,
一般住宅,CPA00577,平安里,臺南市安平區平安里10鄰安平路490號,"22.998315,120.172503",B01,31.0,第四分局,
一般住宅,CPA00578,平安里,臺南市安平區平安里8鄰安平路420號,"22.998408,120.174203",B01,54.0,第四分局,
一般住宅,CPA00580,平安里,臺南市安平區平安里10鄰安平路460號之5,"22.998438,120.173047",B01,46.0,第四分局,
一般住宅,CPA00581,平安里,臺南市安平區平安里10鄰安平路460號之4,"22.998425,120.173088",B01,38.0,第四分局,
一般住宅,CPA00582,平安里,臺南市安平區平安里9鄰安平路426巷18號,"22.998781,120.174293",B01,1303.0,第四分局,
一般住宅,CPA00583,平安里,臺南市安平區平安里19鄰安平路446巷48號,"22.999172,120.173846",B01,1160.0,第四分局,
一般住宅,CPA00584,平安里,臺南市安平區平安里16鄰安平路446巷25弄1號,"22.998982,120.173638",B01,1131.0,第四分局,
一般住宅,CPA00585,平安里,臺南市安平區平安里16鄰安平路446巷25弄2號,"22.999151,120.173665",B01,1240.0,第四分局,
一般住宅,CPA00586,平安里,臺南市安平區平安里5鄰安平路334號,"22.998405,120.177359",B01,17.0,第四分局,
一般住宅,CPA00587,平安里,臺南市安平區平安里6鄰安平路340號,"22.998405,120.177149",B01,11.0,第四分局,
一般住宅,CPA00588,平安里,臺南市安平區平安里6鄰安平路338號,"22.998415,120.177217",B01,11.0,第四分局,
一般住宅,CPA00589,平安里,臺南市安平區平安里6鄰安平路360號,"22.998365,120.176347",B01,22.0,第四分局,
一般住宅,CPA00590,平安里,臺南市安平區平安里6鄰安平路342號,"22.998398,120.1771",B01,44.0,第四分局,
一般住宅,CPA00591,平安里,臺南市安平區平安里6鄰安平路378號,"22.998305,120.175534",B01,10.0,第四分局,
一般住宅,CPA00592,平安里,臺南市安平區平安里6鄰安平路396號,"22.998266,120.175112",B01,11.0,第四分局,
一般住宅,CPA00593,平安里,臺南市安平區平安里6鄰安平路402號,"22.998242,120.174963",B01,10.0,第四分局,
一般住宅,CPA00594,平安里,臺南市安平區平安里10鄰安平路468號,"22.998248,120.173002",B01,10.0,第四分局,
一般住宅,CPA00595,平安里,臺南市安平區平安里10鄰安平路462號,"22.998227,120.173147",B01,7.0,第四分局,
一般住宅,CPA00596,平安里,臺南市安平區平安里5鄰安平路328號,"22.998427,120.177498",B01,44.0,第四分局,
一般住宅,CPA00597,平安里,臺南市安平區平安里5鄰安平路328號,"22.998427,120.177498",B01,16.0,第四分局,
一般住宅,CPA00598,平安里,臺南市安平區平安里10鄰安平路464號,"22.998235,120.173107",B01,38.0,第四分局,
一般住宅,CPA00599,平安里,臺南市安平區平安里10鄰安平路446巷17弄25號,"22.998653,120.173036",B01,42.0,第四分局,
一般住宅,CPA00600,平安里,臺南市安平區平安里10鄰安平路474號,"22.998263,120.172867",B01,16.0,第四分局,
一般住宅,CPA00602,平安里,臺南市安平區平安里5鄰安平路328號,"22.998427,120.177498",B01,35.0,第四分局,
一般住宅,CPA00603,平安里,臺南市安平區平安里1鄰安平路90號,"22.998287,120.184393",B01,22.0,第四分局,
一般住宅,CPA00604,平安里,臺南市安平區平安里1鄰安平路76號,"22.998252,120.184703",B01,22.0,第四分局,
一般住宅,CPA00605,平安里,臺南市安平區平安里10鄰安平路446巷17弄43號,"22.998702,120.172825",B01,36.0,第四分局,
一般住宅,CPA00606,平安里,臺南市安平區平安里4鄰安平路244號,"22.998539,120.179342",B01,25.0,第四分局,
一般住宅,CPA00607,平安里,臺南市安平區平安里4鄰安平路248號,"22.998549,120.179227",B01,28.0,第四分局,
一般住宅,CPA00608,平安里,臺南市安平區平安里4鄰安平路238號,"22.998556,120.179484",B01,28.0,第四分局,
一般住宅,CPA00609,平安里,臺南市安平區平安里1鄰安平路104號,"22.998304,120.184093",B01,11.0,第四分局,
一般住宅,CPA00610,天妃里,臺南市安平區天妃里18鄰安平路726號,"22.99979,120.16412",B01,30.0,第四分局,
一般住宅,CPA00611,天妃里,臺南市安平區天妃里18鄰平生路39號,"23.000166,120.163968",B01,25.0,第四分局,
一般住宅,CPA00612,天妃里,臺南市安平區天妃里5鄰安北路58號,"23.000952,120.166489",B01,30.0,第四分局,
一般住宅,CPA00613,天妃里,臺南市安平區天妃里5鄰安北路70號之1,"23.001194,120.166248",B01,21.0,第四分局,
一般住宅,CPA00614,天妃里,臺南市安平區天妃里5鄰安北路50號,"23.000838,120.166619",B01,26.0,第四分局,
一般住宅,CPA00615,天妃里,臺南市安平區天妃里5鄰安北路72號,"23.001034,120.166413",B01,32.0,第四分局,
公有,CPA00616,天妃里,臺南市安平區天妃里12鄰安北路103巷7弄6號,"23.00136,120.165235",B01,208.0,第四分局,
公有,CPA00617,天妃里,臺南市安平區天妃里12鄰安北路103巷7弄6號,"23.001359,120.165235",B01,221.0,第四分局,
一般住宅,CPA00618,天妃里,臺南市安平區天妃里5鄰安北路70號,"23.001162,120.166287",B01,113.0,第四分局,
一般住宅,CPA00619,天妃里,臺南市安平區天妃里5鄰安北路52號,"23.000865,120.16659",B01,25.0,第四分局,
一般住宅,CPA00620,天妃里,臺南市安平區天妃里11鄰安北路74號,"23.001266,120.166134",B01,37.0,第四分局,
一般住宅,CPA00621,天妃里,臺南市安平區天妃里6鄰安平路654號,"22.999299,120.167564",B01,47.0,第四分局,
一般住宅,CPA00622,天妃里,臺南市安平區天妃里6鄰安平路660號,"22.999334,120.167418",B01,71.0,第四分局,
一般住宅,CPA00623,天妃里,臺南市安平區天妃里6鄰安平路666號,"22.999365,120.167304",B01,71.0,第四分局,
一般住宅,CPA00624,天妃里,臺南市安平區天妃里6鄰安平路662號,"22.999348,120.167377",B01,71.0,第四分局,
一般住宅,CPA00625,天妃里,臺南市安平區天妃里6鄰安平路690號,"22.999517,120.166676",B01,13.0,第四分局,
一般住宅,CPA00626,天妃里,臺南市安平區天妃里11鄰安北路37號,"23.000488,120.166691",B01,26.0,第四分局,
公有,CPA00627,天妃里,臺南市安平區天妃里5鄰安北路42號,"23.00071, 120.16677",B01,133.0,第四分局,
一般住宅,CPA00628,天妃里,臺南市安平區天妃里5鄰安北路64號,"23.001076,120.166404",B01,18.0,第四分局,
一般住宅,CPA00629,天妃里,臺南市安平區天妃里5鄰安北路66號,"23.001097,120.166368",B01,26.0,第四分局,
一般住宅,CPA00630,天妃里,臺南市安平區天妃里9鄰安北路40巷17弄42號,"23.001636,120.166424",B01,37.0,第四分局,
一般住宅,CPA00631,天妃里,臺南市安平區天妃里5鄰安北路36號之3,"23.000011,120.167488",B01,62.0,第四分局,
一般住宅,CPA00632,天妃里,臺南市安平區天妃里5鄰安北路80號,"23.001327,120.166058",B01,44.0,第四分局,
一般住宅,CPA00633,天妃里,臺南市安平區天妃里8鄰安北路40巷21號,"23.001169,120.167312",B01,70.0,第四分局,
一般住宅,CPA00634,天妃里,臺南市安平區天妃里10鄰安北路94號,"23.001753,120.165547",B01,42.0,第四分局,
一般住宅,CPA00635,天妃里,臺南市安平區天妃里21鄰延平街51號,"23.000473,120.163263",B01,44.0,第四分局,
一般住宅,CPA00636,天妃里,臺南市安平區天妃里21鄰觀音街46號,"23.000215,120.16322",B01,90.0,第四分局,
一般住宅,CPA00637,天妃里,臺南市安平區天妃里21鄰延平街83號,"23.000651,120.162664",B01,123.0,第四分局,
一般住宅,CPA00638,天妃里,臺南市安平區天妃里21鄰延平街81號,"23.000637,120.162705",B01,52.0,第四分局,
一般住宅,CPA00639,天妃里,臺南市安平區天妃里20鄰安平路137號,"22.999903,120.162665",B01,62.0,第四分局,
一般住宅,CPA00640,天妃里,臺南市安平區天妃里19鄰運河路5號,"22.998925,120.163346",B01,47.0,第四分局,
一般住宅,CPA00641,天妃里,臺南市安平區天妃里19鄰運河路8號,"22.998923,120.163171",B01,44.0,第四分局,
一般住宅,CPA00642,天妃里,臺南市安平區天妃里21鄰觀音街56號,"23.000309,120.162796",B01,15.0,第四分局,
一般住宅,CPA00643,金城里,臺南市安平區金城里5鄰湖內二街36號,"22.99801,120.159142",B01,78.0,第四分局,
一般住宅,CPA00644,金城里,臺南市安平區金城里5鄰湖內二街50號,"22.998273,120.159073",B01,27.0,第四分局,
一般住宅,CPA00645,金城里,臺南市安平區金城里5鄰湖內二街29號,"22.997896,120.158949",B01,15.0,第四分局,
一般住宅,CPA00646,金城里,臺南市安平區金城里5鄰湖內二街27號,"22.997862,120.158959",B01,15.0,第四分局,
一般住宅,CPA00647,金城里,臺南市安平區金城里5鄰湖內二街23號,"22.997782,120.158975",B01,15.0,第四分局,
一般住宅,CPA00648,金城里,臺南市安平區金城里5鄰湖內二街19號,"22.997705,120.158997",B01,15.0,第四分局,
一般住宅,CPA00649,金城里,臺南市安平區金城里5鄰湖內二街9號,"22.997508,120.159048",B01,15.0,第四分局,
一般住宅,CPA00650,金城里,臺南市安平區金城里5鄰湖內二街60號,"22.998467,120.159028",B01,15.0,第四分局,
一般住宅,CPA00651,金城里,臺南市安平區金城里5鄰湖內二街48號,"22.998235,120.159082",B01,14.0,第四分局,
一般住宅,CPA00652,金城里,臺南市安平區金城里5鄰湖內二街30號,"22.997806,120.15919",B01,14.0,第四分局,
一般住宅,CPA00653,金城里,臺南市安平區金城里5鄰湖內二街8號,"22.997381,120.159302",B01,23.0,第四分局,
一般住宅,CPA00654,金城里,臺南市安平區金城里5鄰湖內二街26號,"22.99772,120.159216",B01,14.0,第四分局,
一般住宅,CPA00655,金城里,臺南市安平區金城里5鄰湖內二街32號,"22.997875,120.159172",B01,78.0,第四分局,
一般住宅,CPA00656,金城里,臺南市安平區金城里5鄰湖內二街34號,"22.997938,120.15916",B01,78.0,第四分局,
一般住宅,CPA00657,金城里,臺南市安平區金城里5鄰湖內二街30號,"22.997806,120.15919",B01,78.0,第四分局,
一般住宅,CPA00658,平安里,臺南市安平區平安里11鄰安平路500巷17弄3號,"22.998785,120.172085",B01,175.0,第四分局,
一般住宅,CPA00659,平安里,臺南市安平區平安里17鄰安平路550巷5號,"22.998857,120.170759",B01,308.0,第四分局,
一般住宅,CPA00660,平安里,臺南市安平區平安里13鄰安平路550巷17弄15號,"22.999231,120.170278",B01,46.0,第四分局,
一般住宅,CPA00661,平安里,臺南市安平區平安里13鄰安平路550巷17弄44號,"22.999535,120.169748",B01,37.0,第四分局,
一般住宅,CPA00662,王城里,臺南市安平區王城里3鄰延平街136號,"23.00081,120.161877",B01,31.0,第四分局,
一般住宅,CPA00663,王城里,臺南市安平區王城里3鄰延平街160號,"23.000765,120.161433",B01,25.0,第四分局,
一般住宅,CPA00664,怡平里,臺南市安平區怡平里26鄰永華六街26號,"22.991637,120.17681",B02,725.0,第四分局,
公有,CPA00665,建平里,臺南市安平區建平里21鄰中華西路二段315號,"22.991871,120.186286",B01,658.0,第四分局,
一般住宅,CPA00666,建平里,臺南市安平區建平里22鄰平通路91號,"22.992363,120.18033",B01,794.0,第四分局,
一般住宅,CPA00667,怡平里,臺南市安平區怡平里18鄰文平路461巷20號,"22.994268,120.178242",B02,678.0,第四分局,
一般住宅,CPA00668,建平里,臺南市安平區建平里18鄰文平路466號,"22.994163,120.179004",B02,558.0,第四分局,
一般住宅,CPA00669,怡平里,臺南市安平區怡平里22鄰永華六街62號,"22.992317,120.176871",B01,918.0,第四分局,
一般住宅,CPA00670,怡平里,臺南市安平區怡平里16鄰永華六街154巷9號,"22.994586,120.177989",B02,342.0,第四分局,
一般住宅,CPA00671,怡平里,臺南市安平區怡平里21鄰平通路356號,"22.992844,120.17789",B01,394.0,第四分局,
一般住宅,CPA00672,怡平里,臺南市安平區怡平里21鄰怡平路355號,"22.993213,120.177933",B01,380.0,第四分局,
一般住宅,CPA00673,怡平里,臺南市安平區怡平里21鄰怡平路355號,"22.993213,120.177933",B01,380.0,第四分局,
一般住宅,CPA00674,怡平里,臺南市安平區怡平里23鄰永華六街22巷5號,"22.99133,120.176991",B01,615.0,第四分局,
一般住宅,CPA00675,建平里,臺南市安平區建平里5鄰建平九街60巷33號,"22.9922,120.180736",B01,730.0,第四分局,
一般住宅,CPA00676,怡平里,臺南市安平區怡平里25鄰永華六街35巷1號,"22.991859,120.176585",B01B02,725.0,第四分局,
一般住宅,CPA00677,建平里,臺南市安平區建平里16鄰建平十二街80號,"22.995059,120.182641",B01,453.0,第四分局,
一般住宅,CPA00678,建平里,臺南市安平區建平里15鄰建平十一街164巷18號,"22.995417,120.180639",B01,100.0,第四分局,
一般住宅,CPA00679,怡平里,臺南市安平區怡平里2鄰永華六街263號,"22.996009,120.177165",B01,95.0,第四分局,
一般住宅,CPA00680,建平里,臺南市安平區建平里12鄰建平十四街131號,"22.99593,120.181039",B01,116.0,第四分局,
一般住宅,CPA00681,建平里,臺南市安平區建平里12鄰建平十四街129號,"22.99593,120.18109",B01,116.0,第四分局,
一般住宅,CPA00682,建平里,臺南市安平區建平里12鄰建平十四街125號,"22.995913,120.181185",B01,116.0,第四分局,
一般住宅,CPA00683,建平里,臺南市安平區建平里6鄰慶平路166號,"22.997209,120.180065",B01,165.0,第四分局,
一般住宅,CPA00684,建平里,臺南市安平區建平里3鄰慶平路88號,"22.997115,120.181904",B01,315.0,第四分局,
一般住宅,CPA00685,怡平里,臺南市安平區怡平里6鄰慶平路230號,"22.997074,120.17823",B01B02,3624.0,第四分局,
一般住宅,CPA00686,建平里,臺南市安平區建平里6鄰建平十七街121號,"22.997458,120.179867",B01B02B03,1716.0,第四分局,
一般住宅,CPA00687,怡平里,臺南市安平區怡平里4鄰建平十七街231號,"22.9971,120.176252",B04,1163.0,第四分局,
一般住宅,CPA00688,怡平里,臺南市安平區怡平里1鄰慶平路208號,"22.997095,120.178455",B02,281.0,第四分局,
公有,CPA00689,建平里,臺南市安平區建平里8鄰府前三街27號,"22.993713,120.185722",B01,536.0,第四分局,
一般住宅,CPA00690,建平里,臺南市安平區建平里7鄰府前四街41號,"22.994634,120.184858",B01,222.0,第四分局,
一般住宅,CPA00691,建平里,臺南市安平區建平里3鄰慶平路98號,"22.997143,120.181425",B01,159.0,第四分局,
供公眾使用,CPA00692,怡平里,臺南市安平區怡平里7鄰慶平路192號,"22.997112,120.178985",B02,448.0,第四分局,
一般住宅,CPA00693,華平里,臺南市安平區華平里5鄰健康二街527號,"22.995958,120.174448",B01,252.0,第四分局,
一般住宅,CPA00694,華平里,臺南市安平區華平里5鄰怡平路442巷63號,"22.99537,120.173771",B01,363.0,第四分局,
一般住宅,CPA00695,華平里,臺南市安平區華平里10鄰怡平路442巷16號,"22.99434,120.173998",B01,368.0,第四分局,
一般住宅,CPA00696,華平里,臺南市安平區華平里4鄰永華八街228號,"22.994577,120.172776",B01,226.0,第四分局,
一般住宅,CPA00697,華平里,臺南市安平區華平里4鄰永華八街230號,"22.994634,120.172782",B01,226.0,第四分局,
一般住宅,CPA00698,華平里,臺南市安平區華平里8鄰育平九街22巷5號,"22.995128,120.174918",B01,1963.0,第四分局,
一般住宅,CPA00699,華平里,臺南市安平區華平里2鄰國平路552巷94號,"22.996365,120.173754",B01,198.0,第四分局,
一般住宅,CPA00700,華平里,臺南市安平區華平里7鄰育平九街22巷16號,"22.995215,120.17509",B01,363.0,第四分局,
一般住宅,CPA00701,華平里,臺南市安平區華平里6鄰建平十一街362號,"22.995501,120.175146",B01,130.0,第四分局,
一般住宅,CPA00703,平通里,臺南市安平區平通里11鄰育平九街245號,"22.995336,120.169849",B01,492.0,第四分局,
公有,CPA00704,平通里,臺南市安平區平通里19鄰慶平路687號,"22.997633,120.168409",B01,395.0,第四分局,
一般住宅,CPA00705,平通里,臺南市安平區平通里3鄰國平路591巷52號,"22.996562,120.170694",B01,787.0,第四分局,
一般住宅,CPA00706,平通里,臺南市安平區平通里14鄰健康三街460巷62號,"22.994185,120.170905",B01,587.0,第四分局,
一般住宅,CPA00707,平通里,臺南市安平區平通里13鄰平通路580巷36號,"22.994537,120.170534",B01,180.0,第四分局,
一般住宅,CPA00708,平通里,臺南市安平區平通里12鄰育平九街221號,"22.995266,120.170353",B01,816.0,第四分局,
一般住宅,CPA00709,華平里,臺南市安平區華平里23鄰永華八街211號,"22.993734,120.172359",B01,1202.0,第四分局,
一般住宅,CPA00710,平通里,臺南市安平區平通里16鄰國平路387號,"22.993894,120.171269",B01,1084.0,第四分局,
一般住宅,CPA00711,華平里,臺南市安平區華平里1鄰慶平路507號,"22.997077,120.17259",B01B02B03,4435.0,第四分局,
公有,CPA00712,平通里,臺南市安平區平通里19鄰慶平路687號,"22.997633,120.168409",B01,502.0,第四分局,
一般住宅,CPA00714,華平里,臺南市安平區華平里15鄰國平路306號,"22.991859,120.171361",B01,1009.0,第四分局,
一般住宅,CPA00715,華平里,臺南市安平區華平里19鄰永華八街201號,"22.993061,120.172383",B01,122.0,第四分局,
供公眾使用,CPA00716,平通里,臺南市安平區平通里31鄰育平路357號,"22.993665,120.16739",B01,205.0,第四分局,
一般住宅,CPA00717,平通里,臺南市安平區平通里31鄰育平路337號,"22.993169,120.167378",B02,310.0,第四分局,
一般住宅,CPA00718,平通里,臺南市安平區平通里20鄰育平九街372巷189弄2號,"22.997277,120.166745",B01,255.0,第四分局,
一般住宅,CPA00719,平通里,臺南市安平區平通里19鄰慶平路705號,"22.997633,120.166875",B01,625.0,第四分局,
一般住宅,CPA00720,平通里,臺南市安平區平通里28鄰育平七街80巷15號,"22.993559,120.164837",B01,493.0,第四分局,
一般住宅,CPA00721,平通里,臺南市安平區平通里32鄰育平六街46號,"22.992626,120.166025",B01B02,410.0,第四分局,
一般住宅,CPA00722,平通里,臺南市安平區平通里24鄰育平八街32號,"22.99472,120.165998",B01,1903.0,第四分局,
一般住宅,CPA00723,文平里,臺南市安平區文平里1鄰建平七街26巷28號,"22.988441,120.185603",B01,71.0,第四分局,
一般住宅,CPA00724,文平里,臺南市安平區文平里4鄰建平六街46號,"22.987285,120.184803",B01,91.0,第四分局,
公有,CPA00725,文平里,臺南市安平區文平里2鄰中華西路二段1巷1號,"22.986405,120.185556",B01,205.0,第四分局,
一般住宅,CPA00726,文平里,臺南市安平區文平里26鄰永華二街41巷50號,"22.98619,120.182787",B01,1225.0,第四分局,
一般住宅,CPA00727,文平里,臺南市安平區文平里8鄰建平六街114號,"22.987587,120.182615",B01,579.0,第四分局,
一般住宅,CPA00728,文平里,臺南市安平區文平里2鄰中華西路二段21號,"22.987061,120.186424",B01,188.0,第四分局,
一般住宅,CPA00729,文平里,臺南市安平區文平里6鄰永華二街152號,"22.987696,120.1845",B01,160.0,第四分局,
一般住宅,CPA00730,文平里,臺南市安平區文平里2鄰中華西路二段49巷24弄112號,"22.988481,120.18641",B01,238.0,第四分局,
一般住宅,CPA00731,文平里,臺南市安平區文平里25鄰建平三街62巷14號,"22.985797,120.182565",B01,1225.0,第四分局,
供公眾使用,CPA00732,文平里,臺南市安平區文平里24鄰建平路2號,"22.983488,120.181865",B01,5508.0,第四分局,
一般住宅,CPA00733,文平里,臺南市安平區文平里3鄰中華西路二段49巷36號,"22.987719,120.18573",B01,196.0,第四分局,
一般住宅,CPA00734,文平里,臺南市安平區文平里2鄰中華西路二段3號,"22.986612,120.186364",B01,124.0,第四分局,
一般住宅,CPA00735,文平里,臺南市安平區文平里1鄰建平七街10號,"22.988198,120.185936",B01,124.0,第四分局,
一般住宅,CPA00736,文平里,臺南市安平區文平里12鄰永華四街17巷23號,"22.987933,120.179261",B01,203.0,第四分局,
一般住宅,CPA00737,文平里,臺南市安平區文平里14鄰建平五街22巷15弄16號,"22.987945,120.180836",B01,731.0,第四分局,
一般住宅,CPA00738,文平里,臺南市安平區文平里9鄰建平七街226號,"22.988803,120.180655",B01,248.0,第四分局,
一般住宅,CPA00740,文平里,臺南市安平區文平里17鄰建平三街65巷20號,"22.984992,120.178229",B01,242.0,第四分局,
一般住宅,CPA00741,文平里,臺南市安平區文平里17鄰建平三街65巷16號,"22.98518,120.178265",B01,200.0,第四分局,
