類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WNA00908,大學里,臺北市大安區辛亥路一段40號,"25.020029,121.530175",1,131.0,大安分局,
一般住宅,WNA04051,大學里,臺北市大安區羅斯福路三段241號,"25.019379,121.529895",1,195.0,大安分局,
一般住宅,WNA04116,大學里,臺北市大安區羅斯福路三段269巷4號,"25.019121,121.530658",1,290.0,大安分局,
一般住宅,WNA04053,大學里,臺北市大安區羅斯福路三段251-1號,"25.019143,121.530141",1,392.0,大安分局,
一般住宅,WNA04111,大學里,臺北市大安區羅斯福路三段269巷10號,"25.019479,121.53031",1,24.0,大安分局,
一般住宅,WNA04052,大學里,臺北市大安區羅斯福路三段245號,"25.019303,121.529976",1,343.0,大安分局,
一般住宅,WNA00907,大學里,臺北市大安區辛亥路一段32號,"25.019825,121.529946",1,454.0,大安分局,
一般住宅,WNA04050,大學里,臺北市大安區羅斯福路三段235號,"25.019466,121.529803",1,231.0,大安分局,
一般住宅,WNA04112,大學里,臺北市大安區羅斯福路三段269巷12號,"25.019523,121.53028",1,52.0,大安分局,
一般住宅,WNA04119,大學里,臺北市大安區羅斯福路三段269巷6號,"25.019241,121.530523",1,141.0,大安分局,
一般住宅,WNA04122,大學里,臺北市大安區羅斯福路三段269巷8號,"25.019348,121.53039",1,320.0,大安分局,
一般住宅,WNA04113,大學里,臺北市大安區羅斯福路三段269巷22號,"25.019853,121.530421",1,946.0,大安分局,
一般住宅,WNA04736,大學里,臺北市大安區羅斯福路三段261之1號,"25.018903,121.530368",1,128.0,大安分局,
一般住宅,WNA04054,大學里,臺北市大安區羅斯福路三段271號,"25.018587,121.530703",1,613.0,大安分局,
一般住宅,WNA04056,大學里,臺北市大安區羅斯福路三段273號,"25.018543,121.530747",1,566.0,大安分局,
一般住宅,WNA04057,大學里,臺北市大安區羅斯福路三段273號,"25.018543,121.530747",2,566.0,大安分局,
