類別,電腦編號,村里別,地址,緯經度,避難樓層,可容納人數,轄管分局,備註
一般住宅,CNA00499,城隍里,臺南市中西區城隍里22鄰北門路一段19號,"22.989476,120.21134",B01,43.0,第二分局,
一般住宅,CNA00500,城隍里,臺南市中西區城隍里22鄰北門路一段27號,"22.989716,120.211299",B01,44.0,第二分局,
一般住宅,CNA00501,城隍里,臺南市中西區城隍里21鄰北門路一段87號之1,"22.991188,120.21141",B01,40.0,第二分局,
一般住宅,CNA00502,城隍里,臺南市中西區城隍里23鄰青年路176號,"22.991644,120.210159",B01,44.0,第二分局,
一般住宅,CNA00503,城隍里,臺南市中西區城隍里23鄰民權路一段90巷24號,"22.990673,120.210012",B01,40.0,第二分局,
一般住宅,CNA00504,城隍里,臺南市中西區城隍里21鄰北門路一段59號,"22.990528,120.211417",B01,44.0,第二分局,
一般住宅,CNA00505,城隍里,臺南市中西區城隍里21鄰北門路一段61號,"22.990565,120.211416",B01,16.0,第二分局,
供公眾使用,CNA00506,城隍里,臺南市中西區城隍里21鄰北門路一段51巷18號,"22.990341,120.211005",B01,46.0,第二分局,
一般住宅,CNA00507,城隍里,臺南市中西區城隍里21鄰青年路198號,"22.991565,120.210629",B01,48.0,第二分局,
一般住宅,CNA00508,城隍里,臺南市中西區城隍里21鄰青年路200號,"22.991554,120.210672",B01,33.0,第二分局,
一般住宅,CNA00509,城隍里,臺南市中西區城隍里21鄰青年路202號,"22.991547,120.210712",B01,48.0,第二分局,
一般住宅,CNA00510,城隍里,臺南市中西區城隍里21鄰青年路204號,"22.99154,120.210758",B01,48.0,第二分局,
一般住宅,CNA00511,城隍里,臺南市中西區城隍里21鄰北門路一段51巷6號,"22.990288,120.211281",B01,48.0,第二分局,
一般住宅,CNA00512,城隍里,臺南市中西區城隍里22鄰北門路一段31號,"22.98984,120.211313",B01,46.0,第二分局,
一般住宅,CNA00513,城隍里,臺南市中西區城隍里21鄰北門路一段67號,"22.990662,120.211431",B01,46.0,第二分局,
一般住宅,CNA00514,城隍里,臺南市中西區城隍里25鄰民權路一段124號,"22.990808,120.208944",B01,14.0,第二分局,
一般住宅,CNA00515,城隍里,臺南市中西區城隍里25鄰民權路一段148號,"22.99108,120.208603",B01,8.0,第二分局,
供公眾使用,CNA00516,城隍里,臺南市中西區城隍里24鄰民權路一段110號,"22.990452,120.209432",B01,61.0,第二分局,
一般住宅,CNA00517,城隍里,臺南市中西區城隍里22鄰北門路一段51巷3號,"22.990138,120.211164",B01,50.0,第二分局,
一般住宅,CNA00518,城隍里,臺南市中西區城隍里22鄰北門路一段51巷3號之1,"22.99015,120.211134",B01,50.0,第二分局,
一般住宅,CNA00519,城隍里,臺南市中西區城隍里24鄰青年路144號,"22.991752,120.209477",B01,60.0,第二分局,
一般住宅,CNA00520,城隍里,臺南市中西區城隍里25鄰青年路84號,"22.991927,120.208032",B01,15.0,第二分局,
一般住宅,CNA00521,城隍里,臺南市中西區城隍里23鄰民權路一段84號,"22.990182,120.209873",B01,28.0,第二分局,
一般住宅,CNA00522,城隍里,臺南市中西區城隍里24鄰青年路132巷31弄1號,"22.991066,120.209357",B01,15.0,第二分局,
一般住宅,CNA00523,城隍里,臺南市中西區城隍里24鄰青年路132巷27號,"22.991104,120.209288",B01,16.0,第二分局,
一般住宅,CNA00524,城隍里,臺南市中西區城隍里24鄰青年路132巷31弄3號,"22.991064,120.209402",B01,38.0,第二分局,
一般住宅,CNA00525,城隍里,臺南市中西區城隍里24鄰青年路132巷31弄5號,"22.991064,120.209429",B01,16.0,第二分局,
一般住宅,CNA00526,城隍里,臺南市中西區城隍里24鄰青年路132巷31弄17號,"22.99122,120.209548",B01,21.0,第二分局,
一般住宅,CNA00527,城隍里,臺南市中西區城隍里22鄰民權路一段40號,"22.989706,120.210527",B01,10.0,第二分局,
一般住宅,CNA00528,城隍里,臺南市中西區城隍里23鄰民權路一段90巷22號,"22.990583,120.209965",B01,10.0,第二分局,
一般住宅,CNA00529,城隍里,臺南市中西區城隍里22鄰民權路一段16巷3號,"22.989988,120.211101",B01,136.0,第二分局,
供公眾使用,CNA00530,城隍里,臺南市中西區城隍里22鄰民權路一段56號,"22.989849,120.210341",B01,98.0,第二分局,
一般住宅,CNA00531,城隍里,臺南市中西區城隍里24鄰民權路一段92號,"22.990248,120.209718",B01,6.0,第二分局,
一般住宅,CNA00532,城隍里,臺南市中西區城隍里24鄰民權路一段96號,"22.990286,120.209661",B01,6.0,第二分局,
一般住宅,CNA00533,城隍里,臺南市中西區城隍里24鄰民權路一段108號,"22.990399,120.209506",B01,26.0,第二分局,
一般住宅,CNA00535,城隍里,臺南市中西區城隍里25鄰民權路一段172號,"22.99144,120.208265",B01,10.0,第二分局,
一般住宅,CNA00536,城隍里,臺南市中西區城隍里25鄰民權路一段178號,"22.991551,120.2082",B01,44.0,第二分局,
一般住宅,CNA00537,城隍里,臺南市中西區城隍里25鄰民權路一段198號,"22.991841,120.208001",B01,21.0,第二分局,
一般住宅,CNA00538,城隍里,臺南市中西區城隍里24鄰青年路132巷35號,"22.990845,120.209247",B01,5.0,第二分局,
一般住宅,CNA00539,城隍里,臺南市中西區城隍里25鄰民權路一段184號,"22.991658,120.208127",B01,7.0,第二分局,
一般住宅,CNA00540,城隍里,臺南市中西區城隍里25鄰民權路一段120號,"22.99075,120.209006",B01,15.0,第二分局,
一般住宅,CNA00541,城隍里,臺南市中西區城隍里22鄰北門路一段51巷13號,"22.990283,120.210832",B01,76.0,第二分局,
一般住宅,CNA00542,城隍里,臺南市中西區城隍里25鄰青年路112號,"22.991862,120.208648",B01,21.0,第二分局,
一般住宅,CNA00543,城隍里,臺南市中西區城隍里24鄰青年路164巷4號,"22.99164,120.209764",B01,8.0,第二分局,
一般住宅,CNA00544,城隍里,臺南市中西區城隍里24鄰青年路164巷6號,"22.991599,120.209762",B01,10.0,第二分局,
一般住宅,CNA00545,城隍里,臺南市中西區城隍里24鄰青年路164巷2號,"22.991672,120.209763",B01,8.0,第二分局,
一般住宅,CNA00546,城隍里,臺南市中西區城隍里22鄰民權路一段32號,"22.989605,120.210656",B01,8.0,第二分局,
一般住宅,CNA00547,城隍里,臺南市中西區城隍里23鄰民權路一段86號,"22.990212,120.209841",B01,8.0,第二分局,
一般住宅,CNA00548,城隍里,臺南市中西區城隍里25鄰民權路一段188號,"22.991685,120.208115",B01,13.0,第二分局,
一般住宅,CNA00549,城隍里,臺南市中西區城隍里24鄰民權路一段94號,"22.990268,120.209692",B01,7.0,第二分局,
一般住宅,CNA00550,城隍里,臺南市中西區城隍里24鄰民權路一段96號,"22.990286,120.209661",B01,51.0,第二分局,
一般住宅,CNA00551,開山里,臺南市中西區開山里17鄰府前路一段122巷12號,"22.989284,120.208119",B01,56.0,第二分局,
一般住宅,CNA00552,開山里,臺南市中西區開山里17鄰府前路一段122巷12號之8,"22.989349,120.208239",B01,48.0,第二分局,
一般住宅,CNA00553,開山里,臺南市中西區開山里17鄰府前路一段122巷12號之9,"22.989383,120.208122",B01,53.0,第二分局,
一般住宅,CNA00554,永華里,臺南市中西區永華里1鄰府前路一段122巷64號,"22.990278,120.207999",B01,55.0,第二分局,
一般住宅,CNA00555,永華里,臺南市中西區永華里1鄰府前路一段122巷66號,"22.990317,120.207992",B01,33.0,第二分局,
一般住宅,CNA00556,開山里,臺南市中西區開山里14鄰民權路一段75號,"22.989975,120.209704",B01,96.0,第二分局,
一般住宅,CNA00557,開山里,臺南市中西區開山里14鄰民權路一段87號,"22.990133,120.209517",B01,48.0,第二分局,
一般住宅,CNA00558,開山里,臺南市中西區開山里14鄰民權路一段91號,"22.990195,120.209462",B01,54.0,第二分局,
一般住宅,CNA00559,開山里,臺南市中西區開山里17鄰府前路一段108號,"22.989077,120.208262",B01,37.0,第二分局,
一般住宅,CNA00560,開山里,臺南市中西區開山里13鄰府前路一段18號,"22.989611,120.208142",B01,66.0,第二分局,
一般住宅,CNA00561,開山里,臺南市中西區開山里17鄰府前路一段90巷1號,"22.989173,120.208618",B01,54.0,第二分局,
一般住宅,CNA00566,開山里,臺南市中西區開山里17鄰府前路一段90巷13號,"22.989412,120.208725",B01,51.0,第二分局,
一般住宅,CNA00567,開山里,臺南市中西區開山里17鄰府前路一段90巷7號,"22.989287,120.20865",B01,50.0,第二分局,
一般住宅,CNA00568,開山里,臺南市中西區開山里17鄰府前路一段90巷7號,"22.989287,120.20865",B01,50.0,第二分局,
一般住宅,CNA00569,永華里,臺南市中西區永華里1鄰民權路一段135號,"22.990766,120.208628",B01,113.0,第二分局,
一般住宅,CNA00570,開山里,臺南市中西區開山里16鄰民權路一段113號,"22.990476,120.209008",B01,61.0,第二分局,
一般住宅,CNA00571,永華里,臺南市中西區永華里1鄰民權路一段179號,"22.991492,120.207921",B01,219.0,第二分局,
一般住宅,CNA00572,永華里,臺南市中西區永華里1鄰民權路一段199巷3號,"22.991751,120.207582",B01,77.0,第二分局,
一般住宅,CNA00573,開山里,臺南市中西區開山里16鄰府前路一段90巷53號,"22.989975,120.208991",B01,26.0,第二分局,
一般住宅,CNA00574,開山里,臺南市中西區開山里16鄰民權路一段111號,"22.990424,120.209011",B01,60.0,第二分局,
一般住宅,CNA00575,永華里,臺南市中西區永華里1鄰民權路一段137號,"22.990796,120.208592",B01,83.0,第二分局,
一般住宅,CNA00576,永華里,臺南市中西區永華里1鄰民權路一段139號,"22.990818,120.208566",B01,71.0,第二分局,
一般住宅,CNA00577,永華里,臺南市中西區永華里1鄰民權路一段141號,"22.990845,120.20853",B01,83.0,第二分局,
一般住宅,CNA00578,永華里,臺南市中西區永華里1鄰民權路一段143號,"22.99087,120.208506",B01,81.0,第二分局,
一般住宅,CNA00579,永華里,臺南市中西區永華里1鄰民權路一段167號,"22.991304,120.208077",B01,77.0,第二分局,
一般住宅,CNA00580,永華里,臺南市中西區永華里1鄰民權路一段171號,"22.991371,120.208028",B01,110.0,第二分局,
一般住宅,CNA00581,永華里,臺南市中西區永華里1鄰民權路一段181號,"22.991568,120.207899",B01,144.0,第二分局,
一般住宅,CNA00582,開山里,臺南市中西區開山里16鄰民權路一段101號,"22.990345,120.209181",B01,121.0,第二分局,
一般住宅,CNA00583,開山里,臺南市中西區開山里15鄰府前路一段80號,"22.989069,120.209061",B01,60.0,第二分局,
一般住宅,CNA00584,開山里,臺南市中西區開山里13鄰府前路一段20巷3號,"22.989229,120.210393",B01,30.0,第二分局,
一般住宅,CNA00585,永華里,臺南市中西區永華里1鄰民權路一段153號,"22.990912,120.208139",B01,220.0,第二分局,
一般住宅,CNA00586,永華里,臺南市中西區永華里1鄰民權路一段177號,"22.991477,120.207954",B01,54.0,第二分局,
一般住宅,CNA00587,開山里,臺南市中西區開山里13鄰府前路一段20巷1號,"22.98918,120.210476",B01,30.0,第二分局,
一般住宅,CNA00588,開山里,臺南市中西區開山里16鄰府前路一段90巷71號,"22.99025,120.209112",B01,28.0,第二分局,
一般住宅,CNA00589,開山里,臺南市中西區開山里15鄰府前路一段90巷10號,"22.989298,120.208844",B01,76.0,第二分局,
一般住宅,CNA00590,開山里,臺南市中西區開山里15鄰府前路一段90巷22號,"22.989508,120.208911",B01,50.0,第二分局,
一般住宅,CNA00592,開山里,臺南市中西區開山里15鄰府前路一段90巷34弄8號,"22.98957,120.209177",B01,65.0,第二分局,
一般住宅,CNA00593,永華里,臺南市中西區永華里1鄰民權路一段133號,"22.990739,120.208645",B01,65.0,第二分局,
一般住宅,CNA00594,永華里,臺南市中西區永華里1鄰民權路一段149號,"22.990963,120.2084",B01,15.0,第二分局,
一般住宅,CNA00595,永華里,臺南市中西區永華里1鄰民權路一段145號,"22.990893,120.208473",B01,24.0,第二分局,
一般住宅,CNA00597,永華里,臺南市中西區永華里5鄰府中街46號,"22.990777,120.207292",B01,27.0,第二分局,
一般住宅,CNA00598,永華里,臺南市中西區永華里3鄰開山路89巷9號,"22.990046,120.2075",B01,77.0,第二分局,
一般住宅,CNA00599,永華里,臺南市中西區永華里3鄰開山路89巷7號,"22.990165,120.207466",B01,55.0,第二分局,
一般住宅,CNA00600,永華里,臺南市中西區永華里2鄰開山路35巷41號,"22.990407,120.207139",B01,33.0,第二分局,
一般住宅,CNA00601,永華里,臺南市中西區永華里6鄰開山路35巷29號之5,"22.990902,120.206987",B01,14.0,第二分局,
一般住宅,CNA00602,永華里,臺南市中西區永華里6鄰開山路35巷29號之4,"22.990859,120.206996",B01,15.0,第二分局,
一般住宅,CNA00603,永華里,臺南市中西區永華里6鄰開山路35巷29號之3,"22.990834,120.206834",B01,15.0,第二分局,
一般住宅,CNA00604,永華里,臺南市中西區永華里6鄰開山路35巷29號之2,"22.990825,120.207013",B01,11.0,第二分局,
一般住宅,CNA00605,永華里,臺南市中西區永華里6鄰開山路35巷29號,"22.990773,120.206877",B01,15.0,第二分局,
一般住宅,CNA00606,永華里,臺南市中西區永華里5鄰開山路35巷33號,"22.990648,120.206973",B01,97.0,第二分局,
一般住宅,CNA00614,永華里,臺南市中西區永華里6鄰開山路35巷7號,"22.990901,120.206768",B01,58.0,第二分局,
一般住宅,CNA00618,永華里,臺南市中西區永華里3鄰開山路89巷23號,"22.989709,120.207443",B01,33.0,第二分局,
一般住宅,CNA00619,永華里,臺南市中西區永華里8鄰青年路18號,"22.992221,120.206157",B01,185.0,第二分局,
公有,CNA00620,永華里,臺南市中西區永華里8鄰開山路1號,"22.992224,120.205681",B01,233.0,第二分局,
一般住宅,CNA00621,永華里,臺南市中西區永華里4鄰開山路99號,"22.989697,120.207302",B01,83.0,第二分局,
一般住宅,CNA00622,永華里,臺南市中西區永華里8鄰民權路一段205號,"22.991914,120.207629",B01,136.0,第二分局,
一般住宅,CNA00623,永華里,臺南市中西區永華里8鄰青年路30號,"22.992163,120.20645",B01,83.0,第二分局,
一般住宅,CNA00624,永華里,臺南市中西區永華里4鄰開山路45號,"22.990766,120.206474",B01,13.0,第二分局,
一般住宅,CNA00625,開山里,臺南市中西區開山里17鄰府前路一段136號,"22.989127,120.20778",B01,20.0,第二分局,
一般住宅,CNA00626,開山里,臺南市中西區開山里17鄰府前路一段130號,"22.989111,120.207901",B01,13.0,第二分局,
一般住宅,CNA00627,永華里,臺南市中西區永華里8鄰青年路28號,"22.992156,120.206377",B01,38.0,第二分局,
一般住宅,CNA00628,永華里,臺南市中西區永華里4鄰開山路85號,"22.989982,120.207065",B01,16.0,第二分局,
一般住宅,CNA00629,永華里,臺南市中西區永華里4鄰開山路83號,"22.990003,120.20704",B01,21.0,第二分局,
一般住宅,CNA00630,永華里,臺南市中西區永華里4鄰開山路81號,"22.990086,120.206948",B01,86.0,第二分局,
一般住宅,CNA00631,永華里,臺南市中西區永華里4鄰開山路35巷22號,"22.99058,120.206844",B01,23.0,第二分局,
一般住宅,CNA00632,永華里,臺南市中西區永華里3鄰開山路111號之3,"22.989318,120.207551",B01,21.0,第二分局,
一般住宅,CNA00633,永華里,臺南市中西區永華里4鄰開山路67號,"22.990375,120.206773",B01,121.0,第二分局,
一般住宅,CNA00634,永華里,臺南市中西區永華里7鄰開山路15號,"22.99166,120.205907",B01,50.0,第二分局,
一般住宅,CNA00635,永華里,臺南市中西區永華里4鄰開山路35巷40號,"22.990197,120.207035",B01,96.0,第二分局,
一般住宅,CNA00636,開山里,臺南市中西區開山里17鄰府前路一段134號,"22.989118,120.207815",B01,51.0,第二分局,
一般住宅,CNA00637,開山里,臺南市中西區開山里17鄰府前路一段128號,"22.989121,120.207937",B01,50.0,第二分局,
一般住宅,CNA00638,永華里,臺南市中西區永華里4鄰開山路63號,"22.990511,120.206663",B01,18.0,第二分局,
一般住宅,CNA00639,永華里,臺南市中西區永華里4鄰開山路81號,"22.990086,120.206948",B01,16.0,第二分局,
一般住宅,CNA00640,永華里,臺南市中西區永華里8鄰青年路30號之2,"22.992163,120.20645",B01,25.0,第二分局,
一般住宅,CNA00643,永華里,臺南市中西區永華里8鄰青年路28號,"22.992156,120.206377",B01,38.0,第二分局,
一般住宅,CNA00644,永華里,臺南市中西區永華里11鄰開山路118號,"22.989421,120.207195",B01,83.0,第二分局,
一般住宅,CNA00647,永華里,臺南市中西區永華里14鄰開山路122巷27號之1,"22.989426,120.205766",B01,50.0,第二分局,
一般住宅,CNA00650,永華里,臺南市中西區永華里14鄰府前路一段146號,"22.98909,120.207286",B01,50.0,第二分局,
一般住宅,CNA00651,開山里,臺南市中西區開山里15鄰府前路一段56號,"22.989132,120.209661",B01,50.0,第二分局,
一般住宅,CNA00652,永華里,臺南市中西區永華里14鄰府前路一段172號,"22.989138,120.206681",B01,35.0,第二分局,
一般住宅,CNA00653,永華里,臺南市中西區永華里14鄰府前路一段174號,"22.989141,120.206489",B01,58.0,第二分局,
一般住宅,CNA00654,永華里,臺南市中西區永華里14鄰府前路一段174號之1,"22.989142,120.206421",B01,50.0,第二分局,
一般住宅,CNA00655,永華里,臺南市中西區永華里14鄰府前路一段176號,"22.989141,120.206354",B01,96.0,第二分局,
一般住宅,CNA00656,永華里,臺南市中西區永華里14鄰府前路一段180號,"22.989155,120.205783",B01,50.0,第二分局,
一般住宅,CNA00657,永華里,臺南市中西區永華里14鄰府前路一段190號,"22.989146,120.205533",B01,55.0,第二分局,
一般住宅,CNA00658,永華里,臺南市中西區永華里14鄰府前路一段192號,"22.989146,120.205485",B01,56.0,第二分局,
一般住宅,CNA00659,永華里,臺南市中西區永華里14鄰府前路一段194號,"22.989148,120.205434",B01,80.0,第二分局,
一般住宅,CNA00660,永華里,臺南市中西區永華里14鄰府前路一段198號,"22.989128,120.205355",B01,50.0,第二分局,
一般住宅,CNA00661,永華里,臺南市中西區永華里14鄰府前路一段204號,"22.989127,120.205234",B01,34.0,第二分局,
一般住宅,CNA00662,永華里,臺南市中西區永華里14鄰府前路一段206號,"22.989127,120.205188",B01,37.0,第二分局,
一般住宅,CNA00663,永華里,臺南市中西區永華里14鄰府前路一段214號,"22.989131,120.205008",B01,37.0,第二分局,
供公眾使用,CNA00664,永華里,臺南市中西區永華里14鄰府前路一段216號,"22.989138,120.204975",B01,121.0,第二分局,
一般住宅,CNA00665,永華里,臺南市中西區永華里14鄰府前路一段218號,"22.989134,120.204798",B01,60.0,第二分局,
一般住宅,CNA00666,永華里,臺南市中西區永華里14鄰府前路一段196巷1號,"22.989267,120.205344",B01,35.0,第二分局,
一般住宅,CNA00667,永華里,臺南市中西區永華里14鄰府前路一段196巷3號,"22.989298,120.205316",B01,33.0,第二分局,
一般住宅,CNA00668,永華里,臺南市中西區永華里13鄰府前路一段196巷12號,"22.989498,120.205412",B01,23.0,第二分局,
一般住宅,CNA00669,永華里,臺南市中西區永華里13鄰府前路一段196巷21號,"22.989847,120.205091",B01,35.0,第二分局,
一般住宅,CNA00670,永華里,臺南市中西區永華里13鄰府前路一段196巷18號,"22.98969,120.205342",B01,51.0,第二分局,
一般住宅,CNA00671,永華里,臺南市中西區永華里10鄰南門路51號,"22.990129,120.204853",B01,25.0,第二分局,
一般住宅,CNA00672,永華里,臺南市中西區永華里13鄰南門路57號,"22.989889,120.204817",B01,35.0,第二分局,
一般住宅,CNA00673,永華里,臺南市中西區永華里13鄰南門路71號,"22.989538,120.204786",B01,37.0,第二分局,
一般住宅,CNA00674,永華里,臺南市中西區永華里13鄰南門路75號,"22.989401,120.204763",B01,1333.0,第二分局,
一般住宅,CNA00675,永華里,臺南市中西區永華里13鄰府中街125號,"22.990058,120.205552",B01,47.0,第二分局,
一般住宅,CNA00676,永華里,臺南市中西區永華里10鄰府中街138號,"22.990179,120.205067",B01,35.0,第二分局,
一般住宅,CNA00678,永華里,臺南市中西區永華里9鄰開山路2號,"22.992011,120.205449",B01,47.0,第二分局,
一般住宅,CNA00679,永華里,臺南市中西區永華里9鄰開山路6號,"22.991935,120.205468",B01,24.0,第二分局,
一般住宅,CNA00680,永華里,臺南市中西區永華里9鄰開山路28號,"22.991492,120.205766",B01,35.0,第二分局,
一般住宅,CNA00681,永華里,臺南市中西區永華里9鄰開山路34號,"22.991398,120.205832",B01,25.0,第二分局,
一般住宅,CNA00682,永華里,臺南市中西區永華里9鄰開山路36號,"22.991347,120.205849",B01,25.0,第二分局,
一般住宅,CNA00684,永華里,臺南市中西區永華里11鄰開山路90號,"22.989829,120.20686",B01,85.0,第二分局,
一般住宅,CNA00685,永華里,臺南市中西區永華里9鄰開山路52巷1號,"22.990856,120.206121",B01,20.0,第二分局,
一般住宅,CNA00686,永華里,臺南市中西區永華里9鄰開山路52巷2號,"22.990798,120.20613",B01,15.0,第二分局,
一般住宅,CNA00687,永華里,臺南市中西區永華里11鄰開山路122巷10號,"22.989431,120.206793",B01,48.0,第二分局,
一般住宅,CNA00688,永華里,臺南市中西區永華里11鄰開山路122巷36弄6號,"22.989729,120.206312",B01,47.0,第二分局,
一般住宅,CNA00689,永華里,臺南市中西區永華里11鄰開山路122巷36弄10號,"22.98983,120.206262",B01,14.0,第二分局,
一般住宅,CNA00690,永華里,臺南市中西區永華里11鄰開山路122巷36弄10號,"22.98983,120.206262",B01,50.0,第二分局,
一般住宅,CNA00691,永華里,臺南市中西區永華里12鄰開山路122巷56弄12號,"22.989778,120.205903",B01,46.0,第二分局,
一般住宅,CNA00692,永華里,臺南市中西區永華里12鄰開山路122巷56弄20號,"22.989947,120.205838",B01,60.0,第二分局,
一般住宅,CNA00694,永華里,臺南市中西區永華里10鄰府中街94號,"22.990224,120.205743",B01,36.0,第二分局,
一般住宅,CNA00695,永華里,臺南市中西區永華里10鄰府中街94號,"22.990224,120.205743",B01,8.0,第二分局,
一般住宅,CNA00696,赤嵌里,臺南市中西區赤嵌里19鄰中山路17號,"22.993079,120.205696",B01,21.0,第二分局,
一般住宅,CNA00697,赤嵌里,臺南市中西區赤嵌里19鄰中山路21號,"22.993131,120.205776",B01,56.0,第二分局,
一般住宅,CNA00698,赤嵌里,臺南市中西區赤嵌里18鄰中山路65號,"22.993935,120.206993",B01,114.0,第二分局,
一般住宅,CNA00699,赤嵌里,臺南市中西區赤嵌里18鄰中山路73號,"22.99405,120.20712",B01,84.0,第二分局,
一般住宅,CNA00700,赤嵌里,臺南市中西區赤嵌里18鄰民權路二段6號,"22.993879,120.206553",B01,61.0,第二分局,
一般住宅,CNA00701,赤嵌里,臺南市中西區赤嵌里19鄰民權路二段11號,"22.99377,120.206383",B01,103.0,第二分局,
一般住宅,CNA00702,赤嵌里,臺南市中西區赤嵌里19鄰民權路二段13號,"22.99381,120.206325",B01,38.0,第二分局,
一般住宅,CNA00703,赤嵌里,臺南市中西區赤嵌里18鄰民權路二段24號,"22.99405,120.206271",B01,15.0,第二分局,
一般住宅,CNA00704,赤嵌里,臺南市中西區赤嵌里19鄰民權路二段39號,"22.994042,120.205856",B01,83.0,第二分局,
一般住宅,CNA00705,赤嵌里,臺南市中西區赤嵌里19鄰民權路二段41號,"22.99406,120.205822",B01,21.0,第二分局,
一般住宅,CNA00706,赤嵌里,臺南市中西區赤嵌里19鄰民權路二段49號,"22.994116,120.20569",B01,25.0,第二分局,
一般住宅,CNA00708,赤嵌里,臺南市中西區赤嵌里17鄰民族路二段153號,"22.995083,120.207033",B01,807.0,第二分局,
公有,CNA00711,赤嵌里,臺南市中西區赤嵌里18鄰民權路二段32號,"22.994485,120.205824",B01,17.0,第二分局,
一般住宅,CNA00712,赤嵌里,臺南市中西區赤嵌里17鄰中山路87號,"22.994167,120.207344",B01,63.0,第二分局,
供公眾使用,CNA00713,赤嵌里,臺南市中西區赤嵌里17鄰中山路89號,"22.994205,120.207399",B01,20.0,第二分局,
供公眾使用,CNA00714,赤嵌里,臺南市中西區赤嵌里17鄰中山路93號,"22.994287,120.207522",B01,150.0,第二分局,
一般住宅,CNA00715,赤嵌里,臺南市中西區赤嵌里17鄰中山路95號,"22.99456,120.207601",B01,50.0,第二分局,
一般住宅,CNA00716,赤嵌里,臺南市中西區赤嵌里17鄰中山路113號,"22.994641,120.208063",B01,40.0,第二分局,
一般住宅,CNA00717,赤嵌里,臺南市中西區赤嵌里17鄰中山路115號,"22.994671,120.2081",B01,37.0,第二分局,
一般住宅,CNA00718,赤嵌里,臺南市中西區赤嵌里17鄰中山路117號,"22.994736,120.208179",B01,247.0,第二分局,
一般住宅,CNA00719,赤嵌里,臺南市中西區赤嵌里18鄰中山路79巷96號,"22.994464,120.206439",B01,40.0,第二分局,
一般住宅,CNA00720,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段2號,"22.992912,120.204543",B01,40.0,第二分局,
一般住宅,CNA00721,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段10號,"22.992972,120.204434",B01,171.0,第二分局,
一般住宅,CNA00722,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段26號,"22.993186,120.204086",B01,176.0,第二分局,
一般住宅,CNA00723,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段28號,"22.9932,120.204047",B01,64.0,第二分局,
一般住宅,CNA00724,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段48號,"22.993279,120.203721",B01,13.0,第二分局,
一般住宅,CNA00725,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段54號,"22.993321,120.203597",B01,13.0,第二分局,
一般住宅,CNA00726,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段56號,"22.993328,120.203558",B01,18.0,第二分局,
一般住宅,CNA00727,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段30號,"22.993206,120.204007",B01,147.0,第二分局,
一般住宅,CNA00728,赤嵌里,臺南市中西區赤嵌里24鄰民生路一段22巷2號,"22.993369,120.204399",B01,44.0,第二分局,
一般住宅,CNA00730,赤嵌里,臺南市中西區赤嵌里23鄰忠義路二段84巷1號,"22.994288,120.20363",B01,36.0,第二分局,
供公眾使用,CNA00731,赤嵌里,臺南市中西區赤嵌里23鄰忠義路二段84巷7號,"22.994125,120.203697",B01,196.0,第二分局,
一般住宅,CNA00732,赤嵌里,臺南市中西區赤嵌里23鄰忠義路二段94號,"22.994305,120.203432",B01,24.0,第二分局,
一般住宅,CNA00733,赤嵌里,臺南市中西區赤嵌里23鄰忠義路二段106號,"22.994509,120.203492",B01,36.0,第二分局,
一般住宅,CNA00734,赤嵌里,臺南市中西區赤嵌里23鄰忠義路二段108號,"22.994554,120.203514",B01,20.0,第二分局,
一般住宅,CNA00735,赤嵌里,臺南市中西區赤嵌里23鄰忠義路二段110號,"22.994627,120.203529",B01,21.0,第二分局,
一般住宅,CNA00736,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段63號,"22.994281,120.205197",B01,77.0,第二分局,
一般住宅,CNA00737,赤嵌里,臺南市中西區赤嵌里23鄰公園路25號,"22.993957,120.205094",B01,561.0,第二分局,
一般住宅,CNA00738,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段75號,"22.994357,120.204952",B01,10.0,第二分局,
一般住宅,CNA00739,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段87號,"22.994422,120.204757",B01,6.0,第二分局,
一般住宅,CNA00740,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段91號,"22.994444,120.204597",B01,21.0,第二分局,
供公眾使用,CNA00741,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段97號,"22.99447,120.204454",B01,419.0,第二分局,
一般住宅,CNA00742,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段109號,"22.994537,120.20431",B01,8.0,第二分局,
一般住宅,CNA00743,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段111號,"22.994553,120.204268",B01,10.0,第二分局,
一般住宅,CNA00744,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段113號,"22.994554,120.204218",B01,13.0,第二分局,
一般住宅,CNA00745,赤嵌里,臺南市中西區赤嵌里23鄰民權路二段135號,"22.994679,120.203765",B01,13.0,第二分局,
