類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WRA01205,木柵里,臺北市文山區木柵路三段169巷20號,"24.990029,121.568755",1,561.0,文山第一分局,
一般住宅,WRA01347,木柵里,臺北市文山區久康街155號,"24.990672,121.567228",3,618.0,文山第一分局,
一般住宅,WRA01351,木柵里,臺北市文山區木柵路三段85號,"24.988861,121.567689",1,1050.0,文山第一分局,
一般住宅,WRA01292,木柵里,臺北市文山區木柵路三段177號,"24.989792,121.569464",5,1483.0,文山第一分局,
一般住宅,WRA01315,木柵里,臺北市文山區久康街110巷2弄11號,"24.990195,121.567986",1,85.0,文山第一分局,
一般住宅,WRA01384,木柵里,臺北市文山區久康街169巷6號,"24.991029,121.568347",1,163.0,文山第一分局,
一般住宅,WRA01390,木柵里,臺北市文山區保儀路32號,"24.98827,121.56851",1,1519.0,文山第一分局,
一般住宅,WRA01397,木柵里,臺北市文山區木柵路三段85巷8弄3號,"24.989628414742604,121.56724549253423",2,166.0,文山第一分局,
公有建築物,WRA01188,木柵里,臺北市文山區秀明路一段169號,"24.99144,121.567646",1,3115.0,文山第一分局,
公有建築物,WRA01135,木柵里,臺北市文山區木柵路三段102巷12號,"24.987473,121.567685",1,158.0,文山第一分局,
公有建築物,WRA01136,木柵里,臺北市文山區木柵路三段102巷12號,"24.987473,121.567685",1,810.0,文山第一分局,
公有建築物,WRA01123,木柵里,臺北市文山區木柵路三段191號,"24.990293,121.570233",1,1104.0,文山第一分局,
公有建築物,WRA01124,木柵里,臺北市文山區木柵路三段191號,"24.990293,121.570233",1,207.0,文山第一分局,
一般住宅,WRA00505,木新里,臺北市文山區保儀路31號,"24.988039,121.568704",1,150.0,文山第一分局,
一般住宅,WRA00661,木新里,臺北市文山區開元街22號,"24.988997,121.569419",1,194.0,文山第一分局,
一般住宅,WRA00662,木新里,臺北市文山區開元街27號,"24.989203,121.569929",1,332.0,文山第一分局,
一般住宅,WRA00663,木新里,臺北市文山區開元街40號,"24.989032,121.569882",1,96.0,文山第一分局,
一般住宅,WRA00664,木新里,臺北市文山區開元街46號,"24.989041,121.569936",1,70.0,文山第一分局,
一般住宅,WRA00665,木新里,臺北市文山區集英街7號,"24.988114,121.569503",1,256.0,文山第一分局,
一般住宅,WRA00666,木新里,臺北市文山區集英街35號,"24.988724,121.569418",1,261.0,文山第一分局,
一般住宅,WRA01066,木新里,臺北市文山區指南路一段37號,"24.988242,121.570024",3,1546.0,文山第一分局,
一般住宅,WRA01068,木新里,臺北市文山區指南路一段14巷6號,"24.987273,121.569055",1,306.0,文山第一分局,
一般住宅,WRA01297,木新里,臺北市文山區保儀路13巷38號,"24.988451,121.569971",1,346.0,文山第一分局,
一般住宅,WRA01335,木新里,臺北市文山區保儀路9號,"24.988668,121.568642",1,643.0,文山第一分局,
一般住宅,WRA01372,木新里,臺北市文山區木柵路三段168號,"24.989283,121.569306",5,426.0,文山第一分局,
一般住宅,WRA00354,木新里,臺北市文山區永安街22巷9弄5號,"24.98636,121.569592",1,1068.0,文山第一分局,
一般住宅,WRA00502,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,1058.0,文山第一分局,
一般住宅,WRA00512,木新里,臺北市文山區保儀路109巷3弄18號,"24.986211,121.56874",1,266.0,文山第一分局,
一般住宅,WRA01200,木新里,臺北市文山區保儀路109巷3弄16號,"24.986215,121.568659",1,138.0,文山第一分局,
一般住宅,WRA01371,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,750.0,文山第一分局,
一般住宅,WRA01286,木新里,臺北市文山區保儀路127號,"24.985368,121.567393",1,1103.0,文山第一分局,
一般住宅,WRA00182,木新里,臺北市文山區木新路二段103號,"24.984441,121.570035",1,118.0,文山第一分局,
一般住宅,WRA00183,木新里,臺北市文山區木新路二段109號,"24.984375,121.570003",1,61.0,文山第一分局,
一般住宅,WRA00185,木新里,臺北市文山區木新路二段113號,"24.984264,121.569851",1,170.0,文山第一分局,
一般住宅,WRA00186,木新里,臺北市文山區木新路二段117號,"24.984183,121.569674",1,40.0,文山第一分局,
一般住宅,WRA00188,木新里,臺北市文山區木新路二段123號,"24.984131,121.56952",1,110.0,文山第一分局,
一般住宅,WRA00207,木新里,臺北市文山區木新路二段91號,"24.984776,121.570305",1,143.0,文山第一分局,
一般住宅,WRA00208,木新里,臺北市文山區木新路二段99號,"24.984573,121.570123",1,71.0,文山第一分局,
一般住宅,WRA00209,木新里,臺北市文山區木新路二段111巷11號,"24.98386,121.57039",1,66.0,文山第一分局,
一般住宅,WRA00210,木新里,臺北市文山區木新路二段111巷2號,"24.984128,121.569996",1,101.0,文山第一分局,
一般住宅,WRA00222,木新里,臺北市文山區木新路二段111巷6弄12號,"24.983878,121.569706",1,155.0,文山第一分局,
一般住宅,WRA00225,木新里,臺北市文山區木新路二段111巷6弄20號,"24.983799,121.569462",1,566.0,文山第一分局,
一般住宅,WRA00254,木新里,臺北市文山區木新路二段79巷10號,"24.984895,121.571091",1,77.0,文山第一分局,
一般住宅,WRA00255,木新里,臺北市文山區木新路二段79巷2號,"24.984998,121.57076",1,102.0,文山第一分局,
一般住宅,WRA00256,木新里,臺北市文山區木新路二段79巷12弄16號,"24.984292,121.570925",2,1322.0,文山第一分局,
一般住宅,WRA00257,木新里,臺北市文山區木新路二段79巷12弄20號,"24.984017,121.570761",1,40.0,文山第一分局,
一般住宅,WRA00258,木新里,臺北市文山區木新路二段79巷12弄22號,"24.983957,121.570638",1,157.0,文山第一分局,
一般住宅,WRA00259,木新里,臺北市文山區木新路二段79巷6弄1號,"24.984908,121.570963",1,82.0,文山第一分局,
一般住宅,WRA00260,木新里,臺北市文山區木新路二段79巷6弄14號,"24.984489,121.570521",1,91.0,文山第一分局,
一般住宅,WRA00261,木新里,臺北市文山區木新路二段79巷6弄18號,"24.984351,121.570395",1,250.0,文山第一分局,
一般住宅,WRA00262,木新里,臺北市文山區木新路二段79巷6弄23號,"24.984141,121.570441",1,85.0,文山第一分局,
一般住宅,WRA00263,木新里,臺北市文山區木新路二段79巷6弄25號,"24.984112,121.570345",1,157.0,文山第一分局,
一般住宅,WRA00264,木新里,臺北市文山區木新路二段79巷6弄4號,"24.984749,121.570716",1,68.0,文山第一分局,
一般住宅,WRA00265,木新里,臺北市文山區木新路二段79巷6弄5號,"24.984711,121.570871",1,332.0,文山第一分局,
一般住宅,WRA00266,木新里,臺北市文山區木新路二段79巷6弄6號,"24.984707,121.570683",1,132.0,文山第一分局,
一般住宅,WRA01321,木新里,臺北市文山區木新路二段121號,"24.984145,121.569604",1,93.0,文山第一分局,
一般住宅,WRA00180,木新里,臺北市文山區木新路二段128號,"24.984345,121.569272",2,376.0,文山第一分局,
一般住宅,WRA00184,木新里,臺北市文山區木新路二段110號,"24.984645,121.569869",1,370.0,文山第一分局,
一般住宅,WRA00206,木新里,臺北市文山區木新路二段88號,"24.985285,121.57038",1,400.0,文山第一分局,
一般住宅,WRA01193,木新里,臺北市文山區木新路二段78號,"24.985534,121.570452",2,1010.0,文山第一分局,
一般住宅,WRA00213,木新里,臺北市文山區木新路二段111巷12弄1號,"24.983186,121.569807",1,483.0,文山第一分局,
一般住宅,WRA00214,木新里,臺北市文山區木新路二段111巷12弄18號,"24.983436,121.569795",1,93.0,文山第一分局,
一般住宅,WRA00217,木新里,臺北市文山區木新路二段111巷12弄22號,"24.983393,121.569647",1,97.0,文山第一分局,
一般住宅,WRA00218,木新里,臺北市文山區木新路二段111巷12弄26號,"24.983329,121.569404",1,241.0,文山第一分局,
一般住宅,WRA00219,木新里,臺北市文山區木新路二段111巷12弄6號,"24.983564,121.5701",1,85.0,文山第一分局,
一般住宅,WRA00220,木新里,臺北市文山區木新路二段111巷12弄8號,"24.983499,121.569986",1,76.0,文山第一分局,
一般住宅,WRA00221,木新里,臺北市文山區木新路二段111巷6弄1號,"24.983913,121.57012",1,103.0,文山第一分局,
一般住宅,WRA00224,木新里,臺北市文山區木新路二段111巷6弄17號,"24.983649,121.569584",1,155.0,文山第一分局,
一般住宅,WRA00226,木新里,臺北市文山區木新路二段111巷6弄5號,"24.983833,121.569991",1,152.0,文山第一分局,
一般住宅,WRA00227,木新里,臺北市文山區木新路二段161巷18號,"24.982911,121.569176",1,231.0,文山第一分局,
一般住宅,WRA00228,木新里,臺北市文山區木新路二段161巷2號,"24.983813,121.568811",1,227.0,文山第一分局,
一般住宅,WRA00229,木新里,臺北市文山區木新路二段161巷20號,"24.982789,121.569214",1,423.0,文山第一分局,
一般住宅,WRA00231,木新里,臺北市文山區木新路二段161巷12弄14號,"24.983073,121.568584",1,132.0,文山第一分局,
一般住宅,WRA00233,木新里,臺北市文山區木新路二段161巷12弄6號,"24.983163,121.568879",1,182.0,文山第一分局,
一般住宅,WRA00234,木新里,臺北市文山區木新路二段161巷19弄5號,"24.982841,121.569633",1,484.0,文山第一分局,
一般住宅,WRA00235,木新里,臺北市文山區木新路二段161巷24弄2號,"24.982603,121.569225",1,116.0,文山第一分局,
一般住宅,WRA00236,木新里,臺北市文山區木新路二段161巷6弄1號,"24.98344,121.568946",1,217.0,文山第一分局,
一般住宅,WRA00238,木新里,臺北市文山區木新路二段161巷6弄21號,"24.983128,121.568111",1,127.0,文山第一分局,
一般住宅,WRA00239,木新里,臺北市文山區木新路二段161巷6弄8號,"24.983522,121.568635",1,546.0,文山第一分局,
一般住宅,WRA00181,木新里,臺北市文山區木新路二段1號,"24.987604,121.570825",1,2497.0,文山第一分局,
一般住宅,WRA00190,木新里,臺北市文山區木新路二段2號,"24.98751,121.570515",1,366.0,文山第一分局,
一般住宅,WRA00201,木新里,臺北市文山區木新路二段4號,"24.987399,121.570511",1,374.0,文山第一分局,
一般住宅,WRA00202,木新里,臺北市文山區木新路二段50號,"24.986222,121.570548",1,996.0,文山第一分局,
一般住宅,WRA00203,木新里,臺北市文山區木新路二段59-2號,"24.985852,121.571113",1,229.0,文山第一分局,
一般住宅,WRA00204,木新里,臺北市文山區木新路二段60號,"24.985893,121.570533",1,261.0,文山第一分局,
一般住宅,WRA00251,木新里,臺北市文山區木新路二段43巷15號,"24.986602,121.571161",3,770.0,文山第一分局,
一般住宅,WRA00252,木新里,臺北市文山區木新路二段43巷6號,"24.98626,121.571338",2,1160.0,文山第一分局,
一般住宅,WRA00253,木新里,臺北市文山區木新路二段69巷11弄1號,"24.985783,121.571264",1,63.0,文山第一分局,
一般住宅,WRA00346,木新里,臺北市文山區永安街29號,"24.986481,121.570323",1,110.0,文山第一分局,
一般住宅,WRA00349,木新里,臺北市文山區永安街9號,"24.986962,121.570341",1,153.0,文山第一分局,
一般住宅,WRA01230,木新里,臺北市文山區指南路一段55號,"24.987832,121.570871",2,561.0,文山第一分局,
一般住宅,WRA01326,木新里,臺北市文山區指南路一段96巷2號,"24.987535,121.571173",2,115.0,文山第一分局,
一般住宅,WRA01375,木新里,臺北市文山區木新路二段43巷25號,"24.98704,121.571515",1,258.0,文山第一分局,
一般住宅,WRA01394,木新里,臺北市文山區指南路一段61號,"24.988045643150347,121.57122745394092",1,396.0,文山第一分局,
一般住宅,WRA01402,木新里,臺北市文山區木新路1段6號,"24.988804187037378,121.57059823888015",4,1482.0,文山第一分局,
公有建築物,WRA00509,木新里,臺北市文山區保儀路13巷3號,"24.988496,121.569186",1,854.0,文山第一分局,
公有建築物,WRA01126,木新里,臺北市文山區木柵路三段220號,"24.989604,121.570087",2,1939.0,文山第一分局,
一般住宅,WRA00358,老泉里,臺北市文山區老泉街26巷3號,"24.97418,121.56095",1,520.0,文山第一分局,
一般住宅,WRA01058,老泉里,臺北市文山區老泉街26巷3號,"24.97418,121.56095",1,500.0,文山第一分局,
一般住宅,WRA00852,忠順里,臺北市文山區興隆路四段111號,"24.986491,121.561128",2,914.0,文山第一分局,
一般住宅,WRA00853,忠順里,臺北市文山區興隆路四段143號,"24.985168,121.561634",2,3765.0,文山第一分局,
一般住宅,WRA01374,忠順里,臺北市文山區興隆路四段145巷10號,"24.985026,121.562313",1,59.0,文山第一分局,
一般住宅,WRA01086,忠順里,臺北市文山區興隆路四段145巷25號,"24.985327,121.562861",2,1329.0,文山第一分局,
一般住宅,WRA01190,忠順里,臺北市文山區興隆路四段109巷32弄2之2號,"24.985904,121.563158",1,243.0,文山第一分局,
一般住宅,WRA01207,忠順里,臺北市文山區興隆路四段109巷92弄22號,"24.986263,121.564155",1,290.0,文山第一分局,
一般住宅,WRA01258,忠順里,臺北市文山區興隆路四段145巷83弄16號,"24.986035,121.5638",1,522.0,文山第一分局,
一般住宅,WRA01137,忠順里,臺北市文山區木柵路三段102巷14號,"24.986733,121.567804",1,780.0,文山第一分局,
一般住宅,WRA01194,忠順里,臺北市文山區興隆路四段109巷32弄11號,"24.986412,121.563301",2,348.0,文山第一分局,
一般住宅,WRA01197,忠順里,臺北市文山區興隆路四段109巷34號,"24.986688,121.56285",1,590.0,文山第一分局,
一般住宅,WRA01229,忠順里,臺北市文山區興隆路四段109巷136號,"24.986913,121.56549",1,252.0,文山第一分局,
一般住宅,WRA01342,忠順里,臺北市文山區興隆路四段109巷126號,"24.986733,121.565366",1,1577.0,文山第一分局,
一般住宅,WRA01336,忠順里,臺北市文山區忠順街二段85巷15號,"24.986307,121.56528",4,1622.0,文山第一分局,
一般住宅,WRA01385,忠順里,臺北市文山區忠順街二段85巷3號,"24.98582,121.56522",4,722.0,文山第一分局,
公有建築物,WRA01231,忠順里,臺北市文山區木柵路三段66巷8之1號,"24.98686,121.566642",1,777.0,文山第一分局,
一般住宅,WRA00884,明義里,臺北市文山區興隆路四段105巷29號,"24.987974,121.561989",3,4096.0,文山第一分局,
一般住宅,WRA00887,明義里,臺北市文山區興隆路四段105巷42號,"24.98767,121.562006",1,294.0,文山第一分局,
一般住宅,WRA00888,明義里,臺北市文山區興隆路四段105巷46-1號,"24.987486,121.562178",2,1328.0,文山第一分局,
一般住宅,WRA01091,明義里,臺北市文山區木柵路二段92號,"24.988588,121.560453",3,2095.0,文山第一分局,
一般住宅,WRA01045,明義里,臺北市文山區興隆路四段8巷25號,"24.989795,121.558702",1,257.0,文山第一分局,
一般住宅,WRA01370,明義里,臺北市文山區興隆路四段2之1號,"24.989999,121.559443",1,513.0,文山第一分局,
一般住宅,WRA01329,明義里,臺北市文山區興隆路四段2號,"24.990447,121.559112",1,91.0,文山第一分局,
公有建築物,WRA01363,明義里,臺北市文山區木柵路二段2巷12號,"24.988229,121.557924",3,2841.0,文山第一分局,
公有建築物,WRA00890,明義里,臺北市文山區木柵路二段138巷61號,"24.987326,121.56261",1,618.0,文山第一分局,
公有建築物,WRA00891,明義里,臺北市文山區木柵路二段138巷61號,"24.987326,121.56261",1,694.0,文山第一分局,
公有建築物,WRA00892,明義里,臺北市文山區木柵路二段138巷61號,"24.987326,121.56261",1,1277.0,文山第一分局,
公有建築物,WRA01376,明義里,臺北市文山區木柵路二段138巷33號,"24.988035,121.562308",5,1999.0,文山第一分局,
一般住宅,WRA00112,明興里,臺北市文山區木柵路二段109巷100弄12號,"24.99216,121.562197",1,4193.0,文山第一分局,
一般住宅,WRA00098,明興里,臺北市文山區木柵路二段141號,"24.989066,121.562583",1,74.0,文山第一分局,
一般住宅,WRA00360,明興里,臺北市文山區秀明路一段19巷8號,"24.989811,121.56392",1,770.0,文山第一分局,
一般住宅,WRA00368,明興里,臺北市文山區秀明路一段19巷3弄1號,"24.989529,121.563556",1,175.0,文山第一分局,
一般住宅,WRA00369,明興里,臺北市文山區秀明路一段19巷3弄2號,"24.989725,121.563655",1,400.0,文山第一分局,
一般住宅,WRA01203,明興里,臺北市文山區秀明路一段7號,"24.989384,121.563661",1,304.0,文山第一分局,
一般住宅,WRA00858,明興里,臺北市文山區興隆路四段19號,"24.990725,121.559293",1,73.0,文山第一分局,
一般住宅,WRA00862,明興里,臺北市文山區興隆路四段21號,"24.990666,121.559337",1,323.0,文山第一分局,
一般住宅,WRA00864,明興里,臺北市文山區興隆路四段33號,"24.990417,121.559541",1,387.0,文山第一分局,
一般住宅,WRA00932,明興里,臺北市文山區興隆路四段29巷2弄18號,"24.990145,121.559985",1,142.0,文山第一分局,
一般住宅,WRA00933,明興里,臺北市文山區興隆路四段29巷2弄2號,"24.99062,121.559757",1,165.0,文山第一分局,
一般住宅,WRA01116,明興里,臺北市文山區木柵路二段109巷25弄2號,"24.990031,121.562946",1,847.0,文山第一分局,
一般住宅,WRA00930,明興里,臺北市文山區興隆路四段29巷2弄1號,"24.990625,121.559912",1,165.0,文山第一分局,
一般住宅,WRA00931,明興里,臺北市文山區興隆路四段29巷2弄13號,"24.990285,121.560087",1,212.0,文山第一分局,
一般住宅,WRA00935,明興里,臺北市文山區興隆路四段29巷4弄14號,"24.990241,121.56037",1,580.0,文山第一分局,
一般住宅,WRA00936,明興里,臺北市文山區興隆路四段29巷4弄2號,"24.989981,121.560492",1,464.0,文山第一分局,
一般住宅,WRA00937,明興里,臺北市文山區興隆路四段29巷4弄21號,"24.990174,121.560623",1,106.0,文山第一分局,
一般住宅,WRA00938,明興里,臺北市文山區興隆路四段29巷4弄27號,"24.990002,121.560939",1,205.0,文山第一分局,
一般住宅,WRA00939,明興里,臺北市文山區興隆路四段29巷4弄7號,"24.990601,121.560495",1,781.0,文山第一分局,
一般住宅,WRA00943,明興里,臺北市文山區興隆路四段57巷1號,"24.989539,121.560164",1,434.0,文山第一分局,
一般住宅,WRA00944,明興里,臺北市文山區興隆路四段57巷3號,"24.989782,121.560533",1,130.0,文山第一分局,
一般住宅,WRA01026,明興里,臺北市文山區木柵路二段55號,"24.989149,121.56035",4,658.0,文山第一分局,
一般住宅,WRA01051,明興里,臺北市文山區興隆路四段29巷4弄1號,"24.990805,121.56007",1,786.0,文山第一分局,
一般住宅,WRA00109,明興里,臺北市文山區木柵路二段109巷124號,"24.990928,121.562732",1,1393.0,文山第一分局,
一般住宅,WRA00370,明興里,臺北市文山區秀明路一段19巷5弄16號,"24.990188,121.563314",1,427.0,文山第一分局,
一般住宅,WRA01117,明興里,臺北市文山區木柵路二段109巷26弄1號,"24.990538,121.563271",1,4073.0,文山第一分局,
一般住宅,WRA00619,指南里,臺北市文山區指南路三段12號,"24.984666,121.579919",1,400.0,文山第一分局,
一般住宅,WRA00620,指南里,臺北市文山區指南路三段12號,"24.984666,121.579919",1,475.0,文山第一分局,
一般住宅,WRA00622,指南里,臺北市文山區指南路三段35號,"24.9846,121.580062",1,573.0,文山第一分局,
一般住宅,WRA00627,指南里,臺北市文山區指南路三段22巷1-1號,"24.983954,121.579407",1,398.0,文山第一分局,
一般住宅,WRA00628,指南里,臺北市文山區指南路三段22巷2號,"24.983805,121.579373",1,134.0,文山第一分局,
一般住宅,WRA00632,指南里,臺北市文山區指南路三段75巷1-1號,"24.982882,121.580586",2,492.0,文山第一分局,
一般住宅,WRA01042,指南里,臺北市文山區指南路三段51號,"24.983827,121.579702",2,318.0,文山第一分局,
一般住宅,WRA01060,指南里,臺北市文山區指南路三段58號,"24.981618,121.580716",3,1206.0,文山第一分局,
一般住宅,WRA01254,指南里,臺北市文山區指南路三段52號,"24.981874,121.580716",1,900.0,文山第一分局,
一般住宅,WRA01349,指南里,臺北市文山區指南路三段79號,"24.982593,121.580761",3,1247.0,文山第一分局,
一般住宅,WRA01299,指南里,臺北市文山區指南路三段32巷1號,"24.982669,121.57974",1,521.0,文山第一分局,
一般住宅,WRA01300,指南里,臺北市文山區指南路三段77巷1號,"24.982778,121.580366",1,305.0,文山第一分局,
一般住宅,WRA01301,指南里,臺北市文山區指南路三段32巷7號,"24.982208,121.580226",1,587.0,文山第一分局,
一般住宅,WRA01302,指南里,臺北市文山區指南路三段27之1號,"24.984689,121.580173",1,161.0,文山第一分局,
一般住宅,WRA01317,指南里,臺北市文山區指南路三段25號之1,"24.984831,121.580496",1,119.0,文山第一分局,
一般住宅,WRA01330,指南里,臺北市文山區政大一街36巷5號,"24.984846,121.580811",1,674.0,文山第一分局,
一般住宅,WRA00629,指南里,臺北市文山區指南路三段24巷3號,"24.983273,121.579374",1,130.0,文山第一分局,
一般住宅,WRA00630,指南里,臺北市文山區指南路三段38巷16-2號,"24.969321,121.587365",1,65.0,文山第一分局,
一般住宅,WRA00631,指南里,臺北市文山區指南路三段38巷5-2號,"24.976406,121.583662",1,401.0,文山第一分局,
一般住宅,WRA01030,指南里,臺北市文山區指南路三段22巷8弄1號,"24.983402,121.578828",1,988.0,文山第一分局,
一般住宅,WRA01242,指南里,臺北市文山區指南路三段14巷10號,"24.984344,121.578699",2,450.0,文山第一分局,
一般住宅,WRA01268,指南里,臺北市文山區指南路三段26號,"24.983108,121.579933",1,309.0,文山第一分局,
一般住宅,WRA01359,指南里,臺北市文山區指南路三段14巷13弄1號,"24.984617,121.578999",1,108.0,文山第一分局,
一般住宅,WRA01323,指南里,臺北市文山區指南路三段22巷3號,"24.983971,121.578661",2,520.0,文山第一分局,
一般住宅,WRA01331,指南里,臺北市文山區指南路三段22巷12號,"24.983568,121.578464",2,1118.0,文山第一分局,
一般住宅,WRA01389,指南里,臺北市文山區指南路三段57號,"24.983673,121.580123",2,459.0,文山第一分局,
一般住宅,WRA01396,指南里,臺北市文山區指南路三段77巷6號,"24.982567122781568,121.58054752591552",1,76.0,文山第一分局,
一般住宅,WRA01398,指南里,臺北市文山區指南路三段77巷9號,"24.982693662498406,121.58059907116458",1,216.0,文山第一分局,
一般住宅,WRA01224,政大里,臺北市文山區政大一街19號,"24.98565,121.580224",1,492.0,文山第一分局,
一般住宅,WRA01358,政大里,臺北市文山區政大三街82號,"24.9859,121.58278",1,92.0,文山第一分局,
一般住宅,WRA01278,政大里,臺北市文山區政大二街83號,"24.987466,121.583536",1,2718.0,文山第一分局,
一般住宅,WRA01311,政大里,臺北市文山區政大二街45號,"24.986856,121.583706",2,293.0,文山第一分局,
一般住宅,WRA01310,政大里,臺北市文山區政大三街117號,"24.986467,121.583697",2,192.0,文山第一分局,
一般住宅,WRA01096,政大里,臺北市文山區政大一街320巷88號,"24.985921,121.58646",2,416.0,文山第一分局,
一般住宅,WRA01192,政大里,臺北市文山區政大二街171巷40號,"24.989194,121.586689",1,1816.0,文山第一分局,
一般住宅,WRA01198,政大里,臺北市文山區政大二街215巷2號,"24.988755,121.587307",2,2556.0,文山第一分局,
一般住宅,WRA01238,政大里,臺北市文山區政大一街280號,"24.986269,121.585176",1,620.0,文山第一分局,
一般住宅,WRA01340,政大里,臺北市文山區政大二街260巷11號,"24.988121,121.586707",1,448.0,文山第一分局,
一般住宅,WRA01298,政大里,臺北市文山區政大二街260巷21號,"24.987898,121.586566",1,805.0,文山第一分局,
一般住宅,WRA01291,政大里,臺北市文山區政大二街208號,"24.988865,121.585855",1,3374.0,文山第一分局,
一般住宅,WRA01312,政大里,臺北市文山區政大一街320巷96號,"24.985588,121.58653",1,699.0,文山第一分局,
一般住宅,WRA01054,政大里,臺北市文山區萬壽路75巷2號,"24.985824,121.587681",1,2536.0,文山第一分局,
一般住宅,WRA01055,政大里,臺北市文山區萬壽路75巷41號,"24.986058,121.589104",1,3763.0,文山第一分局,
一般住宅,WRA01191,政大里,臺北市文山區政大一街386號,"24.9877,121.587346",1,602.0,文山第一分局,
一般住宅,WRA01218,政大里,臺北市文山區政大一街368號,"24.987064,121.586803",1,856.0,文山第一分局,
一般住宅,WRA01223,政大里,臺北市文山區政大一街353號,"24.987213,121.585971",1,3211.0,文山第一分局,
一般住宅,WRA01256,政大里,臺北市文山區萬壽路62之1號,"24.986688,121.587414",1,221.0,文山第一分局,
一般住宅,WRA01313,政大里,臺北市文山區政大一街210巷57號,"24.984832,121.585072",1,206.0,文山第一分局,
一般住宅,WRA01332,政大里,臺北市文山區政大一街332號,"24.986996,121.585983",1,502.0,文山第一分局,
