類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
大樓,WSA00676,三重里,臺北市南港區興東街29號,"25.05575,121.61263",1,"1186 ",
大樓,WSA00892,三重里,臺北市南港區經貿一路55號,"25.056035,121.619992",1,"1133 ",
大樓,WSA00897,三重里,臺北市南港區園區街11號,"25.05889,121.611098",2,"508 ",
大樓,WSA00956,三重里,臺北市南港區經貿二路157巷36弄60號,"25.061032,121.615544",1,"512 ",
大樓,WSA00908,三重里,臺北市南港區惠民街73號,"25.058693,121.610159",1,"1196 ",
大樓,WSA00810,三重里,臺北市南港區重陽路378號,"25.059021,121.61005",1,"893 ",
大樓,WSA00826,三重里,臺北市南港區南港路一段8號,"25.054886,121.619573",2,"249 ",
大樓,WSA00836,三重里,臺北市南港區園區街15號,"25.058892,121.610919",2,"1790 ",
大樓,WSA00841,三重里,臺北市南港區港東街86號,"25.056705,121.621022",1,"1592 ",
大樓,WSA00943,三重里,臺北市南港區南港路一段2巷25號,"25.055645,121.620112",1,"508 ",
大樓,WSA01000,三重里,臺北市南港區經貿二路196號,"25.059892,121.614926",1,"3057 ",
大樓,WSA01005,三重里,臺北市南港區經貿二路189號,"25.060537,121.616054",1,"5024 ",
大樓,WSA00016,三重里,臺北市南港區三重路69號,"25.06079,121.613896",1,"237 ",
大樓,WSA00018,三重里,臺北市南港區園區街30號,"25.059217,121.612523",1,"197 ",
公寓,WSA00019,三重里,臺北市南港區三重路67巷1號,"25.060689,121.613732",1,"122 ",
公寓,WSA00020,三重里,臺北市南港區三重路67巷2弄1號,"25.060511,121.613776",1,"136 ",
公寓,WSA00021,三重里,臺北市南港區三重路67巷2弄11號,"25.060123,121.613765",1,"88 ",
公寓,WSA00022,三重里,臺北市南港區三重路67巷2弄2號,"25.060596,121.613671",1,"272 ",
大樓,WSA00869,三重里,臺北市南港區園區街56號,"25.059165,121.611881",1,"1189 ",
大樓,WSA00888,三重里,臺北市南港區園區街6號,"25.059176,121.613674",1,"2489 ",
大樓,WSA00923,三重里,臺北市南港區園區街22號,"25.059289,121.613024",1,"2597 ",
大樓,WSA00924,三重里,臺北市南港區園區街36號,"25.059228,121.612382",4,"3985 ",
大樓,WSA00947,三重里,臺北市南港區園區街28號,"25.059224,121.612611",4,"1984 ",
大樓,WSA00606,三重里,臺北市南港區重陽路476號,"25.060029,121.611529",1,"433 ",
大樓,WSA00896,三重里,臺北市南港區松河街762號,"25.061191,121.611709",1,"1438 ",
大樓,WSA00878,三重里,臺北市南港區重陽路487號,"25.060749,121.611737",1,"1653 ",
大樓,WSA00905,三重里,臺北市南港區重陽路458號,"25.059404,121.610843",4,"4380 ",
大樓,WSA00965,三重里,臺北市南港區重陽路485號,"25.060692,121.611445",1,"1725 ",
大樓,WSA00977,三重里,臺北市南港區松河街756號,"25.061029,121.611446",1,"609 ",
大樓,WSA00980,三重里,臺北市南港區重陽路478號,"25.060092,121.611667",1,"2612 ",
大樓,WSA00989,三重里,臺北市南港區重陽路477號,"25.060148,121.611228",1,"1754 ",
大樓,WSA00821,三重里,臺北市南港區重陽路499號,"25.061523,121.612387",2,"2216 ",
大樓,WSA00931,三重里,臺北市南港區三重路41巷33號,"25.060175,121.612754",1,"3244 ",
大樓,WSA00933,三重里,臺北市南港區重陽路449號,"25.059439,121.610111",3,"3653 ",
大樓,WSA00859,三重里,臺北市南港區園區街64號,"25.059208,121.611455",3,"1541 ",
大樓,WSA00863,三重里,臺北市南港區經貿二路157巷62號,"25.061074,121.617273",1,"5816 ",
大樓,WSA00867,三重里,臺北市南港區經貿二路157巷36弄86號,"25.061572,121.614757",1,"586 ",
大樓,WSA00868,三重里,臺北市南港區經貿二路157巷36弄90號,"25.061755,121.61463",1,"1454 ",
大樓,WSA00904,三重里,臺北市南港區經貿二路235巷53號,"25.061775,121.616061",1,"2720 ",
大樓,WSA00906,三重里,臺北市南港區經貿二路185巷50號,"25.061499,121.616607",2,"1510 ",
大樓,WSA00959,三重里,臺北市南港區經貿二路157巷36弄82號,"25.06153,121.614852",1,"833 ",
大樓,WSA00960,三重里,臺北市南港區經貿二路157巷36弄96號,"25.061962,121.61404",4,"4981 ",
大樓,WSA00969,三重里,臺北市南港區經貿二路235巷36號,"25.061353,121.615129",1,"1005 ",
大樓,WSA00971,三重里,臺北市南港區經貿二路235巷31號,"25.061606,121.615731",1,"6190 ",
大樓,WSA00976,三重里,臺北市南港區經貿二路231號,"25.060614,121.615095",1,"1220 ",
大樓,WSA00855,三重里,臺北市南港區重陽路551號,"25.063148,121.614082",1,"1238 ",
大樓,WSA00814,三重里,臺北市南港區經貿二路157巷36弄95號,"25.061871,121.615007",1,"293 ",
大樓,WSA00842,三重里,臺北市南港區重陽路588號,"25.06294,121.614614",1,"657 ",
大樓,WSA00917,三重里,臺北市南港區經貿二路157巷36弄109號,"25.06231,121.61465",3,"2925 ",
大樓,WSA00928,三重里,臺北市南港區經園街58號,"25.062436,121.616111",1,"978 ",
大樓,WSA00930,三重里,臺北市南港區重陽路547號,"25.063023,121.613743",1,"893 ",
大樓,WSA00934,三重里,臺北市南港區經貿二路157巷50號,"25.060801,121.61675",1,"1141 ",
大樓,WSA00942,三重里,臺北市南港區重陽路596號,"25.062958,121.614773",1,"644 ",
大樓,WSA00945,三重里,臺北市南港區經貿二路235巷50號,"25.061668,121.615234",2,"878 ",
大樓,WSA00946,三重里,臺北市南港區經貿二路245號,"25.06114,121.614489",1,"376 ",
大樓,WSA00951,三重里,臺北市南港區經貿二路157巷36弄99號,"25.062021,121.615104",1,"378 ",
大樓,WSA01006,三重里,臺北市南港區經貿二路255巷58號,"25.0626,121.615014",1,"452 ",
經濟部,WSA00773,三重里,臺北市南港區三重路19號之3,"25.05656,121.61287",2,"35198 ",
經濟部,WSA00861,三重里,臺北市南港區三重路66號,"25.057258,121.614402",1,"8372 ",
經濟部,WSA00865,三重里,臺北市南港區經貿二路66號,"25.057141,121.616198",1,"8316 ",
南港國小,WSA00899,三重里,臺北市南港區惠民街67號,"25.057483,121.610426",1,"5594 ",
經濟部,WSA00794,三重里,臺北市南港區園區街3號,"25.058478,121.611987",2,"33608 ",
經濟部,WSA00800,三重里,臺北市南港區園區街3號,"25.058478,121.611987",2,"33608 ",
經濟部,WSA00997,三重里,臺北市南港區經貿二路2號,"25.056311,121.616344",2、3,"48196 ",
臺北市政府警察局南港分局南港派出所,WSA01009,三重里,臺北市南港區經貿二路239號,"25.060866,121.614616",3,"1045 ",
百貨公司,WSA00958,三重里,臺北市南港區經貿二路166號,"25.058395,121.616125",1,"9897 ",
百貨公司,WSA00970,三重里,臺北市南港區經貿二路186號,"25.059222,121.615185",1,"13570 ",
漢來飯店,WSA01014,三重里,臺北市南港區經貿一路170號,"25.057825,121.618407",3,"17340 ",
公寓,WSA00033,中南里,臺北市南港區中南街115號,"25.052287,121.615279",1,"78 ",
公寓,WSA00211,中南里,臺北市南港區忠孝東路七段610號,"25.052948,121.61555",1,"304 ",
公寓,WSA00212,中南里,臺北市南港區忠孝東路七段613號,"25.05321,121.615288",1,"578 ",
公寓,WSA00048,中南里,臺北市南港區中南街42巷58號,"25.053172,121.612117",1,"114 ",
公寓,WSA00049,中南里,臺北市南港區中南街42巷64號,"25.053172,121.612117",1,"221 ",
公寓,WSA00202,中南里,臺北市南港區忠孝東路七段545號,"25.053007,121.613134",1,"1036 ",
公寓,WSA00206,中南里,臺北市南港區忠孝東路七段561號,"25.053066,121.613654",1,"308 ",
公寓,WSA00209,中南里,臺北市南港區忠孝東路七段577號,"25.053132,121.614177",1,"265 ",
公寓,WSA00215,中南里,臺北市南港區忠孝東路七段487巷1號,"25.052952,121.611558",1,"148 ",
公寓,WSA00216,中南里,臺北市南港區忠孝東路七段487巷9號,"25.053231,121.611532",1,"102 ",
公寓,WSA00034,中南里,臺北市南港區中南街120號,"25.052391,121.615168",1,"49 ",
公寓,WSA00036,中南里,臺北市南港區中南街128號,"25.052194,121.61514",1,"57 ",
公寓,WSA00207,中南里,臺北市南港區忠孝東路七段570號,"25.052678,121.613466",1,"77 ",
公寓,WSA00208,中南里,臺北市南港區忠孝東路七段576號,"25.052692,121.613605",2,"1542 ",
大樓,WSA00975,中南里,臺北市南港區忠孝東路七段510號,"25.052236,121.610365",1,"972 ",
考試院,WSA00907,中南里,臺北市南港區忠孝東路七段574號,"25.052717,121.613772",1,"4457 ",
中央研究院,WSA00992,中南里,臺北市南港區研究院路一段130巷99號,"25.049043,121.612483",1,"2596 ",
中央研究院,WSA00995,中南里,臺北市南港區研究院路一段130巷99號,"25.049043,121.612483",1,"26832 ",
飯店,WSA00973,中南里,臺北市南港區忠孝東路七段526號,"25.052387,121.611284",1,"1017 ",
大樓,WSA00569,中研里,臺北市南港區研究院路二段35巷13號,"25.046334,121.615992",2,"1621 ",
大樓,WSA00754,中研里,臺北市南港區研究路2巷14-16號,"25.047953,121.614316",1,"1308 ",
公寓,WSA00900,中研里,臺北市南港區研究路12巷30號,"25.047504,121.614436",2,"1061 ",
公寓,WSA00877,中研里,臺北市南港區研究院路二段12巷19號,"25.047695,121.614741",1,"614 ",
大樓,WSA00882,中研里,臺北市南港區研究院路二段2巷12弄7號,"25.048002,121.614604",1,"181 ",
大樓,WSA00847,中研里,臺北市南港區研究院路二段12巷5號,"25.047754,121.615296",2,"500 ",
公寓,WSA00535,中研里,臺北市南港區研究院路二段35號,"25.045904,121.61541",2,"373 ",
公寓,WSA00575,中研里,臺北市南港區研究院路二段61巷2弄41號,"25.043388,121.618436",1,"524 ",
公寓,WSA00978,中研里,臺北市南港區福山街5號,"25.04575,121.615852",1,"122 ",
大樓,WSA00954,中研里,臺北市南港區研究院路二段61巷15號,"25.044633,121.617248",4,"4388 ",
公寓,WSA00550,中研里,臺北市南港區研究院路二段12巷57弄2號,"25.04774,121.613718",1,"796 ",
公寓,WSA00551,中研里,臺北市南港區研究院路二段12巷57弄32之1號,"25.04802,121.613221",1,"208 ",
公寓,WSA00552,中研里,臺北市南港區研究院路二段12巷57弄34號,"25.048145,121.613775",1,"1222 ",
公寓,WSA00567,中研里,臺北市南港區研究院路二段2巷54弄9號,"25.048532,121.612967",1,"146 ",
公寓,WSA00979,中研里,臺北市南港區研究院路二段12巷57弄2之1號,"25.047629,121.613682",1,"88 ",
公寓,WSA00985,中研里,臺北市南港區研究院路二段2巷32號,"25.048577,121.613913",1,"745 ",
公寓,WSA00520,中研里,臺北市南港區研究院路二段14號,"25.047553,121.615488",1,"128 ",
公寓,WSA00528,中研里,臺北市南港區研究院路二段20號,"25.047381,121.615429",1,"544 ",
公寓,WSA00541,中研里,臺北市南港區研究院路二段12巷14弄1號,"25.047519,121.615044",1,"262 ",
公寓,WSA00542,中研里,臺北市南港區研究院路二段12巷14弄13號,"25.047176,121.614845",1,"189 ",
公寓,WSA00543,中研里,臺北市南港區研究院路二段12巷14弄17號,"25.046854,121.614737",1,"232 ",
公寓,WSA00546,中研里,臺北市南港區研究院路二段12巷14弄24號,"25.046882,121.614605",1,"296 ",
公寓,WSA00549,中研里,臺北市南港區研究院路二段12巷14弄50號,"25.046223,121.614403",1,"374 ",
公寓,WSA00553,中研里,臺北市南港區研究院路二段12巷58弄9號,"25.046906,121.613909",1,"265 ",
公寓,WSA00568,中研里,臺北市南港區研究院路二段34巷7號,"25.047039,121.614684",1,"1301 ",
公寓,WSA00601,中研里,臺北市南港區研究院路二段28號,"25.047122,121.615328",1,"260 ",
公寓,WSA00540,中研里,臺北市南港區研究院路二段72號,"25.045643,121.615076",1,"1178 ",
大樓,WSA00920,中研里,臺北市南港區研究院路二段98巷21弄10號,"25.044312,121.61498",1,"2041 ",
公寓,WSA00941,中研里,臺北市南港區研究院路二段90號,"25.044516,121.615588",1,"2010 ",
公寓,WSA00950,中研里,臺北市南港區研究院路二段92號,"25.044262,121.615748",3,"1694 ",
公寓,WSA00953,中研里,臺北市南港區研究院路二段88號,"25.044846,121.615421",1,"1465 ",
胡適國小,WSA00737,中研里,臺北市南港區舊莊街一段1號,"25.042399,121.61721",1,"1096 ",
胡適國小,WSA00938,中研里,臺北市南港區舊莊街一段1號,"25.042399,121.61721",1,"3005 ",
中央研究院,WSA00576,中研里,臺北市南港區研究院路二段61巷2弄8號,"25.04364,121.61702",1,"858 ",
中央研究院,WSA00577,中研里,臺北市南港區研究院路二段61巷3弄18號,"25.043562,121.617819",1,"1673 ",
中央研究院,WSA00811,中研里,臺北市南港區研究院路二段61巷2弄19號,"25.044291,121.617444",1,"1560 ",
中央研究院,WSA00929,中研里,臺北市南港區研究院路二段61巷4弄2號,"25.042743,121.616991",1,"1482 ",
中央研究院,WSA00972,中研里,臺北市南港區研究院路二段61巷65號,"25.044702,121.617124",1,"2422 ",
中央研究院,WSA00537,中研里,臺北市南港區研究院路二段42號,"25.046703,121.615078",1,"1332 ",
中央研究院,WSA00538,中研里,臺北市南港區研究院路二段56號,"25.046175,121.614949",1,"1538 ",
中央研究院,WSA00573,中研里,臺北市南港區研究院路二段54巷26號,"25.04623,121.613618",1,"600 ",
中央研究院,WSA00580,中研里,臺北市南港區研究院路二段70巷39號,"25.045601,121.613736",1,"2146 ",
中央研究院,WSA00584,中研里,臺北市南港區研究院路二段70巷47弄14號,"25.046004,121.613134",1,"1706 ",
中央研究院,WSA00496,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"792 ",
中央研究院,WSA00497,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"660 ",
中央研究院,WSA00498,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"1196 ",
中央研究院,WSA00499,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"650 ",
中央研究院,WSA00500,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"1110 ",
中央研究院,WSA00501,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"2022 ",
中央研究院,WSA00502,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"1697 ",
中央研究院,WSA00503,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"660 ",
中央研究院,WSA00504,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"1229 ",
中央研究院,WSA00505,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"1854 ",
中央研究院,WSA00506,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"2368 ",
中央研究院,WSA00508,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"624 ",
中央研究院,WSA00509,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"637 ",
中央研究院,WSA00510,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"829 ",
中央研究院,WSA00511,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"2416 ",
中央研究院,WSA00512,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"829 ",
中央研究院,WSA00513,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"829 ",
中央研究院,WSA00514,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"829 ",
中央研究院,WSA00515,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"829 ",
中央研究院,WSA00516,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"829 ",
中央研究院,WSA00517,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"829 ",
中央研究院,WSA00518,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"829 ",
中央研究院,WSA00519,中研里,臺北市南港區研究院路二段130號,"25.039985,121.617196",1,"978 ",
中央研究院,WSA00581,中研里,臺北市南港區研究院路二段70巷49號,"25.045618,121.613149",1,"1648 ",
中央研究院,WSA00770,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",3,"1756 ",
中央研究院,WSA00889,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",2,"1906 ",
中央研究院,WSA00807,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",2,"4029 ",
中央研究院,WSA00820,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"8916 ",
臺北市政府消防局第二大隊舊莊分隊,WSA00831,中研里,臺北市南港區研究院路二段86號,"25.045085,121.615362",1,"822 ",
中央研究院,WSA00918,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"650 ",
中央研究院,WSA00944,中研里,臺北市南港區研究院路二段70巷28號,"25.045304,121.613992",1,"9180 ",
中央研究院,WSA00994,中研里,臺北市南港區研究院路二段128號,"25.04202,121.616663",1,"3356 ",
市場管理處,WSA00579,中研里,臺北市南港區研究院路二段70巷12號,"25.045514,121.614546",1,"1254 ",
大樓,WSA00763,仁福里,臺北市南港區福德街375號,"25.040752,121.590872",2,"28281 ",
大樓,WSA00002,玉成里,臺北市南港區八德路四段772號,"25.050374,121.580128",2,"2433 ",
公寓,WSA00003,玉成里,臺北市南港區八德路四段790號,"25.050604,121.580662",1,"3438 ",
大樓,WSA00004,玉成里,臺北市南港區八德路四段869號,"25.050765,121.580098",4,"3420 ",
公寓,WSA00425,玉成里,臺北市南港區南港路三段195號,"25.051462,121.581117",1,"769 ",
大樓,WSA00860,玉成里,臺北市南港區南港路三段332號,"25.051641,121.580921",2,"3445 ",
大樓,WSA00813,玉成里,臺北市南港區南港路三段215號,"25.051393,121.580634",2,"1710 ",
公寓,WSA00322,玉成里,臺北市南港區東新街8號,"25.050702,121.582806",1,"860 ",
公寓,WSA00323,玉成里,臺北市南港區東新街8號,"25.050702,121.582806",1,"1166 ",
公寓,WSA00342,玉成里,臺北市南港區八德路四段842號,"25.051293,121.582334",1,"600 ",
公寓,WSA00443,玉成里,臺北市南港區南港路三段130巷3弄1號,"25.053785,121.58799",1,"2477 ",
公寓,WSA00444,玉成里,臺北市南港區南港路三段130巷3弄6號,"25.05364,121.587911",1,"241 ",
公寓,WSA00445,玉成里,臺北市南港區南港路三段130巷5弄1號,"25.054228,121.587903",1,"85 ",
公寓,WSA00446,玉成里,臺北市南港區南港路三段130巷5弄2號,"25.054103,121.587937",1,"52 ",
公寓,WSA00447,玉成里,臺北市南港區南港路三段130巷5弄4號,"25.054086,121.587844",1,"96 ",
公寓,WSA00448,玉成里,臺北市南港區南港路三段130巷5弄5號,"25.054189,121.587772",1,"86 ",
公寓,WSA00449,玉成里,臺北市南港區松河街372號,"25.05421,121.58734",1,"1132 ",
公寓,WSA00450,玉成里,臺北市南港區松河街380號,"25.054433,121.587715",1,"84 ",
公寓,WSA00451,玉成里,臺北市南港區松河街376號,"25.054335,121.587551",1,"86 ",
公寓,WSA00461,玉成里,臺北市南港區南港路三段208巷6號,"25.053623,121.586072",1,"348 ",
公寓,WSA00468,玉成里,臺北市南港區南港路三段67巷2之9號,"25.052309,121.588477",1,"158 ",
大樓,WSA00753,玉成里,臺北市南港區南港路三段190巷11號,"25.053476,121.586716",2,"418 ",
公寓,WSA00939,玉成里,臺北市南港區松河街356號,"25.053664,121.586273",3,"781 ",
公寓,WSA00005,玉成里,臺北市南港區八德路四段901號,"25.05103,121.580986",1,"858 ",
公寓,WSA00062,玉成里,臺北市南港區玉成街2號,"25.051352,121.581456",1,"196 ",
公寓,WSA00412,玉成里,臺北市南港區南港路三段117號,"25.052927,121.587168",1,"326 ",
公寓,WSA00414,玉成里,臺北市南港區南港路三段127號,"25.052934,121.586933",1,"96 ",
大樓,WSA00415,玉成里,臺北市南港區南港路三段139號,"25.052498,121.585201",1,"284 ",
公寓,WSA00416,玉成里,臺北市南港區南港路三段141號,"25.052451,121.585061",1,"554 ",
公寓,WSA00417,玉成里,臺北市南港區南港路三段145號,"25.052341,121.584779",1,"337 ",
公寓,WSA00418,玉成里,臺北市南港區南港路三段145號,"25.052341,121.584779",1,"1404 ",
公寓,WSA00423,玉成里,臺北市南港區南港路三段183號,"25.051483,121.581356",1,"60 ",
公寓,WSA00452,玉成里,臺北市南港區南港路三段149巷37號,"25.05168,121.58535",1,"362 ",
公寓,WSA00453,玉成里,臺北市南港區南港路三段149巷49弄11號,"25.052185,121.585347",1,"577 ",
公寓,WSA00454,玉成里,臺北市南港區南港路三段149巷49弄6號,"25.052142,121.585617",1,"421 ",
公寓,WSA00464,玉成里,臺北市南港區南港路三段314巷5號,"25.051969,121.581267",1,"206 ",
大樓,WSA00780,玉成里,臺北市南港區八德路四段927號,"25.051406,121.581853",1,"381 ",
大樓,WSA00952,玉成里,臺北市南港區八德路四段923號,"25.051323,121.58165",1,"768 ",
公寓,WSA00999,玉成里,臺北市南港區南港路三段320號,"25.051662,121.581203",1,"185 ",
臺北市移民會館,WSA00001,玉成里,臺北市南港區八德路四段768之1號,"25.050304,121.57996",2,"452 ",
大樓,WSA00027,合成里,臺北市南港區中坡北路92號,"25.047944,121.580538",3,"1266 ",
公寓,WSA00110,合成里,臺北市南港區玉成街44巷10弄1號,"25.048179,121.581095",1,"206 ",
公寓,WSA00111,合成里,臺北市南港區玉成街52巷1號,"25.048078,121.581424",1,"124 ",
公寓,WSA00112,合成里,臺北市南港區玉成街52巷12號,"25.047784,121.581087",1,"189 ",
公寓,WSA00113,合成里,臺北市南港區玉成街52巷4號,"25.047872,121.581316",1,"116 ",
大樓,WSA00765,合成里,臺北市南港區中坡北路110號,"25.048622,121.580361",2,"216 ",
公寓,WSA00067,合成里,臺北市南港區玉成街46號,"25.048317,121.581407",1,"581 ",
公寓,WSA00069,合成里,臺北市南港區玉成街68號,"25.046607,121.582213",1,"634 ",
公寓,WSA00221,合成里,臺北市南港區忠孝東路五段805號,"25.044612,121.582021",1,"788 ",
公寓,WSA00222,合成里,臺北市南港區忠孝東路五段815號,"25.044917,121.582211",1,"842 ",
公寓,WSA00252,合成里,臺北市南港區忠孝東路六段83號,"25.048048,121.5845",1,"904 ",
公寓,WSA00759,合成里,臺北市南港區玉成街66號,"25.047118,121.581587",1,"1928 ",
公寓,WSA00785,合成里,臺北市南港區玉成街26-66號,"25.049757,121.581644",1,"1808 ",
大樓,WSA00808,合成里,臺北市南港區玉成街81號,"25.048128,121.58219",5,"18125 ",
公寓,WSA00829,合成里,臺北市南港區玉成街38巷2號,"25.043754,121.583128",1,"618 ",
公寓,WSA00225,合成里,臺北市南港區忠孝東路六段101號,"25.048452,121.585153",1,"60 ",
公寓,WSA00237,合成里,臺北市南港區忠孝東路六段297號,"25.050052,121.590642",1,"849 ",
公寓,WSA00245,合成里,臺北市南港區忠孝東路六段435號,"25.050684,121.593418",1,"210 ",
公寓,WSA00276,合成里,臺北市南港區忠孝東路六段403巷1弄1號,"25.050716,121.592611",1,"368 ",
公寓,WSA00840,合成里,臺北市南港區忠孝東路六段285號,"25.049897,121.590239",1,"697 ",
臺北市體育處南港運動中心,WSA00828,合成里,臺北市南港區玉成街81號,"25.048128,121.58219",4,"2738 ",
公寓,WSA00326,成福里,臺北市南港區東新街108巷10號,"25.04585,121.587751",1,"254 ",
大樓,WSA00329,成福里,臺北市南港區東新街108巷3號,"25.04633,121.587912",1,"348 ",
大樓,WSA00332,成福里,臺北市南港區東新街118巷1號,"25.046479,121.588379",1,"106 ",
公寓,WSA00347,成福里,臺北市南港區東新街80巷5號,"25.045995,121.58717",1,"194 ",
公寓,WSA00348,成福里,臺北市南港區東新街80巷10弄12號,"25.045489,121.58668",1,"1218 ",
公寓,WSA00349,成福里,臺北市南港區東新街80巷10弄2號,"25.045694,121.587087",1,"390 ",
公寓,WSA00350,成福里,臺北市南港區東新街80巷14弄2號,"25.045299,121.587266",1,"160 ",
公寓,WSA00351,成福里,臺北市南港區東新街80巷9弄2號,"25.045752,121.587273",1,"197 ",
公寓,WSA00925,成福里,臺北市南港區東新街86號,"25.04632,121.58728",1,"1334 ",
大樓,WSA00153,成福里,臺北市南港區成福路177號,"25.041117,121.588558",3,"3888 ",
大樓,WSA00158,成福里,臺北市南港區成福路225號,"25.039757,121.589466",1,"118 ",
公寓,WSA00170,成福里,臺北市南港區成福路149巷20號,"25.041824,121.588539",1,"468 ",
大樓,WSA00171,成福里,臺北市南港區成福路149巷5弄2號,"25.04181,121.588213",1,"218 ",
大樓,WSA00173,成福里,臺北市南港區成福路171巷24號,"25.041388,121.588865",1,"222 ",
公寓,WSA00174,成福里,臺北市南港區成福路171巷38號,"25.041591,121.589273",1,"44 ",
公寓,WSA00175,成福里,臺北市南港區成福路171巷40弄10號,"25.041253,121.589492",1,"97 ",
公寓,WSA00176,成福里,臺北市南港區成福路171巷40弄12號,"25.041031,121.589468",1,"97 ",
公寓,WSA00177,成福里,臺北市南港區成福路171巷40弄16號,"25.04097,121.589541",1,"74 ",
公寓,WSA00178,成福里,臺北市南港區成福路171巷40弄2號,"25.041443,121.589366",1,"164 ",
公寓,WSA00179,成福里,臺北市南港區成福路171巷40弄20號,"25.040842,121.589623",1,"92 ",
公寓,WSA00180,成福里,臺北市南港區成福路171巷40弄8號,"25.041378,121.58926",1,"46 ",
公寓,WSA00194,成福里,臺北市南港區成福路237巷2號,"25.039527,121.5899",1,"254 ",
大樓,WSA00775,成福里,臺北市南港區福德街373巷30號,"25.038709,121.5913",3,"7608 ",
