類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WVA01193,天山里,臺北市士林區天母東路61巷6號,"25.118454,121.534026",1,375.0,士林分局,
一般住宅,WVA01194,天山里,臺北市士林區天母東路69巷1號,"25.1185,121.534407",1,288.0,士林分局,
一般住宅,WVA02943,天山里,臺北市士林區天母東路43巷4弄10號,"25.118482,121.532892",1,362.0,士林分局,
一般住宅,WVA00377,天山里,臺北市士林區中山北路七段34號,"25.119954,121.531155",1,298.0,士林分局,
一般住宅,WVA00406,天山里,臺北市士林區中山北路七段14巷31弄8號,"25.119892,121.53231",1,214.0,士林分局,
一般住宅,WVA00874,天山里,臺北市士林區中山北路七段36號,"25.120103,121.531245",1,334.0,士林分局,
一般住宅,WVA00931,天山里,臺北市士林區中山北路七段82巷10弄18號,"25.120398,121.532024",1,175.0,士林分局,
一般住宅,WVA00933,天山里,臺北市士林區中山北路七段82巷10弄24號,"25.120155,121.532122",1,243.0,士林分局,
一般住宅,WVA00950,天山里,臺北市士林區天母東路1號,"25.118362,121.53093",1,564.0,士林分局,
一般住宅,WVA01095,天山里,臺北市士林區中山北路七段14巷2號,"25.118635,121.531073",1,593.0,士林分局,
一般住宅,WVA01101,天山里,臺北市士林區中山北路七段14巷29-1號,"25.119129,121.532497",1,1894.0,士林分局,
一般住宅,WVA01131,天山里,臺北市士林區中山北路七段38巷12弄1號,"25.119812,121.531897",1,141.0,士林分局,
一般住宅,WVA01132,天山里,臺北市士林區中山北路七段38巷12弄2號,"25.11974,121.531791",1,238.0,士林分局,
一般住宅,WVA01133,天山里,臺北市士林區中山北路七段38巷12弄4號,"25.119696,121.531822",1,191.0,士林分局,
一般住宅,WVA01134,天山里,臺北市士林區中山北路七段14巷31弄3號,"25.119626,121.53256",2,128.0,士林分局,
一般住宅,WVA01140,天山里,臺北市士林區中山北路七段82巷10弄38號,"25.119751,121.532705",1,134.0,士林分局,
一般住宅,WVA02995,天山里,臺北市士林區中山北路七段38巷12弄6號,"25.119589,121.531823",1,124.0,士林分局,
一般住宅,WVA03098,天山里,臺北市士林區中山北路七段38巷11號,"25.120125,121.531584",1,653.0,士林分局,
一般住宅,WVA03110,天山里,臺北市士林區中山北路七段14巷5弄13號,"25.119562,121.531458",1,836.0,士林分局,
一般住宅,WVA03146,天山里,臺北市士林區中山北七段14巷31弄7號,"25.119691,121.532355",2,429.0,士林分局,
一般住宅,WVA00401,天山里,臺北市士林區中山北路七段14巷17號,"25.118829,121.53215",1,393.0,士林分局,
一般住宅,WVA00402,天山里,臺北市士林區中山北路七段14巷23號,"25.119057,121.532211",1,318.0,士林分局,
一般住宅,WVA00403,天山里,臺北市士林區中山北路七段14巷7號,"25.118856,121.531513",1,481.0,士林分局,
一般住宅,WVA01081,天山里,臺北市士林區中山北路七段82巷29號,"25.121777,121.533126",1,270.0,士林分局,
一般住宅,WVA01097,天山里,臺北市士林區中山北路七段14巷6號,"25.11867,121.531499",1,364.0,士林分局,
一般住宅,WVA01098,天山里,臺北市士林區中山北路七段14巷8號,"25.118597,121.531676",1,721.0,士林分局,
一般住宅,WVA01099,天山里,臺北市士林區中山北路七段14巷15號,"25.118846,121.531871",1,737.0,士林分局,
一般住宅,WVA01100,天山里,臺北市士林區中山北路七段14巷12號,"25.118652,121.531903",1,163.0,士林分局,
一般住宅,WVA01113,天山里,臺北市士林區中山北路七段14巷5弄2號,"25.119028,121.531473",1,465.0,士林分局,
一般住宅,WVA01137,天山里,臺北市士林區中山北路七段82巷10弄31號,"25.120159,121.532645",1,78.0,士林分局,
一般住宅,WVA01138,天山里,臺北市士林區中山北路七段82巷10弄35號,"25.119987,121.532752",1,408.0,士林分局,
一般住宅,WVA01138,天山里,臺北市士林區中山北路七段82巷10弄35號,"25.119987,121.532752",2,114.0,士林分局,
一般住宅,WVA01171,天山里,臺北市士林區天母東路29號,"25.118192,121.531919",1,273.0,士林分局,
一般住宅,WVA01195,天山里,臺北市士林區天母東路69巷21號,"25.120149,121.533002",1,522.0,士林分局,
一般住宅,WVA00380,天山里,臺北市士林區中山北路七段54號,"25.120597,121.531454",1,1293.0,士林分局,
一般住宅,WVA00458,天山里,臺北市士林區中山北路七段82巷11號,"25.121355,121.532589",1,260.0,士林分局,
一般住宅,WVA00459,天山里,臺北市士林區中山北路七段82巷23號,"25.121504,121.533002",1,368.0,士林分局,
一般住宅,WVA00460,天山里,臺北市士林區中山北路七段82巷10弄10號,"25.120571,121.531853",1,312.0,士林分局,
一般住宅,WVA00461,天山里,臺北市士林區中山北路七段82巷10弄4號,"25.12094,121.532025",1,85.0,士林分局,
一般住宅,WVA00875,天山里,臺北市士林區中山北路七段62號,"25.120975,121.531647",1,383.0,士林分局,
一般住宅,WVA00882,天山里,臺北市士林區中山北路七段40號,"25.120258,121.531222",1,261.0,士林分局,
一般住宅,WVA00893,天山里,臺北市士林區中山北路七段82巷5號,"25.121434,121.53211",1,425.0,士林分局,
一般住宅,WVA00894,天山里,臺北市士林區中山北路七段82巷7號,"25.121364,121.532345",1,303.0,士林分局,
一般住宅,WVA00912,天山里,臺北市士林區中山北路七段100巷2號,"25.121727,121.532031",1,55.0,士林分局,
一般住宅,WVA00913,天山里,臺北市士林區中山北路七段100巷6號,"25.121594,121.532445",1,133.0,士林分局,
一般住宅,WVA00917,天山里,臺北市士林區中山北路七段114巷2號,"25.122053,121.532105",1,110.0,士林分局,
一般住宅,WVA00918,天山里,臺北市士林區中山北路七段114巷6號,"25.122024,121.532285",1,114.0,士林分局,
一般住宅,WVA00922,天山里,臺北市士林區中山北路七段114巷10弄5號,"25.121787,121.532743",1,133.0,士林分局,
一般住宅,WVA00929,天山里,臺北市士林區中山北路七段82巷10弄6號,"25.120819,121.532006",1,108.0,士林分局,
一般住宅,WVA00934,天山里,臺北市士林區中山北路七段82巷10弄2號,"25.121032,121.532068",1,228.0,士林分局,
一般住宅,WVA03018,天山里,臺北市士林區中山北路七段82巷12號,"25.121115,121.532449",2,1571.0,士林分局,
一般住宅,WVA00363,天山里,臺北市士林區中山北路七段148號,"25.123456,121.532438",1,420.0,士林分局,
一般住宅,WVA00364,天山里,臺北市士林區中山北路七段150號,"25.123495,121.532657",1,251.0,士林分局,
一般住宅,WVA00365,天山里,臺北市士林區中山北路七段152號,"25.123705,121.53252",1,298.0,士林分局,
一般住宅,WVA00366,天山里,臺北市士林區中山北路七段156號,"25.123965,121.532642",1,441.0,士林分局,
一般住宅,WVA00368,天山里,臺北市士林區中山北路七段186號,"25.124703,121.533084",1,123.0,士林分局,
一般住宅,WVA00400,天山里,臺北市士林區中山北路七段124巷1-1號,"25.122385,121.532415",1,121.0,士林分局,
一般住宅,WVA00411,天山里,臺北市士林區中山北路七段140巷1號,"25.123131,121.532394",1,480.0,士林分局,
一般住宅,WVA00412,天山里,臺北市士林區中山北路七段140巷17號,"25.123063,121.533135",1,152.0,士林分局,
一般住宅,WVA00413,天山里,臺北市士林區中山北路七段140巷2號,"25.122966,121.532355",1,562.0,士林分局,
一般住宅,WVA00415,天山里,臺北市士林區中山北路七段146巷3號,"25.123252,121.532818",1,108.0,士林分局,
一般住宅,WVA00416,天山里,臺北市士林區中山北路七段146巷7號,"25.123244,121.533028",1,167.0,士林分局,
一般住宅,WVA00866,天山里,臺北市士林區中山北路七段190巷6號,"25.124877,121.533201",1,180.0,士林分局,
一般住宅,WVA00876,天山里,臺北市士林區中山北路七段122號,"25.122333,121.532",1,247.0,士林分局,
一般住宅,WVA00877,天山里,臺北市士林區中山北路七段126號,"25.122472,121.532056",1,141.0,士林分局,
一般住宅,WVA00883,天山里,臺北市士林區中山北路七段154巷5號,"25.124269,121.53316",1,381.0,士林分局,
一般住宅,WVA00901,天山里,臺北市士林區中山北路七段190巷4弄1號,"25.1247,121.533348",1,94.0,士林分局,
一般住宅,WVA00902,天山里,臺北市士林區中山北路七段190巷4弄2號,"25.1247,121.533348",1,593.0,士林分局,
一般住宅,WVA00919,天山里,臺北市士林區中山北路七段114巷5號,"25.122136,121.532478",1,220.0,士林分局,
一般住宅,WVA00920,天山里,臺北市士林區中山北路七段114巷7號,"25.122114,121.532771",1,98.0,士林分局,
一般住宅,WVA00921,天山里,臺北市士林區中山北路七段114巷9號,"25.122129,121.532956",1,88.0,士林分局,
一般住宅,WVA00923,天山里,臺北市士林區中山北路七段124巷6號,"25.12235,121.533064",1,221.0,士林分局,
一般住宅,WVA00924,天山里,臺北市士林區中山北路七段124巷7號,"25.122532,121.533068",1,216.0,士林分局,
一般住宅,WVA00925,天山里,臺北市士林區中山北路七段124巷9號,"25.122693,121.53306",1,227.0,士林分局,
一般住宅,WVA00956,天山里,臺北市士林區中山北路七段14巷30弄20號,"25.119054,121.533754",1,716.0,士林分局,
一般住宅,WVA02844,天山里,臺北市士林區中山北路七段114巷3號,"25.122197,121.532338",2,348.0,士林分局,
一般住宅,WVA03234,天山里,臺北市士林區中山北路七段124巷3號,"25.122377,121.532616",1,372.0,士林分局,
一般住宅,WVA03287,天山里,臺北市士林區中山北路七段14巷2之3號,"25.11867,121.531307",1,272.0,士林分局,
一般住宅,WVA01175,天山里,臺北市士林區天母東路47號,"25.118203,121.532647",1,354.0,士林分局,
一般住宅,WVA00361,天山里,臺北市士林區中山北路七段102號,"25.12188,121.531837",1,146.0,士林分局,
一般住宅,WVA00867,天山里,臺北市士林區中山北路七段190巷8號,"25.124991,121.533367",1,413.0,士林分局,
一般住宅,WVA00897,天山里,臺北市士林區中山北路七段190巷12弄6號,"25.12486,121.533786",1,204.0,士林分局,
公有建築物,WVA00367,天山里,臺北市士林區中山北路七段18號,"25.119016,121.53086",2,1998.0,士林分局,
公有建築物,WVA00407,天山里,臺北市士林區中山北路七段14巷5弄5號,"25.119098,121.531223",1,1180.0,士林分局,
一般住宅,WVA00431,天母里,臺北市士林區中山北路七段207巷2號,"25.125989,121.532373",1,218.0,士林分局,
一般住宅,WVA00891,天母里,臺北市士林區中山北路七段141巷9號,"25.122958,121.530748",1,81.0,士林分局,
一般住宅,WVA00926,天母里,臺北市士林區中山北路七段141巷14弄11號,"25.12424,121.530844",1,65.0,士林分局,
一般住宅,WVA00937,天母里,臺北市士林區天玉街67號,"25.122157,121.530818",1,130.0,士林分局,
一般住宅,WVA00938,天母里,臺北市士林區天玉街71號,"25.122354,121.530914",1,83.0,士林分局,
一般住宅,WVA00940,天母里,臺北市士林區天玉街79號,"25.122764,121.531083",1,262.0,士林分局,
一般住宅,WVA00947,天母里,臺北市士林區天玉街75巷10號,"25.122603,121.530557",1,87.0,士林分局,
一般住宅,WVA00948,天母里,臺北市士林區天玉街75巷5號,"25.122446,121.530554",1,94.0,士林分局,
一般住宅,WVA00949,天母里,臺北市士林區天玉街81巷2號,"25.122857,121.531068",1,133.0,士林分局,
一般住宅,WVA00993,天母里,臺北市士林區天母北路95號,"25.123038,121.526685",1,151.0,士林分局,
一般住宅,WVA01001,天母里,臺北市士林區天母北路87巷2弄24號,"25.123047,121.527728",1,185.0,士林分局,
一般住宅,WVA01011,天母里,臺北市士林區天母北路87巷2弄1號,"25.122523,121.526978",1,175.0,士林分局,
一般住宅,WVA01074,天母里,臺北市士林區中山北路七段81巷16弄9號,"25.122214,121.530238",1,692.0,士林分局,
一般住宅,WVA01086,天母里,臺北市士林區天母北路89號,"25.122765,121.526782",1,185.0,士林分局,
一般住宅,WVA01228,天母里,臺北市士林區天玉街63號,"25.122035,121.530737",1,277.0,士林分局,
一般住宅,WVA03064,天母里,臺北市士林區中山北路七段141巷33號,"25.123636,121.529476",1,1306.0,士林分局,
一般住宅,WVA03233,天母里,臺北市士林區中山北路七段87號,"25.122047,121.53131",4,1892.0,士林分局,
一般住宅,WVA00414,天母里,臺北市士林區中山北路七段141巷6號,"25.123265,121.531597",1,432.0,士林分局,
一般住宅,WVA02784,天母里,臺北市士林區中山北路七段159巷10號,"25.123643,121.53182",1,408.0,士林分局,
一般住宅,WVA00878,天母里,臺北市士林區中山北路七段165-1號,"25.12405,121.532354",1,684.0,士林分局,
一般住宅,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,106.0,士林分局,
一般住宅,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,168.0,士林分局,
一般住宅,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,597.0,士林分局,
一般住宅,WVA00886,天母里,臺北市士林區中山北路七段141巷2號,"25.123159,121.531923",1,266.0,士林分局,
一般住宅,WVA00890,天母里,臺北市士林區中山北路七段141巷8號,"25.123277,121.531233",1,150.0,士林分局,
一般住宅,WVA00939,天母里,臺北市士林區天玉街106號,"25.123926,121.531993",1,103.0,士林分局,
一般住宅,WVA00942,天母里,臺北市士林區天玉街105號,"25.123823,121.531508",1,263.0,士林分局,
一般住宅,WVA01208,天母里,臺北市士林區天玉街103-1號,"25.123761,121.53148",1,298.0,士林分局,
一般住宅,WVA01208,天母里,臺北市士林區天玉街103-1號,"25.123761,121.53148",1,82.0,士林分局,
一般住宅,WVA01210,天母里,臺北市士林區天玉街104號,"25.12385,121.531774",2,512.0,士林分局,
一般住宅,WVA01211,天母里,臺北市士林區天玉街109號,"25.123961,121.531578",1,267.0,士林分局,
一般住宅,WVA01231,天母里,臺北市士林區天玉街103巷1號,"25.123538,121.531364",1,334.0,士林分局,
一般住宅,WVA01232,天母里,臺北市士林區天玉街103巷14號,"25.123958,121.531257",1,70.0,士林分局,
一般住宅,WVA00371,天母里,臺北市士林區中山北路七段221號,"25.126885,121.532787",1,359.0,士林分局,
一般住宅,WVA00372,天母里,臺北市士林區中山北路七段223-1號,"25.127265,121.532951",1,362.0,士林分局,
一般住宅,WVA00375,天母里,臺北市士林區中山北路七段229號,"25.127887,121.533106",1,363.0,士林分局,
