電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
16.0,隘門村,澎湖縣湖西鄉126-5號(馬公航空站地下室),23.56425863,119.6281813,地下1層,500.0,航空警察局高雄分局,
