電腦編號,村里別,地址,緯度,經度,地下樓層數,可容納人數,轄管分局,備註
8.0,照南里,苗栗縣竹南鎮照南里1鄰中山路162號,24.68683,120.88061,1.0,37.0,鐵路警察局臺中分局,竹南車站
