類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
私人住宅大樓,DF02000537,學士里,新北市土城區學士里學士路24巷10號,1.0,168.0,清水派出所,,121.45256,24.983222
私人住宅大樓,DF02000538,學士里,新北市土城區學士里學士路24巷9號之1,2.0,831.0,清水派出所,,121.45234,24.982849
私人住宅大樓,DF02000539,貨饒里,新北市土城區貨饒里清水路85巷3弄18號,1.0,155.0,清水派出所,,121.45656,24.982383
公寓,DF02000540,青雲里,新北市土城區青雲里金城路2段247號,1.0,719.0,清水派出所,,121.45684,24.983456
私人住宅大樓,DF02000541,學士里,新北市土城區學士里17鄰金城路二段209號,1.0,385.0,清水派出所,,121.45445,24.982106
新潤心城,DF02000542,柑林里,新北市土城區柑林里15鄰金城路二段156號,1.0,1287.0,清水派出所,,121.4547,24.981661
家泰明心,DF02000548,柑林里,新北市土城區柑林里19鄰明德路二段47號,5.0,962.0,清水派出所,,121.45171,24.981071
樂郡區,DF02000549,清和里,新北市土城區清和里16鄰青雲路399號2樓,1.0,1154.0,清水派出所,,121.45887,24.97602
勤擈丰哯,DF02000550,學士里,新北市土城區學士里明德路二段18號,1.0,963.0,清水派出所,,121.4521,24.980701
風華層峰,DF02000551,青山里,新北市土城區青山里明德路一段145號,1.0,676.0,清水派出所,,121.46503,24.980436
皇翔芊翠,DF02000552,柑林里,新北市土城區柑林里青仁路358號,1.0,413.0,清水派出所,,121.45446,24.980567
淨慈寺,DF02000553,清化里,新北市土城區清化里石門路63之10號,3.0,2127.0,清水派出所,,121.458424,24.96092937
悅峰WE時代,DF02000554,青雲里,新北市土城區青雲里青仁路150號,4.0,318.0,清水派出所,,121.4579878,24.97874801
私人住宅大樓,DF03000011,裕生里,新北市土城區裕生里中華路一段43號,3.0,1326.0,廣福派出所,,121.44597,24.988445
私人住宅大樓,DF03000012,貨饒里,新北市土城區貨饒里學成路94巷9弄11號,1.0,1025.0,廣福派出所,,121.45045,24.989367
板橋中興醫院,DF03000013,貨饒里,新北市土城區貨饒里中華路一段32號,1.0,560.0,廣福派出所,,121.44651,24.989733
公寓,DF03000014,貨饒里,新北市土城區貨饒里中華路一段16巷8號,1.0,1245.0,廣福派出所,,121.4471,24.99084
私人住宅大樓,DF03000015,樂利里,新北市土城區樂利里裕民路92巷5弄911號,2.0,3026.0,廣福派出所,,121.45006,24.985665
泰隆興業,DF03000016,廣福里,新北市土城區廣福里學府路一段99巷8188號,1.0,506.0,廣福派出所,,121.45637,24.986725
私人住宅大樓,DF03000017,學府里,新北市土城區學府里學府路一段99巷10號,2.0,938.0,廣福派出所,,121.45223,24.984358
私人住宅大樓,DF03000018,埤林里,新北市土城區埤林里學享街51號,1.0,383.0,廣福派出所,,121.4519,24.987095
田納西名邸,DF03000019,埤林里,新北市土城區埤林里裕民路151號,2.0,643.0,廣福派出所,,121.4522,24.985974
私人住宅大樓,DF03000020,埤林里,新北市土城區埤林里學享街24號,1.0,379.0,廣福派出所,,121.45152,24.987201
公寓,DF03000021,埤林里,新北市土城區埤林里學享街120巷1號,1.0,536.0,廣福派出所,,121.4516,24.987464
私人住宅大樓,DF03000022,埤林里,新北市土城區埤林里學府路一段126巷26號,2.0,8269.0,廣福派出所,,121.4543,24.988174
私人住宅大樓,DF03000023,埤林里,新北市土城區埤林里學府路一段126巷9號,2.0,2180.0,廣福派出所,,121.45426,24.987522
私人住宅大樓,DF03000024,埤林里,新北市土城區埤林里學府路一段126巷27號,2.0,4466.0,廣福派出所,,121.4534,24.987885
私人住宅大樓,DF03000025,埤林里,新北市土城區埤林里學府路一段166號,3.0,2670.0,廣福派出所,,121.45399,24.986682
公寓,DF03000026,埤林里,新北市土城區埤林里學成路42號,2.0,1689.0,廣福派出所,,121.45241,24.987594
私人住宅大樓,DF03000027,學成里,新北市土城區學成里裕民路79號,2.0,697.0,廣福派出所,,121.44989,24.987465
廣福國小,DF03000032,柑林里,新北市土城區柑林里學府路一段127號,1.0,2295.0,廣福派出所,,121.4549,24.986953
私人住宅大樓,DF03000033,學府里,新北市土城區學府里明德路2段56號1,4.0,3487.0,廣福派出所,,121.44879,24.982951
私人住宅大樓,DF03000034,瑞興里,新北市土城區瑞興里廣明街50號,1.0,51.0,廣福派出所,,121.45536,24.993226
私人住宅大樓,DF03000035,裕生里,新北市土城區裕生里中華路一段29號,4.0,1108.0,廣福派出所,,121.44638,24.988779
公寓,DF03000037,廣福里,新北市土城區廣福里學府路一段127號,1.0,2713.0,廣福派出所,,121.4549,24.986953
樂利國小,DF03000039,裕生里,新北市土城區裕生里裕生路65號,1.0,3001.0,廣福派出所,,121.44889,24.986758
公寓,DF03000040,廣福里,新北市土城區廣福里學府路一段127號,1.0,3325.0,廣福派出所,,121.4549,24.986953
私人住宅大樓,DF03000041,學府里,新北市土城區學府里裕民路165號,3.0,2284.0,廣福派出所,,121.45284,24.985401
私人住宅大樓,DF03000044,貨饒里,新北市土城區貨饒里中央路一段718號,2.0,516.0,廣福派出所,,121.44875,24.991184
私人住宅大樓,DF03000045,柑林里,新北市土城區柑林里明德路2段1794號2,1.0,86.0,廣福派出所,,121.45456,24.978216
私人住宅大樓,DF03000047,復興里,新北市土城區復興里廣興街39號,2.0,400.0,廣福派出所,,121.45509,24.99144
私人住宅大樓,DF03000049,樂利里,新北市土城區樂利里裕民路92巷25弄1號,2.0,265.0,廣福派出所,,121.44964,24.986
私人住宅大樓,DF03000050,明德里,新北市土城區明德里明德路2段73號,1.0,612.0,廣福派出所,,121.4512,24.981134
私人住宅大樓,DF03000051,學成里,新北市土城區學成里學成路70巷7號,1.0,229.0,廣福派出所,,121.45191,24.988522
私人住宅大樓,DF03000053,明德里,新北市土城區明德里學府路2段71號,2.0,784.0,廣福派出所,,121.44892,24.981337
私人住宅大樓,DF03000055,明德里,新北市土城區明德里學府路2段21號,3.0,7086.0,廣福派出所,,121.44921,24.981761
私人住宅大樓,DF03000058,明德里,新北市土城區明德里學士路72號,2.0,1061.0,廣福派出所,,121.45103,24.980666
私人住宅大樓,DF03000059,埤林里,新北市土城區埤林里裕民路149號,1.0,757.0,廣福派出所,,121.45205,24.986094
私人住宅大樓,DF03000060,廣福里,新北市土城區廣福里學府路一段23巷21號,1.0,479.0,廣福派出所,,121.45812,24.98782
軍翰大帝社區,DF03000061,明德里,新北市土城區明德里明德路2段179號2,1.0,86.0,廣福派出所,,121.44735,24.982976
私人住宅大樓,DF03000062,廣福里,新北市土城區廣福里廣福100號,1.0,94.0,廣福派出所,,121.45646,24.992238
私人住宅大樓,DF03000063,埤林里,新北市土城區埤林里學享街41-1號,1.0,98.0,廣福派出所,,121.45186,24.987433
私人住宅大樓,DF03000064,貨饒里,新北市土城區貨饒里中華一段34號,1.0,485.0,廣福派出所,,121.44636,24.989667
私人住宅大樓,DF03000065,貨饒里,新北市土城區貨饒里學成101號,1.0,1609.0,廣福派出所,,121.45002,24.988858
私人住宅大樓,DF03000066,樂利里,新北市土城區樂利里學府路2段65號,1.0,333.0,廣福派出所,,121.45109,24.984648
私人住宅大樓,DF03000067,貨饒里,新北市土城區貨饒里中央路一段31號,1.0,477.0,廣福派出所,,121.44864,24.990623
合眾建築經理股份有限公司,DF03000068,貨饒里,新北市土城區貨饒里中華路一段30-1號,3.0,1666.0,廣福派出所,,121.44681,24.989783
合眾建築經理股份有限公司,DF03000069,貨饒里,新北市土城區貨饒里中華路一段30-11號,3.0,2055.0,廣福派出所,,121.44681,24.989783
私人住宅大樓,DF03000070,裕生里,新北市土城區裕生里中華路一段70巷8號,1.0,176.0,廣福派出所,,121.44429,24.989016
私人住宅大樓,DF03000071,學成里,新北市土城區學成里學成路70巷15號,1.0,139.0,廣福派出所,,121.45214,24.988836
私人住宅大樓,DF03000072,明德里,新北市土城區明德里學士路250號,1.0,1822.0,廣福派出所,,121.44733,24.977729
私人住宅大樓,DF03000073,明德里,新北市土城區明德里學海街1號,1.0,892.0,廣福派出所,,121.44853,24.979596
私人住宅大樓,DF03000074,裕生里,新北市土城區裕生里8鄰中華路1段46-1號,1.0,506.0,廣福派出所,,121.44608,24.988726
私人住宅大樓,DF03000075,明德里,新北市土城區明德里30鄰學士路86號,1.0,1046.0,廣福派出所,,121.44911,24.978877
私人住宅大樓,DF03000076,裕生里,新北市土城區裕生里1鄰中華路1段88號,1.0,1905.0,廣福派出所,,121.44601,24.988736
私人住宅大樓,DF04000001,大安里,新北市土城區大安里中央路3段61巷1號,1.0,150.0,頂埔派出所,,121.43926,24.96944
新城,DF04000002,大安里,新北市土城區大安里南天母路67號,1.0,1245.0,頂埔派出所,,121.44617,24.957319
維也納,DF04000003,大安里,新北市土城區大安里南天母路150號,1.0,361.0,頂埔派出所,,121.44767,24.952512
永寧私人住宅大樓,DF04000004,大安里,新北市土城區大安里中央路3段91號,1.0,181.0,頂埔派出所,,121.43763,24.967644
向陽山莊,DF04000005,大安里,新北市土城區大安里南天母路91巷15號,1.0,838.0,頂埔派出所,,121.44715,24.956957
私人住宅大樓,DF04000006,大安里,新北市土城區大安里中央路3段87號,1.0,370.0,頂埔派出所,,121.43784,24.967806
私人住宅大樓,DF04000007,大安里,新北市土城區大安里南天母路18號,1.0,201.0,頂埔派出所,,121.44595,24.956314
私人住宅大樓,DF04000008,大安里,新北市土城區大安里南天母路6號,2.0,2303.0,頂埔派出所,,121.44559,24.956788
公寓,DF04000009,大安里,新北市土城區大安里承天路83號9,1.0,270.0,頂埔派出所,,121.44116,24.962583
私人住宅大樓,DF04000010,大安里,新北市土城區大安里承天路37號1,1.0,822.0,頂埔派出所,,121.43785,24.964815
公寓,DF04000011,大安里,新北市土城區大安里承天路43巷10號,1.0,208.0,頂埔派出所,,121.43946,24.964481
公寓,DF04000012,大安里,新北市土城區大安里南天母路111巷6號17,1.0,267.0,頂埔派出所,,121.44837,24.954915
私人住宅大樓,DF04000013,大安里,新北市土城區大安里南天母路111巷15號,1.0,618.0,頂埔派出所,,121.44835,24.955899
私人住宅大樓,DF04000014,大安里,新北市土城區大安里南天母路111巷2號,1.0,440.0,頂埔派出所,,121.44808,24.954799
公寓,DF04000015,大安里,新北市土城區大安里承天路31號,1.0,53.0,頂埔派出所,,121.436,24.966185
公寓,DF04000016,大安里,新北市土城區大安里中央路3段59號,1.0,67.0,頂埔派出所,,121.43891,24.969454
私人住宅大樓,DF04000017,沛陂里,新北市土城區沛陂里三民路23巷8弄10號,1.0,58.0,頂埔派出所,,121.41963,24.963735
公寓,DF04000018,永寧里,新北市土城區永寧里中央路3段184巷9號,1.0,311.0,頂埔派出所,,121.4293,24.965495
皇輝鴻,DF04000019,永寧里,新北市土城區永寧里永安街76號,2.0,624.0,頂埔派出所,,121.4321589,24.96416839
藍天綠第,DF04000020,永寧里,新北市土城區永寧里中央路3段140號,2.0,343.0,頂埔派出所,,121.43307,24.96565
得意人生,DF04000021,永寧里,新北市土城區永寧里中央路3段187號1,2.0,2542.0,頂埔派出所,,121.43102,24.964855
捷運麗景,DF04000022,永寧里,新北市土城區永寧里中央路3段283號,2.0,552.0,頂埔派出所,,121.42659,24.963321
私人住宅大樓,DF04000023,沛陂里,新北市土城區沛陂里福安街31號,1.0,233.0,頂埔派出所,,121.41924,24.964706
私人住宅大樓,DF04000024,沛陂里,新北市土城區沛陂里金安街22號,1.0,411.0,頂埔派出所,,121.42106,24.964946
私人住宅大樓,DF04000025,沛陂里,新北市土城區沛陂里福安街42巷2號,1.0,672.0,頂埔派出所,,121.41904,24.964969
私人住宅大樓,DF04000026,沛陂里,新北市土城區沛陂里福安街2號,1.0,100.0,頂埔派出所,,121.42035,24.96527
公寓,DF04000027,沛陂里,新北市土城區沛陂里福安街54號,1.0,165.0,頂埔派出所,,121.41879,24.964657
聯成電機,DF04000028,沛陂里,新北市土城區沛陂里中興路20號,1.0,153.0,頂埔派出所,,121.42563,24.966365
春源鋼鐵,DF04000029,沛陂里,新北市土城區沛陂里自由街3號,1.0,74.0,頂埔派出所,,121.42401,24.965901
耀華電子,DF04000030,沛陂里,新北市土城區沛陂里中山路62號,1.0,759.0,頂埔派出所,,121.41847,24.962176
永吉木藝,DF04000031,沛陂里,新北市土城區沛陂里自強街20號,1.0,59.0,頂埔派出所,,121.43211,24.971321
私人住宅大樓,DF04000032,頂福里,新北市土城區頂福里中州路27巷77號,1.0,620.0,頂埔派出所,,121.41278,24.956482
公寓,DF04000033,頂埔里,新北市土城區頂埔里頂埔街55巷2號,1.0,134.0,頂埔派出所,,121.41716,24.959359
私人住宅大樓,DF04000034,頂埔里,新北市土城區頂埔里頂埔街28號,1.0,455.0,頂埔派出所,,121.41733,24.95885
私人住宅大樓,DF04000035,頂埔里,新北市土城區頂埔里中央路4段26號,3.0,676.0,頂埔派出所,,121.42087,24.960996
私人住宅大樓,DF04000036,大安里,新北市土城區大安里中央路3段76巷2號,1.0,382.0,頂埔派出所,,121.43593,24.968121
私人住宅大樓,DF04000037,大安里,新北市土城區大安里中央路3段32號,1.0,169.0,頂埔派出所,,121.43849,24.969139
公寓,DF04000038,大安里,新北市土城區大安里中央路3段6號,1.0,98.0,頂埔派出所,,121.43881,24.969691
公寓,DF04000039,大安里,新北市土城區大安里中央路3段40巷11號,1.0,40.0,頂埔派出所,,121.43419,24.967453
私人住宅大樓,DF04000040,大安里,新北市土城區大安里中央路3段84號,1.0,400.0,頂埔派出所,,121.43618,24.967102
公寓,DF04000041,大安里,新北市土城區大安里承天路6號,1.0,219.0,頂埔派出所,,121.43626,24.964749
國瑞汽車,DF04000042,大安里,新北市土城區大安里中央路3段4號,1.0,877.0,頂埔派出所,,121.43906,24.970165
晴光工業,DF04000043,大安里,新北市土城區大安里中央路3段40巷3號,1.0,334.0,頂埔派出所,,121.43938,24.969367
正春企業,DF04000044,大安里,新北市土城區大安里中央路3段92號,1.0,167.0,頂埔派出所,,121.43595,24.966891
天利興絲織廠,DF04000045,大安里,新北市土城區大安里承天路62號,1.0,164.0,頂埔派出所,,121.43624,24.964253
得意人生公寓,DF04000046,祖田里,新北市土城區祖田里中央路4段289號,1.0,270.0,頂埔派出所,,121.41155,24.952375
得意人生公寓,DF04000047,祖田里,新北市土城區祖田里中央路4段295號,1.0,2122.0,頂埔派出所,,121.41137,24.952141
三瓏石材,DF04000048,沛陂里,新北市土城區沛陂里復興街21號,1.0,44.0,頂埔派出所,,121.42797,24.969118
工業區污水處理廠,DF04000049,沛陂里,新北市土城區沛陂里中山路54號,1.0,43.0,頂埔派出所,,121.42885,24.966664
鴻海精密工業,DF04000050,沛陂里,新北市土城區沛陂里自由街2號,1.0,2863.0,頂埔派出所,,121.42099,24.966138
卡勒金屬公司,DF04000051,沛陂里,新北市土城區沛陂里自強街14號,1.0,134.0,頂埔派出所,,121.42993,24.970468
田興金屬工業,DF04000052,沛陂里,新北市土城區沛陂里中山路53號,1.0,42.0,頂埔派出所,,121.42247,24.963561
田興金屬工業,DF04000053,沛陂里,新北市土城區沛陂里中山路53號,1.0,825.0,頂埔派出所,,121.42247,24.963561
公寓,DF04000054,頂埔里,新北市土城區頂埔里中央路4段125巷15號,1.0,92.0,頂埔派出所,,121.41701,24.956941
私人住宅大樓,DF04000055,頂福里,新北市土城區頂福里中央路4段181號,1.0,252.0,頂埔派出所,,121.41507,24.956631
頂埔國小,DF04000056,頂埔里,新北市土城區頂埔里中央路4段205號,1.0,509.0,頂埔派出所,,121.41667,24.957805
私人住宅大樓,DF04000057,頂福里,新北市土城區頂福里中央路4段386巷2號,1.0,398.0,頂埔派出所,,121.41262,24.954632
翡翠皇宮,DF04000058,頂福里,新北市土城區頂福里中央路4段410巷8號,1.0,2428.0,頂埔派出所,,121.41206,24.954019
公寓,DF04000059,沛陂里,新北市土城區沛陂里三民路61巷1號,1.0,20.0,頂埔派出所,,121.41953,24.964302
新電工業,DF04000060,沛陂里,新北市土城區沛陂里中山路4巷1號,1.0,42.0,頂埔派出所,,121.41288,24.959989
私人住宅大樓,DF04000061,沛陂里,新北市土城區沛陂里民族街50號,1.0,82.0,頂埔派出所,,121.4185,24.963815
維揚科技工業大樓,DF04000062,沛陂里,新北市土城區沛陂里大同街13號,1.0,250.0,頂埔派出所,,121.41786,24.960416
康寶實業,DF04000063,沛陂里,新北市土城區沛陂里民權街3-1號,1.0,63.0,頂埔派出所,,121.41688,24.961032
公寓,DF04000064,沛陂里,新北市土城區沛陂里中山路47號,1.0,31.0,頂埔派出所,,121.42055,24.962911
公寓,DF04000065,沛陂里,新北市土城區沛陂里三民路49巷2號,1.0,57.0,頂埔派出所,,121.41959,24.964055
公寓,DF04000066,沛陂里,新北市土城區沛陂里民權街10號,1.0,607.0,頂埔派出所,,121.41543,24.963739
私人住宅大樓,DF04000067,沛陂里,新北市土城區沛陂里福安街55巷19號,1.0,82.0,頂埔派出所,,121.41909,24.963552
慶霖電子,DF04000068,沛陂里,新北市土城區沛陂里民生路3號,1.0,83.0,頂埔派出所,,121.41488,24.959695
私人住宅大樓,DF04000070,沛陂里,新北市土城區沛陂里民族街22巷2號,1.0,1167.0,頂埔派出所,,121.41912,24.963219
華升電子,DF04000071,沛陂里,新北市土城區沛陂里中山路3號,1.0,854.0,頂埔派出所,,121.41274,24.961212
公寓,DF04000072,沛陂里,新北市土城區沛陂里三民路23巷2號,1.0,22.0,頂埔派出所,,121.42006,24.96354
公寓,DF04000073,沛陂里,新北市土城區沛陂里三民路23巷4號,1.0,125.0,頂埔派出所,,121.41957,24.963806
土城國中,DF04000074,永寧里,新北市土城區永寧里永寧路18號,1.0,182.0,頂埔派出所,,121.43017,24.962415
私人住宅大樓,DF04000075,大安里,新北市土城區大安里永安街117號,1.0,159.0,頂埔派出所,,121.4294,24.964207
私人住宅大樓,DF04000076,頂埔里,新北市土城區頂埔里頂埔街33號,1.0,69.0,頂埔派出所,,121.41692,24.958817
快樂城,DF04000077,大安里,新北市土城區大安里中央路3段281巷11弄1號,2.0,1432.0,頂埔派出所,,121.43462,24.966415
一品夫人,DF04000078,永寧里,新北市土城區永寧里永安街78號,1.0,1164.0,頂埔派出所,,121.43203,24.963894
甲上居建設,DF04000079,祖田里,新北市土城區祖田里中央路4段321巷26號,1.0,1121.0,頂埔派出所,,121.41133,24.951246
中國災胞救助會,DF04000080,頂埔里,新北市土城區頂埔里中央路4段127號,3.0,413.0,頂埔派出所,,121.41794,24.958988
雅筑國際,DF04000081,大安里,新北市土城區大安里中央路4段74號,3.0,1372.0,頂埔派出所,,121.43638,24.967309
私人住宅大樓,DF04000082,永寧里,新北市土城區永寧里中央路3段239巷2號,2.0,2576.0,頂埔派出所,,121.42838,24.96369
私人住宅大樓,DF04000083,永寧里,新北市土城區永寧里中央路4段36號,1.0,117.0,頂埔派出所,,121.42834,24.964743
燿華電子,DF04000084,沛陂里,新北市土城區沛陂里中山路4巷3號,1.0,4253.0,頂埔派出所,,121.41348,24.959577
私人住宅大樓,DF04000085,頂新里,新北市土城區頂新里中央路4段52巷60號,1.0,88.0,頂埔派出所,,121.4181,24.960019
私人住宅大樓,DF04000086,頂埔里,新北市土城區頂埔里中山路18號,2.0,1959.0,頂埔派出所,,121.42109,24.961145
私人住宅大樓,DF04000087,大安里,新北市土城區大安里南天母路26號,2.0,2034.0,頂埔派出所,,121.44616,24.95557
私人住宅大樓,DF04000088,永寧里,新北市土城區永寧里中央路3段219號,1.0,165.0,頂埔派出所,,121.42954,24.964429
私人住宅大樓,DF04000089,頂埔里,新北市土城區頂埔里中央路4段165巷17號,1.0,319.0,頂埔派出所,,121.41722,24.956914
私人住宅大樓,DF04000090,頂新里,新北市土城區頂新里中央路4段285號,2.0,564.0,頂埔派出所,,121.41176,24.952668
至善天下,DF04000091,頂埔里,新北市土城區頂埔里中央路4段194巷2號,1.0,816.0,頂埔派出所,,121.41616,24.957992
私人住宅大樓,DF04000092,頂新里,新北市土城區頂新里中央路4段30號,1.0,183.0,頂埔派出所,,121.411,24.952116
私人住宅大樓,DF04000093,頂埔里,新北市土城區頂埔里中央路4段62號,3.0,2761.0,頂埔派出所,,121.4196,24.960127
土城國中,DF04000094,永寧里,新北市土城區永寧里永寧路18號,1.0,937.0,頂埔派出所,,121.43017,24.962415
公寓,DF04000095,大安里,新北市土城區大安里中華路2段225號,1.0,1284.0,頂埔派出所,,121.43784,24.972898
私人住宅大樓,DF04000096,頂福里,新北市土城區頂福里中央路4段185巷32弄1號,2.0,951.0,頂埔派出所,,121.41588,24.955711
公寓,DF04000097,沛陂里,新北市土城區沛陂里中山路83號,1.0,165.0,頂埔派出所,,121.43068,24.969109
公寓,DF04000098,沛陂里,新北市土城區沛陂里永寧路20-1號,1.0,136.0,頂埔派出所,,121.42095,24.964729
公寓,DF04000099,頂埔里,新北市土城區頂埔里大暖路71號,1.0,1442.0,頂埔派出所,,121.42329,24.956751
公寓,DF04000100,頂新里,新北市土城區頂新里中央路4段283號1,1.0,269.0,頂埔派出所,,121.41248,24.953382
公寓,DF04000101,沛陂里,新北市土城區沛陂里中山路58號,1.0,94.0,頂埔派出所,,121.43091,24.968675
私人住宅大樓,DF04000102,頂埔里,新北市土城區頂埔里大暖路28號,1.0,166.0,頂埔派出所,,121.42342,24.959885
全智工業大樓,DF04000103,沛陂里,新北市土城區沛陂里大同街18號,1.0,80.0,頂埔派出所,,121.4158,24.959565
公寓,DF04000104,沛陂里,新北市土城區沛陂里民生街2號,1.0,65.0,頂埔派出所,,121.41534,24.959559
公寓,DF04000105,沛陂里,新北市土城區沛陂里中央路4段205號,1.0,195.0,頂埔派出所,,121.42093,24.964909
私人住宅大樓,DF04000106,頂埔里,新北市土城區頂埔里中央路4段46巷1號,1.0,947.0,頂埔派出所,,121.42018,24.961183
世紀經典,DF04000107,頂新里,新北市土城區頂新里中央路4段418號,1.0,521.0,頂埔派出所,,121.41108,24.952218
公寓,DF04000108,永寧里,新北市土城區永寧里中央路3段164號1,1.0,11.0,頂埔派出所,,121.43151,24.965526
公寓,DF04000109,沛陂里,新北市土城區沛陂里中山路54號,1.0,495.0,頂埔派出所,,121.42885,24.966664
私人住宅大樓,DF04000110,大安里,新北市土城區大安里中華路2段210號,1.0,1926.0,頂埔派出所,,121.43725,24.968819
雅博私人住宅大樓,DF04000111,沛陂里,新北市土城區沛陂里民生街9號,3.0,1646.0,頂埔派出所,,121.41413,24.960711
私人住宅大樓,DF04000112,大安里,新北市土城區大安里中央路3段76巷49弄6號,1.0,587.0,頂埔派出所,,121.43509,24.969559
私人住宅大樓,DF04000113,大安里,新北市土城區大安里中央路3段126巷11號,1.0,135.0,頂埔派出所,,121.43419,24.967453
公寓,DF04000114,沛陂里,新北市土城區沛陂里中山路53號,1.0,1320.0,頂埔派出所,,121.42247,24.963561
私人住宅大樓,DF04000115,沛陂里,新北市土城區沛陂里福安街72號,2.0,2763.0,頂埔派出所,,121.41827,24.964505
公寓,DF04000116,大安里,新北市土城區大安里中央路3段83號,1.0,876.0,頂埔派出所,,121.43837,24.968199
私人住宅大樓,DF04000117,頂福里,新北市土城區頂福里中州路62號,2.0,531.0,頂埔派出所,,121.41228,24.958061
私人住宅大樓,DF04000118,永寧里,新北市土城區永寧里中央路3段171號,3.0,1017.0,頂埔派出所,,121.43168,24.9652
公寓,DF04000119,沛陂里,新北市土城區沛陂里自強街16號,1.0,813.0,頂埔派出所,,121.43164,24.970939
私人住宅大樓,DF04000120,永寧里,新北市土城區永寧里永寧路20號,1.0,986.0,頂埔派出所,,121.42982,24.961673
私人住宅大樓,DF04000121,頂埔里,新北市土城區頂埔里中央路4段49號,1.0,4709.0,頂埔派出所,,121.4219,24.961098
太陽城,DF04000122,頂新里,新北市土城區頂新里中央路4段279巷1號,1.0,11581.0,頂埔派出所,,121.41301,24.953647
私人住宅大樓,DF04000123,頂埔里,新北市土城區頂埔里中央路4段51號,1.0,7114.0,頂埔派出所,,121.42139,24.959978
私人住宅大樓,DF04000124,頂福里,新北市土城區頂福里溪頭路29號,1.0,398.0,頂埔派出所,,121.41235,24.955209
私人住宅大樓,DF04000125,頂埔里,新北市土城區頂埔里中央路4段76號5,2.0,536.0,頂埔派出所,,121.41896,24.959699
中央領袖天下,DF04000126,沛陂里,新北市土城區沛陂里中央路4段2號,2.0,2491.0,頂埔派出所,,121.41268,24.959856
鴻海精密工業,DF04000127,頂埔里,新北市土城區頂埔里中央路4段53號1,1.0,1198.0,頂埔派出所,,121.41903,24.957983
公寓,DF04000128,大安里,新北市土城區大安里承天路16號,1.0,693.0,頂埔派出所,,121.43827,24.96373
私人住宅大樓,DF04000129,沛陂里,新北市土城區沛陂里自由街21號,1.0,1528.0,頂埔派出所,,121.42254,24.96658
中央華府,DF04000130,頂埔里,新北市土城區頂埔里中央路4段46號,3.0,381.0,頂埔派出所,,121.42053,24.960811
私人住宅大樓,DF04000131,沛陂里,新北市土城區沛陂里福安街120號,1.0,279.0,頂埔派出所,,121.41615,24.963486
私人住宅大樓,DF04000132,大安里,新北市土城區大安里忠承路32號,3.0,993.0,頂埔派出所,,121.43848,24.965325
頂埔國小,DF04000133,頂福里,新北市土城區頂福里中央路4段205號,1.0,723.0,頂埔派出所,,121.41433,24.956201
私人住宅大樓,DF04000134,永寧里,新北市土城區永寧里中央路3段210-1號,1.0,2165.0,頂埔派出所,,121.42974,24.96492
私人住宅大樓,DF04000135,沛陂里,新北市土城區沛陂里大安路157號,1.0,3303.0,頂埔派出所,,121.4333,24.970356
寶磊,DF04000136,大安里,新北市土城區大安里承天路35號,3.0,869.0,頂埔派出所,,121.43749,24.96484
單井工業股份有限公司,DF04000137,沛陂里,新北市土城區沛陂里中山路77號,1.0,831.0,頂埔派出所,,121.4299,24.968125
中山CENTER科技大樓,DF04000138,沛陂里,新北市土城區沛陂里中山路16號,1.0,997.0,頂埔派出所,,121.41832,24.962137
公寓,DF04000139,沛陂里,新北市土城區中山路23號,2.0,908.0,頂埔派出所,,121.41801,24.962835
私人住宅大樓,DF04000140,沛陂里,新北市土城區沛陂里大安157號,1.0,635.0,頂埔派出所,,121.4333,24.970356
潤旺建設股份有限公司,DF04000141,頂埔里,新北市土城區頂埔里中央4段165巷17-1號,1.0,2395.0,頂埔派出所,,121.41728,24.958213
大無畏國際開發股份有限公司,DF04000142,頂埔里,新北市土城區頂埔里中央4段165巷17-1號,1.0,753.0,頂埔派出所,,121.41728,24.958213
永頂建設股份有限公司,DF04000143,頂新里,新北市土城區中州路1之8號,1.0,296.0,頂埔派出所,,121.41438,24.957062
公寓,DF04000144,沛陂里,新北市土城區沛陂里民權街11號,1.0,2122.0,頂埔派出所,,121.41501,24.963539
私人住宅大樓,DF04000145,沛陂里,新北市土城區沛陂里自由街15號,1.0,2917.0,頂埔派出所,,121.42345,24.966466
私人住宅大樓,DF04000146,沛陂里,新北市土城區沛陂里中央4段165巷15號,1.0,502.0,頂埔派出所,,121.41905,24.963947
京美,DF04000147,頂福里,新北市土城區中州路30巷27號,1.0,1359.0,頂埔派出所,,121.41268,24.959349
私人住宅大樓,DF04000148,沛陂里,新北市土城區沛陂里中興路19號,1.0,2985.0,頂埔派出所,,121.42536,24.966777
私人住宅大樓,DF04000149,大安里,新北市土城區大安里慶祥街19號,1.0,211.0,頂埔派出所,,121.43673,24.974131
景上,DF04000150,沛陂里,新北市土城區沛陂里金安街11-1號,1.0,431.0,頂埔派出所,,121.4209,24.964257
公寓,DF04000151,沛陂里,新北市土城區中山路2號,1.0,838.0,頂埔派出所,,121.41198,24.960096
私人住宅大樓,DF04000152,頂埔里,新北市土城區頂埔里中央路4段50號,1.0,538.0,頂埔派出所,,121.42041,24.96065
私人住宅大樓,DF04000153,沛陂里,新北市土城區沛陂里中山路99號,1.0,510.0,頂埔派出所,,121.43296,24.971091
大傳,DF04000154,頂埔里,新北市土城區頂埔里中央路4段125巷28號,1.0,220.0,頂埔派出所,,121.41732,24.957203
