類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WOA01073,三愛里,臺北市中正區臨沂街75巷6號,"25.034645,121.528668",B01,33.0,中正第一分局,
一般住宅,WOA00801,三愛里,臺北市中正區臨沂街59巷35號,"25.036266,121.531236",B01,27.0,中正第一分局,
一般住宅,WOA00839,三愛里,臺北市中正區臨沂街75巷15號,"25.034745,121.528942",B01,516.0,中正第一分局,
一般住宅,WOA00841,三愛里,臺北市中正區臨沂街75巷29號,"25.034738,121.529405",B01,241.0,中正第一分局,
一般住宅,WOA00842,三愛里,臺北市中正區臨沂街75巷4-1號,"25.034645,121.528571",B01,335.0,中正第一分局,
一般住宅,WOA01330,三愛里,臺北市中正區臨沂街71巷17-5號,"25.035169,121.529048",B01,115.0,中正第一分局,
一般住宅,WOA01348,三愛里,臺北市中正區信義路二段135號,"25.034172,121.528079",B01,636.0,中正第一分局,
一般住宅,WOA01497,三愛里,臺北市中正區信義路二段163號,"25.034065,121.528863",B01B02,404.0,中正第一分局,
一般住宅,WOA01523,三愛里,臺北市中正區信義路二段177號,"25.034013,121.529267",B01B02,255.0,中正第一分局,
一般住宅,WOA01357,三愛里,臺北市中正區臨沂街75巷35號,"25.034742,121.529878",B01,293.0,中正第一分局,
一般住宅,WOA00739,三愛里,臺北市中正區臨沂街67之2號,"25.036024,121.528395",B01,227.0,中正第一分局,
一般住宅,WOA00816,三愛里,臺北市中正區臨沂街65巷18號,"25.035534,121.529702",B01,373.0,中正第一分局,
一般住宅,WOA00827,三愛里,臺北市中正區臨沂街71巷10號,"25.03498,121.529258",B01,208.0,中正第一分局,
一般住宅,WOA01285,三愛里,臺北市中正區臨沂街69巷19號,"25.035581,121.529004",B01,103.0,中正第一分局,
一般住宅,WOA01294,三愛里,臺北市中正區臨沂街71巷19弄3號,"25.035405,121.529466",B01,118.0,中正第一分局,
一般住宅,WOA01311,三愛里,臺北市中正區臨沂街71巷12號,"25.035021,121.529484",B01,256.0,中正第一分局,
一般住宅,WOA01375,三愛里,臺北市中正區臨沂街69巷11號,"25.035731,121.528729",B01,281.0,中正第一分局,
一般住宅,WOA01512,三愛里,臺北市中正區臨沂街65巷1號,"25.036279,121.528918",B01,500.0,中正第一分局,
一般住宅,WOA00819,三愛里,臺北市中正區臨沂街65巷5之1號,"25.036092,121.529169",B01,45.0,中正第一分局,
一般住宅,WOA01515,三愛里,臺北市中正區臨沂街61巷2號,"25.03687,121.529038",B01,342.0,中正第一分局,
一般住宅,WOA00804,三愛里,臺北市中正區臨沂街61巷15號,"25.036415,121.530341",B01,54.0,中正第一分局,
一般住宅,WOA00805,三愛里,臺北市中正區臨沂街61巷18號,"25.036458,121.52995",B01,123.0,中正第一分局,
一般住宅,WOA00808,三愛里,臺北市中正區臨沂街63巷11-1號,"25.03629,121.529664",B01,248.0,中正第一分局,
一般住宅,WOA01513,三愛里,臺北市中正區臨沂街59號,"25.037452,121.529214",B01B02B03,351.0,中正第一分局,
一般住宅,WOA01289,三愛里,臺北市中正區臨沂街59巷10號,"25.037133,121.529675",B01,190.0,中正第一分局,
一般住宅,WOA01514,三愛里,臺北市中正區臨沂街59巷23號,"25.036894,121.530351",B01B02,395.0,中正第一分局,
一般住宅,WOA01326,三愛里,臺北市中正區臨沂街63巷5號,"25.036691,121.529218",B01,541.0,中正第一分局,
一般住宅,WOA01381,三愛里,臺北市中正區臨沂街61巷13號,"25.036446,121.530277",B01,95.0,中正第一分局,
一般住宅,WOA00063,三愛里,臺北市中正區仁愛路二段68號,"25.038022,121.529498",B01,121.0,中正第一分局,
一般住宅,WOA00066,三愛里,臺北市中正區仁愛路二段70號,"25.038024,121.529583",B01,568.0,中正第一分局,
一般住宅,WOA01538,三愛里,臺北市中正區仁愛路二段74號,"25.038024,121.529583",B03,726.0,中正第一分局,
一般住宅,WOA00067,三愛里,臺北市中正區仁愛路二段76號,"25.038022,121.530259",B01,136.0,中正第一分局,
一般住宅,WOA01517,三愛里,臺北市中正區仁愛路二段84號,"25.037973,121.53071",B01B02,205.0,中正第一分局,
一般住宅,WOA00070,三愛里,臺北市中正區仁愛路二段94號,"25.03798,121.531381",B01,680.0,中正第一分局,
一般住宅,WOA00071,三愛里,臺北市中正區仁愛路二段98號,"25.037994,121.531863",B01,541.0,中正第一分局,
一般住宅,WOA00531,三愛里,臺北市中正區連雲街6巷12號,"25.037548,121.53144",B01,133.0,中正第一分局,
一般住宅,WOA00787,三愛里,臺北市中正區臨沂街57巷26號,"25.037475,121.530614",B01,187.0,中正第一分局,
一般住宅,WOA01340,三愛里,臺北市中正區連雲街26巷21弄6號,"25.037316,121.530826",B01,93.0,中正第一分局,
一般住宅,WOA01365,三愛里,臺北市中正區臨沂街57巷15號,"25.037752,121.530095",B01,304.0,中正第一分局,
一般住宅,WOA00401,三愛里,臺北市中正區信義路二段213號,"25.033844,121.530537",B01,1405.0,中正第一分局,
一般住宅,WOA00403,三愛里,臺北市中正區信義路二段247號,"25.033828,121.531255",B01,152.0,中正第一分局,
一般住宅,WOA00404,三愛里,臺北市中正區信義路二段251號,"25.033826,121.531347",B01,192.0,中正第一分局,
一般住宅,WOA01520,三愛里,臺北市中正區信義路二段261號,"25.033822,121.531642",B01B02,661.0,中正第一分局,
一般住宅,WOA00405,三愛里,臺北市中正區信義路二段271號,"25.033811,121.531988",B01,388.0,中正第一分局,
一般住宅,WOA00571,三愛里,臺北市中正區新生南路一段148號,"25.035274,121.532466",B01,988.0,中正第一分局,
一般住宅,WOA01518,三愛里,臺北市中正區新生南路一段160巷10號,"25.034562,121.531499",B01B02B03,469.0,中正第一分局,
