編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
63.0,上德里,臺中市西屯區上德里弘孝路23號,1.0,30.0,第六分局,"120.644093 ","24.166744 "
64.0,上德里,臺中市西屯區上德里弘孝路25號,1.0,30.0,第六分局,"120.644137 ","24.166779 "
65.0,上德里,臺中市西屯區上德里弘孝路27號,1.0,30.0,第六分局,"120.644170 ","24.166827 "
66.0,上德里,臺中市西屯區上德里弘孝路29號,1.0,30.0,第六分局,"120.644208 ","24.166861 "
67.0,至善里,臺中市西屯區至善里逢甲路301巷22弄31號,1.0,40.0,第六分局,"120.639125 ","24.173483 "
68.0,至善里,臺中市西屯區至善里黎明路三段32號,1.0,40.0,第六分局,"120.637159 ","24.171987 "
69.0,至善里,臺中市西屯區至善里黎明路三段38號,1.0,40.0,第六分局,"120.637221 ","24.172060 "
70.0,至善里,臺中市西屯區至善里黎明路三段40號,1.0,40.0,第六分局,"120.637247 ","24.172100 "
71.0,至善里,臺中市西屯區至善里黎明路三段42號,1.0,40.0,第六分局,"120.637260 ","24.172138 "
72.0,西平里,臺中市西屯區西平里逢甲路153號,1.0,160.0,第六分局,"120.642953 ","24.178011 "
73.0,西平里,臺中市西屯區西平里逢甲路41巷12號,1.0,26.0,第六分局,"120.644670 ","24.178093 "
74.0,西平里,臺中市西屯區西平里逢甲路41巷16號,1.0,32.0,第六分局,"120.644670 ","24.178093 "
75.0,西平里,臺中市西屯區西平里逢甲路41巷18號,1.0,26.0,第六分局,"120.644682 ","24.177989 "
76.0,西平里,臺中市西屯區西平里逢甲路41巷20號,1.0,26.0,第六分局,"120.644655 ","24.177824 "
77.0,西平里,臺中市西屯區西平里逢甲路89號,1.0,26.0,第六分局,"120.644031 ","24.178305 "
78.0,西平里,臺中市西屯區西平里逢甲路102號,1.0,26.0,第六分局,"120.643724 ","24.178743 "
79.0,西平里,臺中市西屯區西平里逢甲路162號,1.0,266.0,第六分局,"120.642522 ","24.178100 "
80.0,西平里,臺中市西屯區西平里西安街130巷10號,1.0,333.0,第六分局,"120.643664 ","24.180993 "
81.0,西平里,臺中市西屯區西平里逢甲路19巷9號,1.0,200.0,第六分局,"120.645833 ","24.178325 "
82.0,西平里,臺中市西屯區西平里西屯路二段296-7號,1.0,26.0,第六分局,"120.642041 ","24.178204 "
83.0,西安里,臺中市西屯區西安里西屯路二段296-20號,1.0,262.0,第六分局,"120.641797 ","24.178560 "
84.0,西安里,臺中市西屯區西安里光明路162號,1.0,642.0,第六分局,"120.639615 ","24.181495 "
85.0,西安里,臺中市西屯區西安里西安街83號,1.0,30.0,第六分局,"120.642190 ","24.181598 "
86.0,西安里,臺中市西屯區西安里西安街87號,1.0,30.0,第六分局,"120.642275 ","24.181622 "
87.0,西墩里,臺中市西屯區西墩里光明路57-25號,1.0,130.0,第六分局,"120.638284 ","24.177562 "
88.0,西墩里,臺中市西屯區西墩里黎明路三段240號,1.0,30.0,第六分局,"120.637664 ","24.179548 "
89.0,西墩里,臺中市西屯區西墩里逢明街168巷10號,1.0,37.0,第六分局,"120.638126 ","24.177631 "
90.0,西墩里,臺中市西屯區西墩里逢明街170號,1.0,26.0,第六分局,"120.637808 ","24.177697 "
91.0,西墩里,臺中市西屯區西墩里黎明路三段140號,1.0,40.0,第六分局,"120.637611 ","24.177159 "
92.0,西墩里,臺中市西屯區西墩里黎明路三段192巷1號,1.0,40.0,第六分局,"120.637747 ","24.178370 "
93.0,西墩里,臺中市西屯區西墩里黎明路三段192巷3號,1.0,24.0,第六分局,"120.637790 ","24.178391 "
94.0,西墩里,臺中市西屯區西墩里黎明路三段192巷9弄11號,1.0,33.0,第六分局,"120.637770 ","24.178598 "
95.0,西墩里,臺中市西屯區西墩里黎明路三段192巷9弄3號,1.0,33.0,第六分局,"120.637790 ","24.178391 "
96.0,西墩里,臺中市西屯區西墩里僑光路100號,1.0,500.0,第六分局,"120.643190 ","24.189102 "
97.0,西墩里,臺中市西屯區西墩里逢明街151巷36號,1.0,40.0,第六分局,"120.637791 ","24.176943 "
98.0,西墩里,臺中市西屯區西墩里黎明路三段116號,1.0,30.0,第六分局,"120.637618 ","24.174904 "
99.0,逢甲里,臺中市西屯區逢甲里寶慶街30巷9號,2.0,2000.0,第六分局,"120.647924 ","24.171907 "
100.0,逢甲里,臺中市西屯區逢甲里寶慶街50巷45號,2.0,533.0,第六分局,"120.647454 ","24.172170 "
101.0,逢甲里,臺中市西屯區逢甲里崇義街6-5號,1.0,200.0,第六分局,"120.646666 ","24.173954 "
102.0,逢甲里,臺中市西屯區逢甲里文華路3-3號,1.0,122.0,第六分局,"120.644820 ","24.175398 "
103.0,逢甲里,臺中市西屯區逢甲里西屯路二段268號,1.0,3610.0,第六分局,"120.644690 ","24.173739 "
104.0,逢甲里,臺中市西屯區逢甲里西屯路二段276號,1.0,120.0,第六分局,"120.644159 ","24.175899 "
105.0,逢甲里,臺中市西屯區逢甲里西屯路二段278號,1.0,120.0,第六分局,"120.644105 ","24.175933 "
106.0,逢甲里,臺中市西屯區逢甲里西屯路二段280號,1.0,120.0,第六分局,"120.644071 ","24.175989 "
107.0,逢甲里,臺中市西屯區逢甲里文華路永新巷南二弄19號,1.0,40.0,第六分局,"120.644859 ","24.176418 "
108.0,逢甲里,臺中市西屯區逢甲里文華路永新巷南二弄38號,1.0,77.0,第六分局,"120.644533 ","24.176240 "
109.0,逢甲里,臺中市西屯區逢甲里文華路永新巷南二弄46號,1.0,26.0,第六分局,"120.645065 ","24.176369 "
110.0,逢甲里,臺中市西屯區逢甲里文華路永新巷南二弄58號,1.0,82.0,第六分局,"120.645065 ","24.176369 "
111.0,港尾里,臺中市西屯區港尾里中清路160號,1.0,1333.0,第六分局,"120.658666 ","24.195340 "
112.0,港尾里,臺中市西屯區港尾里中清路二段1250巷16號,1.0,30.0,第六分局,"120.659807 ","24.193640 "
113.0,港尾里,臺中市西屯區港尾里中清路二段1250巷19號,1.0,106.0,第六分局,"120.659709 ","24.194081 "
114.0,港尾里,臺中市西屯區港尾里中康街138號,1.0,100.0,第六分局,"120.660195 ","24.197414 "
115.0,港尾里,臺中市西屯區港尾里中康街160號,1.0,100.0,第六分局,"120.660572 ","24.197678 "
116.0,港尾里,臺中市西屯區港尾里中康街250號,1.0,61.0,第六分局,"120.661607 ","24.199411 "
117.0,港尾里,臺中市西屯區港尾里中康街258號,1.0,30.0,第六分局,"120.661537 ","24.199591 "
118.0,上石里,臺中市西屯區上石里西屯路二段287號,1.0,50.0,第六分局,"120.643213 ","24.176494 "
119.0,逢福里,臺中市西屯區逢福里福星路561號,1.0,133.0,第六分局,"120.645568 ","24.176317 "
120.0,逢甲里,臺中市西屯區逢甲里永新巷41號,1.0,80.0,第六分局,"120.644819 ","24.177239 "
121.0,西安里,臺中市西屯區西安里西安街78號,1.0,50.0,第六分局,"120.642314 ","24.181390 "
122.0,何安里,臺中市西屯區何安里四川路138號,1.0,477.0,第六分局,"120.654348 ","24.162033 "
123.0,上安里,臺中市西屯區上安里上安路39巷16號,1.0,533.0,第六分局,"120.640643 ","24.169705 "
124.0,上安里,臺中市西屯區上安里上安路41號,1.0,2633.0,第六分局,"120.641247 ","24.170041 "
125.0,上安里,臺中市西屯區上安里上明二街39號,1.0,4018.0,第六分局,"120.641816 ","24.171116 "
126.0,協和里,臺中市西屯區協和里工業區36路20號,1.0,61.0,第六分局,"120.590543 ","24.176890 "
127.0,福安里,臺中市西屯區福安里福科路243號,1.0,1626.0,第六分局,"120.626033 ","24.181412 "
128.0,西安里,臺中市西屯區西安里福星北一街83號,1.0,198.0,第六分局,"120.642889 ","24.182893 "
129.0,何南里,臺中市西屯區何南里東興路三段410號,1.0,182.0,第六分局,"120.655731 ","24.158349 "
130.0,福聯里,臺中市西屯區福聯里東大路一段70號,1.0,620.0,第六分局,"120.606555 ","24.189971 "
131.0,上德里,臺中市西屯區上德里臺灣大道三段342號,1.0,568.0,第六分局,"120.643583 ","24.166333 "
132.0,寶山里,臺中市南屯區工業區25路20號,1.0,966.0,第六分局,"120.602280 ","24.161300 "
133.0,寶山里,臺中市南屯區工業區27路2號,1.0,6256.0,第六分局,"120.600400 ","24.161320 "
134.0,西安里,臺中市西屯區西屯路二段295之24巷1號,1.0,40.0,第六分局,"120.643660 ","24.177640 "
135.0,逢甲里,臺中市西屯區西屯路二段258號之24,1.0,26.0,第六分局,"120.645770 ","24.175270 "
136.0,西平里,臺中市西屯區福星北路98號,1.0,2911.0,第六分局,"120.644370 ","24.187600 "
137.0,西安里,臺中市西屯區漢翔路139號,1.0,1015.0,第六分局,"120.642310 ","24.185280 "
138.0,逢甲里,臺中市西屯區寶慶街9號16樓之2,1.0,2628.0,第六分局,"120.647900 ","24.170290 "
139.0,西墩里,臺中市西屯區上墩路13號,1.0,2797.0,第六分局,"120.637400 ","24.183560 "
140.0,福恩里,臺中市西屯區工業區一路6巷16號,1.0,986.0,第六分局,"120.614500 ","24.181490 "
141.0,福恩里,臺中市西屯區臺灣大道四段1727號,1.0,2065.0,第六分局,"120.613510 ","24.183200 "
142.0,何源里,臺中市西屯區長安路二段70巷46號,1.0,30.0,第六分局,"120.665930 ","24.173660 "
143.0,何安里,臺中市西屯區臺灣大道二段896號,1.0,416.0,第六分局,"120.652270 ","24.161780 "
144.0,惠來里,臺中市西屯區惠文一街15號,1.0,1107.0,第六分局,"120.642660 ","24.155300 "
145.0,潮洋里,臺中市西屯區市政北七路389號3樓之1,1.0,2790.0,第六分局,"120.638270 ","24.166310 "
146.0,龍潭里,臺中市西屯區龍富二十二路59號5樓之3,1.0,1684.0,第六分局,"120.629430 ","24.157470 "
147.0,龍潭里,臺中市西屯區龍富二十一街8號,1.0,4810.0,第六分局,"120.627320 ","24.156150 "
148.0,何成里,臺中市西屯區大洲街69號二樓,1.0,259.0,第六分局,"120.650710 ","24.158760 "
149.0,潮洋里,臺中市西屯區青海南街197號,4.0,1276.0,第六分局,"120.635160 ","24.174880 "
150.0,潮洋里,臺中市西屯區青海南街209號,3.0,2847.0,第六分局,"120.635120 ","24.174900 "
151.0,龍潭里,臺中市西屯區市政南一路323號8樓之2,2.0,4072.0,第六分局,"120.630620 ","24.158620 "
152.0,福雅里,臺中市西屯區福順路245號,1.0,50.0,第六分局,"120.620880 ","24.182350 "
153.0,福雅里,臺中市西屯區福順路268號,1.0,32.0,第六分局,"120.614870 ","24.185400 "
154.0,福安里,臺中市西屯區福安路55巷3號,1.0,3502.0,第六分局,"120.622250 ","24.181180 "
155.0,永安里,臺中市西屯區國安一路168號,1.0,2794.0,第六分局,"120.611720 ","24.192420 "
156.0,永安里,臺中市西屯區國安二路179號,1.0,2090.0,第六分局,"120.612760 ","24.192680 "
157.0,福雅里,臺中市西屯區福雅路156巷51號,1.0,279.0,第六分局,"120.619750 ","24.186500 "
158.0,福安里,臺中市西屯區安和路182號地,1.0,2778.0,第六分局,"120.625750 ","24.183760 "
159.0,福林里,臺中市西屯區福林路158號,3.0,4054.0,第六分局,"120.614870 ","24.187190 "
160.0,福安里,臺中市西屯區安和路196號,1.0,320.0,第六分局,"120.625970 ","24.184200 "
161.0,協和里,臺中市西屯區工業區5路12號,1.0,112.0,第六分局,"120.607290 ","24.166500 "
162.0,協和里,臺中市西屯區工業區37路34號,1.0,1498.0,第六分局,"120.588580 ","24.169810 "
163.0,協和里,臺中市西屯區工業區41路7號,1.0,52.0,第六分局,"120.586300 ","24.175120 "
164.0,協和里,臺中市西屯區工業區十六路3之42號,1.0,10399.0,第六分局,"120.593880 ","24.179940 "
165.0,寶山里,臺中市南屯區工業二十路7號,1.0,111.0,第六分局,"120.609080 ","24.160740 "
166.0,協和里,臺中市西屯區工業區六路11號,1.0,159.0,第六分局,"120.607290 ","24.170530 "
167.0,福安里,臺中市西屯區福安里安和路182號,1.0,2778.0,第六分局,"120.625159 ","24.182279 "
168.0,西平里,臺中市西屯區福星北路98號,1.0,2911.0,第六分局,"120.644750 ","24.187759 "
169.0,福林里,臺中市西屯區福林里福林路158號,1.0,4054.0,第六分局,"120.614850 ","24.186844 "
170.0,惠來里,臺中市西屯區惠來里惠文一街15號,1.0,1107.0,第六分局,"120.642418 ","24.155232 "
