電腦編號,鄉鎮市區,村里別,地址,經度,緯度,避難樓層,可容納人數,轄管分局
402,鼓山區,振興里,高雄市鼓山區振興里大關路45號,"120.294336 ","22.656873 ",B1,170.0,鼓山分局
403,鼓山區,振興里,高雄市鼓山區振興里廟前路116號,"120.279662 ","22.660803 ",B1,266.0,鼓山分局
404,鼓山區,慈愛里,高雄市鼓山區慈愛里中洲三路677巷12弄40號,"120.279904 ","22.631937 ",B1,107.0,鼓山分局
405,鼓山區,慈愛里,高雄市鼓山區慈愛里中洲三路741號,"120.270256 ","22.611366 ",B1,382.0,鼓山分局
406,鼓山區,實踐里,高雄市鼓山區實踐里中洲三路482號,"120.272396 ","22.608291 ",B1,5506.0,鼓山分局
407,鼓山區,中興里,高雄市鼓山區中興里旗津一路5號,"120.308172 ","22.563255 ",B1,989.0,鼓山分局
408,鼓山區,龍水里,高雄市鼓山區龍水里明誠四路25號,"120.291190 ","22.660968 ",B1、B2、B3、B4、B5、B6,17826.0,鼓山分局
409,鼓山區,龍水里,高雄市鼓山區龍水里美術東二路620號,"120.288832 ","22.664980 ",B1、B2、B3、B4,4846.0,鼓山分局
410,鼓山區,龍子里,高雄市鼓山區龍子里富農路328號,"120.294336 ","22.656873 ",B1、B2、B3、B4、B5,2316.0,鼓山分局
411,鼓山區,內惟里,高雄市鼓山區內惟里九如四路1181巷9號,"120.279662 ","22.660803 ",B1、B2、B3,1997.0,鼓山分局
412,鼓山區,光化里,高雄市鼓山區光化里鼓山二路37巷48號,"120.279904 ","22.631937 ",B1、B2,1121.0,鼓山分局
413,鼓山區,前峰里,高雄市鼓山區前峰里翠華路396號,"120.284493 ","22.662906 ",B1,1850.0,鼓山分局
414,鼓山區,明誠里,高雄市鼓山區明誠里明華路362號,"120.301932 ","22.662919 ",B1、B2、B3、B4、B5,4419.0,鼓山分局
415,鼓山區,新民里,高雄市鼓山區新民里延平街87-13號1樓之1,"120.272916 ","22.623237 ",B1,1491.0,鼓山分局
416,鼓山區,河邊里,高雄市鼓山區河邊里河邊街155號,"120.282989 ","22.640142 ",B1,1231.0,鼓山分局
417,鼓山區,河邊里,高雄市鼓山區河邊里河邊街155號,"120.282989 ","22.640142 ",B1,2007.0,鼓山分局
418,鼓山區,新民里,高雄市鼓山區新民里臨海二路50號,"120.271255 ","22.623599 ",B1,1377.0,鼓山分局
419,鼓山區,山下里,高雄市鼓山區山下里鼓山一路161巷64弄1號,"120.278874 ","22.631320 ",B1、B2,3065.0,鼓山分局
420,旗津區,南汕里,高雄市旗津區南汕里北汕巷50-72號,"120.289543 ","22.587884 ",B1,1925.0,鼓山分局
421,旗津區,南汕里,高雄市旗津區南汕里旗港路33號,"120.285109 ","22.590232 ",B1,1290.0,鼓山分局
422,旗津區,上竹里,高雄市旗津區上竹里中洲二路203號,"120.287679 ","22.587866 ",B1,840.0,鼓山分局
423,旗津區,上竹里,高雄市旗津區上竹里旗津二路435號,"120.295035 ","22.577248 ",B1,1874.0,鼓山分局
424,旗津區,中興里,高雄市旗津區中興里中港街10號,"120.297300 ","22.574046 ",B1,1248.0,鼓山分局
425,旗津區,南汕里,高雄市旗津區南汕里旗津二路455號,"120.287228 ","22.585810 ",B1,570.0,鼓山分局
426,旗津區,南汕里,高雄市旗津區南汕里旗津二路455號,"120.287228 ","22.585810 ",B1,929.0,鼓山分局
427,旗津區,中興里,高雄市旗津區中興里旗津一路40號,"120.299895 ","22.569419 ",B1,475.0,鼓山分局
428,旗津區,中興里,高雄市旗津區中興里旗津一路50號,"120.299596 ","22.569781 ",B1,730.0,鼓山分局
429,旗津區,中興里,高雄市旗津區中興里旗津一路66號,"120.299418 ","22.569988 ",B1,691.0,鼓山分局
430,旗津區,中華里,高雄市旗津區中華里旗津三路896號,"120.272602 ","22.605335 ",B1,957.0,鼓山分局
431,旗津區,復興里,高雄市旗津區復興里旗津三路900巷25號,"120.272998 ","22.605566 ",B1,764.0,鼓山分局
432,旗津區,慈愛里,高雄市旗津區慈愛里中洲三路623號(旗津國小1),"120.271933 ","22.608279 ",B1,724.0,鼓山分局
433,旗津區,慈愛里,高雄市旗津區慈愛里中洲三路623號(旗津國小2),"120.271933 ","22.608279 ",B1,552.0,鼓山分局
434,旗津區,慈愛里,高雄市旗津區慈愛里中洲三路623號(旗津國小3),"120.271933 ","22.608279 ",B1,877.0,鼓山分局
435,旗津區,南汕里,高雄市旗津區南汕里中洲二路207號(旗津國中1),"120.285868 ","22.589282 ",B1,1743.0,鼓山分局
436,旗津區,南汕里,高雄市旗津區南汕里中洲二路207號(旗津國中2),"120.285868 ","22.589282 ",B1,1291.0,鼓山分局
437,鼓山區,龍子里,高雄市鼓山區龍子里大順一路115號,"120.306448 ","22.656506 ",B3、B4、B5、B6,39992.0,鼓山分局
438,鼓山區,龍水里,高雄市鼓山區龍水里青海路338號,"120.285692 ","22.651467 ",B1、B2、B3、B4、B5,3859.0,鼓山分局
439,鼓山區,龍水里,高雄市鼓山區龍水里美術東六街173號,"120.291373 ","22.660294 ",B1、B2、B3、B4、B5,8255.0,鼓山分局
440,鼓山區,龍水里,高雄市鼓山區龍水里明誠四路158號,"120.289167 ","22.661621 ",B1、B2、B3、B4、B5、B6,5706.0,鼓山分局
441,鼓山區,龍水里,高雄市鼓山區龍水里馬卡道路79號,"120.281989 ","22.649451 ",B1、B2、B3、B4、B5,19386.0,鼓山分局
442,鼓山區,龍水里,高雄市鼓山區龍水里美術東四路690號,"120.290630 ","22.664659 ",B1,1939.0,鼓山分局
CA001,左營區,尾北里,高雄市左營區尾北里環潭路450號,"120.300668 ","22.687287 ",B1,891.0,左營分局
CA002,左營區,尾北里,高雄市左營區尾北里洲仔北街77號二樓,"120.300856 ","22.687176 ",B1、B2,1680.0,左營分局
CA003,左營區,尾北里,高雄市左營區尾北里大中二路750號,"120.304629 ","22.686264 ",B1,822.0,左營分局
CA004,左營區,尾北里,高雄市左營區尾北里大中二路757號,"120.303828 ","22.685856 ",B2,1622.0,左營分局
CA005,左營區,尾北里,高雄市左營區尾北里大中二路816號,"120.303577 ","22.686440 ",B1、B2、B3,1922.0,左營分局
CA006,左營區,尾西里,高雄市左營區尾西里實踐路45號,"120.293317 ","22.690134 ",B2,805.0,左營分局
CA007,左營區,進學里,高雄市左營區進學里左營大路479號,"120.295109 ","22.689882 ",B1、B2,3801.0,左營分局
CA008,左營區,尾北里,高雄市左營區尾北里環潭路426巷60號,"120.301339 ","22.686005 ",B1、B2、B3,1581.0,左營分局
CH001,左營區,明建里,高雄市左營區明建里海明街71號,"120.287440 ","22.688910 ",B2,2583.0,左營分局
CH002,左營區,合群里,高雄市左營區合群里海景街321號,"120.287462 ","22.696469 ",B1,2264.0,左營分局
CH003,左營區,合群里,高雄市左營區合群里海景街395號,"120.287460 ","22.697075 ",B1,2447.0,左營分局
CH004,左營區,明建里,高雄市左營區明建里海平路101號,"120.290770 ","22.687853 ",B1,763.0,左營分局
CH005,左營區,光煇里,高雄市左營區光煇里後昌路637號,"120.298563 ","22.708029 ",B1,324.0,左營分局
CH006,左營區,合群里,高雄市左營區合群里海景街507號,"120.287462 ","22.698881 ",B1,2394.0,左營分局
CH007,左營區,合群里,高雄市左營區合群里緯六路183號,"120.288300 ","22.697209 ",B1,2328.0,左營分局
CH008,左營區,合群里,高雄市左營區合群里海景街310號,"120.287763 ","22.696472 ",B1,1755.0,左營分局
CH009,左營區,合群里,高雄市左營區合群里緯九路213號,"120.287239 ","22.695388 ",B1,2474.0,左營分局
CH010,左營區,合群里,高雄市左營區合群里緯六路250號,"120.287400 ","22.697592 ",B1,4630.0,左營分局
CH011,左營區,明建里,高雄市左營區明建里海富路59號,"120.289173 ","22.689678 ",B1、B2、B3,4716.0,左營分局
CH012,左營區,合群里,高雄市左營區合群里海景街509巷42號,"120.287651 ","22.698891 ",B1,4865.0,左營分局
CB001,左營區,埤西里,高雄市左營區埤西里左營大路22號,"120.287890 ","22.680783 ",B1,447.0,左營分局
CB002,左營區,埤西里,高雄市左營區埤西里左營大路103號,"120.288534 ","22.683109 ",B1,286.0,左營分局
CB003,左營區,埤東里,高雄市左營區埤東里翠華路889號,"120.294085 ","22.675554 ",B1,2263.0,左營分局
CB004,左營區,聖西里,高雄市左營區聖西里左營下路1號,"120.291169 ","22.683274 ",B2,1017.0,左營分局
CB005,左營區,聖西里,高雄市左營區聖西里蓮潭路47號,"120.292993 ","22.683197 ",B1,936.0,左營分局
CD001,左營區,海勝里,高雄市左營區海勝里翠峰路66號,"120.288212 ","22.672927 ",B1,8088.0,左營分局
CD002,左營區,海勝里,高雄市左營區海勝里翠華路601巷3號,"120.290625 ","22.672149 ",B1、B2,6446.0,左營分局
CD003,左營區,海勝里,高雄市左營區海勝里翠華路601巷36號,"120.290888 ","22.672972 ",B2,5105.0,左營分局
CD004,左營區,海勝里,高雄市左營區海勝里翠華路601巷109號,"120.289417 ","22.673228 ",B1、B2,11933.0,左營分局
CD005,左營區,海勝里,高雄市左營區海勝里翠華路601巷70號,"120.290552 ","22.673604 ",B2,7930.0,左營分局
CD006,左營區,果貿里,高雄市左營區果貿里翠峰路55號,"120.288447 ","22.672038 ",B1,7091.0,左營分局
CD007,左營區,自助里,高雄市左營區自助里左營大路1號,"120.285633 ","22.675170 ",B1、B2,1663.0,左營分局
CD008,左營區,崇實里,高雄市左營區崇實里介壽路217號,"120.281907 ","22.681141 ",B1,1637.0,左營分局
CD009,左營區,崇實里,高雄市左營區崇實里介壽路245號,"120.281129 ","22.681138 ",B1,4758.0,左營分局
CD010,左營區,崇實里,高雄市左營區崇實里介壽路261號,"120.280420 ","22.681148 ",B1,5647.0,左營分局
CD011,左營區,崇實里,高雄市左營區崇實里自勉路128號,"120.280702 ","22.680236 ",B2,4158.0,左營分局
CD012,左營區,崇實里,高雄市左營區崇實里先鋒路351號,"120.282538 ","22.679677 ",B1,6877.0,左營分局
CD013,左營區,自助里,高雄市左營區自助里先鋒路36號,"120.282986 ","22.672237 ",B1,10246.0,左營分局
CD014,左營區,自助里,"高雄市左營區自助里鼓山三路383 號","120.285356 ","22.671501 ",B1,2542.0,左營分局
CD015,左營區,自助里,高雄市左營區自助里先鋒路112號,"120.282698 ","22.677635 ",B1、B2,11418.0,左營分局
CD016,左營區,自助里,高雄市左營區自助里勵志中街20號,"120.284659 ","22.672581 ",B2,15052.0,左營分局
CE001,左營區,新下里,高雄市左營區新下里華欣路102號,"120.295664 ","22.669978 ",B2,916.0,左營分局
CE002,左營區,新上里,高雄市左營區新上里立文路60號,"120.305683 ","22.664584 ",B1、B2、B3,533.0,左營分局
CE003,左營區,新中里,高雄市左營區新中里文德路24號,"120.311312 ","22.669369 ",B1,482.0,左營分局
CE004,左營區,新中里,高雄市左營區新中里文德路39號,"120.311222 ","22.669865 ",B1,752.0,左營分局
CE005,左營區,新中里,高雄市左營區新中里重清路168號,"120.312449 ","22.668904 ",B1,714.0,左營分局
CE006,左營區,新中里,高雄市左營區新中里重清路143號,"120.312640 ","22.669519 ",B1,971.0,左營分局
CE007,左營區,新中里,高雄市左營區新中里文德路193號,"120.311493 ","22.670497 ",B1,23.0,左營分局
CE008,左營區,新中里,高雄市左營區新中里重清路49號,"120.311398 ","22.669080 ",B1,449.0,左營分局
CE009,左營區,新中里,高雄市左營區新中里重偉街97號,"120.310840 ","22.669720 ",B1、B2,1962.0,左營分局
CE010,左營區,新下里,高雄市左營區新下里明倫路81號,"120.297847 ","22.667171 ",B1,2178.0,左營分局
CE011,左營區,新上里,高雄市左營區新上里立文路100號,"120.304272 ","22.664652 ",B1、B2,817.0,左營分局
CE012,左營區,新下里,高雄市左營區新下里文智路122號,"120.298272 ","22.676625 ",B1,2925.0,左營分局
CE013,左營區,新上里,高雄市左營區新上里裕誠路280號,"120.308985 ","22.665023 ",B1,265.0,左營分局
CE014,左營區,新上里,高雄市左營區新上里自由二路96號,"120.309046 ","22.659768 ",B2,76.0,左營分局
CE015,左營區,新上里,高雄市左營區新上里自由二路98號,"120.309045 ","22.659831 ",B2、B3,149.0,左營分局
CE016,左營區,新上里,高雄市左營區新上里至聖路120號,"120.309271 ","22.659706 ",B1,172.0,左營分局
CE017,左營區,新上里,高雄市左營區新上里至聖路122號,"120.309213 ","22.659714 ",B1,88.0,左營分局
CE018,左營區,新上里,高雄市左營區新上里至聖路124號,"120.309173 ","22.659704 ",B1、B2,88.0,左營分局
CE019,左營區,新上里,高雄市左營區新上里保靖街11號,"120.307170 ","22.663571 ",B1,409.0,左營分局
CE020,左營區,新上里,高雄市左營區新上里富民路397號,"120.305201 ","22.666388 ",B2,682.0,左營分局
CE021,左營區,新上里,高雄市左營區新上里明華一路350號,"120.304222 ","22.663125 ",B1,263.0,左營分局
CE022,左營區,新上里,高雄市左營區新上里至聖路46號,"120.310310 ","22.659700 ",B3,171.0,左營分局
CE023,左營區,新上里,高雄市左營區新上里至聖路36號,"120.310553 ","22.659693 ",B1,406.0,左營分局
CE024,左營區,新上里,高雄市左營區新上里博愛二路100號,"120.303372 ","22.658131 ",B1,1019.0,左營分局
CE025,左營區,新上里,高雄市左營區新上里明誠二路226號,"120.309155 ","22.661213 ",B1,1201.0,左營分局
CE026,左營區,新上里,高雄市左營區新上里光興街177巷46號,"120.310682 ","22.663035 ",B1,1586.0,左營分局
CE027,左營區,新上里,高雄市左營區新上里辛亥路294巷1號,"120.310559 ","22.666492 ",B1,846.0,左營分局
CE028,左營區,新上里,高雄市左營區新上里明誠二路439號,"120.306236 ","22.660948 ",B2,1432.0,左營分局
CE029,左營區,新上里,高雄市左營區新上里富國路150號,"120.306704 ","22.660281 ",B1、B2,169.0,左營分局
CE030,左營區,新上里,高雄市左營區新上里大順一路328號,"120.305655 ","22.657008 ",B1,1203.0,左營分局
CE031,左營區,新上里,高雄市左營區新上里辛亥路300號,"120.310535 ","22.666620 ",B1,114.0,左營分局
CE032,左營區,新上里,高雄市左營區新上里安吉街405號,"120.306447 ","22.664877 ",B1、B2、B3,2131.0,左營分局
CE033,左營區,新上里,高雄市左營區新上里自由二路6巷19號,"120.309538 ","22.659102 ",B1,439.0,左營分局
CE034,左營區,新上里,高雄市左營區新上里德威街65號,"120.305927 ","22.662220 ",B1、B2、B3、B4,858.0,左營分局
CE035,左營區,新上里,高雄市左營區新上里德威街179號,"120.304132 ","22.662212 ",B1,571.0,左營分局
CE036,左營區,新上里,高雄市左營區新上里富民路387巷24號,"120.304576 ","22.666260 ",B1,511.0,左營分局
CE037,左營區,新上里,高雄市左營區新上里新庄仔路740號,"120.310267 ","22.668371 ",B1,168.0,左營分局
CE038,左營區,新上里,高雄市左營區新上里忠言路189號,"120.304636 ","22.658169 ",B1,1587.0,左營分局
CE039,左營區,新上里,高雄市左營區新上里明誠二路354號,"120.307402 ","22.661251 ",B1,2693.0,左營分局
CE040,左營區,新上里,高雄市左營區新上里富民路18號,"120.305318 ","22.657205 ",B1,871.0,左營分局
CE041,左營區,新上里,高雄市左營區新上里自由二路325號,"120.308075 ","22.663606 ",B1,524.0,左營分局
CE042,左營區,新上里,高雄市左營區新上里富國路185號,"120.306490 ","22.663577 ",B2,696.0,左營分局
CE043,左營區,新上里,高雄市左營區新上里至聖路243號,"120.305564 ","22.659483 ",B1,1129.0,左營分局
CE044,左營區,新上里,高雄市左營區新上里裕誠路394號,"120.306312 ","22.665707 ",B1,1529.0,左營分局
CE045,左營區,新上里,高雄市左營區新上里富民路120號,"120.305364 ","22.660691 ",B1,637.0,左營分局
CE046,左營區,新上里,高雄市左營區新上里自由二路6巷57號,"120.310709 ","22.659098 ",B1,931.0,左營分局
CE047,左營區,新上里,高雄市左營區新上里富國路51號,"120.306498 ","22.657996 ",B1,303.0,左營分局
CE048,左營區,新下里,高雄市左營區新下里立信路194號,"120.304531 ","22.666810 ",B1,462.0,左營分局
CE049,左營區,新上里,高雄市左營區新上里裕誠路472巷32號,"120.304231 ","22.666474 ",B1,410.0,左營分局
CE050,左營區,新上里,高雄市左營區新上里新庄仔路810號,"120.312833 ","22.668499 ",B1,1137.0,左營分局
CE051,左營區,新上里,高雄市左營區新上里新庄仔路788巷17號,"120.312293 ","22.667719 ",B1,182.0,左營分局
CE052,左營區,新上里,高雄市左營區新上里自由二路411號,"120.308505 ","22.665614 ",B1,522.0,左營分局
CE053,左營區,新上里,高雄市左營區新上里明誠二路218號,"120.309287 ","22.661249 ",B1,1385.0,左營分局
CE054,左營區,新上里,高雄市左營區新上里自由二路202號,"120.308453 ","22.663567 ",B1,314.0,左營分局
CE055,左營區,新上里,高雄市左營區新上里安吉街152號,"120.307447 ","22.661639 ",B1,411.0,左營分局
CE056,左營區,新上里,高雄市左營區新上里明華一路166號,"120.306899 ","22.663028 ",B1,765.0,左營分局
CE057,左營區,新上里,高雄市左營區新上里維新街24號,"120.307247 ","22.660302 ",B1,812.0,左營分局
CE058,左營區,新上里,高雄市左營區新上里群英街40號,"120.306584 ","22.666692 ",B1,222.0,左營分局
CE059,左營區,新上里,高雄市左營區新上里裕誠路190號,"120.310683 ","22.664515 ",B1,2429.0,左營分局
CE060,左營區,新上里,高雄市左營區新上里保靖街75號,"120.304959 ","22.663661 ",B1,216.0,左營分局
CE061,左營區,新上里,高雄市左營區新上里富民路13巷38號,"120.304216 ","22.657155 ",B2,438.0,左營分局
CE062,左營區,新上里,高雄市左營區新上里修明街17號,"120.303819 ","22.656963 ",B1,246.0,左營分局
CE063,左營區,新上里,高雄市左營區新上里裕誠路429號,"120.306207 ","22.665454 ",B1,97.0,左營分局
CE064,左營區,新上里,高雄市左營區新上里修明街79號,"120.303858 ","22.658870 ",B1,520.0,左營分局
CE065,左營區,新上里,高雄市左營區新上里德威街15號二樓之2,"120.307306 ","22.662226 ",B1,452.0,左營分局
CE066,左營區,新下里,高雄市左營區新下里立信路209號,"120.304055 ","22.666907 ",B1,323.0,左營分局
CE067,左營區,新上里,高雄市左營區新上里安吉街163號二樓之2,"120.307095 ","22.661781 ",B1,427.0,左營分局
CE068,左營區,新中里,高雄市左營區新中里新上街155號,"120.309078 ","22.668130 ",B1,72.0,左營分局
CE069,左營區,新上里,高雄市左營區新上里立信路177號,"120.304756 ","22.666577 ",B1,141.0,左營分局
CE070,左營區,新上里,高雄市左營區新上里明華一路220號,"120.305499 ","22.663184 ",B1,676.0,左營分局
CE071,左營區,新上里,高雄市左營區新上里自由二路120號,"120.309040 ","22.660571 ",B1、B2,1843.0,左營分局
CE072,左營區,新上里,高雄市左營區新上里光興街58巷6號,"120.310576 ","22.660081 ",B1,1394.0,左營分局
CE073,左營區,新上里,高雄市左營區新上里至聖路146號,"120.308336 ","22.659765 ",B1、B2,365.0,左營分局
CE074,左營區,新上里,高雄市左營區新上里太華街183號,"120.306227 ","22.657480 ",B1、B2,2011.0,左營分局
CE075,左營區,新上里,高雄市左營區新上里安吉街378號,"120.307231 ","22.664926 ",B1、B2,257.0,左營分局
CE076,左營區,新上里,高雄市左營區新上里至聖路39號,"120.310452 ","22.659586 ",B1,584.0,左營分局
CE077,左營區,新上里,高雄市左營區新上里自由二路170號,"120.308681 ","22.662602 ",B1,1237.0,左營分局
CE078,左營區,新上里,高雄市左營區新上里明誠二路482號,"120.305411 ","22.661287 ",B1,73.0,左營分局
CE079,左營區,新上里,高雄市左營區新上里明誠二路480號,"120.305457 ","22.661287 ",B1,73.0,左營分局
CE080,左營區,新上里,高雄市左營區新上里新吉街93號,"120.309577 ","22.667148 ",B1,70.0,左營分局
CE081,左營區,新上里,高雄市左營區新上里保靖街28號,"120.306147 ","22.663813 ",B1,821.0,左營分局
CE082,左營區,新上里,高雄市左營區新上里安吉街401號,"120.306578 ","22.664869 ",B1、B2,374.0,左營分局
CE083,左營區,新上里,高雄市左營區新上里裕誠路398號,"120.305978 ","22.665759 ",B2,981.0,左營分局
CE084,左營區,新上里,高雄市左營區新上里新下街94號,"120.309943 ","22.666996 ",B1,264.0,左營分局
CE085,左營區,新上里,高雄市左營區新上里富國路345號,"120.307162 ","22.666533 ",B1,688.0,左營分局
CE086,左營區,新上里,高雄市左營區新上里明誠二路491號,"120.305552 ","22.660962 ",B2,975.0,左營分局
CE087,左營區,新上里,高雄市左營區新上里正心街6號,"120.304146 ","22.663412 ",B1,252.0,左營分局
CE088,左營區,新上里,高雄市左營區新上里大順一路91號,"120.311396 ","22.655998 ",B1,2105.0,左營分局
CE089,左營區,新上里,高雄市左營區新上里明誠二路419號,"120.307045 ","22.660924 ",B3,1045.0,左營分局
CE090,左營區,新上里,高雄市左營區新上里自由二路158號,"120.308740 ","22.662340 ",B1,230.0,左營分局
CE091,左營區,新上里,高雄市左營區新上里自由二路282號,"120.308421 ","22.663955 ",B1,466.0,左營分局
CE092,左營區,新下里,高雄市左營區新下里立信路221號,"120.304070 ","22.667287 ",B1,244.0,左營分局
CE094,左營區,新上里,高雄市左營區新上里正心街18號,"120.304163 ","22.663665 ",B1、B2,374.0,左營分局
CE095,左營區,新上里,高雄市左營區新上里明誠二路332號一樓之1,"120.308237 ","22.661227 ",B3,1788.0,左營分局
CE096,左營區,新上里,高雄市左營區新上里大順一路388號,"120.304849 ","22.656714 ",B1,1125.0,左營分局
CE098,左營區,新上里,高雄市左營區新上里維新街164號,"120.304609 ","22.660453 ",B1,521.0,左營分局
CE099,左營區,新上里,高雄市左營區新上里自由二路6巷91號,"120.311408 ","22.659167 ",B1,655.0,左營分局
CE100,左營區,新上里,高雄市左營區新上里裕誠路427號,"120.306310 ","22.665437 ",B1,173.0,左營分局
CE101,左營區,新上里,高雄市左營區新上里富國路40號,"120.306768 ","22.657979 ",B1,941.0,左營分局
CE102,左營區,新上里,高雄市左營區新上里自由二路77號,"120.308648 ","22.658844 ",B1,312.0,左營分局
CE103,左營區,新上里,高雄市左營區新上里大順一路262號,"120.307443 ","22.657033 ",B1,675.0,左營分局
CE104,左營區,新上里,高雄市左營區新上里富民路110號,"120.305345 ","22.660284 ",B1,201.0,左營分局
CE105,左營區,新上里,高雄市左營區新上里大順一路238號,"120.307961 ","22.656946 ",B2,938.0,左營分局
CE106,左營區,新上里,高雄市左營區新上里明誠二路180號,"120.310154 ","22.661117 ",B2,2027.0,左營分局
CE107,左營區,新上里,高雄市左營區新上里光興街62號,"120.310297 ","22.660442 ",B1,2162.0,左營分局
CE108,左營區,新上里,高雄市左營區新上里明誠二路251號,"120.309815 ","22.660845 ",B2,1004.0,左營分局
CE109,左營區,新上里,高雄市左營區新上里自由二路111號,"120.308515 ","22.659296 ",B1,1619.0,左營分局
CE110,左營區,新上里,高雄市左營區新上里德威街12號二樓,"120.307562 ","22.662371 ",B1,645.0,左營分局
CE112,左營區,新上里,高雄市左營區新上里自由二路331號,"120.308126 ","22.664556 ",B1,846.0,左營分局
CE113,左營區,新上里,高雄市左營區新上里嘉慶街15號,"120.307633 ","22.658877 ",B1、B2,749.0,左營分局
CE114,左營區,新上里,高雄市左營區新上里明華一路153號,"120.307689 ","22.662742 ",B1,616.0,左營分局
CE115,左營區,新上里,高雄市左營區新上里至聖路285號,"120.304291 ","22.659466 ",B2,761.0,左營分局
CE116,左營區,新上里,高雄市左營區新上里忠言路113號,"120.305685 ","22.658156 ",B2,1135.0,左營分局
CE117,左營區,新上里,高雄市左營區新上里至聖路15號,"120.311234 ","22.659514 ",B2,506.0,左營分局
CE118,左營區,新上里,高雄市左營區新上里自由二路168號,"120.308690 ","22.662566 ",B1,224.0,左營分局
CE119,左營區,新上里,高雄市左營區新上里明誠二路249號,"120.309929 ","22.660838 ",B1,1588.0,左營分局
CE120,左營區,新上里,高雄市左營區新上里富民路331號,"120.304725 ","22.664928 ",B2,1125.0,左營分局
CE121,左營區,新下里,高雄市左營區新下里立信路286號,"120.304413 ","22.668583 ",B2,929.0,左營分局
CE122,左營區,新上里,高雄市左營區新上里明華一路19號,"120.310284 ","22.662337 ",B1,1074.0,左營分局
CE123,左營區,新上里,高雄市左營區新上里明華一路225號,"120.305492 ","22.662818 ",B2,983.0,左營分局
CE124,左營區,新上里,高雄市左營區新上里博愛二路102號,"120.303338 ","22.658642 ",B3,1173.0,左營分局
CE125,左營區,新上里,高雄市左營區新上里修明街121號二樓之1,"120.303850 ","22.660294 ",B2,408.0,左營分局
CE126,左營區,新上里,高雄市左營區新上里明華一路287號,"120.303928 ","22.662870 ",B2,3856.0,左營分局
CE127,左營區,新下里,高雄市左營區新下里立信路218號二樓,"120.304428 ","22.667117 ",B1,579.0,左營分局
CE128,左營區,新上里,高雄市左營區新上里明華一路222號,"120.305374 ","22.663094 ",B3,922.0,左營分局
CE129,左營區,新上里,高雄市左營區新上里至聖路181號,"120.306955 ","22.659465 ",B1、B2,2536.0,左營分局
CE130,左營區,新上里,高雄市左營區新上里至聖路218號,"120.306319 ","22.659775 ",B2,1621.0,左營分局
CE131,左營區,新上里,高雄市左營區新上里明華一路258號二樓之1,"120.304511 ","22.663260 ",B1,1025.0,左營分局
CE132,左營區,新上里,高雄市左營區新上里保靖街63號二樓,"120.305563 ","22.663612 ",B1,326.0,左營分局
CE133,左營區,新上里,高雄市左營區新上里富民路366號,"120.305496 ","22.665215 ",B3,1113.0,左營分局
CE134,左營區,新上里,高雄市左營區新上里保靖街3號,"120.307328 ","22.663563 ",B2,544.0,左營分局
CE135,左營區,新上里,高雄市左營區新上里博愛二路260號,"120.303386 ","22.661714 ",B1,407.0,左營分局
CE136,左營區,新上里,高雄市左營區新上里安吉街422號,"120.306172 ","22.665139 ",B1,601.0,左營分局
CE137,左營區,新上里,高雄市左營區新上里明華一路132號,"120.307291 ","22.663070 ",B2,1023.0,左營分局
CE138,左營區,新上里,高雄市左營區新上里明華一路116號,"120.307997 ","22.663004 ",B1、B2,588.0,左營分局
CE139,左營區,新上里,高雄市左營區新上里忠言路30號,"120.307721 ","22.658522 ",B2,1725.0,左營分局
CE140,左營區,新上里,高雄市左營區新上里新庄仔路772號,"120.311743 ","22.668137 ",B1,294.0,左營分局
CE141,左營區,新下里,高雄市左營區新下里立信路296號,"120.304404 ","22.669053 ",B1,129.0,左營分局
CE142,左營區,新上里,高雄市左營區新上里至聖路288號,"120.304354 ","22.659789 ",B1,862.0,左營分局
CE143,左營區,新上里,高雄市左營區新上里立信路181號,"120.304497 ","22.666584 ",B1,433.0,左營分局
CE144,左營區,新上里,高雄市左營區新上里太華街61號二樓,"120.307298 ","22.657463 ",B1,234.0,左營分局
CE145,左營區,新上里,高雄市左營區新上里博愛二路250號,"120.303445 ","22.661394 ",B1、B2、B3、B4、B5,1075.0,左營分局
CE146,左營區,新上里,高雄市左營區新上里正心街85號,"120.303990 ","22.664995 ",B1、B2,240.0,左營分局
CE147,左營區,新上里,高雄市左營區新上里辛亥路250號,"120.310258 ","22.665378 ",B4,2217.0,左營分局
CE148,左營區,新上里,高雄市左營區新上里至聖路257號,"120.304846 ","22.659452 ",B3,1403.0,左營分局
CE149,左營區,新上里,高雄市左營區新上里明華一路162號,"120.306931 ","22.663083 ",B1,671.0,左營分局
CE150,左營區,新上里,高雄市左營區新上里忠言路37號,"120.307677 ","22.658159 ",B3,1793.0,左營分局
CE151,左營區,新上里,高雄市左營區新上里辛亥路253號,"120.310170 ","22.666336 ",B1、B2,954.0,左營分局
CE152,左營區,新上里,高雄市左營區新上里保靖街55號,"120.305924 ","22.663603 ",B1、B2、B3,710.0,左營分局
CE153,左營區,新上里,高雄市左營區新上里博愛二路20號,"120.303458 ","22.656832 ",B1,447.0,左營分局
CE154,左營區,新上里,高雄市左營區新上里大順一路408號,"120.304278 ","22.656607 ",B1、B2,966.0,左營分局
CE155,左營區,新上里,高雄市左營區新上里博愛二路150號,"120.303335 ","22.659130 ",B1、B2、B3,789.0,左營分局
CE157,左營區,新下里,高雄市左營區新下里崇德路801號,"120.300129 ","22.677828 ",B1,4639.0,左營分局
