編號,村里別,地址,可容納人數,地下樓層數,類別,備註,placemark_address
213.0,新興里,彰化縣彰化市新興里自強路109巷83號,32.0,1.0,大樓,,彰化縣彰化市新興里自強路109巷83號
214.0,新興里,彰化縣彰化市新興里自強路109巷81號,32.0,1.0,大樓,,彰化縣彰化市新興里自強路109巷81號
215.0,新興里,彰化縣彰化市新興里自強路95巷12號,149.0,1.0,大樓,,彰化縣彰化市新興里自強路95巷12號
216.0,新興里,彰化縣彰化市新興里永安街307號,53.0,1.0,大樓,,彰化縣彰化市新興里永安街307號
217.0,新興里,彰化縣彰化市新興里自強路102號,33.0,1.0,大樓,,彰化縣彰化市新興里自強路102號
218.0,新興里,彰化縣彰化市新興里自強路100號,35.0,1.0,大樓,,彰化縣彰化市新興里自強路100號
219.0,新興里,彰化縣彰化市新興里自強路98號,31.0,1.0,大樓,,彰化縣彰化市新興里自強路98號
220.0,新興里,彰化縣彰化市新興里自強路84號,231.0,1.0,大樓,,彰化縣彰化市新興里自強路84號
221.0,新興里,彰化縣彰化市新興里自強路172號,81.0,1.0,大樓,,彰化縣彰化市新興里自強路172號
222.0,新興里,彰化縣彰化市新興里自強路170號,33.0,1.0,大樓,,彰化縣彰化市新興里自強路170號
223.0,新興里,彰化縣彰化市新興里自強路142號,55.0,1.0,大樓,,彰化縣彰化市新興里自強路142號
224.0,大同里,彰化縣彰化市大同里永樂街44巷10號,100.0,1.0,大樓,,彰化縣彰化市大同里永樂街44巷10號
225.0,大同里,彰化縣彰化市大同里成功路120號,28.0,1.0,大樓,,彰化縣彰化市大同里成功路120號
226.0,大同里,彰化縣彰化市大同里太平街107巷7號,43.0,1.0,大樓,,彰化縣彰化市大同里太平街107巷7號
227.0,大同里,彰化縣彰化市大同里成功路69號,17.0,1.0,崇美印刷廠,,彰化縣彰化市大同里成功路69號
228.0,大同里,彰化縣彰化市大同里中華路111巷14號,87.0,1.0,大樓,,彰化縣彰化市大同里中華路111巷14號
229.0,大同里,彰化縣彰化市大同里中華路109號,129.0,1.0,陳永樺眼科診所,,彰化縣彰化市大同里中華路109號
230.0,大同里,彰化縣彰化市大同里中華路107號,75.0,1.0,大樓,,彰化縣彰化市大同里中華路107號
231.0,大同里,彰化縣彰化市大同里永樂街56巷11號,88.0,1.0,大樓,,彰化縣彰化市大同里永樂街56巷11號
232.0,大同里,彰化縣彰化市大同里太平街123號,44.0,1.0,大樓,,彰化縣彰化市大同里太平街123號
233.0,大同里,彰化縣彰化市大同里太平街121號,64.0,1.0,大樓,,彰化縣彰化市大同里太平街121號
234.0,大同里,彰化縣彰化市大同里太平街3號,81.0,1.0,福成素食,,彰化縣彰化市大同里太平街3號
235.0,大同里,彰化縣彰化市大同里民族路532號,703.0,1.0,合作金庫,,彰化縣彰化市大同里民族路532號
236.0,大同里,彰化縣彰化市大同里中華路111巷1號,45.0,1.0,民宅,,彰化縣彰化市大同里中華路111巷1號
237.0,大同里,彰化縣彰化市大同里太平街52號,16.0,1.0,大樓,,彰化縣彰化市大同里太平街52號
238.0,大同里,彰化縣彰化市大同里太平街52號,19.0,1.0,大樓,,彰化縣彰化市大同里太平街52號
239.0,大同里,彰化縣彰化市大同里太平街50號,19.0,1.0,大樓,,彰化縣彰化市大同里太平街50號
240.0,大同里,彰化縣彰化市大同里永樂街28號,47.0,1.0,多多服飾店,,彰化縣彰化市大同里永樂街28號
241.0,大同里,彰化縣彰化市大同里永樂街40號,21.0,1.0,紅牛村,,彰化縣彰化市大同里永樂街40號
242.0,大同里,彰化縣彰化市大同里中華路73巷17號,249.0,1.0,大樓,,彰化縣彰化市大同里中華路73巷17號
243.0,大同里,彰化縣彰化市大同里太平街27號,27.0,1.0,大樓,,彰化縣彰化市大同里太平街27號
244.0,大同里,彰化縣彰化市大同里永樂街42號,75.0,1.0,尚豪服飾店,,彰化縣彰化市大同里永樂街42號
245.0,大同里,彰化縣彰化市大同里民生路122號,139.0,1.0,PUMA動力主義,,彰化縣彰化市大同里民生路122號
246.0,大同里,彰化縣彰化市大同里永樂街12號,884.0,1.0,大樓,,彰化縣彰化市大同里永樂街12號
247.0,大同里,彰化縣彰化市大同里太平街31號,205.0,1.0,大樓,,彰化縣彰化市大同里太平街31號
248.0,大同里,彰化縣彰化市大同里民族路530號,116.0,1.0,大樓,,彰化縣彰化市大同里民族路530號
249.0,大同里,彰化縣彰化市大同里太平街89號,401.0,1.0,大樓,,彰化縣彰化市大同里太平街89號
250.0,大同里,彰化縣彰化市大同里民族路522號,108.0,1.0,金鑽大樓,,彰化縣彰化市大同里民族路522號
251.0,中央里,彰化縣彰化市中央里太平街168巷2號之1,87.0,1.0,大樓,,彰化縣彰化市中央里太平街168巷2號之1
252.0,中央里,彰化縣彰化市中央里中華路215號,37.0,1.0,大樓,,彰化縣彰化市中央里中華路215號
253.0,中央里,彰化縣彰化市中央里和平路25號,199.0,1.0,大樓,,彰化縣彰化市中央里和平路25號
254.0,中央里,彰化縣彰化市中央里長安街154巷5號,37.0,1.0,大樓,,彰化縣彰化市中央里長安街154巷5號
255.0,中央里,彰化縣彰化市中央里永興街48巷14號,21.0,1.0,大樓,,彰化縣彰化市中央里永興街48巷14號
256.0,中央里,彰化縣彰化市中央里太平街152號,76.0,1.0,大樓,,彰化縣彰化市中央里太平街152號
257.0,中央里,彰化縣彰化市中央里太平街154號,64.0,1.0,大樓,,彰化縣彰化市中央里太平街154號
258.0,中央里,彰化縣彰化市中央里民族路485號,27.0,1.0,大樓,,彰化縣彰化市中央里民族路485號
259.0,中央里,彰化縣彰化市中央里民族路485號,64.0,1.0,大樓,,彰化縣彰化市中央里民族路485號
260.0,中央里,彰化縣彰化市中央里民族路483號,61.0,1.0,大樓,,彰化縣彰化市中央里民族路483號
261.0,中央里,彰化縣彰化市中央里民族路499號,52.0,1.0,大樓,,彰化縣彰化市中央里民族路499號
262.0,中央里,彰化縣彰化市中央里民族路497號,49.0,1.0,大樓,,彰化縣彰化市中央里民族路497號
263.0,中央里,彰化縣彰化市中央里民族路495號,51.0,1.0,大樓,,彰化縣彰化市中央里民族路495號
264.0,中央里,彰化縣彰化市中央里中華路195號,643.0,1.0,大樓,,彰化縣彰化市中央里中華路195號
265.0,中央里,彰化縣彰化市中央里中華路183號,89.0,1.0,大樓,,彰化縣彰化市中央里中華路183號
266.0,中央里,彰化縣彰化市中央里中華路185號,357.0,1.0,大樓,,彰化縣彰化市中央里中華路185號
267.0,中央里,彰化縣彰化市中央里中華路191號,56.0,1.0,大樓,,彰化縣彰化市中央里中華路191號
268.0,中央里,彰化縣彰化市中央里太平街168巷11號之1,28.0,1.0,大樓,,彰化縣彰化市中央里太平街168巷11號之1
269.0,中央里,彰化縣彰化市中央里長安街162號,143.0,1.0,大樓,,彰化縣彰化市中央里長安街162號
270.0,中央里,彰化縣彰化市中央里民族路517號,56.0,1.0,大樓,,彰化縣彰化市中央里民族路517號
271.0,中央里,彰化縣彰化市中央里陳稜路217號,53.0,1.0,大樓,,彰化縣彰化市中央里陳稜路217號
272.0,中央里,彰化縣彰化市中央里中華路176號,267.0,1.0,大樓,,彰化縣彰化市中央里中華路176號
273.0,民權里,彰化縣彰化市菜市街56號,111.0,1.0,大樓,,彰化縣彰化市菜市街56號
274.0,民權里,彰化縣彰化市民權里華山路188巷3號,58.0,1.0,大樓,,彰化縣彰化市民權里華山路188巷3號
275.0,民權里,彰化縣彰化市民權里華山路201號,24.0,1.0,大樓,,彰化縣彰化市民權里華山路201號
276.0,民權里,彰化縣彰化市民權里民權路176巷6號,52.0,1.0,大樓,,彰化縣彰化市民權里民權路176巷6號
277.0,民權里,彰化縣彰化市民權里民權路176巷4號,52.0,1.0,大樓,,彰化縣彰化市民權里民權路176巷4號
278.0,民權里,彰化縣彰化市民權里民權路176巷2號,52.0,1.0,大樓,,彰化縣彰化市民權里民權路176巷2號
279.0,民權里,彰化縣彰化市民權里華山路203號,400.0,1.0,大樓,,彰化縣彰化市民權里華山路203號
280.0,民權里,彰化縣彰化市民權里民權路176巷5號,68.0,1.0,大樓,,彰化縣彰化市民權里民權路176巷5號
281.0,民權里,彰化縣彰化市民權里民族路465號,523.0,1.0,大樓,,彰化縣彰化市民權里民族路465號
282.0,民權里,彰化縣彰化市菜市街108號2樓,1692.0,1.0,大樓,,彰化縣彰化市菜市街108號2樓
283.0,永生里,彰化縣彰化市永生里民生路37號,133.0,1.0,大樓,,彰化縣彰化市永生里民生路37號
284.0,永生里,彰化縣彰化市永生里民權路46號,67.0,1.0,大樓,,彰化縣彰化市永生里民權路46號
285.0,永生里,彰化縣彰化市永生里民生路65號,27.0,1.0,大樓,,彰化縣彰化市永生里民生路65號
286.0,永生里,彰化縣彰化市永生里民族路412號,21.0,1.0,大樓,,彰化縣彰化市永生里民族路412號
287.0,永生里,彰化縣彰化市永生里民權路72號,200.0,1.0,大樓,,彰化縣彰化市永生里民權路72號
288.0,永生里,彰化縣彰化市永生里民權路76號,76.0,1.0,大樓,,彰化縣彰化市永生里民權路76號
289.0,永生里,彰化縣彰化市永生里永樂街89號,45.0,1.0,大樓,,彰化縣彰化市永生里永樂街89號
290.0,永生里,彰化縣彰化市永生里民生路51號,51.0,1.0,大樓,,彰化縣彰化市永生里民生路51號
291.0,永生里,彰化縣彰化市永生里華山路42巷1號,19.0,1.0,大樓,,彰化縣彰化市永生里華山路42巷1號
292.0,永生里,彰化縣彰化市永生里華山路42巷3號,21.0,1.0,大樓,,彰化縣彰化市永生里華山路42巷3號
293.0,永生里,彰化縣彰化市華山路42巷5號,20.0,1.0,大樓,,彰化縣彰化市華山路42巷5號
294.0,永生里,彰化縣彰化市永生里民生路16號,96.0,1.0,大樓,,彰化縣彰化市永生里民生路16號
295.0,永生里,彰化縣彰化市永生里永樂街85號,21.0,1.0,大樓,,彰化縣彰化市永生里永樂街85號
296.0,永生里,彰化縣彰化市永生里民權路78號,43.0,1.0,大樓,,彰化縣彰化市永生里民權路78號
297.0,永生里,彰化縣彰化市永生里華山路54號,43.0,1.0,大樓,,彰化縣彰化市永生里華山路54號
298.0,永生里,彰化縣彰化市永生里民族路438號,36.0,1.0,大樓,,彰化縣彰化市永生里民族路438號
299.0,永生里,彰化縣彰化市永生里民權路87巷16號,153.0,1.0,大樓,,彰化縣彰化市永生里民權路87巷16號
300.0,永生里,彰化縣彰化市永生里永樂街87號,43.0,1.0,大樓,,彰化縣彰化市永生里永樂街87號
301.0,永生里,彰化縣彰化市永生里民權路48號,67.0,1.0,大樓,,彰化縣彰化市永生里民權路48號
302.0,永生里,彰化縣彰化市永生里民權路58號,48.0,1.0,大樓,,彰化縣彰化市永生里民權路58號
303.0,永生里,彰化縣彰化市永生里永樂街19號,81.0,1.0,大樓,,彰化縣彰化市永生里永樂街19號
304.0,永生里,彰化縣彰化市永生里民族路472號,35.0,1.0,大樓,,彰化縣彰化市永生里民族路472號
305.0,永生里,彰化縣彰化市永生里民生路42號,36.0,1.0,大樓,,彰化縣彰化市永生里民生路42號
306.0,永生里,彰化縣彰化市永生里永樂街27號,71.0,1.0,大樓,,彰化縣彰化市永生里永樂街27號
307.0,永生里,彰化縣彰化市永生里民族路470號,37.0,1.0,大樓,,彰化縣彰化市永生里民族路470號
308.0,永生里,彰化縣彰化市永生里民權路90巷30號,44.0,1.0,大樓,,彰化縣彰化市永生里民權路90巷30號
309.0,永生里,彰化縣彰化市永生里民族路468號,144.0,1.0,大樓,,彰化縣彰化市永生里民族路468號
310.0,永生里,彰化縣彰化市永生里民族路428號,64.0,1.0,大樓,,彰化縣彰化市永生里民族路428號
311.0,永生里,彰化縣彰化市永生里民族路424號,59.0,1.0,大樓,,彰化縣彰化市永生里民族路424號
312.0,永生里,彰化縣彰化市永生里民族路464號,129.0,1.0,大樓,,彰化縣彰化市永生里民族路464號
313.0,永生里,彰化縣彰化市永生里民族路464號,129.0,1.0,大樓,,彰化縣彰化市永生里民族路464號
314.0,永生里,彰化縣彰化市永生里民族路450號,92.0,1.0,大樓,,彰化縣彰化市永生里民族路450號
315.0,永生里,彰化縣彰化市永生里永樂街3號,73.0,1.0,大樓,,彰化縣彰化市永生里永樂街3號
316.0,永生里,彰化縣彰化市永生里永樂街5號,76.0,1.0,大樓,,彰化縣彰化市永生里永樂街5號
317.0,永生里,彰化縣彰化市永生里永樂街7號,76.0,1.0,大樓,,彰化縣彰化市永生里永樂街7號
318.0,永生里,彰化縣彰化市永生里永樂街9號,76.0,1.0,大樓,,彰化縣彰化市永生里永樂街9號
319.0,永生里,彰化縣彰化市永生里永樂街11號,76.0,1.0,大樓,,彰化縣彰化市永生里永樂街11號
320.0,永生里,彰化縣彰化市永生里永樂街13號,75.0,1.0,大樓,,彰化縣彰化市永生里永樂街13號
321.0,永生里,彰化縣彰化市華山路42巷11號,67.0,1.0,大樓,,彰化縣彰化市華山路42巷11號
322.0,永生里,彰化縣彰化市永生里民權路77號,107.0,1.0,大樓,,彰化縣彰化市永生里民權路77號
323.0,永生里,彰化縣彰化市永生里民權路65號2樓,324.0,1.0,大樓,,彰化縣彰化市永生里民權路65號2樓
324.0,永生里,彰化縣彰化市永生里民生路20號,547.0,1.0,大樓,,彰化縣彰化市永生里民生路20號
325.0,永生里,彰化縣彰化市永生里永樂街71號,9.0,1.0,大樓,,彰化縣彰化市永生里永樂街71號
326.0,永福里,彰化縣彰化市永福里永福街82號,177.0,1.0,大樓,,彰化縣彰化市永福里永福街82號
327.0,永福里,彰化縣彰化市永福里光復路53號,223.0,1.0,大樓,,彰化縣彰化市永福里光復路53號
328.0,永福里,彰化縣彰化市永福里永福街45號,41.0,1.0,大樓,,彰化縣彰化市永福里永福街45號
329.0,永福里,彰化縣彰化市永福里光復路39號,533.0,1.0,大樓,,彰化縣彰化市永福里光復路39號
330.0,永福里,彰化縣彰化市永福里光復路45號,103.0,1.0,大樓,,彰化縣彰化市永福里光復路45號
331.0,永福里,彰化縣彰化市永福里中山路2段491號,104.0,1.0,大樓,,彰化縣彰化市永福里中山路2段491號
332.0,永福里,彰化縣彰化市永福里永福街34號,37.0,1.0,大樓,,彰化縣彰化市永福里永福街34號
333.0,永福里,彰化縣彰化市永福里永福街32號,57.0,1.0,大樓,,彰化縣彰化市永福里永福街32號
334.0,永福里,彰化縣彰化市永福里永福街38號,37.0,1.0,大樓,,彰化縣彰化市永福里永福街38號
335.0,永福里,彰化縣彰化市永福里光復路3號,49.0,1.0,大樓,,彰化縣彰化市永福里光復路3號
336.0,永福里,彰化縣彰化市永福里永福街68巷9號,71.0,1.0,大樓,,彰化縣彰化市永福里永福街68巷9號
337.0,永福里,彰化縣彰化市永福里永福街36號,493.0,1.0,大樓,,彰化縣彰化市永福里永福街36號
338.0,永福里,彰化縣彰化市永福里光復路25號,237.0,1.0,大樓,,彰化縣彰化市永福里光復路25號
339.0,永福里,彰化縣彰化市永福里永福街26號,27.0,1.0,大樓,,彰化縣彰化市永福里永福街26號
340.0,永福里,彰化縣彰化市永福里光復路1號,40.0,1.0,大樓,,彰化縣彰化市永福里光復路1號
341.0,永福里,彰化縣彰化市永福里長興街27號,65.0,1.0,大樓,,彰化縣彰化市永福里長興街27號
342.0,永福里,彰化縣彰化市永福里民生路230巷20號,99.0,1.0,大樓,,彰化縣彰化市永福里民生路230巷20號
343.0,永福里,彰化縣彰化市永福里中山路2段521號,827.0,1.0,大樓,,彰化縣彰化市永福里中山路2段521號
344.0,永福里,彰化縣彰化市永福里陳稜路57號,31.0,1.0,大樓,,彰化縣彰化市永福里陳稜路57號
345.0,永福里,彰化縣彰化市永福里陳稜路59號,39.0,1.0,大樓,,彰化縣彰化市永福里陳稜路59號
346.0,永福里,彰化縣彰化市永福里陳稜路61號,28.0,1.0,大樓,,彰化縣彰化市永福里陳稜路61號
347.0,永福里,彰化縣彰化市永福里中華路16號,73.0,1.0,大樓,,彰化縣彰化市永福里中華路16號
348.0,永福里,彰化縣彰化市永福里長興街3號,55.0,1.0,大樓,,彰化縣彰化市永福里長興街3號
349.0,永福里,彰化縣彰化市永福里長興街5號,55.0,1.0,大樓,,彰化縣彰化市永福里長興街5號
350.0,永福里,彰化縣彰化市永福里長興街7號,55.0,1.0,大樓,,彰化縣彰化市永福里長興街7號
351.0,永福里,彰化縣彰化市永福里長興街9號,55.0,1.0,大樓,,彰化縣彰化市永福里長興街9號
352.0,永福里,彰化縣彰化市永福里長興街26號,55.0,1.0,大樓,,彰化縣彰化市永福里長興街26號
353.0,永福里,彰化縣彰化市永福里中山路2段605號,1288.0,1.0,大樓,,彰化縣彰化市永福里中山路2段605號
354.0,永福里,彰化縣彰化市永福里陳稜路65號,81.0,1.0,大樓,,彰化縣彰化市永福里陳稜路65號
355.0,永福里,彰化縣彰化市永福里孔門路18號,245.0,1.0,大樓,,彰化縣彰化市永福里孔門路18號
356.0,光華里,彰化縣彰化市光華里民生路195巷28號,281.0,1.0,大樓,,彰化縣彰化市光華里民生路195巷28號
357.0,光華里,彰化縣彰化市光華里成功路135號,760.0,1.0,大樓,,彰化縣彰化市光華里成功路135號
358.0,光華里,彰化縣彰化市光華里和平路32號,151.0,1.0,大樓,,彰化縣彰化市光華里和平路32號
359.0,光華里,彰化縣彰化市光華里光復路109號,120.0,1.0,大樓,,彰化縣彰化市光華里光復路109號
360.0,光華里,彰化縣彰化市光華里和平路30號,140.0,1.0,大樓,,彰化縣彰化市光華里和平路30號
361.0,光華里,彰化縣彰化市光華里和平路48號,57.0,1.0,大樓,,彰化縣彰化市光華里和平路48號
362.0,光華里,彰化縣彰化市光華里和平路40號,153.0,1.0,大樓,,彰化縣彰化市光華里和平路40號
363.0,光華里,彰化縣彰化市光華里光復路107號,332.0,1.0,大樓,,彰化縣彰化市光華里光復路107號
364.0,光華里,彰化縣彰化市光華里成功路120號,915.0,1.0,席思時尚造型,,彰化縣彰化市光華里成功路120號
365.0,光華里,彰化縣彰化市光華里陳稜路111號,59.0,1.0,大樓,,彰化縣彰化市光華里陳稜路111號
366.0,光華里,彰化縣彰化市光華里陳稜路115號,91.0,1.0,大樓,,彰化縣彰化市光華里陳稜路115號
367.0,光華里,彰化縣彰化市光華里民生路219號,103.0,1.0,大樓,,彰化縣彰化市光華里民生路219號
368.0,光華里,彰化縣彰化市光華里民生路221號,103.0,1.0,大樓,,彰化縣彰化市光華里民生路221號
369.0,光華里,彰化縣彰化市光華里光復路123號,155.0,1.0,大樓,,彰化縣彰化市光華里光復路123號
370.0,光華里,彰化縣彰化市光華里陳稜路113號,48.0,1.0,大樓,,彰化縣彰化市光華里陳稜路113號
371.0,光華里,彰化縣彰化市光華里民生路249號,200.0,1.0,大樓,,彰化縣彰化市光華里民生路249號
372.0,光華里,彰化縣彰化市光華里民生路105號,40.0,1.0,大樓,,彰化縣彰化市光華里民生路105號
373.0,光華里,彰化縣彰化市光華里中華路122號,104.0,1.0,大樓,,彰化縣彰化市光華里中華路122號
374.0,光華里,彰化縣彰化市光華里城中北街2號,203.0,1.0,大樓,,彰化縣彰化市光華里城中北街2號
375.0,光華里,彰化縣彰化市光華里城中北街8號,104.0,1.0,大樓,,彰化縣彰化市光華里城中北街8號
376.0,光華里,彰化縣彰化市光華里民生路223號,303.0,1.0,大樓,,彰化縣彰化市光華里民生路223號
377.0,西安里,彰化縣彰化市西安里中正路2段332號,33.0,1.0,大樓,,彰化縣彰化市西安里中正路2段332號
378.0,西安里,彰化縣彰化市西安里曉陽路190號,67.0,1.0,大樓,,彰化縣彰化市西安里曉陽路190號
379.0,西安里,彰化縣彰化市西安里中正路2段340巷5號,27.0,1.0,大樓,,彰化縣彰化市西安里中正路2段340巷5號
380.0,西安里,彰化縣彰化市西安里中正路2段340巷7號,27.0,1.0,大樓,,彰化縣彰化市西安里中正路2段340巷7號
381.0,西安里,彰化縣彰化市西安里中正路2段340巷9號,27.0,1.0,大樓,,彰化縣彰化市西安里中正路2段340巷9號
382.0,西安里,彰化縣彰化市西安里中正路2段340巷15號,17.0,1.0,大樓,,彰化縣彰化市西安里中正路2段340巷15號
383.0,西安里,彰化縣彰化市西安里南瑤路399號,65.0,1.0,大樓,,彰化縣彰化市西安里南瑤路399號
384.0,西安里,彰化縣彰化市西安里中正路2段350號,40.0,1.0,大樓,,彰化縣彰化市西安里中正路2段350號
385.0,西安里,彰化縣彰化市西安里中正路2段403號之8,56.0,1.0,大樓,,彰化縣彰化市西安里中正路2段403號之8
386.0,西安里,彰化縣彰化市西安里中正路2段357號之8,79.0,1.0,大樓,,彰化縣彰化市西安里中正路2段357號之8
387.0,西安里,彰化縣彰化市西安里南瑤路403號,25.0,1.0,大樓,,彰化縣彰化市西安里南瑤路403號
388.0,西安里,彰化縣彰化市西安里中正路2段340巷11號之7,23.0,1.0,大樓,,彰化縣彰化市西安里中正路2段340巷11號之7
389.0,西安里,彰化縣彰化市西安里中正路2段340巷11號之8,55.0,1.0,大樓,,彰化縣彰化市西安里中正路2段340巷11號之8
390.0,西安里,彰化縣彰化市西安里中正路2段340巷11號之9,60.0,1.0,大樓,,彰化縣彰化市西安里中正路2段340巷11號之9
391.0,西安里,彰化縣彰化市西安里民族路315巷71號,21.0,1.0,大樓,,彰化縣彰化市西安里民族路315巷71號
392.0,西安里,彰化縣彰化市西安里曉陽路188號,71.0,1.0,大樓,,彰化縣彰化市西安里曉陽路188號
393.0,西安里,彰化縣彰化市華山路273巷52號,73.0,1.0,大樓,,彰化縣彰化市華山路273巷52號
394.0,西安里,彰化縣彰化市華山路273巷39號,123.0,1.0,大樓,,彰化縣彰化市華山路273巷39號
395.0,西安里,彰化縣彰化市西安里曉陽路200號,35.0,1.0,大樓,,彰化縣彰化市西安里曉陽路200號
396.0,西安里,彰化縣彰化市華山路103號,28.0,1.0,大樓,,彰化縣彰化市華山路103號
397.0,西安里,彰化縣彰化市華山路105號,48.0,1.0,大樓,,彰化縣彰化市華山路105號
398.0,西安里,彰化縣彰化市西安里民族路362號,120.0,1.0,大樓,,彰化縣彰化市西安里民族路362號
399.0,西安里,彰化縣彰化市西安里曉陽路270號,912.0,1.0,大樓,,彰化縣彰化市西安里曉陽路270號
400.0,西安里,彰化縣彰化市西安里南瑤路399號,31.0,1.0,大樓,,彰化縣彰化市西安里南瑤路399號
401.0,富貴里,彰化縣彰化市富貴里中華路275號,26.0,1.0,大樓,,彰化縣彰化市富貴里中華路275號
402.0,富貴里,彰化縣彰化市富貴里民權路227號,43.0,1.0,大樓,,彰化縣彰化市富貴里民權路227號
403.0,富貴里,彰化縣彰化市富貴里民權路229號,33.0,1.0,大樓,,彰化縣彰化市富貴里民權路229號
404.0,富貴里,彰化縣彰化市富貴里中華路323號,72.0,1.0,大樓,,彰化縣彰化市富貴里中華路323號
405.0,富貴里,彰化縣彰化市富貴里中華路333號,72.0,1.0,大樓,,彰化縣彰化市富貴里中華路333號
406.0,富貴里,彰化縣彰化市富貴里永華街29號,63.0,1.0,大樓,,彰化縣彰化市富貴里永華街29號
407.0,富貴里,彰化縣彰化市富貴里民權路247巷13號,39.0,1.0,大樓,,彰化縣彰化市富貴里民權路247巷13號
408.0,富貴里,彰化縣彰化市富貴里永華街31號,51.0,1.0,大樓,,彰化縣彰化市富貴里永華街31號
409.0,富貴里,彰化縣彰化市富貴里中正路2段250號,67.0,1.0,大樓,,彰化縣彰化市富貴里中正路2段250號
410.0,富貴里,彰化縣彰化市富貴里中正路2段256號,66.0,1.0,大樓,,彰化縣彰化市富貴里中正路2段256號
411.0,富貴里,彰化縣彰化市富貴里中正路2段268號,66.0,1.0,大樓,,彰化縣彰化市富貴里中正路2段268號
412.0,富貴里,彰化縣彰化市富貴里中正路2段262號,65.0,1.0,大樓,,彰化縣彰化市富貴里中正路2段262號
413.0,富貴里,彰化縣彰化市富貴里永華街33號,37.0,1.0,大樓,,彰化縣彰化市富貴里永華街33號
415.0,富貴里,彰化縣彰化市富貴里民權路155號,3404.0,1.0,民權市場,,彰化縣彰化市富貴里民權路155號
416.0,富貴里,彰化縣彰化市富貴里中正路2段327號,40.0,1.0,大樓,,彰化縣彰化市富貴里中正路2段327號
417.0,富貴里,彰化縣彰化市富貴里民權路247巷15-19號,243.0,1.0,大樓,,彰化縣彰化市富貴里民權路247巷15-19號
418.0,萬壽里,彰化縣彰化市萬壽里中正路2段128巷9號,67.0,1.0,永大旅社,,彰化縣彰化市萬壽里中正路2段128巷9號
419.0,萬壽里,彰化縣彰化市萬壽里中正路2段181號,120.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段181號
420.0,萬壽里,彰化縣彰化市永星街35號,40.0,1.0,大樓,,彰化縣彰化市永星街35號
421.0,萬壽里,彰化縣彰化市萬壽里中正路2段169號,40.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段169號
422.0,萬壽里,彰化縣彰化市萬壽里吉祥街17號,37.0,1.0,大樓,,彰化縣彰化市萬壽里吉祥街17號
423.0,萬壽里,彰化縣彰化市萬壽里中正路2段138號,35.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段138號
424.0,萬壽里,彰化縣彰化市萬壽里中正路2段190巷36號,467.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段190巷36號
425.0,萬壽里,彰化縣彰化市萬壽里中正路2段153號,767.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段153號
426.0,萬壽里,彰化縣彰化市萬壽里中正路2段210號,172.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段210號
427.0,萬壽里,彰化縣彰化市萬壽里中正路2段208號,32.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段208號
428.0,萬壽里,彰化縣彰化市萬壽里中正路2段206號,80.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段206號
429.0,萬壽里,彰化縣彰化市萬壽里中正路2段204號,27.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段204號
430.0,萬壽里,彰化縣彰化市萬壽里中正路2段106巷19號,27.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段106巷19號
431.0,萬壽里,彰化縣彰化市萬壽里吉祥街7號,20.0,1.0,大樓,,彰化縣彰化市萬壽里吉祥街7號
432.0,萬壽里,彰化縣彰化市萬壽里吉祥街9號,39.0,1.0,大樓,,彰化縣彰化市萬壽里吉祥街9號
433.0,萬壽里,彰化縣彰化市萬壽里吉祥街11號,79.0,1.0,大樓,,彰化縣彰化市萬壽里吉祥街11號
434.0,萬壽里,彰化縣彰化市萬壽里中正路2段185號,44.0,1.0,大樓,,彰化縣彰化市萬壽里中正路2段185號
435.0,萬壽里,彰化縣彰化市萬壽里中華路204號,20.0,1.0,大樓,,彰化縣彰化市萬壽里中華路204號
436.0,萬壽里,彰化縣彰化市萬壽里中正路2段162號,64.0,1.0,員林客運彰化站,,彰化縣彰化市萬壽里中正路2段162號
437.0,萬壽里,彰化縣彰化市萬壽里中華路364號,711.0,1.0,大樓,,彰化縣彰化市萬壽里中華路364號
438.0,彰安里,彰化縣彰化市彰安里民族路259號,66.0,1.0,大樓,,彰化縣彰化市彰安里民族路259號
439.0,彰安里,彰化縣彰化市彰安里曉陽路265號,105.0,1.0,大樓,,彰化縣彰化市彰安里曉陽路265號
440.0,彰安里,彰化縣彰化市彰安里曉陽路199號,45.0,1.0,大樓,,彰化縣彰化市彰安里曉陽路199號
441.0,彰安里,彰化縣彰化市彰安里曉陽路197號,24.0,1.0,大樓,,彰化縣彰化市彰安里曉陽路197號
442.0,彰安里,彰化縣彰化市彰安里中正路2段550號,66.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段550號
443.0,彰安里,彰化縣彰化市彰安里中正路2段550號,33.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段550號
444.0,彰安里,彰化縣彰化市彰安里中正路2段550號,33.0,1.0,大樓,,彰化縣彰化市彰安里中正路2段550號
