編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
53.0,中達里,臺中市北區中達里育德路185號,1.0,342.0,第二分局,"120.672319 ","24.157138 "
54.0,五常里,臺中市北區五常里學士路6號,3.0,3470.0,第二分局,"120.682536 ","24.153808 "
55.0,五常里,臺中市北區五常里學士路2號,2.0,9974.0,第二分局,"120.682759 ","24.153392 "
56.0,五常里,臺中市北區五常里五權路499號,3.0,3494.0,第二分局,"120.684670 ","24.154257 "
57.0,中正里,臺中市北區中正里臺灣大道一段635號,1.0,406.0,第二分局,"120.675248 ","24.145930 "
58.0,淡溝里,臺中市北區淡溝里館前路1號,3.0,8149.0,第二分局,"120.666160 ","24.155802 "
59.0,金龍里,臺中市北區金龍里三民路三段289號,1.0,3000.0,第二分局,"120.688077 ","24.156604 "
60.0,金龍里,臺中市北區金龍里健行路86巷1弄3-1號,1.0,50.0,第二分局,"120.688664 ","24.159928 "
61.0,金龍里,臺中市北區金龍里德化街104號,1.0,49.0,第二分局,"120.688669 ","24.161604 "
62.0,金龍里,臺中市北區金龍里健行路86巷1弄5號,1.0,49.0,第二分局,"120.688575 ","24.159929 "
63.0,金龍里,臺中市北區金龍里健行路86巷1弄9號,1.0,49.0,第二分局,"120.688421 ","24.159932 "
64.0,金龍里,臺中市北區金龍里健行路86巷1弄13號,1.0,49.0,第二分局,"120.688246 ","24.159935 "
65.0,金龍里,臺中市北區金龍里健行路86巷1弄17號,1.0,49.0,第二分局,"120.688067 ","24.159939 "
66.0,金龍里,臺中市北區金龍里健行路86巷1弄21號,1.0,49.0,第二分局,"120.687903 ","24.159942 "
67.0,金龍里,臺中市北區金龍里健行路86巷1弄25號,1.0,49.0,第二分局,"120.687724 ","24.159946 "
68.0,金龍里,臺中市北區金龍里健行路86巷1弄2號,1.0,49.0,第二分局,"120.688705 ","24.159704 "
69.0,金龍里,臺中市北區金龍里健行路83巷1弄6號,1.0,49.0,第二分局,"120.688674 ","24.158829 "
70.0,金龍里,臺中市北區金龍里健行路86巷1弄10號,1.0,49.0,第二分局,"120.688377 ","24.159704 "
71.0,金龍里,臺中市北區金龍里健行路86巷1弄14號,1.0,49.0,第二分局,"120.688176 ","24.159723 "
72.0,金龍里,臺中市北區金龍里健行路86巷1弄18號,1.0,49.0,第二分局,"120.687912 ","24.159766 "
73.0,金龍里,臺中市北區金龍里健行路86巷3弄1號,1.0,49.0,第二分局,"120.688945 ","24.160418 "
74.0,金龍里,臺中市北區金龍里健行路86巷3弄3號,1.0,49.0,第二分局,"120.688845 ","24.160425 "
75.0,金龍里,臺中市北區金龍里健行路86巷3弄5號,1.0,49.0,第二分局,"120.688723 ","24.160426 "
76.0,金龍里,臺中市北區金龍里健行路86巷3弄7號,1.0,49.0,第二分局,"120.688683 ","24.160426 "
77.0,金龍里,臺中市北區金龍里健行路86巷3弄9號,1.0,49.0,第二分局,"120.688643 ","24.160428 "
78.0,金龍里,臺中市北區金龍里健行路86巷3弄11號,1.0,49.0,第二分局,"120.688604 ","24.160428 "
79.0,金龍里,臺中市北區金龍里健行路86巷3弄12號,1.0,49.0,第二分局,"120.688356 ","24.160584 "
80.0,金龍里,臺中市北區金龍里健行路86巷3弄13號,1.0,49.0,第二分局,"120.688565 ","24.160430 "
81.0,金龍里,臺中市北區金龍里健行路86巷3弄17號,1.0,49.0,第二分局,"120.688346 ","24.160426 "
82.0,金龍里,臺中市北區金龍里德化街92號,1.0,49.0,第二分局,"120.689008 ","24.161612 "
83.0,金龍里,臺中市北區金龍里德化街98號,1.0,49.0,第二分局,"120.688781 ","24.161597 "
84.0,金龍里,臺中市北區金龍里德化街100號,1.0,49.0,第二分局,"120.688738 ","24.161602 "
85.0,賴村里,臺中市北區賴村里健行路518巷32號,1.0,21.0,第二分局,"120.679126 ","24.160648 "
86.0,賴村里,臺中市北區賴村里德化街435號,1.0,429.0,第二分局,"120.677538 ","24.161598 "
87.0,賴村里,臺中市北區賴村里德化街435號,1.0,160.0,第二分局,"120.677538 ","24.161598 "
88.0,賴村里,臺中市北區賴村里尚德街110號,1.0,74.0,第二分局,"120.677561 ","24.160875 "
89.0,賴村里,臺中市北區賴村里進化北路435號,1.0,1126.0,第二分局,"120.676012 ","24.162973 "
90.0,賴村里,臺中市北區賴村里進化北路431號,1.0,352.0,第二分局,"120.675918 ","24.162979 "
91.0,賴村里,臺中市北區賴村里尚德街170號,2.0,66.0,第二分局,"120.677379 ","24.162407 "
92.0,賴村里,臺中市北區賴村里尚德街117號,1.0,93.0,第二分局,"120.677323 ","24.160965 "
93.0,賴村里,臺中市北區賴村里德化街439號,7.0,488.0,第二分局,"120.677083 ","24.161608 "
94.0,賴村里,臺中市北區賴村里尚德街110號,1.0,266.0,第二分局,"120.677561 ","24.160875 "
95.0,賴村里,臺中市北區賴村里德化街439號,1.0,1314.0,第二分局,"120.677083 ","24.161608 "
96.0,賴村里,臺中市北區賴村里尚德街110號,1.0,266.0,第二分局,"120.677561 ","24.160875 "
97.0,建興里,臺中市北區建興里德化街399號,1.0,370.0,第二分局,"120.688255 ","24.161397 "
98.0,建興里,臺中市北區建興里梅亭街281號,1.0,5957.0,第二分局,"120.685835 ","24.160146 "
99.0,梅川里,臺中市北區梅川里漢口路四段287巷7號,2.0,200.0,第二分局,"120.679782 ","24.167462 "
100.0,賴福里,臺中市北區賴福里大德街253號,1.0,404.0,第二分局,"120.678223 ","24.164406 "
101.0,建興里,臺中市北區建興里衛道路89-2號,2.0,4433.0,第二分局,"120.686071 ","24.162630 "
102.0,建興里,臺中市北區建興里健行路350號,1.0,300.0,第二分局,"120.683026 ","24.159247 "
103.0,頂厝里,臺中市北區頂厝里太原路三段30號,1.0,509.0,第二分局,"120.683009 ","24.164960 "
104.0,頂厝里,臺中市北區頂厝里太原路二段257號,1.0,174.0,第二分局,"120.683349 ","24.165514 "
105.0,頂厝里,臺中市北區頂厝里漢口路四段318巷48-1號,1.0,456.0,第二分局,"120.683702 ","24.165742 "
106.0,頂厝里,臺中市北區頂厝里青島路三段168號,3.0,593.0,第二分局,"120.683141 ","24.168348 "
107.0,頂厝里,臺中市北區頂厝里進化北路263號,2.0,416.0,第二分局,"120.683493 ","24.162832 "
108.0,頂厝里,臺中市北區頂厝里進化北路238號,3.0,2616.0,第二分局,"120.684044 ","24.163287 "
109.0,建興里,臺中市北區建興里梅亭街238號,1.0,1814.0,第二分局,"120.682727 ","24.160412 "
110.0,賴村里,臺中市北區賴村里梅亭街415號,1.0,16.0,第二分局,"120.679107 ","24.160281 "
111.0,賴村里,臺中市北區賴村里梅亭街414號,1.0,13.0,第二分局,"120.678937 ","24.160494 "
112.0,金龍里,臺中市北區金龍里益華街136號,1.0,60.0,第二分局,"120.689863 ","24.161339 "
113.0,金龍里,臺中市北區金龍里益華街138號,1.0,57.0,第二分局,"120.689937 ","24.161365 "
114.0,金龍里,臺中市北區金龍里梅亭街24巷21號,1.0,120.0,第二分局,"120.690686 ","24.161010 "
115.0,金龍里,臺中市北區金龍里梅亭街24巷23號,1.0,120.0,第二分局,"120.690690 ","24.161062 "
116.0,金龍里,臺中市北區金龍里北屯路732號,1.0,90.0,第二分局,"120.691385 ","24.159814 "
117.0,金龍里,臺中市北區金龍里北屯路733號,1.0,90.0,第二分局,"120.691385 ","24.159814 "
118.0,金龍里,臺中市北區金龍里益華街120巷14號,1.0,60.0,第二分局,"120.690079 ","24.160965 "
119.0,金龍里,臺中市北區金龍里益華街116巷1-1號,1.0,30.0,第二分局,"120.690005 ","24.160550 "
120.0,金龍里,臺中市北區金龍里益華街116巷1號,1.0,40.0,第二分局,"120.689931 ","24.160564 "
121.0,金龍里,臺中市北區金龍里北屯路739號,1.0,40.0,第二分局,"120.691385 ","24.159814 "
122.0,金龍里,臺中市北區金龍里北屯路77號,1.0,528.0,第二分局,"120.691703 ","24.161660 "
123.0,金龍里,臺中市北區金龍里德化街41號,1.0,1070.0,第二分局,"120.690661 ","24.161294 "
124.0,金龍里,臺中市北區金龍里北屯路491號,2.0,528.0,第二分局,"120.691586 ","24.160660 "
125.0,賴厝里,臺中市北區賴厝里漢口路四段102號,1.0,1281.0,第二分局,"120.677612 ","24.166846 "
126.0,賴厝里,臺中市北區賴厝里漢口路四段52號,1.0,1281.0,第二分局,"120.674869 ","24.166837 "
127.0,賴厝里,臺中市北區賴厝里太原路二段11號,1.0,1281.0,第二分局,"120.675264 ","24.165579 "
128.0,賴厝里,臺中市北區賴厝里漢口路四段52號,3.0,2545.0,第二分局,"120.674869 ","24.166837 "
129.0,梅川里,臺中市北區梅川里文昌東二街205號,2.0,698.0,第二分局,"120.677886 ","24.167933 "
130.0,賴厝里,臺中市北區太原二街11號,2.0,1281.0,第二分局,"120.667392 ","24.166343 "
131.0,賴厝里,臺中市北區賴厝里永興街10-2號,1.0,24.0,第二分局,"120.682489 ","24.166761 "
132.0,賴厝里,臺中市北區賴厝里永興街10-1號,1.0,24.0,第二分局,"120.682467 ","24.166785 "
133.0,賴厝里,臺中市北區賴厝里永興街315巷10號,1.0,24.0,第二分局,"120.682247 ","24.166578 "
134.0,賴厝里,臺中市北區賴厝里永興街315巷8號,1.0,24.0,第二分局,"120.682288 ","24.166568 "
135.0,賴厝里,臺中市北區賴厝里漢口路四段208號,1.0,462.0,第二分局,"120.680345 ","24.166879 "
136.0,頂厝里,臺中市北區頂厝里太原路二段241號,2.0,893.0,第二分局,"120.682715 ","24.165436 "
137.0,賴厝里,臺中市北區賴厝里綏遠路1號,1.0,1741.0,第二分局,"120.680386 ","24.165479 "
138.0,賴厝里,臺中市北區賴厝里永興街281號,1.0,726.0,第二分局,"120.682303 ","24.165479 "
139.0,賴厝里,臺中市北區賴厝里綏遠路一段111-32號,1.0,54.0,第二分局,"120.680462 ","24.166630 "
140.0,賴厝里,臺中市北區賴厝里賴厝東巷40號,1.0,264.0,第二分局,"120.680216 ","24.166183 "
141.0,賴厝里,臺中市北區賴厝里梅川西路三段66號,2.0,384.0,第二分局,"120.676913 ","24.165545 "
142.0,賴福里,臺中市北區賴福里大德街253號,1.0,342.0,第二分局,"120.678223 ","24.164406 "
143.0,建興里,臺中市北區建興里衛道路89-2號,1.0,725.0,第二分局,"120.686071 ","24.162630 "
144.0,建興里,臺中市北區建興里永興街114號,1.0,565.0,第二分局,"120.682473 ","24.161655 "
145.0,建興里,臺中市北區建興里梅亭街196號,1.0,2231.0,第二分局,"120.684214 ","24.160568 "
146.0,建興里,臺中市北區建興里大義街109號,1.0,300.0,第二分局,"120.683533 ","24.161234 "
147.0,頂厝里,臺中市北區頂厝里進化北路261號,2.0,598.0,第二分局,"120.683556 ","24.162860 "
148.0,頂厝里,臺中市北區頂厝里太原路三段30號,1.0,664.0,第二分局,"120.683009 ","24.164960 "
149.0,崇德里,臺中市北區崇德里太原路三段78號,2.0,1740.0,第二分局,"120.687839 ","24.164881 "
150.0,頂厝里,臺中市北區頂厝里北興街166號,1.0,504.0,第二分局,"120.683252 ","24.164041 "
151.0,頂厝里,臺中市北區頂厝里青島路三段168號,3.0,5357.0,第二分局,"120.683141 ","24.168348 "
152.0,頂厝里,臺中市北區頂厝里青島路三段168號,3.0,5733.0,第二分局,"120.683141 ","24.168348 "
153.0,崇德里,臺中市北區崇德里進化北路173號,1.0,261.0,第二分局,"120.686182 ","24.162814 "
154.0,建興里,臺中市北區建興里永興街165號,2.0,641.0,第二分局,"120.681985 ","24.159410 "
155.0,建興里,臺中市北區建興里永興街165號,2.0,641.0,第二分局,"120.681985 ","24.159410 "
156.0,頂厝里,臺中市北區頂厝里永興街298巷1號,1.0,261.0,第二分局,"120.682655 ","24.166273 "
157.0,頂厝里,臺中市北區頂厝里永興街298巷5號,1.0,202.0,第二分局,"120.682745 ","24.166266 "
158.0,賴村里,臺中市北區賴村里進化北路367號,3.0,1502.0,第二分局,"120.681558 ","24.154553 "
159.0,賴村里,臺中市北區賴村里尚德街77巷11號,1.0,24.0,第二分局,"120.676997 ","24.159592 "
160.0,賴村里,臺中市北區賴村里梅亭街409號,1.0,16.0,第二分局,"120.679314 ","24.160254 "
161.0,賴村里,臺中市北區賴村里梅亭街411號,1.0,16.0,第二分局,"120.679263 ","24.160271 "
162.0,賴村里,臺中市北區漢口路215號,1.0,33.0,第二分局,"120.671507 ","24.167044 "
163.0,賴厝里,臺中市北區賴厝里明道街344號,1.0,29.0,第二分局,"120.681541 ","24.166219 "
164.0,賴厝里,臺中市北區賴厝里明道街346號,1.0,29.0,第二分局,"120.681541 ","24.166219 "
165.0,賴村里,臺中市北區賴村里梅亭街416號,1.0,24.0,第二分局,"120.678946 ","24.160460 "
166.0,建興里,臺中市北區建興里梅亭街196號,2.0,2230.0,第二分局,"120.684214 ","24.160568 "
167.0,梅川里,臺中市北區梅川里永興街335巷38號,1.0,28.0,第二分局,"120.682620 ","24.167359 "
168.0,梅川里,臺中市北區梅川里文昌東二街198號,1.0,46.0,第二分局,"120.677471 ","24.168202 "
169.0,賴厝里,臺中市北區文昌東一街101號,1.0,130.0,第二分局,"120.676886 ","24.168893 "
170.0,梅川里,臺中市北區梅川里天津路二段192號,1.0,429.0,第二分局,"120.678422 ","24.169685 "
171.0,梅川里,臺中市北區梅川里文昌東二街142號,1.0,412.0,第二分局,"120.677681 ","24.169578 "
172.0,梅川里,臺中市北區梅川里梅川西路四段149號,3.0,5428.0,第二分局,"120.678673 ","24.169101 "
173.0,賴厝里,臺中市北區賴厝里永興街355巷63號,1.0,130.0,第二分局,"120.682489 ","24.166761 "
174.0,賴厝里,臺中市北區賴厝里永興街355巷95號,1.0,24.0,第二分局,"120.682542 ","24.166865 "
175.0,賴厝里,臺中市北區賴厝里永興街335巷66號,1.0,28.0,第二分局,"120.682542 ","24.166865 "
176.0,賴厝里,臺中市北區賴厝里永興街335巷64號,1.0,28.0,第二分局,"120.682542 ","24.166865 "
177.0,賴厝里,臺中市北區賴厝里永興街335巷60號,1.0,28.0,第二分局,"120.682542 ","24.166865 "
178.0,賴厝里,臺中市北區賴厝里永興街335巷62號,1.0,28.0,第二分局,"120.682542 ","24.166865 "
179.0,賴厝里,臺中市北區賴厝里永興街335巷58號,1.0,28.0,第二分局,"120.682542 ","24.166865 "
180.0,賴厝里,臺中市北區賴厝里永興街335巷56號,1.0,30.0,第二分局,"120.682542 ","24.166865 "
181.0,賴厝里,臺中市北區賴厝里永興街335巷54號,1.0,45.0,第二分局,"120.682542 ","24.166865 "
182.0,賴厝里,臺中市北區賴厝里永興街355巷93號,1.0,24.0,第二分局,"120.682542 ","24.166865 "
183.0,梅川里,臺中市北區梅川里青島路二段198號,1.0,25.0,第二分局,"120.677690 ","24.168475 "
184.0,梅川里,臺中市北區梅川里青島路二段200號,1.0,25.0,第二分局,"120.677764 ","24.168475 "
185.0,梅川里,臺中市北區梅川里青島路二段202號,1.0,25.0,第二分局,"120.677808 ","24.168474 "
186.0,梅川里,臺中市北區梅川里青島路二段204號,1.0,25.0,第二分局,"120.677853 ","24.168472 "
187.0,賴村里,臺中市北區賴村里中清路一段376號,1.0,41.0,第二分局,"120.675173 ","24.161918 "
188.0,賴厝里,臺中市北區賴厝里永興街333號,1.0,26.0,第二分局,"120.682485 ","24.166761 "
189.0,賴厝里,臺中市北區賴厝里永興街333號,1.0,26.0,第二分局,"120.682485 ","24.166761 "
190.0,賴厝里,臺中市北區賴厝里永興街329號,1.0,28.0,第二分局,"120.682475 ","24.166687 "
191.0,賴厝里,臺中市北區賴厝里永興街327號,1.0,28.0,第二分局,"120.682468 ","24.166651 "
192.0,賴厝里,臺中市北區賴厝里永興街325號,1.0,28.0,第二分局,"120.682462 ","24.166613 "
193.0,賴厝里,臺中市北區賴厝里永興街323號,1.0,26.0,第二分局,"120.682454 ","24.166574 "
194.0,賴厝里,臺中市北區賴厝里永興街321號,1.0,28.0,第二分局,"120.682447 ","24.166536 "
195.0,賴村里,臺中市北區賴村里尚德街172號,1.0,26.0,第二分局,"120.677401 ","24.162483 "
196.0,賴厝里,臺中市北區賴厝里永興街317號,1.0,28.0,第二分局,"120.682434 ","24.166467 "
197.0,賴厝里,臺中市北區賴厝里永興街319號,1.0,26.0,第二分局,"120.682440 ","24.166498 "
198.0,賴村里,臺中市北區賴村里尚德街117號,1.0,32.0,第二分局,"120.677323 ","24.160965 "
199.0,賴村里,臺中市北區賴村里尚德街1271號,1.0,29.0,第二分局,"120.677359 ","24.160505 "
200.0,賴厝里,臺中市北區賴厝里賴厝東街401號,1.0,88.0,第二分局,"120.680460 ","24.165897 "
201.0,賴厝里,臺中市北區賴厝里賴厝東街40號,1.0,88.0,第二分局,"120.680216 ","24.166183 "
202.0,梅川里,臺中市北區梅川里青島路二段206號,1.0,25.0,第二分局,"120.677897 ","24.168471 "
203.0,梅川里,臺中市北區梅川里青島路二段208號,1.0,25.0,第二分局,"120.677940 ","24.168469 "
204.0,梅川里,臺中市北區梅川里青島路二段210號,1.0,25.0,第二分局,"120.677983 ","24.168469 "
205.0,梅川里,臺中市北區梅川里青島路二段196巷1號,1.0,24.0,第二分局,"120.677463 ","24.168496 "
206.0,梅川里,臺中市北區梅川里青島路二段196巷3號,1.0,24.0,第二分局,"120.677463 ","24.168496 "
207.0,梅川里,臺中市北區梅川里青島路二段196巷5號,1.0,24.0,第二分局,"120.677463 ","24.168496 "
208.0,賴厝里,臺中市北區賴厝里永興街285巷11號,1.0,26.0,第二分局,"120.682489 ","24.166761 "
209.0,建興里,臺中市北區山西路一段13巷16號,1.0,26.0,第二分局,"120.675101 ","24.164190 "
210.0,梅川里,臺中市北區梅川里青島路二段393號,1.0,26.0,第二分局,"120.676863 ","24.168728 "
211.0,梅川里,臺中市北區梅川里青島路二段212號,1.0,28.0,第二分局,"120.678055 ","24.168434 "
212.0,賴厝里,臺中市北區青島路二段214號,1.0,72.0,第二分局,"120.678098 ","24.168516 "
213.0,梅川里,臺中市北區梅川里青島路二段216號,1.0,28.0,第二分局,"120.678096 ","24.168424 "
214.0,梅川里,臺中市北區梅川里青島路二段218號,1.0,26.0,第二分局,"120.678137 ","24.168415 "
215.0,賴厝里,臺中市北區進化北路430巷40號,1.0,26.0,第二分局,"120.675128 ","24.163833 "
216.0,賴厝里,臺中市北區進化北路430巷38號,1.0,29.0,第二分局,"120.675182 ","24.163838 "
217.0,賴厝里,臺中市北區進化北路430巷36號,1.0,30.0,第二分局,"120.675234 ","24.163848 "
218.0,賴厝里,臺中市北區進化北路430巷34號,1.0,28.0,第二分局,"120.675287 ","24.163855 "
219.0,賴厝里,臺中市北區賴厝里山西路一段13巷21號,1.0,29.0,第二分局,"120.675175 ","24.165787 "
220.0,建興里,臺中市北區山西路一段13巷25號,1.0,28.0,第二分局,"120.675224 ","24.164213 "
221.0,建興里,臺中市北區山西路一段13巷23號,1.0,28.0,第二分局,"120.675224 ","24.164213 "
222.0,賴厝里,臺中市北區賴厝里永興街335巷44號,1.0,26.0,第二分局,"120.682542 ","24.166865 "
223.0,賴厝里,臺中市北區尚德街2號,1.0,28.0,第二分局,"120.677825 ","24.157724 "
224.0,賴厝里,臺中市北區尚德街190號,1.0,28.0,第二分局,"120.677302 ","24.162939 "
225.0,賴村里,臺中市北區賴村里尚德街188號,1.0,26.0,第二分局,"120.677332 ","24.162865 "
226.0,賴村里,臺中市北區賴村里尚德街186號,1.0,30.0,第二分局,"120.677332 ","24.162825 "
227.0,賴村里,臺中市北區賴村里尚德街182號,1.0,26.0,第二分局,"120.677342 ","24.162786 "
228.0,梅川里,臺中市北區梅川里永興街369號,2.0,478.0,第二分局,"120.682760 ","24.168009 "
229.0,金龍里,臺中市北區金龍里德化街79號,1.0,40.0,第二分局,"120.690156 ","24.161359 "
230.0,金龍里,臺中市北區金龍里德化街81號,1.0,40.0,第二分局,"120.690117 ","24.161359 "
231.0,金龍里,臺中市北區金龍里德化街83號,1.0,40.0,第二分局,"120.690064 ","24.161360 "
232.0,金龍里,臺中市北區金龍里德化街85號,1.0,40.0,第二分局,"120.690009 ","24.161358 "
233.0,金龍里,臺中市北區金龍里德化街70號,1.0,40.0,第二分局,"120.689998 ","24.161594 "
234.0,金龍里,臺中市北區金龍里梅亭街242號,1.0,40.0,第二分局,"120.691201 ","24.160242 "
235.0,金龍里,臺中市北區金龍里德化街244號,1.0,40.0,第二分局,"120.689172 ","24.161586 "
236.0,賴村里,臺中市北區賴村里梅亭街479號,1.0,28.0,第二分局,"120.676750 ","24.160288 "
237.0,賴村里,臺中市北區賴村里梅亭街481號,1.0,26.0,第二分局,"120.676681 ","24.160278 "
238.0,金龍里,臺中市北區金龍里錦中街120號,1.0,100.0,第二分局,"120.686276 ","24.156058 "
239.0,賴厝里,臺中市北區尚德街184號,1.0,29.0,第二分局,"120.677342 ","24.162786 "
240.0,賴厝里,臺中市北區賴厝里山西路一段13巷44號,1.0,28.0,第二分局,"120.675175 ","24.165787 "
241.0,賴厝里,臺中市北區賴厝里山西路一段13巷46號,1.0,26.0,第二分局,"120.675175 ","24.165787 "
242.0,賴村里,臺中市北區賴村里大德街175巷1號,1.0,29.0,第二分局,"120.678366 ","24.161566 "
243.0,賴村里,臺中市北區賴村里大德街175巷20號,1.0,29.0,第二分局,"120.678366 ","24.161566 "
244.0,賴村里,臺中市北區賴村里大德街175巷22號,1.0,29.0,第二分局,"120.678366 ","24.161566 "
245.0,賴村里,臺中市北區賴村里大德街175巷24號,1.0,29.0,第二分局,"120.678366 ","24.161566 "
246.0,賴村里,臺中市北區賴村里大德街175巷14號,1.0,29.0,第二分局,"120.678366 ","24.161566 "
247.0,賴村里,臺中市北區賴村里大德街175巷16號,1.0,29.0,第二分局,"120.678366 ","24.161566 "
248.0,賴村里,臺中市北區賴村里大德街175巷18號,1.0,28.0,第二分局,"120.678366 ","24.161566 "
249.0,賴村里,臺中市北區賴村里大德街175巷23號,1.0,28.0,第二分局,"120.678366 ","24.161566 "
250.0,賴村里,臺中市北區賴村里大德街175巷21號,1.0,28.0,第二分局,"120.678366 ","24.161566 "
251.0,賴村里,臺中市北區賴村里大德街21號,1.0,26.0,第二分局,"120.678458 ","24.160457 "
252.0,賴村里,臺中市北區賴村里大德街193巷23號,1.0,26.0,第二分局,"120.677627 ","24.162033 "
253.0,賴村里,臺中市北區賴村里梅亭街408號,1.0,178.0,第二分局,"120.679146 ","24.160478 "
254.0,崇德里,臺中市北區崇德里進化北路173號,1.0,261.0,第二分局,"120.686182 ","24.162814 "
