類別,電腦編號,里別,座落,緯度,經度,新計算容量(值),轄管分局
一般住宅,FNA01592,復興里,新竹市東區復興里7鄰自由路95巷18弄6號,24.8131673,120.9794302,409.0,第二分局
一般住宅,FNA01593,東園里,"新竹市東區東園里13鄰八德路19巷51號 B1",24.8072772,120.9839934,2205.0,第二分局
一般住宅,FNA01594,建功里,新竹市東區建功里12鄰金城三路119號-B1,24.7935147,121.0045326,1411.0,第二分局
一般住宅,FNA01595,光復里,新竹市東區光復里12鄰新光路42巷29號,24.8025314,120.9895978,299.0,第二分局
一般住宅,FNA01596,仙水里,新竹市東區仙水里6鄰光復路一段335巷17弄15號,24.7817911,121.0185466,211.0,第二分局
一般住宅,FNA01597,關新里,"新竹市東區關新里6鄰關新路45號 B2",24.7854171,121.0184011,1927.0,第二分局
一般住宅,FNA01598,龍山里,"新竹市東區龍山里11鄰埔頂一路252號 B2",24.7912894,121.0161958,1920.0,第二分局
一般住宅,FNA01599,東山里,"新竹市東區東山里11鄰學府路115號 B1",24.7951799,120.9791145,219.0,第二分局
供公眾使用建築物,FNA01600,育賢里,"新竹市東區育賢里10鄰東門街102號 B1-B4",24.8042518,120.9714364,900.0,第二分局
一般住宅,FNA01601,龍山里,"新竹市東區龍山里5鄰慈雲路76號 B3",24.7900186,121.011776,2126.0,第二分局
一般住宅,FNA01602,建功里,新竹市東區建功里7鄰金城一路125巷8號-B3,24.7967695,121.0049856,1779.0,第二分局
一般住宅,FNA01603,光復里,新竹市東區光復里10鄰水源街71號,24.8010853,120.9916147,858.0,第二分局
一般住宅,FNA01604,關新里,"新竹市東區關新里4鄰關新路225號 B1",24.7878558,121.0200103,1105.0,第二分局
供公眾使用建築物,FNA01605,立功里,"新竹市東區立功里8鄰光復路二段194巷16號 B1",24.7942747,121.0015228,1037.0,第二分局
供公眾使用建築物,FNA01606,復興里,"新竹市東區復興里9鄰自由路97號 B3",24.8136861,120.9800773,496.0,第二分局
公有建築物,FNA01607,龍山里,"新竹市東區龍山里18鄰龍山西路99號 B1",24.7905123,121.009625,1509.0,第二分局
一般住宅,FNA01608,錦華里,"新竹市東區錦華里18鄰北大路41號 B1",24.8125892,120.9728813,424.0,第二分局
一般住宅,FNA01609,埔頂里,"新竹市東區埔頂里17鄰埔頂一路103號 B3",24.7924539,121.0142046,3980.0,第二分局
一般住宅,FNA01610,親仁里,新竹市東區親仁里2鄰文化街12號B1,24.8048458,120.9710604,221.0,第二分局
一般住宅,FNA01611,龍山里,"新竹市東區龍山里18鄰龍山西路181巷23號 B1",24.7910786,121.0084683,158.0,第二分局
一般住宅,FNA01612,關東里,"新竹市東區關東里08鄰關新北路168號 B3",24.7856518,121.0210364,1040.0,第二分局
一般住宅,FNA01613,金山里,"新竹市東區金山里11鄰介壽路21號 B3",24.7808801,121.0206029,2990.0,第二分局
一般住宅,FNA01614,金山里,新竹市東區金山里3鄰金山18街23號,24.777343,121.0250449,38.0,第二分局
一般住宅,FNA01615,金山里,新竹市東區金山里15鄰金山北一街116號,24.7769897,121.0244679,158.0,第二分局
一般住宅,FNA01616,關東里,新竹市東區關東里22鄰關新一街6號,24.7840573,121.0183976,165.0,第二分局
一般住宅,FNA01617,東園里,新竹市東區東園里3鄰光復路二段876號,24.8027681,120.9824266,355.0,第二分局
公有建築物,FNA01618,綠水里,"新竹市東區綠水里10鄰光復路二段321號 B1",24.8004074,120.9883064,4112.0,第二分局
一般住宅,FNA01619,東勢里,"新竹市東區東勢里4鄰東新路82號 B1",24.8075886,120.9872455,7836.0,第二分局
一般住宅,FNA01620,埔頂里,"新竹市東區埔頂里24鄰占梅路12號 B1",24.7915677,121.0133654,4981.0,第二分局
一般住宅,FNA01621,綠水里,新竹市東區綠水里05鄰綠水路66號,24.8008527,120.9839396,949.0,第二分局
一般住宅,FNA01622,東門里,新竹市東區東門里2鄰東前街43號,24.8040032,120.9674676,238.0,第二分局
供公眾使用建築物,FNA01623,建功里,新竹市東區建功里3鄰建功二路28號-B3,24.797372,121.0026069,3564.0,第二分局
公有建築物,FNA01624,龍山里,"新竹市東區龍山里16鄰慈濟路2號 B1",24.7886433,121.0132677,3614.0,第二分局
供公眾使用建築物,FNA01625,埔頂里,"新竹市東區埔頂里25鄰埔頂二路75號 B1",24.7909242,121.0131476,557.0,第二分局
一般住宅,FNA01626,公園里,新竹市東區公園里8鄰東大路一段50號B1,24.8025927,120.9762447,123.0,第二分局
一般住宅,FNA01627,仙水里,"新竹市東區仙水里19鄰介壽路66巷29號 B4",24.779891,121.0184917,2243.0,第二分局
一般住宅,FNA01628,埔頂里,"新竹市東區埔頂里25鄰慈雲路92號 B3",24.7906354,121.012086,3463.0,第二分局
一般住宅,FNA01629,埔頂里,"新竹市東區埔頂里06鄰慈祥路89號 B1",24.7937511,121.008896,614.0,第二分局
一般住宅,FNA01630,錦華里,"新竹市東區錦華里1鄰東大路一段150號 B1",24.8087088,120.972023,520.0,第二分局
一般住宅,FNA01631,仙水里,"新竹市東區仙水里11鄰介壽路58號 B4",24.7802589,121.0193006,1941.0,第二分局
供公眾使用建築物,FNA01632,龍山里,新竹市東區龍山里18鄰世傑路1號,24.7907173,121.0085619,202.0,第二分局
一般住宅,FNA01633,豐功里,"新竹市東區豐功里5鄰公道五路二段256號 B3",24.801831,121.0009554,1280.0,第二分局
一般住宅,FNA01634,三民里,新竹市東區三民里1鄰中華路二段261號B1,24.804511,120.976462,554.0,第二分局
供公眾使用建築物,FNA01635,文華里,新竹市東區文華里5鄰北大路70號B1,24.8121686,120.9715937,948.0,第二分局
供公眾使用建築物,FNA01636,埔頂里,"新竹市東區埔頂里12鄰埔頂二路170號 B1",24.7931532,121.0097329,135.0,第二分局
一般住宅,FNA01637,金山里,新竹市東區金山里5鄰金山東二街6號B1,24.7778986,121.0273604,103.0,第二分局
一般住宅,FNA01638,仙水里,新竹市東區仙水里11鄰介壽路66巷26號-B3,24.7801412,121.0187864,2470.0,第二分局
一般住宅,FNA01639,金山里,新竹市東區金山里2鄰金山八街27號-B1,24.778272,121.020819,61.0,第二分局
一般住宅,FNA01640,關新里,新竹市東區關新里4鄰關新西街71號B1,24.7882001,121.0193304,115.0,第二分局
一般住宅,FNA01641,水源里,新竹市東區水源里16鄰溪洲路108號B1,24.808831,120.996423,467.0,第二分局
一般住宅,FNA01642,東園里,新竹市東區東園里8鄰公園路227巷33號B1,24.8038994,120.9824749,74.0,第二分局
一般住宅,FNA01643,仙水里,"新竹市東區仙水里11鄰介壽路66巷18號 B2",24.7800552,121.0194961,2174.0,第二分局
一般住宅,FNA01644,仙水里,新竹市東區仙水里19鄰介壽路66巷47號B1,24.7800552,121.0194961,2369.0,第二分局
一般住宅,FNA01645,復興里,新竹市東區復興里6鄰經國路一段479巷5號B1,24.8136923,120.9764396,267.0,第二分局
一般住宅,FNA01646,復中里,新竹市東區復中里4鄰錦華街18巷21號B1,24.8098597,120.9736938,137.0,第二分局
一般住宅,FNA01647,復中里,"新竹市東區復中里18鄰中央路281巷35號 B1",24.8110786,120.9772336,223.0,第二分局
一般住宅,FNA01648,文華里,"新竹市東區文華里6鄰光華街19巷5號 B1",24.8136092,120.9722857,227.0,第二分局
一般住宅,FNA01649,龍山里,"新竹市東區龍山里14鄰埔頂一路191號 B1",24.7912095,121.0167996,174.0,第二分局
一般住宅,FNA01650,東園里,"新竹市東區東園里14鄰中華路二段89號 B1",24.8079502,120.9812536,759.0,第二分局
一般住宅,FNA01651,光明里,"新竹市東區光明里20鄰大學路200號 B1",24.7896317,120.9997992,98.0,第二分局
一般住宅,FNA01652,東勢里,"新竹市東區東勢里7鄰東光路99號 B1",24.8042909,120.9866076,471.0,第二分局
一般住宅,FNA01653,錦華里,"新竹市東區錦華里3鄰錦華街60巷3號 B1",24.8114521,120.9717065,147.0,第二分局
一般住宅,FNA01654,龍山里,"新竹市東區龍山里13鄰埔頂一路398號 B1",24.7903102,121.0168827,1146.0,第二分局
一般住宅,FNA01655,新莊里,"新竹市東區新莊里23鄰關新路230號 B4",24.7879073,121.0214297,1296.0,第二分局
一般住宅,FNA01656,埔頂里,"新竹市東區埔頂里13鄰埔頂路71號 B1",24.7953722,121.008257,2472.0,第二分局
供公眾使用建築物,FNA01657,光復里,"新竹市東區光復里7鄰科研路8號 B1",24.8090016,120.9906507,4415.0,第二分局
一般住宅,FNA01658,親仁里,"新竹市東區親仁里5鄰中央路121號 B1",24.8071614,120.9708195,1567.0,第二分局
一般住宅,FNA01659,光明里,"新竹市東區光明里7鄰光復路二段101號 B2",24.7920609,120.993378,2998.0,第二分局
一般住宅,FNA01660,親仁里,"新竹市東區親仁里6鄰中央路137號 B1",24.8075052,120.9713262,273.0,第二分局
公有建築物,FNA20286,復興里,"新竹市東區復興里17鄰經國路一段488號 B1",24.8146284,120.9771082,406.0,第二分局
