類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WUA00284,一德里,臺北市北投區中央北路四段118號,"25.134004,121.476457",1,293.0,北投分局,
一般住宅,WUA00285,一德里,臺北市北投區中央北路四段128號,"25.133838,121.476265",1,611.0,北投分局,
一般住宅,WUA00286,一德里,臺北市北投區中央北路四段146號,"25.133417,121.475742",1,276.0,北投分局,
一般住宅,WUA00287,一德里,臺北市北投區中央北路四段172號,"25.133006,121.475232",1,390.0,北投分局,
一般住宅,WUA00288,一德里,臺北市北投區中央北路四段202號,"25.132597,121.474712",1,338.0,北投分局,
一般住宅,WUA00289,一德里,臺北市北投區中央北路四段215-2號,"25.132428,121.474504",1,280.0,北投分局,
一般住宅,WUA00291,一德里,臺北市北投區中央北路四段218號,"25.132276,121.474313",1,88.0,北投分局,
一般住宅,WUA00294,一德里,臺北市北投區中央北路四段264號,"25.131793,121.47368",1,163.0,北投分局,
一般住宅,WUA00295,一德里,臺北市北投區中央北路四段288號,"25.131409,121.473219",1,203.0,北投分局,
一般住宅,WUA00296,一德里,臺北市北投區中央北路四段32號,"25.13509,121.477979",1,347.0,北投分局,
一般住宅,WUA00297,一德里,臺北市北投區中央北路四段346號,"25.130448,121.472021",1,487.0,北投分局,
一般住宅,WUA00298,一德里,臺北市北投區中央北路四段356號,"25.130203,121.471716",1,879.0,北投分局,
一般住宅,WUA00299,一德里,臺北市北投區中央北路四段450號,"25.129,121.470054",1,145.0,北投分局,
一般住宅,WUA00300,一德里,臺北市北投區中央北路四段465號,"25.128644,121.469768",1,37.0,北投分局,
一般住宅,WUA00301,一德里,臺北市北投區中央北路四段469號,"25.128599,121.469654",1,155.0,北投分局,
一般住宅,WUA00302,一德里,臺北市北投區中央北路四段479號,"25.128489,121.469378",1,66.0,北投分局,
一般住宅,WUA00303,一德里,臺北市北投區中央北路四段48號,"25.134703,121.477346",1,554.0,北投分局,
一般住宅,WUA00304,一德里,臺北市北投區中央北路四段48號,"25.134703,121.477346",1,553.0,北投分局,
一般住宅,WUA00305,一德里,臺北市北投區中央北路四段48號,"25.134703,121.477346",1,845.0,北投分局,
一般住宅,WUA00306,一德里,臺北市北投區中央北路四段485號,"25.128426,121.469233",1,117.0,北投分局,
一般住宅,WUA00307,一德里,臺北市北投區中央北路四段517號,"25.128055,121.468328",1,533.0,北投分局,
一般住宅,WUA00308,一德里,臺北市北投區中央北路四段542號,"25.127879,121.467522",1,61.0,北投分局,
一般住宅,WUA00309,一德里,臺北市北投區中央北路四段543號,"25.127699,121.46765",1,72.0,北投分局,
一般住宅,WUA00310,一德里,臺北市北投區中央北路四段569號,"25.127286,121.467056",1,216.0,北投分局,
一般住宅,WUA00311,一德里,臺北市北投區中央北路四段571號,"25.127175,121.466919",1,190.0,北投分局,
一般住宅,WUA00315,一德里,臺北市北投區中央北路四段591號,"25.124528,121.465149",1,214.0,北投分局,
一般住宅,WUA00316,一德里,臺北市北投區中央北路四段8號,"25.135565,121.478892",1,75.0,北投分局,
一般住宅,WUA00317,一德里,臺北市北投區中央北路四段142巷2號,"25.133555,121.475863",1,360.0,北投分局,
一般住宅,WUA00318,一德里,臺北市北投區中央北路四段18巷39號,"25.135907,121.478311",1,67.0,北投分局,
一般住宅,WUA00319,一德里,臺北市北投區中央北路四段18巷48號,"25.136745,121.478264",1,438.0,北投分局,
一般住宅,WUA00320,一德里,臺北市北投區中央北路四段18巷5號,"25.13556,121.478351",1,260.0,北投分局,
一般住宅,WUA00321,一德里,臺北市北投區中央北路四段18巷37弄10號,"25.135802,121.478116",1,82.0,北投分局,
一般住宅,WUA00322,一德里,臺北市北投區中央北路四段18巷37弄6號,"25.135828,121.478173",1,72.0,北投分局,
一般住宅,WUA00323,一德里,臺北市北投區中央北路四段30巷10號,"25.135535,121.478044",1,171.0,北投分局,
一般住宅,WUA00324,一德里,臺北市北投區中央北路四段316巷1弄1號,"25.131076,121.472427",1,385.0,北投分局,
一般住宅,WUA00338,一德里,臺北市北投區立德路121巷10號,"25.128025,121.471231",1,360.0,北投分局,
一般住宅,WUA00342,一德里,臺北市北投區立德路121巷8號,"25.128025,121.471231",1,42.0,北投分局,
一般住宅,WUA00346,一德里,臺北市北投區中央北路四段442巷4弄2號,"25.129363,121.470183",1,497.0,北投分局,
一般住宅,WUA00347,一德里,臺北市北投區中央北路四段456巷2號,"25.129178,121.469838",1,506.0,北投分局,
一般住宅,WUA00348,一德里,臺北市北投區中央北路四段456巷1弄2號,"25.129085,121.469663",1,248.0,北投分局,
一般住宅,WUA00349,一德里,臺北市北投區中央北路四段515巷3弄1號,"25.127904,121.468676",1,135.0,北投分局,
一般住宅,WUA00350,一德里,臺北市北投區中央北路四段515巷3弄18號,"25.128309,121.469444",1,25.0,北投分局,
一般住宅,WUA00351,一德里,臺北市北投區中央北路四段515巷3弄5號,"25.127998,121.468793",1,221.0,北投分局,
一般住宅,WUA00352,一德里,臺北市北投區中央北路四段541巷2號,"25.127552,121.467777",1,68.0,北投分局,
一般住宅,WUA00353,一德里,臺北市北投區中央北路四段541巷8號,"25.127402,121.467896",1,92.0,北投分局,
一般住宅,WUA00354,一德里,臺北市北投區中央北路四段577巷17號,"25.126684,121.467259",1,125.0,北投分局,
一般住宅,WUA00355,一德里,臺北市北投區中央北路四段577巷15弄11號,"25.127132,121.467534",1,120.0,北投分局,
一般住宅,WUA00356,一德里,臺北市北投區中央北路四段577巷15弄14號,"25.127147,121.467783",1,142.0,北投分局,
一般住宅,WUA00357,一德里,臺北市北投區中央北路四段577巷15弄15號,"25.127237,121.467676",1,85.0,北投分局,
一般住宅,WUA00358,一德里,臺北市北投區中央北路四段577巷15弄2號,"25.126836,121.467363",1,178.0,北投分局,
一般住宅,WUA00359,一德里,臺北市北投區中央北路四段577巷27弄1號,"25.126715,121.467631",1,182.0,北投分局,
一般住宅,WUA00360,一德里,臺北市北投區中央北路四段577巷27弄13號,"25.127002,121.46793",1,74.0,北投分局,
一般住宅,WUA00361,一德里,臺北市北投區中央北路四段583巷7號,"25.125246,121.465874",1,100.0,北投分局,
一般住宅,WUA00362,一德里,臺北市北投區中央北路四段583巷10弄8號,"25.124486,121.465656",1,125.0,北投分局,
一般住宅,WUA00363,一德里,臺北市北投區中央北路四段583巷11弄41號,"25.125489,121.466239",1,72.0,北投分局,
一般住宅,WUA00003,一德里,臺北市北投區一心路32巷2號,"25.133503,121.474481",1,450.0,北投分局,
一般住宅,WUA00004,一德里,臺北市北投區一德街151號,"25.130011,121.467589",1,658.0,北投分局,
一般住宅,WUA00005,一德里,臺北市北投區一德街151號,"25.130011,121.467589",1,461.0,北投分局,
一般住宅,WUA00006,一德里,臺北市北投區一德街10巷5號,"25.128935,121.468816",1,166.0,北投分局,
一般住宅,WUA00061,一德里,臺北市北投區大度路三段280號,"25.123543,121.466761",1,112.0,北投分局,
一般住宅,WUA00063,一德里,臺北市北投區大度路三段296巷14號,"25.12396,121.466775",1,97.0,北投分局,
一般住宅,WUA00064,一德里,臺北市北投區大度路三段296巷20號,"25.124108,121.466806",1,33.0,北投分局,
一般住宅,WUA00065,一德里,臺北市北投區大度路三段296巷24號,"25.124212,121.466859",1,73.0,北投分局,
一般住宅,WUA00067,一德里,臺北市北投區大度路三段296巷43號,"25.124621,121.467054",1,330.0,北投分局,
一般住宅,WUA00068,一德里,臺北市北投區大度路三段296巷48號,"25.124751,121.467119",1,56.0,北投分局,
一般住宅,WUA00074,一德里,臺北市北投區大度路三段296巷71號,"25.125883,121.467271",1,221.0,北投分局,
一般住宅,WUA00058,一德里,臺北市北投區大度路三段110號,"25.123387,121.469603",1,136.0,北投分局,
一般住宅,WUA00059,一德里,臺北市北投區大度路三段112號,"25.123387,121.469603",1,97.0,北投分局,
一般住宅,WUA02820,一德里,臺北市北投區一德里23鄰立功街9號,"25.124538,121.468858",2,3295.0,北投分局,
一般住宅,WUA02830,一德里,臺北市北投區中央北路四段541巷3號,"25.127659,121.468387",1,1269.0,北投分局,
一般住宅,WUA02838,一德里,臺北市北投區立德路8號,"25.124257,121.471979",1,7459.0,北投分局,
公有建築物,WUA00313,一德里,臺北市北投區中央北路四段581號,"25.126861,121.466846",1,448.0,北投分局,
公有建築物,WUA00314,一德里,臺北市北投區中央北路四段581號,"25.126861,121.466846",1,1232.0,北投分局,
公有建築物,WUA00312,一德里,臺北市北投區中央北路四段581號,"25.126861,121.466846",1,344.0,北投分局,
一般住宅,WUA00010,八仙里,臺北市北投區三合街二段502號,"25.12618,121.499825",1,975.0,北投分局,
一般住宅,WUA00057,八仙里,臺北市北投區大度路155號,"25.120688,121.493455",1,628.0,北投分局,
一般住宅,WUA00092,八仙里,臺北市北投區大業路10號,"25.122498,121.499771",3,1050.0,北投分局,
一般住宅,WUA00093,八仙里,臺北市北投區大業路158號,"25.124877,121.499128",1,324.0,北投分局,
一般住宅,WUA00094,八仙里,臺北市北投區大業路160號,"25.125043,121.499135",1,194.0,北投分局,
一般住宅,WUA00095,八仙里,臺北市北投區大業路258號,"25.126062,121.498814",1,93.0,北投分局,
一般住宅,WUA00096,八仙里,臺北市北投區大業路262號,"25.12678,121.498555",2,1674.0,北投分局,
一般住宅,WUA00390,八仙里,臺北市北投區中央南路二段103號,"25.122164,121.500418",1,633.0,北投分局,
一般住宅,WUA00391,八仙里,臺北市北投區中央南路二段12-1號,"25.127116,121.500196",1,187.0,北投分局,
一般住宅,WUA00392,八仙里,臺北市北投區中央南路二段14-1號,"25.126971,121.500208",1,258.0,北投分局,
一般住宅,WUA00393,八仙里,臺北市北投區中央南路二段16號,"25.126692,121.500236",1,1093.0,北投分局,
一般住宅,WUA00394,八仙里,臺北市北投區中央南路二段22號,"25.125782,121.499955",1,73.0,北投分局,
一般住宅,WUA00395,八仙里,臺北市北投區中央南路二段22號,"25.125782,121.499955",1,438.0,北投分局,
一般住宅,WUA00396,八仙里,臺北市北投區中央南路二段22號,"25.125782,121.499955",1,1197.0,北投分局,
一般住宅,WUA00397,八仙里,臺北市北投區中央南路二段32-2號,"25.125008,121.500219",1,1115.0,北投分局,
一般住宅,WUA00398,八仙里,臺北市北投區中央南路二段32-2號,"25.125008,121.500219",1,2917.0,北投分局,
一般住宅,WUA00399,八仙里,臺北市北投區中央南路二段33-1-5號,"25.124891,121.500457",1,191.0,北投分局,
一般住宅,WUA00400,八仙里,臺北市北投區中央南路二段35號,"25.124466,121.500465",1,1345.0,北投分局,
一般住宅,WUA00401,八仙里,臺北市北投區中央南路二段72號,"25.12285,121.499787",1,214.0,北投分局,
一般住宅,WUA00402,八仙里,臺北市北投區中央南路二段95-1號,"25.122204,121.50026",1,61.0,北投分局,
一般住宅,WUA00403,八仙里,臺北市北投區中央南路二段98號,"25.122204,121.50026",1,250.0,北投分局,
一般住宅,WUA00543,八仙里,臺北市北投區公館路427號,"25.120583,121.502425",3,2078.0,北投分局,
一般住宅,WUA00544,八仙里,臺北市北投區公館路433號,"25.120183,121.502185",1,63.0,北投分局,
一般住宅,WUA00598,八仙里,臺北市北投區公館路423巷10號,"25.120253,121.50346",1,270.0,北投分局,
一般住宅,WUA00891,八仙里,臺北市北投區立農街189號,"25.12011,121.503986",1,341.0,北投分局,
一般住宅,WUA00901,八仙里,臺北市北投區立農街33號,"25.119896,121.50335",1,55.0,北投分局,
一般住宅,WUA00910,八仙里,臺北市北投區立農街187巷2號,"25.120239,121.504122",1,84.0,北投分局,
一般住宅,WUA00911,八仙里,臺北市北投區立農街187巷10弄1號,"25.120542,121.504559",1,154.0,北投分局,
一般住宅,WUA00912,八仙里,臺北市北投區立農街187巷10弄12號,"25.120297,121.504825",1,103.0,北投分局,
一般住宅,WUA00913,八仙里,臺北市北投區立農街187巷10弄2號,"25.120479,121.50448",1,113.0,北投分局,
一般住宅,WUA00930,八仙里,臺北市北投區立農街一段25號,"25.119619,121.502988",1,732.0,北投分局,
一般住宅,WUA01124,八仙里,臺北市北投區承德路七段380號,"25.118918,121.502609",1,210.0,北投分局,
一般住宅,WUA01125,八仙里,臺北市北投區承德路七段400號,"25.120259,121.50122",2,2168.0,北投分局,
一般住宅,WUA01293,八仙里,臺北市北投區西安街二段355號,"25.120854,121.504459",1,350.0,北投分局,
一般住宅,WUA01294,八仙里,臺北市北投區西安街二段361號,"25.120743,121.504043",1,1547.0,北投分局,
一般住宅,WUA01381,八仙里,臺北市北投區承德路七段388號,"25.119644,121.502087",3,3132.0,北投分局,
一般住宅,WUA01777,八仙里,臺北市北投區崇仁路一段155巷2號,"25.123604,121.502302",1,816.0,北投分局,
一般住宅,WUA01778,八仙里,臺北市北投區崇仁路一段156巷1號,"25.123553,121.502086",1,476.0,北投分局,
一般住宅,WUA01779,八仙里,臺北市北投區崇仁路一段157巷1號,"25.123419,121.502337",1,315.0,北投分局,
一般住宅,WUA01829,八仙里,臺北市北投區北投路一段45號,"25.124911,121.500831",1,234.0,北投分局,
一般住宅,WUA01830,八仙里,臺北市北投區北投路一段53號,"25.125154,121.500793",1,128.0,北投分局,
一般住宅,WUA02270,八仙里,臺北市北投區大業路260號,"25.126449,121.498679",1,1420.0,北投分局,
一般住宅,WUA02315,八仙里,臺北市北投區崇仁路一段166巷2號,"25.122945,121.502349",1,435.0,北投分局,
一般住宅,WUA02323,八仙里,臺北市北投區公館路406號,"25.122433,121.502707",2,656.0,北投分局,
一般住宅,WUA02403,八仙里,臺北市北投區大業路160號,"25.125043,121.499135",2,2240.0,北投分局,
一般住宅,WUA02498,八仙里,臺北市北投區中央南路二段37號,"25.123975,121.500443",1,2655.0,北投分局,
一般住宅,WUA02558,八仙里,臺北市北投區中央南路二段28號,"25.125522,121.500142",3,955.0,北投分局,
一般住宅,WUA02608,八仙里,臺北市北投區大業路132號,"25.124365,121.499409",3,1896.0,北投分局,
一般住宅,WUA02610,八仙里,臺北市北投區中央南路二段31號,"25.12509,121.500496",1,297.0,北投分局,
一般住宅,WUA02662,八仙里,臺北市北投區大業路2號,"25.121893,121.499895",3,1631.0,北投分局,
一般住宅,WUA02667,八仙里,臺北市北投區北投路一段59號,"25.125938,121.500675",1,195.0,北投分局,
一般住宅,WUA02732,八仙里,臺北市北投區中央南路二段12-2號,"25.126885,121.499926",2,1877.0,北投分局,
一般住宅,WUA02737,八仙里,臺北市北投區中央南路二段18號,"25.126387,121.500175",1,1015.0,北投分局,
一般住宅,WUA02853,八仙里,臺北市北投區立農街一段187巷10弄5號,"25.12054829718275,121.50462080069933",1,243.0,北投分局,
一般住宅,WUA00022,大同里,臺北市北投區大同街126號,"25.134867,121.498658",1,44.0,北投分局,
一般住宅,WUA00023,大同里,臺北市北投區大同街139號,"25.135065,121.498617",1,68.0,北投分局,
一般住宅,WUA00033,大同里,臺北市北投區大同街27號,"25.132963,121.499047",1,30.0,北投分局,
一般住宅,WUA00035,大同里,臺北市北投區大同街61號,"25.133465,121.498617",1,37.0,北投分局,
一般住宅,WUA00036,大同里,臺北市北投區大同街69號,"25.133588,121.498509",1,47.0,北投分局,
一般住宅,WUA00037,大同里,臺北市北投區大同街125巷14號,"25.13485,121.498133",1,101.0,北投分局,
一般住宅,WUA00038,大同里,臺北市北投區大同街125巷21號,"25.134702,121.497961",1,78.0,北投分局,
一般住宅,WUA00039,大同里,臺北市北投區大同街125巷28號,"25.134799,121.497814",1,57.0,北投分局,
一般住宅,WUA00099,大同里,臺北市北投區大業路384-388號,"25.129559,121.497506",1,457.0,北投分局,
一般住宅,WUA00100,大同里,臺北市北投區大業路444號,"25.13111,121.496679",1,134.0,北投分局,
一般住宅,WUA00101,大同里,臺北市北投區大業路456號,"25.131772,121.496409",3,3405.0,北投分局,
一般住宅,WUA00102,大同里,臺北市北投區大業路476號,"25.132207,121.49615",1,178.0,北投分局,
一般住宅,WUA00103,大同里,臺北市北投區大業路488號,"25.132586,121.496009",1,186.0,北投分局,
一般住宅,WUA00120,大同里,臺北市北投區大興街11號,"25.129919,121.497971",1,188.0,北投分局,
一般住宅,WUA00122,大同里,臺北市北投區大興街25號,"25.130095,121.498565",1,137.0,北投分局,
一般住宅,WUA00123,大同里,臺北市北投區大興街27號,"25.130112,121.49869",1,458.0,北投分局,
一般住宅,WUA00124,大同里,臺北市北投區大興街5號,"25.129839,121.497639",1,80.0,北投分局,
一般住宅,WUA00125,大同里,臺北市北投區大興街9巷1號,"25.130012,121.497629",1,528.0,北投分局,
一般住宅,WUA00126,大同里,臺北市北投區大興街9巷2號,"25.130043,121.497837",1,2281.0,北投分局,
一般住宅,WUA00127,大同里,臺北市北投區大興街9巷61號,"25.131271,121.496966",1,115.0,北投分局,
一般住宅,WUA00128,大同里,臺北市北投區大興街23巷2號,"25.130265,121.498527",1,81.0,北投分局,
一般住宅,WUA00129,大同里,臺北市北投區大興街23巷30號,"25.131019,121.497649",1,50.0,北投分局,
一般住宅,WUA00130,大同里,臺北市北投區大興街23巷33號,"25.130844,121.497563",1,125.0,北投分局,
一般住宅,WUA00134,大同里,臺北市北投區大業路452巷29號,"25.132042,121.497213",1,208.0,北投分局,
一般住宅,WUA00135,大同里,臺北市北投區大業路452巷56號,"25.132204,121.497292",3,1841.0,北投分局,
一般住宅,WUA00136,大同里,臺北市北投區大業路452巷6號,"25.131582,121.497302",2,3631.0,北投分局,
一般住宅,WUA00137,大同里,臺北市北投區大業路452巷60號,"25.132204,121.497292",5,2734.0,北投分局,
一般住宅,WUA00138,大同里,臺北市北投區大業路472巷1號,"25.132221,121.49636",2,588.0,北投分局,
一般住宅,WUA00167,大同里,臺北市北投區中央北路一段111號,"25.13483,121.499349",1,82.0,北投分局,
一般住宅,WUA00169,大同里,臺北市北投區中央北路一段127號,"25.135028,121.49905",1,474.0,北投分局,
一般住宅,WUA00171,大同里,臺北市北投區中央北路一段153號,"25.13539,121.498465",1,881.0,北投分局,
一般住宅,WUA00172,大同里,臺北市北投區中央北路一段171號,"25.135573,121.498116",1,83.0,北投分局,
一般住宅,WUA00173,大同里,臺北市北投區中央北路一段175號,"25.135617,121.49802",2,814.0,北投分局,
一般住宅,WUA00175,大同里,臺北市北投區中央北路一段201號,"25.135902,121.497373",1,54.0,北投分局,
一般住宅,WUA00177,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,542.0,北投分局,
一般住宅,WUA00178,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,772.0,北投分局,
一般住宅,WUA00179,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,1270.0,北投分局,
一般住宅,WUA00191,大同里,臺北市北投區中央北路一段197巷27號,"25.135088,121.497276",1,76.0,北投分局,
一般住宅,WUA00192,大同里,臺北市北投區中央北路一段197巷35號,"25.134888,121.49723",1,161.0,北投分局,
一般住宅,WUA00406,大同里,臺北市北投區中央南路二段6巷40弄1號,"25.124967,121.49986",1,355.0,北投分局,
一般住宅,WUA01002,大同里,臺北市北投區光明路45號,"25.132829,121.499675",1,356.0,北投分局,
一般住宅,WUA01003,大同里,臺北市北投區光明路59號,"25.132922,121.499975",1,617.0,北投分局,
一般住宅,WUA01006,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,247.0,北投分局,
一般住宅,WUA01007,大同里,臺北市北投區中央北路一段73號,"25.134187,121.500294",1,412.0,北投分局,
一般住宅,WUA01041,大同里,臺北市北投區光明路73巷11號,"25.133196,121.499978",1,25.0,北投分局,
一般住宅,WUA01347,大同里,臺北市北投區育仁路16號,"25.133015,121.498389",1,132.0,北投分局,
一般住宅,WUA01349,大同里,臺北市北投區育仁路77號,"25.134174,121.498711",1,46.0,北投分局,
一般住宅,WUA01355,大同里,臺北市北投區大業路512號,"25.133379,121.496047",1,80.0,北投分局,
一般住宅,WUA01356,大同里,臺北市北投區大業路572號,"25.135555,121.497063",1,32.0,北投分局,
一般住宅,WUA01358,大同里,臺北市北投區大業路558號,"25.135323,121.496938",1,38.0,北投分局,
一般住宅,WUA01360,大同里,臺北市北投區大業路580號,"25.13566,121.497123",1,64.0,北投分局,
一般住宅,WUA01361,大同里,臺北市北投區大業路514號,"25.135176,121.496229",1,228.0,北投分局,
一般住宅,WUA01362,大同里,臺北市北投區大業路514號,"25.135176,121.496229",1,144.0,北投分局,
一般住宅,WUA01363,大同里,臺北市北投區大業路514號,"25.135176,121.496229",1,647.0,北投分局,
一般住宅,WUA02215,大同里,臺北市北投區豐年路一段16號,"25.133977,121.498155",1,66.0,北投分局,
一般住宅,WUA02216,大同里,臺北市北投區豐年路一段22號,"25.134012,121.49802",1,143.0,北投分局,
一般住宅,WUA02217,大同里,臺北市北投區豐年路一段20巷1號,"25.134238,121.498081",1,114.0,北投分局,
一般住宅,WUA02218,大同里,臺北市北投區豐年路一段37巷10號,"25.133937,121.497489",1,110.0,北投分局,
一般住宅,WUA02268,大同里,臺北市北投區中央北路一段1號,"25.133389,121.501338",1,984.0,北投分局,
