行政區,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註,placemark_address
大安區,WNA02736,法治里,臺北市大安區通化街203巷6-8號,"25.026532,121.553456",1,"122 ",大安分局,,臺北市大安區通化街203巷6-8號
大安區,WNA02672,法治里,臺北市大安區通化街175巷10弄1-3號,"25.027301,121.554449",1,"57 ",大安分局,,臺北市大安區通化街175巷10弄1-3號
大安區,WNA02670,法治里,臺北市大安區通化街171巷30弄26-28號,"25.027279,121.554803",1,"185 ",大安分局,,臺北市大安區通化街171巷30弄26-28號
大安區,WNA02557,法治里,臺北市大安區通化街185-187號,"25.026954,121.553385",1,"342 ",大安分局,,臺北市大安區通化街185-187號
大安區,WNA02483,法治里,臺北市大安區基隆路二段176號,"25.025967,121.553887",1,"217 ",大安分局,,臺北市大安區基隆路二段176號
大安區,WNA04467,法治里,臺北市大安區基隆路二段172號,"25.026557,121.554772",6,"2932 ",大安分局,,臺北市大安區基隆路二段172號
大安區,WNA02679,法治里,臺北市大安區通化街180巷5-7號,"25.027532,121.552885",1,"113 ",大安分局,,臺北市大安區通化街180巷5-7號
大安區,WNA02682,法治里,臺北市大安區通化街186巷4-6號,"25.026702,121.552811",1,"124 ",大安分局,,臺北市大安區通化街186巷4-6號
大安區,WNA02683,法治里,臺北市大安區通化街186巷8號,"25.026755,121.552474",1,"204 ",大安分局,,臺北市大安區通化街186巷8號
大安區,WNA02566,法治里,臺北市大安區通化街263-265號,"25.025888,121.552487",1,"117 ",大安分局,,臺北市大安區通化街263-265號
大安區,WNA02559,法治里,臺北市大安區通化街200巷3號,"25.026271,121.552445",1,"110 ",大安分局,,臺北市大安區通化街200巷3號
大安區,WNA02734,法治里,臺北市大安區通化街200巷2-8號,"25.026204,121.5523",1,"168 ",大安分局,,臺北市大安區通化街200巷2-8號
大安區,WNA02719,法治里,臺北市大安區通化街190巷3號,"25.026423,121.552612",1,"257 ",大安分局,,臺北市大安區通化街190巷3號
大安區,WNA02718,法治里,臺北市大安區通化街190巷1號,"25.026361,121.552746",1,"558 ",大安分局,,臺北市大安區通化街190巷1號
大安區,WNA02677,法治里,臺北市大安區通化街180巷21-23號,"25.027439,121.552657",1,"186 ",大安分局,,臺北市大安區通化街180巷21-23號
大安區,WNA02678,法治里,臺北市大安區通化街180巷3-5號,"25.027307,121.55322",1,"36 ",大安分局,,臺北市大安區通化街180巷3-5號
大安區,WNA02675,法治里,臺北市大安區通化街176巷6號,"25.027722,121.552912",1,"80 ",大安分局,,臺北市大安區通化街176巷6號
大安區,WNA02676,法治里,臺北市大安區通化街176巷8號,"25.027754,121.552775",1,"302 ",大安分局,,臺北市大安區通化街176巷8號
大安區,WNA02673,法治里,臺北市大安區通化街176巷12號,"25.027811,121.552609",1,"53 ",大安分局,,臺北市大安區通化街176巷12號
大安區,WNA02674,法治里,臺北市大安區通化街176巷1-3號,"25.02783,121.553113",1,"76 ",大安分局,,臺北市大安區通化街176巷1-3號
大安區,WNA02659,法治里,臺北市大安區通化街170巷5-7號,"25.028136,121.553029",1,"301 ",大安分局,,臺北市大安區通化街170巷5-7號
大安區,WNA02567,法治里,臺北市大安區通化街265號,"25.02588,121.552445",1,"1116 ",大安分局,,臺北市大安區通化街265號
大安區,WNA02565,法治里,臺北市大安區通化街257號,"25.025912,121.552627",1,"224 ",大安分局,,臺北市大安區通化街257號
大安區,WNA02558,法治里,臺北市大安區通化街198號,"25.026077,121.552521",1,"282 ",大安分局,,臺北市大安區通化街198號
大安區,WNA02556,法治里,臺北市大安區通化街178號,"25.027486,121.553282",1,"102 ",大安分局,,臺北市大安區通化街178號
大安區,WNA03757,法治里,臺北市大安區樂利路47-49號,"25.02663,121.551852",1,"166 ",大安分局,,臺北市大安區樂利路47-49號
大安區,WNA03758,法治里,臺北市大安區樂利路55-57號,"25.026496,121.551897",1,"533 ",大安分局,,臺北市大安區樂利路55-57號
大安區,WNA03759,法治里,臺北市大安區樂利路71-73號,"25.026173,121.552013",1,"272 ",大安分局,,臺北市大安區樂利路71-73號
大安區,WNA01589,法治里,臺北市大安區通化街176巷15號,"25.027941,121.552677",1,"50 ",大安分局,,臺北市大安區通化街176巷15號
大安區,WNA02733,法治里,臺北市大安區通化街200巷3號,"25.026271,121.552445",1,"104 ",大安分局,,臺北市大安區通化街200巷3號
大安區,WNA04446,法治里,臺北市大安區通化街200巷7號,"25.026492,121.552336",1,"275 ",大安分局,,臺北市大安區通化街200巷7號
大安區,WNA04560,法治里,臺北市大安區通化街188號,"25.026361,121.55295",1,"708 ",大安分局,,臺北市大安區通化街188號
大安區,WNA02560,法治里,臺北市大安區通化街215號,"25.026259,121.553178",1,"176 ",大安分局,,臺北市大安區通化街215號
大安區,WNA02561,法治里,臺北市大安區通化街223號,"25.02615,121.553334",1,"60 ",大安分局,,臺北市大安區通化街223號
大安區,WNA02562,法治里,臺北市大安區通化街223之2號,"25.026267,121.553574",1,"33 ",大安分局,,臺北市大安區通化街223之2號
大安區,WNA02564,法治里,臺北市大安區通化街237-239號,"25.025929,121.553239",1,"2490 ",大安分局,,臺北市大安區通化街237-239號
大安區,WNA02563,法治里,臺北市大安區通化街233號,"25.02614,121.553145",1,"85 ",大安分局,,臺北市大安區通化街233號
大安區,WNA03760,法治里,臺北市大安區樂利路91-93號,"25.025601,121.552244",1,"818 ",大安分局,,臺北市大安區樂利路91-93號
大安區,WNA01267,法治里,臺北市大安區和平東路三段139-143號,"25.024834,121.552521",1,"122 ",大安分局,,臺北市大安區和平東路三段139-143號
大安區,WNA04733,法治里,臺北市大安區基隆路二段188號,"25.024941,121.552916",1,"352 ",大安分局,,臺北市大安區基隆路二段188號
大安區,WNA03761,法治里,臺北市大安區樂利路11巷22-24號,"25.028358,121.552037",1,"258 ",大安分局,,臺北市大安區樂利路11巷22-24號
大安區,WNA03754,法治里,臺北市大安區樂利路29-31號之1,"25.027425,121.55154",1,"402 ",大安分局,,臺北市大安區樂利路29-31號之1
大安區,WNA03755,法治里,臺北市大安區樂利路37-39號,"25.027059,121.551691",1,"312 ",大安分局,,臺北市大安區樂利路37-39號
大安區,WNA03756,法治里,臺北市大安區樂利路41-43號,"25.026843,121.55177",1,"320 ",大安分局,,臺北市大安區樂利路41-43號
大安區,WNA02722,法治里,臺北市大安區通化街200巷17-19號,"25.027142,121.552126",2,"374 ",大安分局,,臺北市大安區通化街200巷17-19號
大安區,WNA03764,法治里,臺北市大安區樂利路27巷7-9號,"25.027733,121.552019",1,"2689 ",大安分局,,臺北市大安區樂利路27巷7-9號
大安區,WNA02721,法治里,臺北市大安區通化街200巷17-19號,"25.027142,121.552126",1,"53 ",大安分局,,臺北市大安區通化街200巷17-19號
大安區,WNA04670,法治里,臺北市大安區樂利路27巷3號,"25.027653,121.551741",1,"265 ",大安分局,,臺北市大安區樂利路27巷3號
大安區,WNA04517,法治里,臺北市大安區通化街176巷13號,"25.027811,121.552609",1,"192 ",大安分局,,臺北市大安區通化街176巷13號
大安區,WNA02555,法治里,臺北市大安區通化街172-174號之1,"25.027954,121.553482",1,"785 ",大安分局,,臺北市大安區通化街172-174號之1
大安區,WNA01850,臥龍里,"臺北市大安區臥龍街60巷1號 ","25.021659,121.547501",1,"881 ",大安分局,,臺北市大安區臥龍街60巷1號
大安區,WNA04931,臥龍里,臺北市大安區敦南街86號,"25.02107,121.547496",4,"2956 ",大安分局,,臺北市大安區敦南街86號
大安區,WNA01853,臥龍里,臺北市大安區臥龍街82號,"25.020921,121.548046",1,"596 ",大安分局,,臺北市大安區臥龍街82號
大安區,WNA02514,臥龍里,臺北市大安區基隆路三段16號,"25.020143,121.547512",1,"401 ",大安分局,,臺北市大安區基隆路三段16號
大安區,WNA02897,臥龍里,臺北市大安區復興南路二段363號,"25.02276,121.543553",1,"1370 ",大安分局,,臺北市大安區復興南路二段363號
大安區,WNA01048,臥龍里,臺北市大安區和平東路二段125-1號,"25.025465,121.540557",1,"962 ",大安分局,,臺北市大安區和平東路二段125-1號
大安區,WNA02893,臥龍里,臺北市大安區復興南路二段327號,"25.023845,121.543569",1,"1780 ",大安分局,,臺北市大安區復興南路二段327號
大安區,WNA02522,臥龍里,臺北市大安區基隆路三段22巷5弄1號,"25.020202,121.547023",1,"116 ",大安分局,,臺北市大安區基隆路三段22巷5弄1號
大安區,WNA01850,臥龍里,臺北市大安區基隆路三段4巷77號,"25.020797,121.547968",1,"498 ",大安分局,,臺北市大安區基隆路三段4巷77號
大安區,WNA01049,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"260 ",大安分局,,臺北市大安區和平東路二段134號
大安區,WNA01050,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"84 ",大安分局,,臺北市大安區和平東路二段134號
大安區,WNA01051,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"802 ",大安分局,,臺北市大安區和平東路二段134號
大安區,WNA01052,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"2634 ",大安分局,,臺北市大安區和平東路二段134號
大安區,WNA04454,臥龍里,臺北市大安區和平東路二段134號,"25.024605,121.544709",1,"1273 ",大安分局,,臺北市大安區和平東路二段134號
大安區,WNA04937,臥龍里,臺北市大安區敦南街76巷28號,"25.020724,121.546668",1,"14242 ",大安分局,,臺北市大安區敦南街76巷28號
大安區,WNA04779,臥龍里,臺北市大安區辛亥路三段55號,"25.020399,121.546",2,"3718 ",大安分局,,臺北市大安區辛亥路三段55號
大安區,WNA00924,臥龍里,臺北市大安區辛亥路三段81號,"25.019846,121.546541",1,"3113 ",大安分局,,臺北市大安區辛亥路三段81號
大安區,WNA02517,臥龍里,臺北市大安區基隆路三段8號,"25.020748,121.547788",1,"405 ",大安分局,,臺北市大安區基隆路三段8號
大安區,WNA04508,芳和里,臺北市大安區樂業街128號,"25.02062,121.55224",1,"168 ",大安分局,,臺北市大安區樂業街128號
大安區,WNA03777,芳和里,臺北市大安區樂業街126號,"25.020741,121.552094",1,"158 ",大安分局,,臺北市大安區樂業街126號
大安區,WNA03749,芳和里,臺北市大安區樂業街108巷25號,"25.020468,121.551039",1,"342 ",大安分局,,臺北市大安區樂業街108巷25號
大安區,WNA03750,芳和里,臺北市大安區樂業街108巷22號,"25.020564,121.550928",1,"214 ",大安分局,,臺北市大安區樂業街108巷22號
大安區,WNA03751,芳和里,臺北市大安區樂業街108巷26號,"25.020517,121.550871",1,"268 ",大安分局,,臺北市大安區樂業街108巷26號
大安區,WNA03790,芳和里,臺北市大安區樂業街94巷10號,"25.021218,121.550946",1,"109 ",大安分局,,臺北市大安區樂業街94巷10號
大安區,WNA03789,芳和里,臺北市大安區樂業街72巷11號,"25.021601,121.550415",1,"84 ",大安分局,,臺北市大安區樂業街72巷11號
大安區,WNA01770,芳和里,臺北市大安區臥龍街151巷70弄2號,"25.020233,121.55207",1,"325 ",大安分局,,臺北市大安區臥龍街151巷70弄2號
大安區,WNA01769,芳和里,臺北市大安區臥龍街151巷70弄17號,"25.020334,121.551875",1,"178 ",大安分局,,臺北市大安區臥龍街151巷70弄17號
大安區,WNA01768,芳和里,臺北市大安區臥龍街151巷70弄1號,"25.020363,121.552166",1,"421 ",大安分局,,臺北市大安區臥龍街151巷70弄1號
大安區,WNA01766,芳和里,臺北市大安區臥龍街151巷72號,"25.020237,121.552266",1,"377 ",大安分局,,臺北市大安區臥龍街151巷72號
大安區,WNA02494,芳和里,臺北市大安區基隆路二段273號,"25.021917,121.55001",1,"724 ",大安分局,,臺北市大安區基隆路二段273號
大安區,WNA02495,芳和里,臺北市大安區基隆路二段279號,"25.021739,121.54989",1,"506 ",大安分局,,臺北市大安區基隆路二段279號
大安區,WNA02493,芳和里,臺北市大安區基隆路二段267號,"25.022064,121.550172",1,"284 ",大安分局,,臺北市大安區基隆路二段267號
大安區,WNA02492,芳和里,臺北市大安區樂業街70號,"25.021982,121.550586",1,"1076 ",大安分局,,臺北市大安區樂業街70號
大安區,WNA01270,芳和里,臺北市大安區和平東路三段218號,"25.022435,121.554361",1,"173 ",大安分局,,臺北市大安區和平東路三段218號
大安區,WNA01271,芳和里,臺北市大安區和平東路三段226號,"25.022334,121.554436",1,"160 ",大安分局,,臺北市大安區和平東路三段226號
大安區,WNA01358,芳和里,臺北市大安區和平東路三段224號,"25.022358,121.554411",1,"256 ",大安分局,,臺北市大安區和平東路三段224號
大安區,WNA03732,芳和里,臺北市大安區和平東路三段212巷12號,"25.022205,121.553673",1,"497 ",大安分局,,臺北市大安區和平東路三段212巷12號
大安區,WNA04426,芳和里,臺北市大安區和平東路三段212巷26號,"25.021794,121.553299",1,"385 ",大安分局,,臺北市大安區和平東路三段212巷26號
大安區,WNA04400,芳和里,臺北市大安區和平東路三段212巷53號,"25.021182,121.553104",1,"622 ",大安分局,,臺北市大安區和平東路三段212巷53號
大安區,WNA01359,芳和里,臺北市大安區和平東路三段228巷66號,"25.020994,121.553407",1,"249 ",大安分局,,臺北市大安區和平東路三段228巷66號
大安區,WNA03726,芳和里,臺北市大安區嘉興街335號,"25.022337,121.552854",1,"348 ",大安分局,,臺北市大安區嘉興街335號
大安區,WNA03731,芳和里,臺北市大安區嘉興街323巷8號,"25.022068,121.553488",1,"240 ",大安分局,,臺北市大安區嘉興街323巷8號
大安區,WNA03730,芳和里,臺北市大安區嘉興街323巷4號,"25.022335,121.553218",1,"265 ",大安分局,,臺北市大安區嘉興街323巷4號
大安區,WNA04849,芳和里,臺北市大安區樂業街109號,"25.020765,121.552314",1,"582 ",大安分局,,臺北市大安區樂業街109號
大安區,WNA04707,芳和里,臺北市大安區嘉興街363巷18弄7號,"25.021184,121.552498",1,"196 ",大安分局,,臺北市大安區嘉興街363巷18弄7號
大安區,WNA04582,芳和里,臺北市大安區和平東路三段212巷58號,"25.020775,121.552522",1,"238 ",大安分局,,臺北市大安區和平東路三段212巷58號
大安區,WNA03741,芳和里,臺北市大安區嘉興街363巷7弄3號,"25.022034,121.552644",1,"41 ",大安分局,,臺北市大安區嘉興街363巷7弄3號
大安區,WNA03738,芳和里,臺北市大安區嘉興街363巷21號,"25.021386,121.552837",1,"286 ",大安分局,,臺北市大安區嘉興街363巷21號
大安區,WNA03742,芳和里,臺北市大安區嘉興街376巷21號,"25.022306,121.551811",1,"290 ",大安分局,,臺北市大安區嘉興街376巷21號
大安區,WNA03785,芳和里,臺北市大安區樂業街87號,"25.021653,121.551267",1,"1109 ",大安分局,,臺北市大安區樂業街87號
大安區,WNA04236,芳和里,臺北市大安區樂業街65巷28號,"25.022783,121.551486",1,"256 ",大安分局,,臺北市大安區樂業街65巷28號
大安區,WNA03784,芳和里,臺北市大安區樂業街55號,"25.022272,121.550544",1,"65 ",大安分局,,臺北市大安區樂業街55號
大安區,WNA02490,芳和里,臺北市大安區基隆路二段251號,"25.022375,121.550531",1,"62 ",大安分局,,臺北市大安區基隆路二段251號
大安區,WNA02486,芳和里,臺北市大安區基隆路二段215號,"25.023033,121.551334",1,"648 ",大安分局,,臺北市大安區基隆路二段215號
大安區,WNA04999,芳和里,臺北市大安區樂業街72巷18號,"25.021491,121.550034",1,"298 ",大安分局,,臺北市大安區樂業街72巷18號
大安區,WNA04450,芳和里,臺北市大安區和平東路三段208號,"25.022803,121.553923",3,"4781 ",大安分局,,臺北市大安區和平東路三段208號
大安區,WNA03734,芳和里,臺北市大安區嘉興街323巷2弄1號,"25.02222,121.553044",1,"586 ",大安分局,,臺北市大安區嘉興街323巷2弄1號
大安區,WNA04944,芳和里,臺北市大安區和平東路三段212巷46號,"25.021189,121.552836",4,"1361 ",大安分局,,臺北市大安區和平東路三段212巷46號
大安區,WNA04592,芳和里,臺北市大安區樂業街71號,"25.021963,121.550911",1,"940 ",大安分局,,臺北市大安區樂業街71號
大安區,WNA01737,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"94 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01749,芳和里,北市大安區臥龍街170號,"25.018702,121.550306",1,"190 ",大安分局,,北市大安區臥龍街170號
大安區,WNA01739,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"88 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01740,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"101 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01741,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"468 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01743,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"242 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01744,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"785 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01738,芳和里,臺北市大安區臥龍街100號,"25.019639,121.549145",1,"1562 ",大安分局,,臺北市大安區臥龍街100號
大安區,WNA01745,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"1384 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01746,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"742 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01736,芳和里,臺北市大安區臥龍街100號,"25.019639,121.549145",1,"1404 ",大安分局,,臺北市大安區臥龍街100號
大安區,WNA01742,芳和里,臺北市大安區臥龍街129號,"25.019507,121.549646",1,"1768 ",大安分局,,臺北市大安區臥龍街129號
大安區,WNA01281,虎嘯里,臺北市大安區和平東路三段36號,"25.024495,121.547548",1,"1009 ",大安分局,,臺北市大安區和平東路三段36號
大安區,WNA04327,虎嘯里,臺北市大安區敦化南路二段172巷28號,"25.023997,121.547053",1,"166 ",大安分局,,臺北市大安區敦化南路二段172巷28號
大安區,WNA03226,虎嘯里,臺北市大安區敦化南路200巷11號,"25.022943,121.547642",1,"112 ",大安分局,,臺北市大安區敦化南路200巷11號
大安區,WNA03224,虎嘯里,臺北市大安區敦化南路200巷16號,"25.02278,121.547595",1,"2649 ",大安分局,,臺北市大安區敦化南路200巷16號
大安區,WNA03225,虎嘯里,臺北市大安區敦化南路200巷6號,"25.022749,121.54812",1,"1274 ",大安分局,,臺北市大安區敦化南路200巷6號
大安區,WNA04753,虎嘯里,臺北市大安區敦化南路二段200巷26號,"25.022834,121.547101",2,"684 ",大安分局,,臺北市大安區敦化南路二段200巷26號
大安區,WNA04452,虎嘯里,臺北市大安區敦化南路二段196號,"25.023088,121.548297",1,"2972 ",大安分局,,臺北市大安區敦化南路二段196號
大安區,WNA04393,虎嘯里,臺北市大安區和平東路三段68號,"25.02435,121.55007",1,"785 ",大安分局,,臺北市大安區和平東路三段68號
大安區,WNA04329,虎嘯里,臺北市大安區敦化南路二段319號,"25.022887,121.549251",1,"1500 ",大安分局,,臺北市大安區敦化南路二段319號
大安區,WNA03783,虎嘯里,臺北市大安區樂業街42號,"25.023073,121.549768",1,"541 ",大安分局,,臺北市大安區樂業街42號
大安區,WNA04328,虎嘯里,臺北市大安區敦化南路二段333號,"25.022065,121.549122",1,"2000 ",大安分局,,臺北市大安區敦化南路二段333號
大安區,WNA04330,虎嘯里,臺北市大安區樂業街56巷7號,"25.020796,121.555284",1,"120 ",大安分局,,臺北市大安區樂業街56巷7號
大安區,WNA04595,虎嘯里,臺北市大安區和平東路三段76.78.80號,"25.01247,121.563181",1,"357 ",大安分局,,臺北市大安區和平東路三段76.78.80號
大安區,WNA04333,虎嘯里,臺北市大安區和平東路三段90號,"25.024294,121.551092",1,"173 ",大安分局,,臺北市大安區和平東路三段90號
大安區,WNA04332,虎嘯里,臺北市大安區樂業街41巷1號,"25.02278,121.549965",1,"80 ",大安分局,,臺北市大安區樂業街41巷1號
大安區,WNA04331,虎嘯里,臺北市大安區樂業街41巷16弄3號,"25.02347,121.550393",1,"173 ",大安分局,,臺北市大安區樂業街41巷16弄3號
大安區,WNA04799,虎嘯里,臺北市大安區和平東路三段98巷12號,"25.02373,121.550833",1、2,"278 ",大安分局,,臺北市大安區和平東路三段98巷12號
大安區,WNA01386,虎嘯里,臺北市大安區和平東路三段98巷5弄2號,"25.023985,121.551328",1,"201 ",大安分局,,臺北市大安區和平東路三段98巷5弄2號
大安區,WNA04832,虎嘯里,臺北市大安區基隆路二段246號,"25.022829,121.550533",1,"1728 ",大安分局,,臺北市大安區基隆路二段246號
大安區,WNA02484,虎嘯里,臺北市大安區基隆路二段196號,"25.023971,121.551831",1,"852 ",大安分局,,臺北市大安區基隆路二段196號
大安區,WNA01264,虎嘯里,臺北市大安區和平東路三段124號,"25.024249,121.551918",2,"670 ",大安分局,,臺北市大安區和平東路三段124號
大安區,WNA02489,虎嘯里,臺北市大安區基隆路二段232號,"25.023284,121.551078",1,"538 ",大安分局,,臺北市大安區基隆路二段232號
大安區,WNA01261,虎嘯里,臺北市大安區和平東路三段10號,"25.024526,121.546993",1,"385 ",大安分局,,臺北市大安區和平東路三段10號
大安區,WNA01269,虎嘯里,臺北市大安區和平東路三段20號,"25.024515,121.547197",1,"484 ",大安分局,,臺北市大安區和平東路三段20號
大安區,WNA04971,虎嘯里,臺北市大安區敦化南路二段172巷22號,"25.023752,121.547387",1,"666 ",大安分局,,臺北市大安區敦化南路二段172巷22號
大安區,WNA04589,虎嘯里,臺北市大安區敦化南路二段200巷14弄2號,"25.022373,121.547455",1,"1297 ",大安分局,,臺北市大安區敦化南路二段200巷14弄2號
大安區,WNA04466,虎嘯里,臺北市大安區敦化南路二段206號,"25.022611,121.548321",1,"1557 ",大安分局,,臺北市大安區敦化南路二段206號
大安區,WNA04517,虎嘯里,臺北市大安區和平東路三段66號,"25.024373,121.549646",5,"1602 ",大安分局,,臺北市大安區和平東路三段66號
大安區,WNA04524,虎嘯里,臺北市大安區和平東路三段106號,"25.024274,121.551451",1,"638 ",大安分局,,臺北市大安區和平東路三段106號
大安區,WNA04479,虎嘯里,臺北市大安區和平東路三段98巷1號,"25.023913,121.551255",1,"841 ",大安分局,,臺北市大安區和平東路三段98巷1號
大安區,WNA01640,建安里,臺北市大安區忠孝東路四段181巷40弄13號,"25.044058,121.549915",1,"270 ",大安分局,,臺北市大安區忠孝東路四段181巷40弄13號
大安區,WNA04901,建安里,臺北市大安區敦化南路一段111號,"25.044459,121.54927",4,"2702 ",大安分局,,臺北市大安區敦化南路一段111號
大安區,WNA04527,建安里,臺北市大安區忠孝東路四段205巷38號,"25.04425,121.551897",1,"313 ",大安分局,,臺北市大安區忠孝東路四段205巷38號
大安區,WNA01673,建安里,臺北市大安區市民大道四段118-120號,"25.044357,121.551047",1,"248 ",大安分局,,臺北市大安區市民大道四段118-120號
大安區,WNA04596,建安里,臺北市大安區市民大道四段136號,"25.044301,121.551544",1,"285 ",大安分局,,臺北市大安區市民大道四段136號
大安區,WNA01545,建安里,臺北市大安區敦化南路一段197-205號,"25.04222,121.54926",1,"2345 ",大安分局,,臺北市大安區敦化南路一段197-205號
大安區,WNA01621,建安里,臺北市大安區敦化南路一段191-195號,"25.042473,121.549263",1,"2606 ",大安分局,,臺北市大安區敦化南路一段191-195號
大安區,WNA04361,建安里,臺北市大安區忠孝東路四段205巷24號,"25.043102,121.551815",1,"300 ",大安分局,,臺北市大安區忠孝東路四段205巷24號
大安區,WNA04362,建安里,臺北市大安區敦化南路一段177巷23號,"25.043151,121.550606",1,"150 ",大安分局,,臺北市大安區敦化南路一段177巷23號
大安區,WNA04363,建安里,臺北市大安區敦化南路一段161巷42-48號,"25.043393,121.551205",1,"185 ",大安分局,,臺北市大安區敦化南路一段161巷42-48號
大安區,WNA04364,建安里,臺北市大安區敦化南路一段179-185號,"25.042973,121.549259",1,"2380 ",大安分局,,臺北市大安區敦化南路一段179-185號
大安區,WNA04685,建安里,臺北市大安區敦化南路一段177巷30號,"25.04296,121.550582",1、2、3,"158 ",大安分局,,臺北市大安區敦化南路一段177巷30號
大安區,WNA04882,建安里,臺北市大安區敦化南路一段177巷26號,"25.042985,121.550377",1、2,"151 ",大安分局,,臺北市大安區敦化南路一段177巷26號
大安區,WNA01562,建安里,臺北市大安區忠孝東路四段161-167號,"25.041708,121.550205",2,"1572 ",大安分局,,臺北市大安區忠孝東路四段161-167號
大安區,WNA01566,建安里,臺北市大安區忠孝東路四段177號,"25.041698,121.550647",1,"1556 ",大安分局,,臺北市大安區忠孝東路四段177號
大安區,WNA01560,建安里,臺北市大安區忠孝東路四段155號,"25.041709,121.550038",1,"2321 ",大安分局,,臺北市大安區忠孝東路四段155號
大安區,WNA01623,建安里,臺北市大安區忠孝東路四段147巷5號,"25.042045,121.54974",1,"209 ",大安分局,,臺北市大安區忠孝東路四段147巷5號
大安區,WNA01559,建安里,臺北市大安區忠孝東路四段153號,"25.04171,121.549981",1,"249 ",大安分局,,臺北市大安區忠孝東路四段153號
大安區,WNA04416,建安里,臺北市大安區忠孝東路四段151號,"25.041713,121.549831",2,"588 ",大安分局,,臺北市大安區忠孝東路四段151號
大安區,WNA01569,建安里,臺北市大安區忠孝東路四段197-201號,"25.041678,121.551621",2,"3765 ",大安分局,,臺北市大安區忠孝東路四段197-201號
大安區,WNA03246,建安里,臺北市大安區敦化南路一段187巷35-37號,"25.042693,121.551108",2,"962 ",大安分局,,臺北市大安區敦化南路一段187巷35-37號
大安區,WNA04359,建安里,臺北市大安區敦化南路一段177巷42號,"25.04295,121.551242",1,"232 ",大安分局,,臺北市大安區敦化南路一段177巷42號
大安區,WNA01568,建安里,臺北市大安區忠孝東路四段191號,"25.041687,121.551165",1,"2306 ",大安分局,,臺北市大安區忠孝東路四段191號
大安區,WNA01665,建安里,臺北市大安區忠孝東路四段223巷49弄1-7號,"25.043095,121.552747",1,"2049 ",大安分局,,臺北市大安區忠孝東路四段223巷49弄1-7號
大安區,WNA01662,建安里,臺北市大安區忠孝東路四段223巷69號,"25.043762,121.552809",1,"2693 ",大安分局,,臺北市大安區忠孝東路四段223巷69號
大安區,WNA04269,建安里,臺北市大安區敦化南路一段187巷73號,"25.042625,121.552505",1,"374 ",大安分局,,臺北市大安區敦化南路一段187巷73號
大安區,WNA04372,建安里,臺北市大安區忠孝東路四段205巷37-41號,"25.043807,121.552045",1,"1616 ",大安分局,,臺北市大安區忠孝東路四段205巷37-41號
大安區,WNA04373,建安里,臺北市大安區忠孝東路四段223巷71弄1號,"25.044011,121.552769",1,"1616 ",大安分局,,臺北市大安區忠孝東路四段223巷71弄1號
大安區,WNA04374,建安里,臺北市大安區忠孝東路四段223巷41號,"25.042645,121.552871",1,"320 ",大安分局,,臺北市大安區忠孝東路四段223巷41號
大安區,WNA04375,建安里,臺北市大安區忠孝東路四段223巷47號,"25.042905,121.552874",1,"269 ",大安分局,,臺北市大安區忠孝東路四段223巷47號
大安區,WNA01583,建安里,臺北市大安區忠孝東路四段219號,"25.041661,121.552513",1,"3513 ",大安分局,,臺北市大安區忠孝東路四段219號
大安區,WNA01578,建安里,臺北市大安區忠孝東路四段209號,"25.041671,121.552017",2,"786 ",大安分局,,臺北市大安區忠孝東路四段209號
大安區,WNA04313,建安里,臺北市大安區忠孝東路四段205巷19號,"25.042812,121.55204",1,"37 ",大安分局,,臺北市大安區忠孝東路四段205巷19號
大安區,WNA04314,建安里,臺北市大安區忠孝東路四段205巷7弄5號,"25.042176,121.552252",1,"397 ",大安分局,,臺北市大安區忠孝東路四段205巷7弄5號
大安區,WNA04315,建安里,臺北市大安區忠孝東路四段205巷9號,"25.042233,121.552021",1,"297 ",大安分局,,臺北市大安區忠孝東路四段205巷9號
大安區,WNA04316,建安里,臺北市大安區敦化南路一段187巷57號,"25.042656,121.552175",1,"754 ",大安分局,,臺北市大安區敦化南路一段187巷57號
大安區,WNA04317,建安里,臺北市大安區敦化南路一段187巷68-72號,"25.04243,121.552538",1,"1974 ",大安分局,,臺北市大安區敦化南路一段187巷68-72號
