類別,檔案卡電腦編號,里別,防空疏散避難設施地址,地下層數位址,可容納數
大樓,WUA02804,奇岩里,臺北市北投區三合街一段99號,2,1330.0
大樓,WUA02811,奇岩里,臺北市北投區奇岩241巷7弄10號,1、2,3778.0
公寓,WUA02812,奇岩里,臺北市北投區公館路255巷19弄20號,1,104.0
大樓,WUA02814,奇岩里,臺北市北投區三合街一段117巷72號,1,497.0
大樓,WUA02815,奇岩里,臺北市北投區三合街一段119號,1,2060.0
大樓,WUA02503,奇岩里,臺北市北投區公館路186號,2,2430.0
公寓,WUA00225,桃源里,臺北市北投區中央北路三段12號,1,82.0
公寓,WUA00226,桃源里,臺北市北投區中央北路三段124號,1,673.0
公寓,WUA00227,桃源里,臺北市北投區中央北路三段130號,1,901.0
公寓,WUA00228,桃源里,臺北市北投區中央北路三段170號,1,372.0
公寓,WUA00229,桃源里,臺北市北投區中央北路三段172號,1,62.0
公寓,WUA00230,桃源里,臺北市北投區中央北路三段180號,1,100.0
公寓,WUA00231,桃源里,臺北市北投區中央北路三段184號,1,129.0
公寓,WUA00232,桃源里,臺北市北投區中央北路三段2號,1,622.0
公寓,WUA00233,桃源里,臺北市北投區中央北路三段20號,1,52.0
公寓,WUA00234,桃源里,臺北市北投區中央北路三段208號,1,193.0
公寓,WUA00235,桃源里,臺北市北投區中央北路三段21號,1,170.0
公寓,WUA00236,桃源里,臺北市北投區中央北路三段212號,1,130.0
公寓,WUA00237,桃源里,"臺北市北投區中央北路三段22-3,-6號",1,266.0
公寓,WUA00238,桃源里,"臺北市北投區中央北路三段22-1,-2號",1,104.0
公寓,WUA00239,桃源里,臺北市北投區中央北路三段224號,1,301.0
公寓,WUA00240,桃源里,臺北市北投區中央北路三段224號,1,718.0
公寓,WUA00241,桃源里,臺北市北投區中央北路三段250號,1,34.0
公寓,WUA00249,桃源里,臺北市北投區中央北路三段260號,1,601.0
公寓,WUA00250,桃源里,臺北市北投區中央北路三段28號,1,148.0
公寓,WUA00251,桃源里,臺北市北投區中央北路三段3號,1,1093.0
公寓,WUA00254,桃源里,臺北市北投區中央北路三段41號,1,124.0
公寓,WUA00256,桃源里,臺北市北投區中央北路三段82號,1,1022.0
公寓,WUA00257,桃源里,臺北市北投區中央北路三段82-1號,1,130.0
公寓,WUA00258,桃源里,臺北市北投區中央北路三段90號,1,38.0
公寓,WUA00259,桃源里,臺北市北投區中央北路三段96號,1,93.0
公寓,WUA00268,桃源里,臺北市北投區中央北路三段148巷3號,1,425.0
公寓,WUA00269,桃源里,臺北市北投區中央北路三段16巷4號,1,548.0
公寓,WUA00271,桃源里,臺北市北投區中央北路三段16巷2號,1,548.0
公寓,WUA00274,桃源里,臺北市北投區中央北路三段220巷2號,1,62.0
公寓,WUA00275,桃源里,臺北市北投區中央北路三段220巷6號,1,154.0
公寓,WUA00276,桃源里,臺北市北投區中央北路三段252巷8號,1,201.0
公寓,WUA00277,桃源里,臺北市北投區中央北路三段252巷7弄1號,1,261.0
公寓,WUA00278,桃源里,臺北市北投區中央北路三段276巷2號,1,344.0
公寓,WUA00279,桃源里,臺北市北投區中央北路三段40巷38號,1,262.0
公寓,WUA00280,桃源里,臺北市北投區中央北路三段40巷2弄11號,1,108.0
公寓,WUA00281,桃源里,臺北市北投區中央北路三段40巷2弄3號,1,108.0
公寓,WUA00282,桃源里,臺北市北投區中央北路三段40巷20弄9號,1,528.0
公寓,WUA00283,桃源里,臺北市北投區中央北路三段40巷34弄10號,1,132.0
大樓,WUA02658,桃源里,臺北市北投區中央北路三段40巷34弄16號,1,207.0
公寓,WUA00953,東華里,臺北市北投區立農街二段2號,1,516.0
公寓,WUA00955,東華里,臺北市北投區立農街二段257號,1,530.0
公寓,WUA00958,東華里,臺北市北投區立農街二段275號,1,448.0
公寓,WUA00959,東華里,臺北市北投區立農街二段291號,1,146.0
公寓,WUA00960,東華里,臺北市北投區立農街二段299號,1,44.0
公寓,WUA00968,東華里,臺北市北投區立農街二段273巷3弄2號,1,510.0
公寓,WUA00969,東華里,臺北市北投區立農街二段278巷1號,1,152.0
公寓,WUA00970,東華里,臺北市北投區立農街二段289巷2號,1,37.0
公寓,WUA00971,東華里,臺北市北投區立農街二段289巷4號,1,84.0
公寓,WUA01468,東華里,臺北市北投區東華街二段166號,1,304.0
公寓,WUA01469,東華里,臺北市北投區東華街二段186號,1,414.0
公寓,WUA01470,東華里,臺北市北投區東華街二段198號,1,354.0
公寓,WUA01471,東華里,臺北市北投區東華街二段198號,1,532.0
公寓,WUA01472,東華里,臺北市北投區東華街二段206號,1,481.0
大樓,WUA01474,東華里,臺北市北投區東華街二段294號,2,3844.0
公寓,WUA01473,東華里,臺北市北投區東華街二段294號,2,513.0
公寓,WUA01475,東華里,臺北市北投區東華街二段322號,1,978.0
公寓,WUA01476,東華里,臺北市北投區東華街二段322號,1,220.0
公寓,WUA01477,東華里,臺北市北投區東華街二段348號,1,53.0
公寓,WUA01485,東華里,臺北市北投區東華街二段174巷28號,1,188.0
公寓,WUA01486,東華里,臺北市北投區東華街二段340巷1弄1號,1,97.0
公寓,WUA01487,東華里,臺北市北投區東華街二段340巷2弄11號,1,124.0
公寓,WUA01749,東華里,臺北市北投區致遠三路121號,1,288.0
公寓,WUA01750,東華里,臺北市北投區致遠三路160號,4,1704.0
公寓,WUA01751,東華里,臺北市北投區致遠三路41號,1,378.0
公寓,WUA01752,東華里,臺北市北投區致遠三路51號,1,177.0
公寓,WUA01753,東華里,臺北市北投區致遠三路6號,1,661.0
公寓,WUA02267,東華里,臺北市北投區東華街二段180-182號,2,1544.0
公寓,WUA02434,東華里,臺北市北投區致遠三路158號,1,944.0
大樓,WUA02501,東華里,臺北市北投區立農街二段201號,1,3658.0
公寓,WUA00933,東華里,臺北市北投區立農街二段155號,1,289.0
公寓,WUA00934,東華里,臺北市北投區立農街二段155號,1,2237.0
公寓,WUA00935,東華里,臺北市北投區立農街155號,1,2825.0
公寓,WUA00936,東華里,臺北市北投區立農街二段155號,1、2,1086.0
公寓,WUA00795,振華里,臺北市北投區石牌路二段210號,1,525.0
公寓,WUA00809,振華里,臺北市北投區石牌路二段46號,1,41.0
公寓,WUA00886,振華里,臺北市北投區石牌路二段90巷15號,1,986.0
公寓,WUA01402,振華里,臺北市北投區明德路203號,1,1300.0
公寓,WUA01405,振華里,臺北市北投區明德路213號,1,118.0
公寓,WUA01406,振華里,臺北市北投區明德路253號,1,568.0
公寓,WUA01415,振華里,臺北市北投區明德路291號,2,506.0
公寓,WUA01416,振華里,臺北市北投區明德路309號,1,161.0
公寓,WUA01419,振華里,臺北市北投區明德路365號,1,374.0
公寓,WUA01445,振華里,臺北市北投區明德路215巷2弄2號,1,493.0
公寓,WUA01448,振華里,臺北市北投區明德路289巷6號,1,1442.0
公寓,WUA01460,振華里,臺北市北投區東華街一段526號,1,232.0
公寓,WUA01492,振華里,臺北市北投區東陽街499號,1,133.0
公寓,WUA01754,振華里,臺北市北投區振華街32號,1,116.0
公寓,WUA01755,振華里,臺北市北投區振華街36號,1,160.0
公寓,WUA01756,振華里,臺北市北投區振華街46號,1,1909.0
公寓,WUA02088,振華里,臺北市北投區裕民一路19號,1,32.0
公寓,WUA02089,振華里,臺北市北投區裕民一路21號,1,408.0
公寓,WUA02090,振華里,臺北市北投區裕民一路28號,1,148.0
公寓,WUA02091,振華里,臺北市北投區裕民一路30號,1,626.0
大樓,WUA02092,振華里,臺北市北投區裕民一路40巷17號,1,2397.0
大樓,WUA02093,振華里,臺北市北投區裕民一路41巷2弄1號,1,1636.0
公寓,WUA02094,振華里,臺北市北投區裕民二路12號,1,469.0
公寓,WUA02095,振華里,臺北市北投區裕民二路23號,1,1102.0
公寓,WUA02096,振華里,臺北市北投區裕民三路15號,1,92.0
公寓,WUA02097,振華里,臺北市北投區裕民三路23號,1,45.0
公寓,WUA02098,振華里,臺北市北投區裕民三路3號,1,18.0
公寓,WUA02099,振華里,臺北市北投區裕民三路5號,1,76.0
公寓,WUA02114,振華里,臺北市北投區裕民四路3號,1,112.0
公寓,WUA02115,振華里,臺北市北投區裕民四路8號,1,42.0
公寓,WUA02116,振華里,臺北市北投區裕民四路2巷16號,1,288.0
公寓,WUA02117,振華里,臺北市北投區裕民四路2巷17號,1,194.0
公寓,WUA02177,振華里,臺北市北投區榮華三路20號,1,480.0
公寓,WUA02178,振華里,臺北市北投區榮華三路25號,1,497.0
公寓,WUA02179,振華里,臺北市北投區榮華三路27號,1,998.0
公寓,WUA02181,振華里,臺北市北投區榮華三路56號,1,54.0
公寓,WUA02187,振華里,臺北市北投區榮華三路42巷7弄2號,1,312.0
公寓,WUA02233,振華里,臺北市北投區懷德街58號,1,161.0
公寓,WUA02235,振華里,臺北市北投區懷德街90-1號,2,128.0
公寓,WUA02236,振華里,臺北市北投區懷德街90-2號,1,189.0
公寓,WUA02237,振華里,臺北市北投區懷德街91號,1,1090.0
公寓,WUA02238,振華里,臺北市北投區懷德街92號,1,296.0
公寓,WUA02239,振華里,臺北市北投區懷德街94號,1,760.0
公寓,WUA02246,振華里,臺北市北投區懷德街56巷1號,1,128.0
公寓,WUA02247,振華里,臺北市北投區懷德街56巷29號,1,54.0
公寓,WUA02248,振華里,臺北市北投區懷德街56巷7號,1,265.0
公寓,WUA02249,振華里,臺北市北投區懷德街66巷1號,1,342.0
公寓,WUA02250,振華里,臺北市北投區懷德街66巷11號,1,48.0
公寓,WUA02251,振華里,臺北市北投區懷德街66巷13號,1,72.0
公寓,WUA02252,振華里,臺北市北投區懷德街66巷14號,1,109.0
公寓,WUA02253,振華里,臺北市北投區懷德街66巷6號,1,116.0
公寓,WUA02254,振華里,臺北市北投區懷德街66巷7號,1,157.0
公寓,WUA02258,振華里,臺北市北投區懷德街78巷2號,1,345.0
公寓,WUA02259,振華里,臺北市北投區懷德街78巷29號,1,366.0
公寓,WUA02260,振華里,臺北市北投區懷德街78巷8號,1,80.0
公寓,WUA02261,振華里,臺北市北投區懷德街84巷1號,1,1134.0
公寓,WUA02262,振華里,臺北市北投區懷德街98巷1號,1,365.0
公寓,WUA02263,振華里,臺北市北投區懷德街98巷26號,1,220.0
公寓,WUA02264,振華里,臺北市北投區懷德街99巷2號,1,876.0
公寓,WUA02265,振華里,臺北市北投區懷德街99巷7號,1,1257.0
公寓,WUA02356,振華里,臺北市北投區懷德街98巷15號,1,340.0
公寓,WUA02378,振華里,臺北市北投區明德路295號,1,1578.0
大樓,WUA02429,振華里,臺北市北投區明德路365號,1,2932.0
公寓,WUA02431,振華里,臺北市北投區明德路337巷15號,2,692.0
公寓,WUA02486,振華里,臺北市北投區石牌路二段90巷36號,1,476.0
公寓,WUA02527,振華里,臺北市北投區榮華三路23號,2,1233.0
大樓,WUA02624,振華里,臺北市北投區懷德街46號,1,1881.0
公寓,WUA02698,振華里,臺北市北投區懷德街78巷25號,1,533.0
公寓,WUA00438,秀山里,臺北市北投區中和街458-1號,1,56.0
大樓,WUA00441,秀山里,臺北市北投區中和街494號,1,184.0
公寓,WUA00469,秀山里,臺北市北投區中和街458巷33弄15號,1,94.0
公寓,WUA00470,秀山里,臺北市北投區中和街474巷11號,1,28.0
大樓,WUA00471,秀山里,臺北市北投區中和街474巷12號,1,194.0
大樓,WUA00472,秀山里,臺北市北投區中和街474巷17號,1,128.0
公寓,WUA00473,秀山里,臺北市北投區中和街474巷5號,1,73.0
公寓,WUA00474,秀山里,臺北市北投區中和街474巷4弄5號,1,56.0
公寓,WUA00484,秀山里,臺北市北投區中和街502巷2弄11號,1,64.0
大樓,WUA00485,秀山里,臺北市北投區中和街502巷6弄1號,1,200.0
大樓,WUA00486,秀山里,臺北市北投區中和街502巷8弄1號,1,329.0
大樓,WUA00487,秀山里,臺北市北投區中和街502巷8弄15號,1,153.0
大樓,WUA00497,秀山里,臺北市北投區中和街錫安巷105弄1號,1,224.0
大樓,WUA00498,秀山里,臺北市北投區中和街鍚安巷108-1號,1,193.0
大樓,WUA01759,泉源里,臺北市北投區珠海路137-1號,1,118.0
大樓,WUA01927,泉源里,臺北市北投區登山路6-6號,2,681.0
大樓,WUA01928,泉源里,臺北市北投區登山路8號,1,153.0
大樓,WUA02194,泉源里,臺北市北投區翠嶺路27號,1,221.0
大樓,WUA02195,泉源里,臺北市北投區翠嶺路30號,2,1116.0
大樓,WUA02377,泉源里,臺北市北投區登山路6-1號,1,1242.0
大樓,WUA02552,泉源里,臺北市北投區珠海路133巷8號,2,1569.0
大樓,WUA02766,泉源里,臺北市北投區登山路129之1號,1,617.0
公寓,WUA00024,長安里,臺北市北投區大同街142號,1,165.0
公寓,WUA00025,長安里,臺北市北投區大同街149號,1,112.0
公寓,WUA00026,長安里,臺北市北投區大同街170號,1,30.0
公寓,WUA00040,長安里,臺北市北投區大同街138巷2號,1,64.0
公寓,WUA00041,長安里,臺北市北投區大同街168巷6號,1,37.0
公寓,WUA00044,長安里,臺北市北投區大同街168巷5弄1號,1,84.0
公寓,WUA00045,長安里,臺北市北投區大同街168巷5弄2號,1,53.0
大樓,WUA00170,長安里,臺北市北投區中央北路一段144號,1,206.0
大樓,WUA00176,長安里,臺北市北投區中央北路一段68號,2,760.0
大樓,WUA00181,長安里,臺北市北投區中央北路一段80號,1,342.0
大樓,WUA00176,長安里,臺北市北投區中央北路一段86號,1,126.0
大樓,WUA00183,長安里,臺北市北投區中央北路一段94號,1,237.0
大樓,WUA00184,長安里,臺北市北投區中央北路一段98號,2658,318.0
大樓,WUA00186,長安里,臺北市北投區中央北路一段180巷1-1號,1,845.0
公寓,WUA00187,長安里,臺北市北投區中央北路一段180巷10號,1,185.0
公寓,WUA00189,長安里,臺北市北投區中央北路一段180巷5號,1,221.0
公寓,WUA00190,長安里,臺北市北投區中央北路一段180巷9號,1,49.0
公寓,WUA00193,長安里,臺北市北投區中央北路一段86巷55號,1,94.0
公寓,WUA00978,長安里,臺北市北投區光明路133-1號,1,200.0
大樓,WUA00981,長安里,臺北市北投區光明路165號,1,328.0
大樓,WUA00984,長安里,臺北市北投區光明路174號,1,112.0
公寓,WUA00985,長安里,臺北市北投區光明路176號,1,164.0
大樓,WUA00986,長安里,臺北市北投區光明路178號,1,121.0
大樓,WUA00987,長安里,臺北市北投區光明路180號,1,188.0
大樓,WUA00988,長安里,臺北市北投區光明路180號,1,417.0
公寓,WUA00990,長安里,臺北市北投區光明路182號,1,52.0
公寓,WUA00991,長安里,臺北市北投區光明路186號,1,142.0
大樓,WUA00992,長安里,臺北市北投區光明路217號,2,713.0
大樓,WUA00994,長安里,臺北市北投區光明路226號,1,1512.0
大樓,WUA00995,長安里,臺北市北投區光明路230號,2,393.0
大樓,WUA00996,長安里,臺北市北投區光明路230號,3,418.0
公寓,WUA01014,長安里,臺北市北投區光明路131巷27號,1,104.0
公寓,WUA01015,長安里,臺北市北投區光明路157巷22號,1,252.0
公寓,WUA01016,長安里,臺北市北投區光明路157巷22號,1,212.0
公寓,WUA01017,長安里,臺北市北投區光明路157巷22號,1,822.0
公寓,WUA01346,長安里,臺北市北投區育仁路137號,1,510.0
公寓,WUA01351,長安里,臺北市北投區大業路598號,1,177.0
公寓,WUA02026,長安里,臺北市北投區溫泉路33號,1,62.0
公寓,WUA02027,長安里,臺北市北投區溫泉路35-3號,1,393.0
公寓,WUA02028,長安里,臺北市北投區溫泉路35-6號,1,158.0
公寓,WUA02029,長安里,臺北市北投區溫泉路57-1號,1,1604.0
公寓,WUA02030,長安里,臺北市北投區溫泉路57-1號,1,97.0
大樓,WUA02031,長安里,臺北市北投區溫泉路71號,3,1336.0
大樓,WUA02048,長安里,臺北市北投區溫泉路65巷10號,3,1200.0
大樓,WUA02049,長安里,臺北市北投區溫泉路65巷10號,2,1200.0
大樓,WUA02050,長安里,臺北市北投區溫泉路65巷11-1號,1,210.0
大樓,WUA02056,長安里,臺北市北投區溫泉路73巷1號,2,389.0
大樓,WUA02057,長安里,臺北市北投區溫泉路73巷5號,3,572.0
大樓,WUA02307,長安里,"臺北市北投區中央北路一段6,8,10號",2,518.0
大樓,WUA02310,長安里,臺北市北投區中央北路一段2號,3,1258.0
大樓,WUA02318,長安里,臺北市北投區中央北路一段138號,1,257.0
大樓,WUA02335,長安里,臺北市北投區中央北路一段12號,2,293.0
大樓,WUA02344,長安里,臺北市北投區光明路180號,1,2629.0
大樓,WUA02350,長安里,臺北市北投區溫泉路73巷13號,3,597.0
大樓,WUA02367,長安里,臺北市北投區溫泉路65巷9號,1,950.0
大樓,WUA02383,長安里,臺北市北投區中央北路一段168號,2,624.0
大樓,WUA02484,長安里,臺北市北投區光明路200號,4,1452.0
公寓,WUA02494,長安里,臺北市北投區溫泉路37巷26號,3,1418.0
大樓,WUA02611,長安里,臺北市北投區光明路168號,1,324.0
大樓,WUA02635,長安里,臺北市北投區光明路185號,1,586.0
大樓,WUA02702,長安里,臺北市北投區光明路151巷6號,1,1781.0
大樓,WUA02769,長安里,臺北市北投區光明路195號,1,1106.0
大樓,WUA02784,長安里,臺北市北投區大業路600號,1,674.0
公寓,WUA01631,林泉里,臺北市北投區泉源路66號,1,558.0
大樓,WUA01567,林泉里,臺北市北投區幽雅路11號,2,838.0
公寓,WUA01568,林泉里,臺北市北投區幽雅路3號,1,66.0
公寓,WUA01966,林泉里,臺北市北投區新民路51號,1,84.0
公寓,WUA01967,林泉里,臺北市北投區新民路51-5號,1,288.0
公寓,WUA01968,林泉里,臺北市北投區新民路55-7號,1,348.0
公寓,WUA01969,林泉里,臺北市北投區新民路64號,2,614.0
公寓,WUA01970,林泉里,臺北市北投區新民路71-2號,1,712.0
公寓,WUA01971,林泉里,臺北市北投區新民路73號,1,368.0
公寓,WUA01981,林泉里,臺北市北投區新民路康樂巷2號,1,141.0
公寓,WUA02017,林泉里,臺北市北投區溫泉路132-1號,1,753.0
大樓,WUA02018,林泉里,臺北市北投區溫泉路139號,1,2188.0
大樓,WUA02019,林泉里,臺北市北投區溫泉路142-1號,1,618.0
大樓,WUA02020,林泉里,臺北市北投區溫泉路143-1號,1,540.0
大樓,WUA02021,林泉里,臺北市北投區溫泉路145號,1,140.0
大樓,WUA02023,林泉里,臺北市北投區溫泉路149號,2,170.0
公寓,WUA02024,林泉里,臺北市北投區溫泉路150-1號,1,160.0
公寓,WUA02036,林泉里,臺北市北投區溫泉路96號,1,128.0
公寓,WUA02058,林泉里,臺北市北投區溫泉路銀光巷10-3號,1,21.0
公寓,WUA02059,林泉里,臺北市北投區溫泉路銀光巷10-4號,1,20.0
公寓,WUA02060,林泉里,臺北市北投區溫泉路銀光巷15號,1,202.0
公寓,WUA02061,林泉里,臺北市北投區溫泉路銀光巷6號,1,168.0
公寓,WUA02062,林泉里,臺北市北投區溫泉路銀光巷9號,1,362.0
公寓,WUA02063,林泉里,臺北市北投區溫泉路銀光巷4弄2號,1,810.0
大樓,WUA02390,林泉里,臺北市北投區幽雅路10號,1,192.0
公寓,WUA02554,林泉里,臺北市北投區新民路53之1號,1,468.0
公寓,WUA02568,林泉里,臺北市北投區新民路57之3號,1,190.0
大樓,WUA02582,林泉里,臺北市北投區新民路62巷9號,1,561.0
公寓,WUA02585,林泉里,臺北市北投區幽雅路7號,3,1606.0
大樓,WUA02612,林泉里,臺北市北投區幽雅路23號,1,412.0
大樓,WUA02675,林泉里,臺北市北投區新民路76號,1,453.0
公寓,WUA02681,林泉里,臺北市北投區新民路57號,1,181.0
公寓,WUA02707,林泉里,臺北市北投區溫泉路122號,1,2010.0
大樓,WUA02816,桃源里,臺北市北投區中央北路三段40巷38弄16號,1,206.0
大樓,WUA02827,奇岩里,臺北市北投區磺港路261號,3,4337.0
大樓,WUA02817,桃源里,臺北市北投區中央北路三段40巷38弄22號,2,216.0
公寓,WUA02831,林泉里,臺北市北投區新民路55之9號,1,442.0
大樓,WUA02832,吉利里,臺北市北投區石牌路一段39巷148號,1,1104.0
光明消防分隊,WUA00980,長安里,臺北市北投區光明路155號,1,142.0
北投國中,WUA00987,長安里,臺北市北投區光明路180號,1,237.0
北投國中,WUA00988,長安里,臺北市北投區光明路180號,1,237.0
文林國小,WUA00638,建民里,臺北市北投區文林北路155號,1,188.0
文林國小,WUA00639,建民里,臺北市北投區文林北路155號,1,108.0
文林國小,WUA00640,建民里,臺北市北投區文林北路155號,1,202.0
中正高中,WUA00654,建民里,臺北市北投區文林北路77號,1,1052.0
中正高中,WUA00655,建民里,臺北市北投區文林北路77號,1,1172.0
明德國中,WUA01420,建民里,臺北市北投區明德路50號,1,209.0
明德國中,WUA01421,建民里,臺北市北投區明德路50號,1,138.0
明德國中,WUA01422,建民里,臺北市北投區明德路50號,1,192.0
明德國中,WUA01423,建民里,臺北市北投區明德路50號,1,1170.0
石牌國中,WUA00715,吉利里,臺北市北投區石牌路一段137號,1,726.0
石牌國中,WUA00716,吉利里,臺北市北投區石牌路一段137號,1,681.0
石牌國中,WUA00717,吉利里,臺北市北投區石牌路一段137號,1,612.0
石牌國中,WUA00718,吉利里,臺北市北投區石牌路一段137號,1,606.0
石牌國中,WUA00719,吉利里,臺北市北投區石牌路一段137號,1,501.0
石牌國中,WUA00720,吉利里,臺北市北投區石牌路一段137號,1,552.0
石牌國中,WUA00721,吉利里,臺北市北投區石牌路一段137號,1,1410.0
石牌國中小學,WUA02504,吉利里,臺北市北投區致遠二路80號,3,10865.0
石牌運動中心,WUA02467,吉利里,臺北市北投區石牌路一段39巷100號,3,5121.0
北投焚化爐廠,WUA02389,洲美里,臺北市北投區洲美街271號,1,8905.0
北投焚化爐廠,WUA02472,洲美里,臺北市北投區洲美街271號,1,15776.0
清江國小,WUA00523,奇岩里,臺北市北投區公館路220號,1,806.0
清江國小,WUA00558,奇岩里,臺北市北投區公館路220號,1,800.0
清江國小,WUA00559,奇岩里,臺北市北投區公館路220號,1,782.0
清江國小,WUA00560,奇岩里,臺北市北投區公館路220號,1,386.0
清江國小,WUA00561,奇岩里,臺北市北投區公館路220號,1,557.0
陽明大學,WUA00937,東華里,臺北市北投區立農街二段155號,1,3209.0
陽明大學,WUA00938,東華里,臺北市北投區立農街二段155號,1,686.0
陽明大學,WUA00939,東華里,臺北市北投區立農街二段155號,1,688.0
陽明大學,WUA00940,東華里,臺北市北投區立農街二段155號,1,436.0
陽明大學,WUA00941,東華里,臺北市北投區立農街二段155號,1,237.0
陽明大學,WUA00942,東華里,臺北市北投區立農街二段155號,1,1844.0
陽明大學,WUA00943,東華里,臺北市北投區立農街二段155號,1,456.0
陽明大學,WUA00944,東華里,臺北市北投區立農街二段155號,1,258.0
陽明大學,WUA00945,東華里,臺北市北投區立農街二段155號,1,1242.0
陽明大學,WUA00946,東華里,臺北市北投區立農街二段155號,1,108.0
陽明大學,WUA00947,東華里,臺北市北投區立農街二段155號,2,342.0
陽明大學,WUA00948,東華里,臺北市北投區立農街二段155號,1,350.0
陽明大學,WUA00949,東華里,臺北市北投區立農街二段155號,1,412.0
陽明大學,WUA00950,東華里,臺北市北投區立農街二段155號,1,240.0
陽明大學,WUA00951,東華里,臺北市北投區立農街二段155號,1,84.0
陽明大學,WUA02640,東華里,臺北市北投區立農街二段155號,1,97.0
陽明大學,WUA02722,東華里,臺北市北投區立農街二段155號,1,488.0
陽明大學,WUA02748,東華里,臺北市北投區立農街二段155號,1,1049.0
陽明大學,WUA02767,東華里,臺北市北投區立農街二段155號,1,528.0
陽明大學,WUA00952,東華里,臺北市北投區立農街二段155-1號,1,1318.0
榮民總醫院,WUA00792,振華里,臺北市北投區石牌路二段210號,1,337.0
榮民總醫院,WUA00793,振華里,臺北市北投區石牌路二段210號,1,1882.0
榮民總醫院,WUA00794,振華里,臺北市北投區石牌路二段210號,1,1513.0
臺北護理健康大學,WUA02823,振華里,臺北市北投區明德路365號,1、2,10316.0
北投區公所,WUA01947,清江里,臺北市北投區新市街30號,1,3754.0
北投區公所,WUA01948,清江里,臺北市北投區新市街30號,1,3485.0
北投區公所,WUA02447,秀山里,臺北市北投區中和街534號,3,1701.0
義方國小,WUA02535,泉源里,臺北市北投區珠海路155號,1,3669.0
泉源國小,WUA02821,泉源里,臺北市北投區東昇路47-2號,1,185.0
麗禧溫泉酒店,WUA02631,林泉里,臺北市北投區幽雅路30號,5,2514.0
亞太飯店,WUA02762,林泉里,臺北市北投區幽雅路31號,2、3,4572.0
泉都溫泉會館,WUA00993,長安里,臺北市北投區光明路220號,2,645.0
大樓,WUA00159,湖山里,臺北市北投區紗帽路116號,2,1326.0
公寓,WUA01926,湖山里,臺北市北投區湖底路60號,1,433.0
公寓,WUA01944,湖山里,臺北市北投區陽明路一段25號,1,197.0
公寓,WUA02214,湖山里,臺北市北投區湖山路二段7號,1,2928.0
大樓,WUA02300,湖山里,臺北市北投區湖山路一段14號,1,690.0
大樓,WUA02301,湖山里,臺北市北投區湖山路一段16號,1,261.0
大樓,WUA02302,湖山里,臺北市北投區湖山路一段16-1號,1,349.0
公寓,WUB00003,湖山里,臺北市北投區湖山路二段22號,1,60.0
大樓,WUA02717,福興里,臺北市北投區文林北路302號,3,2545.0
公寓,WUA02396,福興里,臺北市北投區自強街5巷143號,1,700.0
公寓,WUA02380,福興里,臺北市北投區致遠一路二段45巷10號,1,733.0
公寓,WUA01678,福興里,臺北市北投區致遠一路二段119號,1,65.0
公寓,WUA01679,福興里,臺北市北投區致遠一路二段127號,1,65.0
公寓,WUA01680,福興里,臺北市北投區致遠一路二段15號,1,84.0
公寓,WUA01378,福興里,臺北市北投區承德路七段108號,3,644.0
大樓,WUA00649,福興里,臺北市北投區文林北路300號,2,642.0
公寓,WUA00724,福興里,臺北市北投區石牌路一段24號,1,32.0
公寓,WUA00726,福興里,臺北市北投區石牌路一段54號,1,464.0
公寓,WUA00727,福興里,臺北市北投區石牌路一段60號,1,4122.0
公寓,WUA01117,福興里,臺北市北投區承德路七段116號,1,46.0
大樓,WUA01121,福興里,臺北市北投區承德路七段34號,1,777.0
公寓,WUA01126,福興里,臺北市北投區承德路七段72號,1,173.0
公寓,WUA01127,福興里,臺北市北投區承德路七段80號,1,173.0
公寓,WUA01128,福興里,臺北市北投區承德路七段90號,1,265.0
公寓,WUA01149,福興里,臺北市北投區自強街13號,1,497.0
公寓,WUA01138,福興里,臺北市北投區承德路七段32巷3弄14號,1,82.0
公寓,WUA01139,福興里,臺北市北投區承德路七段32巷3弄2號,1,266.0
公寓,WUA01129,福興里,臺北市北投區承德路七段112巷15號,1,84.0
公寓,WUA00729,福興里,臺北市北投區石牌路一段88號,1,998.0
公寓,WUA01156,福興里,臺北市北投區自強街19號,1,40.0
公寓,WUA01158,福興里,臺北市北投區自強街29號,1,154.0
公寓,WUA01159,福興里,臺北市北投區自強街35號,1,37.0
公寓,WUA01160,福興里,臺北市北投區自強街43號,1,518.0
公寓,WUA01161,福興里,臺北市北投區自強街59號,1,114.0
公寓,WUA01180,福興里,臺北市北投區自強街31巷1號,1,180.0
公寓,WUA01181,福興里,臺北市北投區自強街31巷6號,1,829.0
公寓,WUA01189,福興里,臺北市北投區自強街31巷5弄4號,2,753.0
公寓,WUA01190,福興里,臺北市北投區自強街5巷102號,1,34.0
公寓,WUA01191,福興里,臺北市北投區自強街5巷107號,1,152.0
公寓,WUA01192,福興里,臺北市北投區自強街5巷133號,1,32.0
公寓,WUA01193,福興里,臺北市北投區自強街5巷155號,1,180.0
公寓,WUA01195,福興里,臺北市北投區自強街5巷47號,1,21.0
公寓,WUA01196,福興里,臺北市北投區自強街5巷50-1號,1,145.0
公寓,WUA01197,福興里,臺北市北投區自強街5巷55號,1,17.0
公寓,WUA01198,福興里,臺北市北投區自強街5巷60號,1,24.0
公寓,WUA01199,福興里,臺北市北投區自強街5巷100弄13號,1,17.0
公寓,WUA01201,福興里,臺北市北投區自強街5巷137弄2號,1,200.0
公寓,WUA01202,福興里,臺北市北投區自強街61巷13號,1,73.0
