類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註,placemark_address
學校,UNA00539,東文里,澎湖縣馬公市東文里大賢街285號,1.0,541.0,,澎湖縣馬公市東文里大賢街285號
公寓,UNA00537,東文里,澎湖縣馬公市東文里文山路146號,1.0,121.0,,澎湖縣馬公市東文里文山路146號
公寓,UNA00534,東文里,澎湖縣馬公市東文里文山路27巷1號,1.0,1014.0,,澎湖縣馬公市東文里文山路27巷1號
公寓,UNA00595,東文里,澎湖縣馬公市東文里文山路27巷8之5號,1.0,857.0,,澎湖縣馬公市東文里文山路27巷8之5號
公寓,UNA00541,東文里,澎湖縣馬公市東文里文山路69號,1.0,702.0,,澎湖縣馬公市東文里文山路69號
公寓,UNA00536,東文里,澎湖縣馬公市東文里文山路79號,1.0,837.0,,澎湖縣馬公市東文里文山路79號
公寓,UNA00538,東文里,澎湖縣馬公市東文里文明路101巷1號,1.0,732.0,,澎湖縣馬公市東文里文明路101巷1號
公寓,UNA00540,東文里,澎湖縣馬公市東文里文明路152號,1.0,513.0,,澎湖縣馬公市東文里文明路152號
公寓,UNA00535,東文里,澎湖縣馬公市東文里文明路62號,1.0,712.0,,澎湖縣馬公市東文里文明路62號
公寓,UNA00533,東文里,澎湖縣馬公市東文里文明路91號,1.0,136.0,,澎湖縣馬公市東文里文明路91號
旅宿業,UNA00600,東文里,澎湖縣馬公市東文里民富街25號,1.0,560.0,*無障礙避難,澎湖縣馬公市東文里民富街25號
公寓,UNA00604,東文里,澎湖縣馬公市東文里民富街48巷30號,1.0,1126.0,,澎湖縣馬公市東文里民富街48巷30號
旅宿業,UNA00603,東文里,澎湖縣馬公市東文里東文澳123之1號,1.0,645.0,*無障礙避難,澎湖縣馬公市東文里東文澳123之1號
旅宿業,UNA00590,東文里,澎湖縣馬公市東文里新店路390號,1.0,1920.0,,澎湖縣馬公市東文里新店路390號
旅宿業,UNA00591,東文里,澎湖縣馬公市東文里新店路398號,1.0,2421.0,,澎湖縣馬公市東文里新店路398號
旅宿業,UNA00584,東文里,澎湖縣馬公市東文里新店路420號,1.0,3040.0,*無障礙避難,澎湖縣馬公市東文里新店路420號
旅宿業,UNA00583,東文里,澎湖縣馬公市東文里新店路477號,1.0,2153.0,*無障礙避難,澎湖縣馬公市東文里新店路477號
學校,UNA00575,東衛里,澎湖縣馬公市東衛里169號,1.0,4056.0,,澎湖縣馬公市東衛里169號
中華電信,UNA00549,東衛里,澎湖縣馬公市東衛里7號,1.0,1148.0,,澎湖縣馬公市東衛里7號
大樓,UNA00339,長安里,"澎湖縣馬公市長安里中正路52號 ",1.0,150.0,,澎湖縣馬公市長安里中正路52號
大樓,UNA00370,長安里,澎湖縣馬公市長安里中正路54號,1.0,60.0,,澎湖縣馬公市長安里中正路54號
大樓,UNA00375,長安里,澎湖縣馬公市長安里中正路62號,1.0,40.0,,澎湖縣馬公市長安里中正路62號
大樓,UNA00371,長安里,"澎湖縣馬公市長安里中正路64號 ",1.0,100.0,,澎湖縣馬公市長安里中正路64號
大樓,UNA00372,長安里,澎湖縣馬公市長安里中正路66號,1.0,30.0,,澎湖縣馬公市長安里中正路66號
大樓,UNA00358,長安里,"澎湖縣馬公市長安里中興路41號 ",1.0,110.0,,澎湖縣馬公市長安里中興路41號
大樓,UNA00360,長安里,"澎湖縣馬公市長安里中興路51號 ",1.0,20.0,,澎湖縣馬公市長安里中興路51號
大樓,UNA00361,長安里,澎湖縣馬公市長安里中興路53號,1.0,50.0,,澎湖縣馬公市長安里中興路53號
大樓,UNA00362,長安里,澎湖縣馬公市長安里中興路59號,1.0,30.0,,澎湖縣馬公市長安里中興路59號
大樓,UNA00340,長安里,"澎湖縣馬公市長安里中興路59號  ",1.0,336.0,,澎湖縣馬公市長安里中興路59號
大樓,UNA00363,長安里,澎湖縣馬公市長安里中興路69號,1.0,50.0,,澎湖縣馬公市長安里中興路69號
台灣銀行,UNA00450,長安里,澎湖縣馬公市長安里仁愛路24號,1.0,1000.0,,澎湖縣馬公市長安里仁愛路24號
合作金庫,UNA00521,長安里,澎湖縣馬公市長安里仁愛路26號,1.0,710.0,,澎湖縣馬公市長安里仁愛路26號
大樓,UNA00328,長安里,澎湖縣馬公市長安里建國路9號,1.0,230.0,,澎湖縣馬公市長安里建國路9號
大樓,UNA00364,長安里,澎湖縣馬公市長安里民生路29號,1.0,25.0,,澎湖縣馬公市長安里民生路29號
大樓,UNA00336,長安里,澎湖縣馬公市長安里民族路47號,1.0,140.0,,澎湖縣馬公市長安里民族路47號
公車站,UNA00561,長安里,澎湖縣馬公市長安里民族路58之1號,1.0,50.0,*無障礙避難,澎湖縣馬公市長安里民族路58之1號
大樓,UNA00368,長安里,"澎湖縣馬公市長安里永興街10號 ",1.0,40.0,,澎湖縣馬公市長安里永興街10號
大樓,UNA00365,長安里,澎湖縣馬公市長安里永興街2號,1.0,25.0,,澎湖縣馬公市長安里永興街2號
大樓,UNA00366,長安里,澎湖縣馬公市長安里永興街5號,1.0,16.0,,澎湖縣馬公市長安里永興街5號
大樓,UNA00367,長安里,澎湖縣馬公市長安里永興街9號,1.0,82.0,,澎湖縣馬公市長安里永興街9號
大樓,UNA00379,長安里,澎湖縣馬公市長安里光明路40號,1.0,26.0,,澎湖縣馬公市長安里光明路40號
大樓,UNA00374,長安里,澎湖縣馬公市長安里建國路17號,1.0,40.0,,澎湖縣馬公市長安里建國路17號
旅宿業,UNA00338,長安里,澎湖縣馬公市長安里建國路3號,1.0,110.0,*無障礙避難,澎湖縣馬公市長安里建國路3號
大樓,UNA00319,重光里,"23.586965650111946, 119.57186146641156",1.0,550.0,澎湖縣馬公市重光里14之1號,"23.586965650111946, 119.57186146641156"
大樓,UNA00507,重慶里,澎湖縣馬公市重慶里三民路33號,1.0,20.0,,澎湖縣馬公市重慶里三民路33號
大樓,UNA00508,重慶里,澎湖縣馬公市重慶里三民路35號,1.0,21.0,,澎湖縣馬公市重慶里三民路35號
大樓,UNA00509,重慶里,澎湖縣馬公市重慶里三民路37號,1.0,32.0,,澎湖縣馬公市重慶里三民路37號
大樓,UNA00505,重慶里,澎湖縣馬公市重慶里三民路5號,1.0,13.0,,澎湖縣馬公市重慶里三民路5號
旅宿業,UNA00466,重慶里,澎湖縣馬公市重慶里中興路23號,1.0,120.0,*無障礙避難,澎湖縣馬公市重慶里中興路23號
大樓,UNA00446,重慶里,澎湖縣馬公市重慶里中興路31號,1.0,117.0,,澎湖縣馬公市重慶里中興路31號
大樓,UNA00438,重慶里,澎湖縣馬公市重慶里民生路15號,1.0,40.0,,澎湖縣馬公市重慶里民生路15號
大樓,UNA00472,重慶里,澎湖縣馬公市重慶里民權路56號,1.0,100.0,,澎湖縣馬公市重慶里民權路56號
大樓,UNA00473,重慶里,澎湖縣馬公市重慶里民權路78號,1.0,80.0,,澎湖縣馬公市重慶里民權路78號
大樓,UNA00469,重慶里,澎湖縣馬公市重慶里民權路81號,1.0,10.0,,澎湖縣馬公市重慶里民權路81號
大樓,UNA00511,重慶里,澎湖縣馬公市重慶里民權路82號,1.0,30.0,,澎湖縣馬公市重慶里民權路82號
大樓,UNA00470,重慶里,澎湖縣馬公市重慶里民權路83號,1.0,10.0,,澎湖縣馬公市重慶里民權路83號
旅宿業,UNA00586,重慶里,"23.566251675736353, 119.56830479609417",1.0,778.0,澎湖縣馬公市重慶里民福路75號；*無障礙避難
旅宿業,UNA00465,重慶里,澎湖縣馬公市重慶里光明路2號,1.0,28.0,*無障礙避難,澎湖縣馬公市重慶里光明路2號
大樓,UNA00439,重慶里,澎湖縣馬公市重慶里建國路14巷9號,1.0,170.0,,澎湖縣馬公市重慶里建國路14巷9號
大樓,UNA00467,重慶里,澎湖縣馬公市重慶里重慶街16之1號,1.0,10.0,,澎湖縣馬公市重慶里重慶街16之1號
大樓,UNA00452,重慶里,澎湖縣馬公市重慶里重慶街16號,1.0,12.0,,澎湖縣馬公市重慶里重慶街16號
大樓,UNA00471,重慶里,澎湖縣馬公市重慶里重慶街1號,1.0,10.0,,澎湖縣馬公市重慶里重慶街1號
大樓,UNA00451,重慶里,澎湖縣馬公市重慶里重慶街4號,1.0,200.0,,澎湖縣馬公市重慶里重慶街4號
大樓,UNA00447,重慶里,澎湖縣馬公市重慶里重慶街15號,1.0,20.0,,澎湖縣馬公市重慶里重慶街15號
大樓,UNA00444,重慶里,澎湖縣馬公市重慶里重慶街29號,1.0,20.0,,澎湖縣馬公市重慶里重慶街29號
大樓,UNA00448,重慶里,澎湖縣馬公市重慶里重慶街29號,1.0,560.0,,澎湖縣馬公市重慶里重慶街29號
大樓,UNA00475,重慶里,"23.56774060085153, 119.57060486836524",1.0,17.0,澎湖縣馬公市重慶里海埔路12號,"23.56774060085153, 119.57060486836524"
大樓,UNA00510,重慶里,澎湖縣馬公市重慶里漁隆路1號,1.0,17.0,,澎湖縣馬公市重慶里漁隆路1號
學校,UNA00605,案山里,"23.557045973200772, 119.58183810341059",1.0,118.0,澎湖縣馬公市案山里25之6號,"23.557045973200772, 119.58183810341059"
勞工育樂中心,UNA00544,案山里,澎湖縣馬公市案山里大賢街160號,1.0,117.0,,澎湖縣馬公市案山里大賢街160號
大樓,UNA00542,案山里,澎湖縣馬公市案山里民樂街97巷37號,1.0,54.0,,澎湖縣馬公市案山里民樂街97巷37號
經國紀念館,UNA00545,案山里,澎湖縣馬公市案山里經國路111號,1.0,288.0,,澎湖縣馬公市案山里經國路111號
大樓,UNA00406,啟明里,澎湖縣馬公市啟明里中山路14號,1.0,20.0,,澎湖縣馬公市啟明里中山路14號
大樓,UNA00407,啟明里,澎湖縣馬公市啟明里中山路18號,1.0,33.0,,澎湖縣馬公市啟明里中山路18號
大樓,UNA00409,啟明里,澎湖縣馬公市啟明里中山路20之4號,1.0,20.0,,澎湖縣馬公市啟明里中山路20之4號
大樓,UNA00408,啟明里,澎湖縣馬公市啟明里中山路20號,1.0,50.0,,澎湖縣馬公市啟明里中山路20號
大樓,UNA00403,啟明里,澎湖縣馬公市啟明里中山路4之1號,1.0,13.0,,澎湖縣馬公市啟明里中山路4之1號
大樓,UNA00405,啟明里,澎湖縣馬公市啟明里中山路8之1號,1.0,33.0,,澎湖縣馬公市啟明里中山路8之1號
大樓,UNA00404,啟明里,澎湖縣馬公市啟明里中山路8號,1.0,33.0,,澎湖縣馬公市啟明里中山路8號
大樓,UNA00395,啟明里,澎湖縣馬公市啟明里中正路20號,1.0,30.0,,澎湖縣馬公市啟明里中正路20號
大樓,UNA00521,啟明里,澎湖縣馬公市啟明里中正路22號,1.0,100.0,,澎湖縣馬公市啟明里中正路22號
旅宿業,UNA00402,啟明里,澎湖縣馬公市啟明里中正路2號,1.0,300.0,*無障礙避難,澎湖縣馬公市啟明里中正路2號
大樓,UNA00401,啟明里,澎湖縣馬公市啟明里中正路30號,1.0,104.0,,澎湖縣馬公市啟明里中正路30號
旅宿業,UNA00356,啟明里,澎湖縣馬公市啟明里中正路8號,1.0,100.0,*無障礙避難,澎湖縣馬公市啟明里中正路8號
大樓,UNA00387,啟明里,澎湖縣馬公市啟明里仁愛路41號,1.0,40.0,,澎湖縣馬公市啟明里仁愛路41號
大樓,UNA00388,啟明里,澎湖縣馬公市啟明里仁愛路43號,1.0,25.0,,澎湖縣馬公市啟明里仁愛路43號
大樓,UNA00389,啟明里,澎湖縣馬公市啟明里仁愛路45號,1.0,20.0,,澎湖縣馬公市啟明里仁愛路45號
大樓,UNA00390,啟明里,澎湖縣馬公市啟明里仁愛路47號,1.0,10.0,,澎湖縣馬公市啟明里仁愛路47號
大樓,UNA00418,啟明里,澎湖縣馬公市啟明里仁愛路61號,1.0,100.0,,澎湖縣馬公市啟明里仁愛路61號
大樓,UNA00421,啟明里,澎湖縣馬公市啟明里仁愛路7號,1.0,125.0,,澎湖縣馬公市啟明里仁愛路7號
石油公司,UNA00417,啟明里,澎湖縣馬公市啟明里民福路16號,1.0,100.0,,澎湖縣馬公市啟明里民福路16號
旅宿業,UNA00426,啟明里,澎湖縣馬公市啟明里民福路4號,1.0,80.0,*無障礙避難,澎湖縣馬公市啟明里民福路4號
大樓,UNA00423,啟明里,澎湖縣馬公市啟明里民權路14號,1.0,100.0,,澎湖縣馬公市啟明里民權路14號
大樓,UNA00420,啟明里,澎湖縣馬公市啟明里民權路14號,1.0,100.0,,澎湖縣馬公市啟明里民權路14號
大樓,UNA00414,啟明里,澎湖縣馬公市啟明里民權路15號,1.0,10.0,,澎湖縣馬公市啟明里民權路15號
大樓,UNA00434,啟明里,澎湖縣馬公市啟明里民權路16號,1.0,13.0,,澎湖縣馬公市啟明里民權路16號
大樓,UNA00436,啟明里,澎湖縣馬公市啟明里民權路22之1號,1.0,26.0,,澎湖縣馬公市啟明里民權路22之1號
大樓,UNA00416,啟明里,澎湖縣馬公市啟明里民權路24號,1.0,20.0,,澎湖縣馬公市啟明里民權路24號
大樓,UNA00435,啟明里,澎湖縣馬公市啟明里民權路26號,1.0,96.0,,澎湖縣馬公市啟明里民權路26號
大樓,UNA00415,啟明里,澎湖縣馬公市啟明里民權路27號,1.0,16.0,,澎湖縣馬公市啟明里民權路27號
大樓,UNA00424,啟明里,澎湖縣馬公市啟明里民權路28號,1.0,40.0,,澎湖縣馬公市啟明里民權路28號
大樓,UNA00422,啟明里,澎湖縣馬公市啟明里民權路2號,1.0,417.0,,澎湖縣馬公市啟明里民權路2號
大樓,UNA00425,啟明里,澎湖縣馬公市啟明里民權路36號,1.0,40.0,,澎湖縣馬公市啟明里民權路36號
一信民權,UNA00437,啟明里,澎湖縣馬公市啟明里民權路44號,1.0,46.0,,澎湖縣馬公市啟明里民權路44號
一信總社,UNA00496,啟明里,澎湖縣馬公市啟明里民權路51號,1.0,70.0,,澎湖縣馬公市啟明里民權路51號
大樓,UNA00413,啟明里,澎湖縣馬公市啟明里民權路9號,1.0,20.0,,澎湖縣馬公市啟明里民權路9號
大樓,UNA00398,啟明里,澎湖縣馬公市啟明里啟明街12號,1.0,6.0,,澎湖縣馬公市啟明里啟明街12號
大樓,UNA00400,啟明里,澎湖縣馬公市啟明里啟明街29號,1.0,14.0,,澎湖縣馬公市啟明里啟明街29號
大樓,UNA00397,啟明里,"澎湖縣馬公市啟明里啟明街5號 ",1.0,20.0,,澎湖縣馬公市啟明里啟明街5號
大樓,UNA00573,啟明里,澎湖縣馬公市啟明里惠民路42號,1.0,65.0,,澎湖縣馬公市啟明里惠民路42號
大樓,UNA00419,啟明里,澎湖縣馬公市啟明里臨海路10號之6,1.0,50.0,,澎湖縣馬公市啟明里臨海路10號之6
大樓,UNA00411,啟明里,澎湖縣馬公市啟明里臨海路22號,1.0,20.0,,澎湖縣馬公市啟明里臨海路22號
大樓,UNA00412,啟明里,"澎湖縣馬公市啟明里臨海路23號 ",1.0,16.0,,澎湖縣馬公市啟明里臨海路23號
旅宿業,UNA00582,啟明里,澎湖縣馬公市啟明里臨海路3號,1.0,788.0,*無障礙避難,澎湖縣馬公市啟明里臨海路3號
大樓,UNA00341,復興里,"澎湖縣馬公市復興里中山路12巷3號  ",1.0,160.0,,澎湖縣馬公市復興里中山路12巷3號
港務局,UNA00349,復興里,澎湖縣馬公市復興里臨海路36號,1.0,1252.0,*無障礙避難,澎湖縣馬公市復興里臨海路36號
大樓,UNA00349,復興里,"澎湖縣馬公市復興里中山路65巷5之1號 ",1.0,130.0,,澎湖縣馬公市復興里中山路65巷5之1號
大樓,UNA00357,復興里,"澎湖縣馬公市復興里中山路75號 ",1.0,100.0,,澎湖縣馬公市復興里中山路75號
大樓,UNA00355,復興里,"澎湖縣馬公市復興里臨海路32號 ",1.0,150.0,,澎湖縣馬公市復興里臨海路32號
大樓,UNA00351,復興里,"澎湖縣馬公市復興里臨海路39號 ",1.0,100.0,,澎湖縣馬公市復興里臨海路39號
大樓,UNA00244,朝陽里,澎湖縣馬公市朝陽里三多路120號,1.0,36.0,,澎湖縣馬公市朝陽里三多路120號
大樓,UNA00245,朝陽里,澎湖縣馬公市朝陽里三多路122號,1.0,34.0,,澎湖縣馬公市朝陽里三多路122號
大樓,UNA00246,朝陽里,澎湖縣馬公市朝陽里三多路124號,1.0,34.0,,澎湖縣馬公市朝陽里三多路124號
大樓,UNA00247,朝陽里,澎湖縣馬公市朝陽里三多路126號,1.0,34.0,,澎湖縣馬公市朝陽里三多路126號
大樓,UNA00248,朝陽里,澎湖縣馬公市朝陽里三多路128號,1.0,34.0,,澎湖縣馬公市朝陽里三多路128號
大樓,UNA00249,朝陽里,澎湖縣馬公市朝陽里三多路130號,1.0,34.0,,澎湖縣馬公市朝陽里三多路130號
大樓,UNA00250,朝陽里,澎湖縣馬公市朝陽里三多路132號,1.0,34.0,,澎湖縣馬公市朝陽里三多路132號
大樓,UNA00121,朝陽里,澎湖縣馬公市朝陽里三多路178號,1.0,34.0,,澎湖縣馬公市朝陽里三多路178號
大樓,UNA00218,朝陽里,澎湖縣馬公市朝陽里中華路241號,1.0,45.0,,澎湖縣馬公市朝陽里中華路241號
大樓,UNA00215,朝陽里,澎湖縣馬公市朝陽里中華路261號,1.0,82.0,,澎湖縣馬公市朝陽里中華路261號
大樓,UNA00201,朝陽里,澎湖縣馬公市朝陽里中華路289號,1.0,96.0,,澎湖縣馬公市朝陽里中華路289號
大樓,UNA00198,朝陽里,澎湖縣馬公市朝陽里中華路291巷9號,1.0,40.0,,澎湖縣馬公市朝陽里中華路291巷9號
學校,UNA00589,朝陽里,澎湖縣馬公市朝陽里中華路369號,1.0,3116.0,*無障礙避難,澎湖縣馬公市朝陽里中華路369號
公寓,UNA00251,朝陽里,澎湖縣馬公市朝陽里文昌街44號,1.0,958.0,,澎湖縣馬公市朝陽里文昌街44號
公寓,UNA00243,朝陽里,澎湖縣馬公市朝陽里文昌街50號,1.0,266.0,,澎湖縣馬公市朝陽里文昌街50號
大樓,UNA00217,朝陽里,澎湖縣馬公市朝陽里文林街18號,1.0,48.0,,澎湖縣馬公市朝陽里文林街18號
大樓,UNA00232,朝陽里,澎湖縣馬公市朝陽里四維路125號,1.0,193.0,,澎湖縣馬公市朝陽里四維路125號
大樓,UNA00237,朝陽里,澎湖縣馬公市朝陽里光復路126號,1.0,60.0,,澎湖縣馬公市朝陽里光復路126號
大樓,UNA00236,朝陽里,澎湖縣馬公市朝陽里光復路134之1號,1.0,81.0,,澎湖縣馬公市朝陽里光復路134之1號
大樓,UNA00239,朝陽里,澎湖縣馬公市朝陽里光復路148巷150號,1.0,542.0,,澎湖縣馬公市朝陽里光復路148巷150號
大樓,UNA00238,朝陽里,澎湖縣馬公市朝陽里光復路156號,1.0,26.0,,澎湖縣馬公市朝陽里光復路156號
大樓,UNA00234,朝陽里,澎湖縣馬公市朝陽里光復路162巷160號,1.0,118.0,,澎湖縣馬公市朝陽里光復路162巷160號
學校,UNA00235,朝陽里,澎湖縣馬公市朝陽里光復路186號,1.0,146.0,,澎湖縣馬公市朝陽里光復路186號
學校,UNA00240,朝陽里,澎湖縣馬公市朝陽里光復路186號,1.0,537.0,,澎湖縣馬公市朝陽里光復路186號
公寓,UNA00242,朝陽里,澎湖縣馬公市朝陽里林森路104巷9號,1.0,561.0,,澎湖縣馬公市朝陽里林森路104巷9號
大樓,UNA00214,朝陽里,澎湖縣馬公市朝陽里林森路15巷46號,1.0,48.0,,澎湖縣馬公市朝陽里林森路15巷46號
大樓,UNA00213,朝陽里,澎湖縣馬公市朝陽里林森路15巷50號,1.0,20.0,,澎湖縣馬公市朝陽里林森路15巷50號
大樓,UNA00231,朝陽里,澎湖縣馬公市朝陽里林森路61號,1.0,42.0,,澎湖縣馬公市朝陽里林森路61號
大樓,UNA00230,朝陽里,澎湖縣馬公市朝陽里林森路63號,1.0,98.0,,澎湖縣馬公市朝陽里林森路63號
大樓,UNA00229,朝陽里,澎湖縣馬公市朝陽里林森路65號,1.0,42.0,,澎湖縣馬公市朝陽里林森路65號
大樓,UNA00228,朝陽里,澎湖縣馬公市朝陽里林森路67號,1.0,42.0,,澎湖縣馬公市朝陽里林森路67號
大樓,UNA00227,朝陽里,澎湖縣馬公市朝陽里林森路69號,1.0,42.0,,澎湖縣馬公市朝陽里林森路69號
大樓,UNA00202,朝陽里,澎湖縣馬公市朝陽里林森路6號,1.0,20.0,,澎湖縣馬公市朝陽里林森路6號
大樓,UNA00226,朝陽里,澎湖縣馬公市朝陽里林森路71號,1.0,98.0,,澎湖縣馬公市朝陽里林森路71號
大樓,UNA00197,朝陽里,澎湖縣馬公市朝陽里林森路73號,1.0,310.0,,澎湖縣馬公市朝陽里林森路73號
大樓,UNA00225,朝陽里,澎湖縣馬公市朝陽里林森路73號,1.0,42.0,,澎湖縣馬公市朝陽里林森路73號
大樓,UNA00224,朝陽里,澎湖縣馬公市朝陽里林森路75號,1.0,42.0,,澎湖縣馬公市朝陽里林森路75號
大樓,UNA00123,朝陽里,澎湖縣馬公市朝陽里林森路77號,1.0,42.0,,澎湖縣馬公市朝陽里林森路77號
大樓,UNA00122,朝陽里,澎湖縣馬公市朝陽里林森路79號,1.0,42.0,,澎湖縣馬公市朝陽里林森路79號
公寓,UNA00574,朝陽里,澎湖縣馬公市朝陽里林森路86之1號,1.0,752.0,*無障礙避難,澎湖縣馬公市朝陽里林森路86之1號
大樓,UNA00203,朝陽里,澎湖縣馬公市朝陽里林森路8號,1.0,20.0,,澎湖縣馬公市朝陽里林森路8號
大樓,UNA00210,朝陽里,澎湖縣馬公市朝陽里朝陽路117號,1.0,38.0,,澎湖縣馬公市朝陽里朝陽路117號
大樓,UNA00211,朝陽里,澎湖縣馬公市朝陽里朝陽路119號,1.0,42.0,,澎湖縣馬公市朝陽里朝陽路119號
大樓,UNA00196,朝陽里,澎湖縣馬公市朝陽里朝陽路41巷10之1號,1.0,66.0,,澎湖縣馬公市朝陽里朝陽路41巷10之1號
大樓,UNA00199,朝陽里,澎湖縣馬公市朝陽里朝陽路41巷16之1號,1.0,24.0,,澎湖縣馬公市朝陽里朝陽路41巷16之1號
大樓,UNA00206,朝陽里,澎湖縣馬公市朝陽里朝陽路56號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路56號
大樓,UNA00207,朝陽里,澎湖縣馬公市朝陽里朝陽路58號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路58號
大樓,UNA00208,朝陽里,澎湖縣馬公市朝陽里朝陽路60號,1.0,291.0,,澎湖縣馬公市朝陽里朝陽路60號
大樓,UNA00209,朝陽里,澎湖縣馬公市朝陽里朝陽路62號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路62號
大樓,UNA00233,朝陽里,澎湖縣馬公市朝陽里朝陽路64號,1.0,290.0,,澎湖縣馬公市朝陽里朝陽路64號
公寓,UNA00204,朝陽里,澎湖縣馬公市朝陽里朝陽路71巷11號,1.0,600.0,,澎湖縣馬公市朝陽里朝陽路71巷11號
大樓,UNA00212,朝陽里,澎湖縣馬公市朝陽里朝陽路88之1號,1.0,10.0,,澎湖縣馬公市朝陽里朝陽路88之1號
大樓,UNA00220,朝陽里,澎湖縣馬公市朝陽里朝陽路90號,1.0,432.0,,澎湖縣馬公市朝陽里朝陽路90號
大樓,UNA00216,朝陽里,澎湖縣馬公市朝陽里陽明路28號,1.0,48.0,,澎湖縣馬公市朝陽里陽明路28號
大樓,UNA00219,朝陽里,澎湖縣馬公市朝陽里陽明路2號,1.0,780.0,,澎湖縣馬公市朝陽里陽明路2號
旅宿業,UNA00241,朝陽里,澎湖縣馬公市朝陽里陽明路92巷1之7號,1.0,1098.0,*無障礙避難,澎湖縣馬公市朝陽里陽明路92巷1之7號
公寓,UNA00606,菜園里,澎湖縣馬公市菜園里68號,1.0,602.0,,澎湖縣馬公市菜園里68號
大樓,UNA00138,陽明里,澎湖縣馬公市陽明里大仁街16號,1.0,74.0,,澎湖縣馬公市陽明里大仁街16號
大樓,UNA00155,陽明里,澎湖縣馬公市陽明里大仁街24號,1.0,52.0,,澎湖縣馬公市陽明里大仁街24號
大樓,UNA00156,陽明里,澎湖縣馬公市陽明里大仁街26號,1.0,52.0,,澎湖縣馬公市陽明里大仁街26號
大樓,UNA00157,陽明里,澎湖縣馬公市陽明里大仁街28號,1.0,52.0,,澎湖縣馬公市陽明里大仁街28號
大樓,UNA00182,陽明里,澎湖縣馬公市陽明里大仁街2號,1.0,56.0,,澎湖縣馬公市陽明里大仁街2號
大樓,UNA00158,陽明里,澎湖縣馬公市陽明里大仁街30號,1.0,53.0,,澎湖縣馬公市陽明里大仁街30號
大樓,UNA00159,陽明里,澎湖縣馬公市陽明里大仁街32號,1.0,53.0,,澎湖縣馬公市陽明里大仁街32號
大樓,UNA00149,陽明里,澎湖縣馬公市陽明里大仁街34號,1.0,42.0,,澎湖縣馬公市陽明里大仁街34號
大樓,UNA00147,陽明里,澎湖縣馬公市陽明里大仁街36號,1.0,53.0,,澎湖縣馬公市陽明里大仁街36號
大樓,UNA00149,陽明里,澎湖縣馬公市陽明里大仁街39號,1.0,49.0,,澎湖縣馬公市陽明里大仁街39號
大樓,UNA00001,陽明里,澎湖縣馬公市陽明里大仁街40號,1.0,53.0,,澎湖縣馬公市陽明里大仁街40號
大樓,UNA00002,陽明里,澎湖縣馬公市陽明里大仁街41號,1.0,42.0,,澎湖縣馬公市陽明里大仁街41號
大樓,UNA00003,陽明里,澎湖縣馬公市陽明里大仁街42號,1.0,50.0,,澎湖縣馬公市陽明里大仁街42號
大樓,UNA00150,陽明里,澎湖縣馬公市陽明里大仁街43號,1.0,104.0,,澎湖縣馬公市陽明里大仁街43號
大樓,UNA00151,陽明里,澎湖縣馬公市陽明里大仁街44號,1.0,50.0,,澎湖縣馬公市陽明里大仁街44號
大樓,UNA00176,陽明里,澎湖縣馬公市陽明里大仁街46號,1.0,52.0,,澎湖縣馬公市陽明里大仁街46號
大樓,UNA00143,陽明里,澎湖縣馬公市陽明里大仁街48號,1.0,50.0,,澎湖縣馬公市陽明里大仁街48號
大樓,UNA00179,陽明里,澎湖縣馬公市陽明里大仁街4號,1.0,52.0,,澎湖縣馬公市陽明里大仁街4號
大樓,UNA00142,陽明里,澎湖縣馬公市陽明里大仁街66號,1.0,48.0,,澎湖縣馬公市陽明里大仁街66號
大樓,UNA00154,陽明里,澎湖縣馬公市陽明里大仁街6號,1.0,52.0,,澎湖縣馬公市陽明里大仁街6號
大樓,UNA00134,陽明里,澎湖縣馬公市陽明里大仁街70號,1.0,98.0,,澎湖縣馬公市陽明里大仁街70號
大樓,UNA00152,陽明里,澎湖縣馬公市陽明里大仁街9號,1.0,106.0,,澎湖縣馬公市陽明里大仁街9號
大樓,UNA00163,陽明里,澎湖縣馬公市陽明里大勇街11號,1.0,52.0,,澎湖縣馬公市陽明里大勇街11號
大樓,UNA00160,陽明里,澎湖縣馬公市陽明里大勇街13號,1.0,52.0,,澎湖縣馬公市陽明里大勇街13號
大樓,UNA00162,陽明里,澎湖縣馬公市陽明里大勇街15號,1.0,52.0,,澎湖縣馬公市陽明里大勇街15號
大樓,UNA00165,陽明里,澎湖縣馬公市陽明里大勇街17號,1.0,52.0,,澎湖縣馬公市陽明里大勇街17號
大樓,UNA00166,陽明里,澎湖縣馬公市陽明里大勇街19號,1.0,52.0,,澎湖縣馬公市陽明里大勇街19號
大樓,UNA00164,陽明里,澎湖縣馬公市陽明里大勇街21號,1.0,52.0,,澎湖縣馬公市陽明里大勇街21號
大樓,UNA00168,陽明里,澎湖縣馬公市陽明里大勇街23號,1.0,52.0,,澎湖縣馬公市陽明里大勇街23號
大樓,UNA00161,陽明里,澎湖縣馬公市陽明里大勇街25號,1.0,52.0,,澎湖縣馬公市陽明里大勇街25號
大樓,UNA00137,陽明里,澎湖縣馬公市陽明里大勇街33號,1.0,120.0,,澎湖縣馬公市陽明里大勇街33號
