類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
四季紅酒家,ONA00034,苓仔寮里,臺南市將軍區苓仔寮里9鄰苓和1之12號,"23.224995,120.17276",1.0,233.0,
北門區公所,ONA00035,北門里,臺南市北門區北門里3鄰舊埕108號,"23.267716,120.125355",1.0,208.0,
威昇科技有限公司,ONA00037,玉港里,臺南市北門區玉港里3鄰灰?港129之4號,"23.252862,120.129777",1.0,82.0,
康那香公司,ONA00039,苓仔寮里,臺南市將軍區苓仔寮里5鄰源頭1之2號,"23.209629,120.163028",1.0,214.0,
三合溢公司-學甲廠,ONA00040,光華里,臺南市學甲區光華里8鄰頭港子1號之20,"23.254014,120.152771",1.0,353.0,
學甲區第五社區發展協會,ONA00041,中洲里,臺南市學甲區中洲里9鄰中洲313號之2,"23.24493,120.157144",1.0,253.0,
東成飼料公司,ONA00042,新達里,臺南市學甲區新達里15鄰瓦寮22號之3,"23.230568,120.209118",1.0,29.0,
多摩市社區,OOA00001,文新里,臺南市佳里區文新里15鄰佳安東路8號,"23.160989,120.158248",1.0,36142.0,
博勝建設,OOA00002,文新里,臺南市佳里區文新里8鄰義民街319號,"23.161238,120.172133",1.0,2758.0,
宏偉大樓,OOA00003,安西里,臺南市佳里區安西里10鄰安西路351號,"23.167459,120.172417",1.0,1382.0,
昌興機車行,OOA00005,建南里,臺南市佳里區建南里4鄰光復路159號,"23.159081,120.174668",1.0,32.0,
統一書局,OOA00006,建南里,臺南市佳里區建南里4鄰光復路161號,"23.159134,120.174663",1.0,33.0,
安西市場,OOA00007,安西里,臺南市佳里區安西里21鄰安西82之11號,"23.162575,120.175959",1.0,773.0,
圓石禪飲,OOA00008,東寧里,臺南市佳里區東寧里10鄰光復路270號,"23.162731,120.174921",1.0,66.0,
阿瘦皮鞋,OOA00009,文新里,臺南市佳里區文新里2鄰光復路271號,"23.161798,120.174572",1.0,97.0,
黃永裕診所,OOA00011,東寧里,臺南市佳里區東寧里11鄰光復路226號,"23.161705,120.174916",1.0,90.0,
立人幼稚園,OOA00012,安西里,臺南市佳里區安西里11鄰安西76之2號,"23.167287,120.169737",1.0,152.0,
清祿公司,OOA00013,安西里,臺南市佳里區安西里13鄰安西71號,"23.170604,120.167357",1.0,721.0,
國賓大樓,OOA00014,安西里,臺南市佳里區安西里3鄰光復路296號,"23.158833,120.175023",1.0,1058.0,
世嬴企業,OOA00015,文新里,臺南市佳里區文新里9鄰安西126號之2,"23.15757,120.163984",1.0,73.0,
佳里國小,OOA00016,安西里,臺南市佳里區安西里15鄰公園路445號,"23.164155,120.172250",1.0,1952.0,
一般住宅,OOA00017,東寧里,臺南市佳里區東寧里10鄰民權街10號,"23.162814,120.176187",1.0,8.0,
一般住宅,OOA00018,東寧里,臺南市佳里區東寧里10鄰民權街12號,"23.162814,120.176143",1.0,8.0,
一般住宅,OOA00019,東寧里,臺南市佳里區東寧里10鄰民權街4號,"23.162801,120.176421",1.0,8.0,
一般住宅,OOA00020,東寧里,臺南市佳里區東寧里10鄰民權街6號,"23.162814,120.176276",1.0,8.0,
老先覺麻辣窯燒鍋,OOA00021,東寧里,臺南市佳里區東寧里9鄰文化路268號,"23.163229,120.175501",1.0,53.0,
名人世家,OOA00022,六安里,臺南市佳里區六安里17鄰青年街225號,"23.166677,120.175057",1.0,2436.0,
黃東公園大飯店,OOA00023,六安里,臺南市佳里區六安里18鄰中山路401號,"23.164206,120.177046",1.0,360.0,
北門農工,OOA00024,六安里,臺南市佳里區六安里9鄰六安117號,"23.176006,120.180863",1.0,84.0,
北門農工,OOA00025,六安里,臺南市佳里區六安里9鄰六安117號,"23.176006,120.180863",1.0,318.0,
北門農工,OOA00026,六安里,臺南市佳里區六安里9鄰六安117號,"23.176006,120.180863",1.0,380.0,
北門高中,OOA00027,六安里,臺南市佳里區六安里15鄰六安269號,"23.167732,120.177342",1.0,694.0,
國泰人壽大樓,OOA00028,六安里,臺南市佳里區六安里18鄰進學路244號,"23.164234,120.176043",1.0,473.0,
歐力綱公司,OOA00029,六安里,臺南市佳里區六安里9鄰六安117號之23,"23.179127,120.180321",1.0,240.0,
分局員工宅,OOA00030,六安里,臺南市佳里區六安里18鄰進學路6之4號,"23.164559,120.176263",1.0,81.0,
水利會,OOA00032,六安里,臺南市佳里區六安里7鄰延平路586號,"23.168386,120.179059",1.0,220.0,
蕭?兒童圖書館,OOA00033,六安里,臺南市佳里區六安里10鄰六安130號,"23.172751,120.17791",1.0,40.0,
佳里區公所,OOA00034,六安里,臺南市佳里區六安里18鄰忠孝路5號,"23.165223,120.177007",1.0,1200.0,
奕榮企業,OOA00035,六安里,臺南市佳里區六安里9鄰六安117號之26,"23.179351,120.180871",1.0,266.0,
義典科技公司,OOA00036,六安里,臺南市佳里區六安里10鄰六安130號,"23.172751,120.17791",1.0,237.0,
戴竹工程,OOA00037,東寧里,臺南市佳里區東寧里4鄰延平路412號,"23.163637,120.178372",1.0,26.0,
裕昌鐘錶行,OOA00039,東寧里,臺南市佳里區東寧里3鄰中山路382號,"23.162699,120.1768",1.0,214.0,
美芝城,OOA00040,東寧里,臺南市佳里區東寧里3鄰中山路430號,"23.163727,120.177094",1.0,241.0,
一般住宅,OOA00041,東寧里,臺南市佳里區東寧里5鄰和平街57號,"23.162396,120.178951",1.0,42.0,
即刻救圓柑仔店,OOA00043,東寧里,臺南市佳里區東寧里2鄰延平路309號,"23.161770,120.178144",1.0,50.0,
一般住宅,OOA00047,忠仁里,臺南市佳里區忠仁里1鄰中山路210號,"23.159523,120.177152",1.0,166.0,
一般住宅,OOA00049,建南里,臺南市佳里區建南里8鄰中山路121號,"23.156998,120.17717",1.0,66.0,
忠財建設,OOA00050,建南里,臺南市佳里區建南里7鄰新生路441巷19號,"23.158798,120.171987",1.0,1278.0,
台爵建設,OOA00051,南勢里,臺南市佳里區南勢里11鄰祥和三街161號,"23.150822,120.176863",1.0,1108.0,
新生醫院,OOA00052,建南里,臺南市佳里區建南里3鄰新生路297號,"23.159996,120.175606",1.0,352.0,
佳里國中,OOA00053,南勢里,臺南市佳里區南勢里16鄰安南路523號,"23.161836,120.181144",1.0,178.0,
以琳診所,OOA00054,建南里,臺南市佳里區建南里2鄰建南街161號,"23.159275,120.176561",1.0,350.0,
以琳診所,OOA00055,建南里,臺南市佳里區建南里2鄰建南街161號,"23.159275,120.176561",1.0,373.0,
美寶建設,OOA00056,南勢里,臺南市佳里區南勢里4鄰安南路193號,"23.151736,120.175752",1.0,616.0,
佳里國中,OOA00057,南勢里,臺南市佳里區南勢里16鄰安南路523號,"23.157954,120.170672",1.0,1305.0,
新光人壽,OOA00058,鎮山里,臺南市佳里區鎮山里1鄰延平路125號,"23.156824,120.178759",1.0,538.0,
信義國小,OOA00059,忠仁里,臺南市佳里區忠仁里11鄰信義一街336號,"23.159875,120.182087",1.0,461.0,
奇美醫療財團法人,OOA00060,建南里,臺南市佳里區建南里16鄰公園路82號,"23.173185,120.205738",1.0,4744.0,
尚德實業,OOA00061,民安里,臺南市佳里區民安里5鄰同安寮81號之1,"23.166001,120.19789",1.0,408.0,
尚德實業,OOA00062,民安里,臺南市佳里區民安里5鄰同安寮81號之1,"23.166001,120.19789",1.0,80.0,
加麗成衣,OOA00063,民安里,臺南市佳里區民安里5鄰同安寮80號之7,"23.166618,120.197475",1.0,125.0,
樺萊工業公司,OOA00064,下營里,臺南市佳里區下營里9鄰下?115號之1,"23.168669,120.149089",1.0,56.0,
龍杏藥廠,OOA00065,下營里,臺南市佳里區下營里9鄰下?115號之1,"23.168669,120.149089",1.0,57.0,
強新公司,OOA00066,海澄里,臺南市佳里區海澄里2鄰萊?寮12號之22,"23.185037,120.178978",1.0,150.0,
誠鴻金屬,OOA00067,海澄里,臺南市佳里區海澄里2鄰萊?寮17號之3,"23.182327,120.172151",1.0,200.0,
彥泰金屬,OOA00068,海澄里,臺南市佳里區海澄里2鄰萊?寮12號之6,"23.181501,120.175501",1.0,114.0,
甲頂吉企業,OOA00069,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之11,"23.178332,120.175026",1.0,36.0,
裕成拉鍊,OOA00070,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之24,"23.177168,120.177775",1.0,138.0,
盈昌企業,OOA00071,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之20,"23.177727,120.175212",1.0,85.0,
佳盟企業,OOA00072,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之17,"23.177522,120.17931",1.0,85.0,
華寶樹脂,OOA00073,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之23,"23.177973,120.175421",1.0,136.0,
馨金拉鏈,OOA00074,海澄里,臺南市佳里區海澄里1鄰萊?寮5號之2,"23.179189,120.173818",1.0,112.0,
佳芬企業,OOA00075,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之15,"23.177174,120.175504",1.0,296.0,
彰一工業,OOA00076,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之16,"23.178296,120.175764",1.0,90.0,
志益塑膠,OOA00077,海澄里,臺南市佳里區海澄里1鄰萊?寮5號之1,"23.179213,120.173388",1.0,20.0,
佳寶化工,OOA00078,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之8,"23.177772,120.175931",1.0,129.0,
鐵人企業,OOA00079,海澄里,臺南市佳里區海澄里2鄰萊?寮12號之3,"23.179942,120.175693",1.0,277.0,
佳寶樹脂,OOA00080,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之8,"23.177772,120.175931",1.0,92.0,
一般住宅,OOA00081,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之9,"23.17726,120.176751",1.0,182.0,
鉅橡企業,OOA00082,海澄里,臺南市佳里區海澄里2鄰萊?寮12號之27,"23.182924,120.175621",1.0,236.0,
華寶樹脂,OOA00083,海澄里,臺南市佳里區海澄里1鄰萊?寮1號之17,"23.177522,120.17931",1.0,511.0,
佳興國小,OOA00084,佳化里,臺南市佳里區佳化里13鄰佳里興214號,"23.189405,120.192786",1.0,624.0,
南都藥廠,OOA00085,佳化里,臺南市佳里區佳化里3鄰佳里興39號,"23.188654,120.194188",1.0,672.0,
鐵贏企業公司,OOA00086,佳興里,臺南市佳里區佳興里10鄰佳里興260號之1,"23.193567,120.189429",1.0,444.0,
港寶建設,OOA00087,慶安里,臺南市西港區慶安里25鄰新興街8號之185,"23.118331,120.202681",1.0,332.0,
仙興建設,OOA00088,慶安里,臺南市西港區慶安里9鄰新興街107巷3號,"23.123259,120.20081",1.0,133.0,
益陸企業,OOA00089,南海里,臺南市西港區南海里5鄰慶安路241號,"23.118158,120.192875",1.0,149.0,
得意居,OOA00090,慶安里,臺南市西港區慶安里14鄰進學街17號,"23.121962,120.202499",1.0,350.0,
盈連鞋業,OOA00091,慶安里,臺南市西港區慶安里4鄰中山路469號,"23.128744,120.201301",1.0,97.0,
松昇工業,OOA00092,慶安里,臺南市西港區慶安里4鄰中山路469之4號,"23.128761,120.200357",1.0,61.0,
一般住宅,OOA00093,慶安里,臺南市西港區慶安里21鄰新興街13號之1,"23.119719,120.20146",1.0,344.0,
天雅紡織,OOA00094,南海里,臺南市西港區南海里5鄰慶安路243號,"23.117431,120.192068",1.0,90.0,
南寶樹脂第二廠,OOA00095,西港里,臺南市西港區西港里1鄰中山路510號,"23.133527,120.200517",1.0,228.0,
南寶樹脂,OOA00096,西港里,臺南市西港區西港里1鄰中山路510號,"23.133527,120.200517",1.0,228.0,
南寶樹脂第五廠,OOA00097,西港里,臺南市西港區西港里1鄰中山路506號,"23.132569,120.200715",1.0,289.0,
港明中學,OOA00098,南海里,臺南市西港區南海里1鄰慶安路229號,"23.119147,120.195728",1.0,700.0,
益陸企業,OOA00099,南海里,臺南市西港區南海里5鄰慶安路241號,"23.118158,120.192875",1.0,97.0,
巧惠工業,OOA00100,南海里,臺南市西港區南海里6鄰南海埔128號,"23.116738,120.193771",1.0,42.0,
一般住宅,OOA00101,南海里,臺南市西港區南海里3鄰南海埔29號之1,"23.119105,120.197325",1.0,137.0,
一般住宅,OOA00102,南海里,臺南市西港區南海里2鄰南海埔12號,"23.117607,120.197948",1.0,121.0,
一般住宅,OOA00103,南海里,臺南市西港區南海里2鄰南海埔12號,"23.117607,120.197948",1.0,194.0,
港明中學,OOA00104,南海里,臺南市西港區南海里3鄰南海埔29號,"23.119149,120.197325",1.0,333.0,
西港衛生所,OOA00105,西港里,臺南市西港區西港里2鄰中山路368號,"23.123280,120.203262",1.0,40.0,
南寶樹脂,OOA00106,西港里,臺南市西港區西港里11鄰中山路292號,"23.120933,120.203534",1.0,20.0,
隆瑋企業,OOA00107,慶安里,臺南市西港區慶安里4鄰中山路477號,"23.129418,120.200425",1.0,93.0,
川牛成企業,OOA00108,西港里,臺南市西港區西港里1鄰中山路482號,"23.129518,120.201576",1.0,128.0,
南寶樹脂,OOA00109,西港里,臺南市西港區西港里1鄰中山路506號,"23.132569,120.200715",1.0,1200.0,
久隆工業,OOA00110,慶安里,臺南市西港區慶安里4鄰中山路499號,"23.13204,120.199988",1.0,562.0,
鐳達實業,OOA00111,竹林里,臺南市西港區竹林里11鄰中州26號之10,"23.121807,120.197449",1.0,60.0,
天屹實業,OOA00112,慶安里,臺南市西港區慶安里29鄰新興街1號,"23.112589,120.203118",1.0,74.0,
西港區公所,OOA00113,西港里,臺南市西港區西港里2鄰文化路1號,"23.123045,120.203289",1.0,146.0,
三佶有限公司,OOA00114,慶安里,臺南市西港區慶安里4鄰中山路469號,"23.128744,120.201301",1.0,138.0,
易裕興業,OOA00116,慶安里,臺南市西港區慶安里4鄰中山路495號,"23.131523,120.200276",1.0,133.0,
寶立樹脂,OOA00117,西港里,臺南市西港區西港里1鄰中山路508號,"23.133438,120.20029",1.0,146.0,
西港圖書館,OOA00118,西港里,臺南市西港區西港里2鄰中山路370號,"23.123446,120.203326",1.0,466.0,
大洋飼料,OOA00119,慶安里,臺南市西港區慶安里4鄰中山路483號之30,"23.129759,120.199572",1.0,180.0,
期美企業,OOA00120,西港里,臺南市西港區西港里1鄰中山路462號之7,"23.125713,120.202125",1.0,149.0,
和明紡織,OOA00123,大埕里,臺南市七股區大埕里1鄰大埕189號,"23.146321,120.145405",1.0,262.0,
七股區公所,OOA00124,大埕里,臺南市七股區大埕里8鄰大埕377號,"23.140356,120.13915",1.0,252.0,
佳里榮家,OOA00127,三股里,臺南市七股區三股里4鄰三股147號,"23.104616,120.123064",1.0,834.0,
威風建設公司,OOA00128,民安里,臺南市佳里區民安里6鄰同安寮93之1號,"23.162949,120.193843",1.0,1084.0,
奇美醫寮財團法人,OOA00129,建南里,臺南市佳里區建南里16鄰公園路82號,"23.154527,120.173957",1.0,1868.0,
佳興國中,OOA00130,民安里,臺南市佳里區民安里10鄰新宅34之1號,"23.183198,120.195871",1.0,92.0,
麻馨建設有限公司,OVA00001,中興里,臺南市麻豆區中興里11鄰興國路46號之8,"23.17923,120.247767",1.0,1378.0,
麻豆國小,OVA00003,東角里,臺南市麻豆區東角里4鄰文昌路18號,"23.186292,120.253325",1.0,240.0,
麻豆國小,OVA00004,東角里,臺南市麻豆區東角里4鄰文昌路18號,"23.186292,120.253325",1.0,194.0,
麻豆國小,OVA00005,東角里,臺南市麻豆區東角里4鄰文昌路18號,"23.186292,120.253325",1.0,40.0,
培文國小,OVA00007,興農里,臺南市麻豆區興農里3鄰和平路11號,"23.178363,120.243523",1.0,89.0,
麻豆基督長老教會,OVA00008,東角里,臺南市麻豆區東角里12鄰興中路212號,"23.183394,120.256799",1.0,56.0,
真理大學,OVA00009,北勢里,臺南市麻豆區北勢里10鄰北勢寮70號之11,"23.219010,120.228044",1.0,4633.0,
麻豆地政事務所,OVA00010,中興里,臺南市麻豆區中興里5鄰興國路26號,"23.181515,120.247462",1.0,73.0,
莊福實業公司,OVA00011,油車里,臺南市麻豆區油車里13鄰新生北路139號,"23.189623,120.240607",1.0,170.0,
曾文家商,OVA00012,中興里,臺南市麻豆區中興里11鄰和平路9號,"23.178379,120.246101",1.0,630.0,
聯錡工業公司,OVA00013,中興里,臺南市麻豆區中興里11鄰興國路62號之1,"23.175629,120.245797",1.0,80.0,
久雅實業公司,OVA00014,油車里,臺南市麻豆區油車里14鄰新生北路101巷1號,"23.185943,120.240748",1.0,41.0,
曾文家商,OVA00015,中興里,臺南市麻豆區中興里11鄰和平路9號,"23.178379,120.246101",1.0,325.0,
山林木業,OVA00016,中興里,臺南市麻豆區中興里11鄰新生南路543之1號,"23.177168,120.250581",1.0,92.0,
麻豆國小,OVA00017,東角里,臺南市麻豆區東角里4鄰文昌路18號,"23.186292,120.253325",1.0,462.0,
麻豆監理站,OVA00018,北勢里,臺南市麻豆區北勢里5鄰新生北路551號,"23.190308,120.248868",1.0,1670.0,
麻豆分局,OVA00019,中興里,臺南市麻豆區中興里1鄰興國路6號,"23.182753,120.247643",1.0,625.0,
麻豆果菜市場,OVA00020,新興里,臺南市麻豆區新興里1鄰麻佳路一段80號,"23.185473,120.238769",1.0,237.0,
麻豆第三市場,OVA00021,大埕里,臺南市麻豆區大埕里4鄰忠孝路6號,"23.185341,120.249368",1.0,1345.0,
農會新生辦事處,OVA00022,油車里,臺南市麻豆區油車里14鄰新生北路99號,"23.186402,120.241420",1.0,424.0,
麻豆戲院,OVA00023,巷口里,臺南市麻豆區巷口里3鄰興中路106號,"23.183579,120.251225",1.0,624.0,
皮卡丘托兒所,OVA00024,巷口里,臺南市麻豆區巷口里9鄰新生南路672號,"23.176697,120.249562",1.0,32.0,
麻豆國小,OVA00025,東角里,臺南市麻豆區東角里4鄰文昌路18號,"23.186292,120.253325",1.0,92.0,
巨殿建設公司家商帝國大樓,OVA00026,中興里,臺南市麻豆區中興里8鄰三民路57號之1,"23.179611,120.246168",1.0,6702.0,
統楹建設公司理想家大樓,OVA00027,巷口里,臺南市麻豆區巷口里6鄰和平路2號之11,"23.179969,120.248969",1.0,1040.0,
第一家庭大樓,OVA00028,油車里,臺南市麻豆區油車里3鄰大同街11號,"23.187062,120.246028",1.0,1450.0,
麻豆市五市場,OVA00029,大埕里,臺南市麻豆區大埕里7鄰中正路80號,"23.185703,120.250071",1.0,1280.0,
黎明中學,OVA00030,井東里,臺南市麻豆區井東里8鄰磚子井141號,"23.173031,120.247874",1.0,274.0,
黎明中學,OVA00031,井東里,臺南市麻豆區井東里8鄰磚子井141號,"23.173031,120.247874",1.0,74.0,
紀安國小,OVA00032,謝厝寮里,臺南市麻豆區謝厝寮里5鄰謝厝寮231號,"23.151837,120.237557",1.0,54.0,
官田鋼鐵工業-南?廠,OVA00033,南?里,臺南市官田區南?里6鄰南?119號之5,"23.218419,120.304828",1.0,514.0,
一般住宅,OVA00034,南?里,臺南市官田區南?里5鄰南?105號之1,"23.216529,120.293679",1.0,54.0,
官田區圖書館,OVA00035,隆田里,臺南市官田區隆田里12鄰中山路一段129號,"23.192647,120.314115",1.0,398.0,
一般住宅,OVA00036,南?里,臺南市官田區南?里5鄰南?107號之7,"23.217604,120.292817",1.0,33.0,
隆田旅社,OVA00037,隆田里,臺南市官田區隆田里7鄰中山路一段118號,"23.192993,120.316545",1.0,66.0,
一般住宅,OVA00038,隆本里,臺南市官田區隆本里8鄰興隆街146號,"23.197844,120.314009",1.0,169.0,
隆田酒廠,OVA00039,隆本里,臺南市官田區隆本里1鄰中華路一段335號,"23.196735,120.322025",1.0,509.0,
隆田酒廠,OVA00040,隆本里,臺南市官田區隆本里1鄰中華路一段335號,"23.196735,120.322025",1.0,2072.0,
湘源旅社,OVA00041,隆田里,臺南市官田區隆田里4鄰新生街126號,"23.192401,120.318354",1.0,50.0,
威致鋼鐵公司,OVA00045,南?里,臺南市官田區南?里6鄰南?123號,"23.225798,120.310368",1.0,760.0,
官田鋼鐵工業-南?廠,OVA00047,南?里,臺南市官田區南?里6鄰南?119號之5,"23.218419,120.304828",1.0,514.0,
炳翰製藥公司,OVA00048,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之1,"23.183101,120.22071",1.0,1037.0,
大山國小,OVA00049,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",1.0,77.0,
大山國小,OVA00050,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",1.0,40.0,
大山國小,OVA00051,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",1.0,89.0,
官田鋼鐵工業-麻豆廠,OVA00052,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之6,"23.187816,120.220434",1.0,145.0,
儀鎮精機公司,OVA00053,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之8,"23.189402,120.220384",1.0,40.0,
晉弘化工公司,OVA00054,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之2,"23.184974,120.220425",1.0,70.0,
大山國小,OVA00055,海埔里,臺南市麻豆區海埔里9鄰麻學路一段956號,"23.191772,120.220935",1.0,32.0,
山本電機公司,OVA00056,埤頭里,臺南市麻豆區埤頭里11鄰苓子林17號之2,"23.178501,120.229776",1.0,161.0,
慶光化學公司,OVA00057,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之11,"23.178411,120.227579",1.0,108.0,
建宗樹脂公司,OVA00058,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之5,"23.186921,120.220363",1.0,82.0,
大南方資源再生公司,OVA00059,麻口里,臺南市麻豆區麻口里4鄰麻豆口10號之4,"23.180261,120.223498",1.0,50.0,
吉祥瓜子廠,OVA00060,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之20,"23.183827,120.220701",1.0,88.0,
新豐冷凍廠,OVA00061,埤頭里,臺南市麻豆區埤頭里2鄰埤頭28號之1,"23.190899,120.224421",1.0,54.0,
岱稜科技公司,OVA00062,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之13,"23.175135,120.225703",1.0,144.0,
吳林實業公司,OVA00063,麻口里,臺南市麻豆區麻口里1鄰麻豆口5號之2,"23.177009,120.220415",1.0,189.0,
威賓鐵工廠,OVA00064,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之4,"23.186706,120.220271",1.0,41.0,
喬台工業公司,OVA00065,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之9,"23.189854,120.221072",1.0,182.0,
方戍實業公司,OVA00066,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之11,"23.18665,120.221438",1.0,114.0,
久榮樹脂公司,OVA00067,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之5,"23.186921,120.220363",1.0,220.0,
信喜公司,OVA00068,海埔里,臺南市麻豆區海埔里2鄰埤子尾23號之11,"23.199304,120.21544",1.0,64.0,
保合針織公司,OVA00069,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之16,"23.190612,120.223641",1.0,61.0,
星瑋公司,OVA00070,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之12,"23.189685,120.220843",1.0,32.0,
惠光化學公司,OVA00071,埤頭里,臺南市麻豆區埤頭里11鄰苓子林17號之10,"23.177308,120.23236",1.0,657.0,
泰慶皮革公司,OVA00072,麻口里,臺南市麻豆區麻口里4鄰麻豆口10號之3,"23.178498,120.223945",1.0,273.0,
岱稜科技公司,OVA00073,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之20,"23.175806,120.228151",1.0,320.0,
南忠工業公司,OVA00074,埤頭里,臺南市麻豆區埤頭里1鄰埤頭20號之10,"23.189543,120.225879",1.0,30.0,
福華手套公司,OVA00075,麻口里,臺南市麻豆區麻口里4鄰麻豆口10號之8,"23.179438,120.222689",1.0,109.0,
世?公司,OVA00076,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之26,"23.184355,120.221996",1.0,200.0,
宏餘鋼鐵廠,OVA00077,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之6,"23.177465,120.225350",1.0,66.0,
得堡企業公司,OVA00078,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之22,"23.176048,120.226755",1.0,81.0,
永大手套工廠,OVA00079,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之17,"23.190895,120.223766",1.0,68.0,
總爺興業公司,OVA00080,麻口里,臺南市麻豆區麻口里5鄰麻豆口32號之28,"23.18272,120.220282",1.0,37.0,
奇鼎化學公司,OVA00081,埤頭里,臺南市麻豆區埤頭里16鄰埤頭1號,"23.188061,120.226643",1.0,93.0,
尚多公司,OVA00082,麻口里,臺南市麻豆區麻口里5鄰麻豆口26號,"23.179696,120.220667",1.0,553.0,
介聯公司,OVA00083,麻口里,臺南市麻豆區麻口里1鄰麻豆口1號之10,"23.17493,120.226398",1.0,78.0,
