類別,電腦編號,村里別,地址,地下樓層數,可容納人數,備註
公寓,MMA0031,竹圍里,嘉義市西區竹圍里北興街241號,1.0,24.0,
大樓,MMA0032,竹圍里,嘉義市西區竹圍里雙竹街48號,1.0,1965.0,
公寓,MMA0034,後驛里,嘉義市西區後驛里博愛路二段231號,1.0,17.0,
公寓,MMA0035,後驛里,嘉義市西區後驛里博愛路二段105號,1.0,22.0,
大樓,MMA0036,後驛里,嘉義市西區後驛里後驛街158號,1.0,110.0,
大樓,MMA0037,後驛里,嘉義市西區後驛里中興路16號,1.0,48.0,
台鐵嘉義工務段,MMA0038,後驛里,嘉義市西區後驛里中興路1號之3,1.0,457.0,
大樓,MMA0039,後驛里,嘉義市西區後驛里中興路23號,1.0,286.0,
公寓,MMA0043,慶安里,嘉義市西區慶安里北興街116巷6號,1.0,33.0,
公寓,MMA0044,慶安里,嘉義市西區慶安里北興街116巷7號,1.0,30.0,
公寓,MMA0045,慶安里,嘉義市西區慶安里北興街116巷8號,1.0,30.0,
公寓,MMA0046,慶安里,嘉義市西區慶安里北興街116巷9號,1.0,30.0,
公寓,MMA0047,慶安里,嘉義市西區慶安里博愛路1段393-1號,1.0,26.0,
公寓,MMA0048,慶安里,嘉義市西區慶安里博愛路1段393號,1.0,30.0,
公寓,MMA0049,慶安里,嘉義市西區慶安里博愛路1段391號,1.0,25.0,
大樓,MMA0050,慶安里,嘉義市西區慶安里博愛路1段357號,1.0,85.0,
大樓,MMA0051,慶安里,嘉義市西區慶安里長安街113-4號,1.0,1025.0,
公寓,MMA0052,北榮里,嘉義市西區北榮里國華街507號,1.0,24.0,
公寓,MMA0053,北榮里,嘉義市西區北榮里國華街487號,1.0,33.0,
大樓,MMA0054,北榮里,嘉義市西區北榮里向榮街205號,1.0,3420.0,
公寓,MMA0055,北榮里,嘉義市西區北榮里向榮街201號,1.0,33.0,
大樓,MMA0056,北榮里,嘉義市西區北榮里國華街332號,1.0,44.0,
公寓,MMA0057,北榮里,嘉義市西區北榮里文化路432巷13號,1.0,17.0,
公寓,MMA0058,北榮里,嘉義市西區北榮里文化路432巷11號,1.0,12.0,
公寓,MMA0059,北榮里,嘉義市西區北榮里文化路432巷9號,1.0,12.0,
公寓,MMA0060,北榮里,嘉義市西區北榮里文化路432巷7號,1.0,13.0,
公寓,MMA0061,北榮里,嘉義市西區北榮里文化路432巷5號,1.0,14.0,
大樓,MMA0062,北榮里,嘉義市西區北榮里文化路434號,1.0,48.0,
公寓,MMA0063,北榮里,嘉義市西區北榮里文化路440號,1.0,14.0,
公寓,MMA0064,北榮里,嘉義市西區北榮里文化路442號,1.0,14.0,
公寓,MMA0065,北榮里,嘉義市西區北榮里文化路444號,1.0,14.0,
公寓,MMA0066,北榮里,嘉義市西區北榮里文化路448號,1.0,18.0,
公寓,MMA0067,北榮里,嘉義市西區北榮里文化路450號,1.0,21.0,
公寓,MMA0068,北榮里,嘉義市西區北榮里文化路452號,1.0,21.0,
大樓,MMA0069,北榮里,嘉義市西區北榮里文化路458號,1.0,352.0,
大樓,MMA0070,北榮里,嘉義市西區北榮里向榮街121號,1.0,46.0,
公寓,MMA0071,北榮里,嘉義市西區北榮里向榮街119號,1.0,14.0,
公寓,MMA0072,北榮里,嘉義市西區北榮里向榮街117號,1.0,16.0,
公寓,MMA0073,北榮里,嘉義市西區北榮里向榮街115號,1.0,24.0,
公寓,MMA0074,北榮里,嘉義市西區北榮里向榮街113號,1.0,24.0,
公寓,MMA0075,北榮里,嘉義市西區北榮里向榮街111號,1.0,24.0,
公寓,MMA0076,北榮里,嘉義市西區北榮里向榮街109號,1.0,12.0,
公寓,MMA0077,北榮里,嘉義市西區北榮里向榮街107號,1.0,12.0,
公寓,MMA0078,北榮里,嘉義市西區北榮里向榮街105號,1.0,12.0,
公寓,MMA0079,北榮里,嘉義市西區北榮里向榮街103號,1.0,12.0,
公寓,MMA0080,北榮里,嘉義市西區北榮里向榮街101號,1.0,12.0,
公寓,MMA0081,北榮里,嘉義市西區北榮里向榮街99號,1.0,12.0,
公寓,MMA0082,北榮里,嘉義市西區北榮里文化路446巷12號,1.0,14.0,
公寓,MMA0083,北榮里,嘉義市西區北榮里文化路446巷10號,1.0,14.0,
公寓,MMA0084,北榮里,嘉義市西區北榮里文化路446巷8號,1.0,14.0,
公寓,MMA0085,北榮里,嘉義市西區北榮里文化路446巷6號,1.0,14.0,
公寓,MMA0086,北榮里,嘉義市西區北榮里文化路446巷4號,1.0,14.0,
公寓,MMA0087,北榮里,嘉義市西區北榮里文化路446巷2號,1.0,14.0,
公寓,MMA0088,北榮里,嘉義市西區北榮里文化路446巷1號,1.0,17.0,
公寓,MMA0089,北榮里,嘉義市西區北榮里文化路446巷3號,1.0,14.0,
公寓,MMA0090,北榮里,嘉義市西區北榮里文化路446巷5號,1.0,14.0,
公寓,MMA0091,北榮里,嘉義市西區北榮里文化路446巷7號,1.0,14.0,
公寓,MMA0092,北榮里,嘉義市西區北榮里文化路446巷9號,1.0,14.0,
公寓,MMA0093,北榮里,嘉義市西區北榮里文化路446巷11號,1.0,14.0,
公寓,MMA0094,北榮里,嘉義市西區北榮里文化路446巷13號,1.0,14.0,
公寓,MMA0095,北榮里,嘉義市西區北榮里長安街41號,1.0,22.0,
公寓,MMA0096,北榮里,嘉義市西區北榮里長安街39號,1.0,18.0,
大樓,MMA0097,北榮里,嘉義市西區北榮里文化路378巷10號,1.0,41.0,
公寓,MMA0098,北榮里,嘉義市西區北榮里國華街422號,1.0,37.0,
公寓,MMA0099,北榮里,嘉義市西區北榮里國華街409號,1.0,29.0,
大樓,MMA0100,北榮里,嘉義市西區北榮里文化路420號,1.0,48.0,
大樓,MMA0101,北榮里,嘉義市西區北榮里長安街1巷13號,1.0,49.0,
公寓,MMA0102,北榮里,嘉義市西區北榮里文化路416號,1.0,26.0,
公寓,MMA0103,北榮里,嘉義市西區北榮里文化路414號,1.0,26.0,
大樓,MMA0104,北榮里,嘉義市西區北榮里文化路413號,1.0,157.0,
大樓,MMA0105,北榮里,嘉義市西區北榮里向榮街39巷20號,1.0,1521.0,
大樓,MMA0106,北榮里,嘉義市西區北榮里文化路432巷37號,1.0,457.0,
大樓,MMA0107,北榮里,嘉義市西區北榮里文化路432巷26-38號,1.0,381.0,
公寓,MMA0108,湖邊里,嘉義市西區湖邊里博愛路1段320巷82號,1.0,13.0,
公寓,MMA0109,湖邊里,嘉義市西區湖邊里博愛路1段320巷84號,1.0,13.0,
公寓,MMA0110,湖邊里,嘉義市西區湖邊里博愛路1段320巷86號,1.0,13.0,
公寓,MMA0111,湖邊里,嘉義市西區湖邊里博愛路1段320巷92號,1.0,13.0,
公寓,MMA0112,湖邊里,嘉義市西區湖邊里博愛路1段320巷90號,1.0,13.0,
公寓,MMA0113,湖邊里,嘉義市西區湖邊里博愛路1段320巷88號,1.0,13.0,
公寓,MMA0114,湖邊里,嘉義市西區湖邊里博愛路1段320巷72號,1.0,21.0,
公寓,MMA0115,湖邊里,嘉義市西區湖邊里博愛路1段320巷74號,1.0,20.0,
公寓,MMA0116,湖邊里,嘉義市西區湖邊里博愛路1段320巷76號,1.0,20.0,
公寓,MMA0117,湖邊里,嘉義市西區湖邊里博愛路1段320巷78號,1.0,14.0,
公寓,MMA0118,湖邊里,嘉義市西區湖邊里博愛路1段320巷98號,1.0,14.0,
公寓,MMA0119,湖邊里,嘉義市西區湖邊里博愛路1段320巷100號,1.0,16.0,
公寓,MMA0120,湖邊里,嘉義市西區湖邊里博愛路1段320巷102號,1.0,16.0,
公寓,MMA0121,湖邊里,嘉義市西區湖邊里博愛路1段320巷104號,1.0,17.0,
公寓,MMA0122,湖邊里,嘉義市西區湖邊里博愛路1段320巷106號,1.0,12.0,
公寓,MMA0123,湖邊里,嘉義市西區湖邊里博愛路1段320巷110號,1.0,12.0,
公寓,MMA0124,湖邊里,嘉義市西區湖邊里博愛路1段320巷108號,1.0,12.0,
公寓,MMA0125,湖邊里,嘉義市西區湖邊里博愛路1段320巷112號,1.0,41.0,
公寓,MMA0126,湖邊里,嘉義市西區湖邊里興達路92號,1.0,18.0,
公寓,MMA0127,湖邊里,嘉義市西區湖邊里興達路90號,1.0,18.0,
公寓,MMA0128,湖邊里,嘉義市西區湖邊里興達路88號,1.0,18.0,
公寓,MMA0129,湖邊里,嘉義市西區湖邊里興達路86號,1.0,18.0,
公寓,MMA0130,湖邊里,嘉義市西區湖邊里興達路84號,1.0,18.0,
公寓,MMA0131,湖邊里,嘉義市西區湖邊里興達路74號,1.0,24.0,
公寓,MMA0132,湖邊里,嘉義市西區湖邊里興達路70號,1.0,18.0,
公寓,MMA0133,湖邊里,嘉義市西區湖邊里興達路87號,1.0,17.0,
學校(博愛國小),MMA0134,湖邊里,嘉義市西區湖邊里友愛路822號,1.0,2297.0,
大樓,MMA0135,湖邊里,嘉義市西區湖邊里向榮街42號,1.0,38.0,
大樓,MMA0136,湖邊里,"23.487056401699263, 120.44342386704083",1.0,50.0,嘉義市西區湖邊里博愛新村98號
大樓,MMA0137,湖邊里,"23.486949014485692, 120.44343451139343",1.0,45.0,嘉義市西區湖邊里博愛新村100號
公寓,MMA0138,湖邊里,嘉義市西區湖邊里博愛路1段320巷80號,1.0,13.0,
大樓,MMA0139,湖邊里,"23.486997826866343, 120.44343025365241",1.0,50.0,嘉義市西區湖邊里博愛新村99號
大樓,MMA0140,湖邊里,"23.487108960331366, 120.44340223792177",1.0,49.0,嘉義市西區湖邊里博愛新村97號
公寓,MMA0141,湖邊里,嘉義市西區湖邊里興達路91號,1.0,17.0,
公寓,MMA0142,湖邊里,嘉義市西區湖邊里興達路89號,1.0,17.0,
公寓,MMA0143,湖邊里,嘉義市西區湖邊里興達路87號,1.0,17.0,
公寓,MMA0144,湖邊里,嘉義市西區湖邊里興達路85號,1.0,17.0,
公寓,MMA0145,湖邊里,嘉義市西區湖邊里興達路83號,1.0,17.0,
公寓,MMA0146,湖邊里,嘉義市西區湖邊里興達路81號,1.0,17.0,
公寓,MMA0147,湖邊里,嘉義市西區湖邊里興達路79號,1.0,17.0,
公寓,MMA0148,湖邊里,嘉義市西區湖邊里興達路77號,1.0,17.0,
公寓,MMA0149,湖邊里,嘉義市西區湖邊里興達路75號,1.0,17.0,
公寓,MMA0150,湖邊里,嘉義市西區湖邊里興達路73號,1.0,17.0,
公寓,MMA0151,湖邊里,嘉義市西區湖邊里興達路65號,1.0,17.0,
公寓,MMA0152,湖邊里,嘉義市西區湖邊里興達路67號,1.0,17.0,
公寓,MMA0153,湖邊里,嘉義市西區湖邊里興達路69號,1.0,17.0,
公寓,MMA0154,湖邊里,嘉義市西區湖邊里興達路71號,1.0,17.0,
公寓,MMA0155,湖邊里,嘉義市西區湖邊里博愛路1段320巷79號,1.0,12.0,
公寓,MMA0156,湖邊里,嘉義市西區湖邊里博愛路1段320巷94號,1.0,13.0,
大樓,MMA0157,湖邊里,嘉義市西區湖邊里文化路577號,1.0,74.0,
大樓,MMA0158,湖邊里,嘉義市西區湖邊里文化路555號,1.0,76.0,
大樓,MMA0159,湖邊里,嘉義市西區湖邊里文化路579號,1.0,69.0,
大樓,MMA0160,湖邊里,嘉義市西區湖邊里文化路581號,1.0,50.0,
大樓,MMA0161,湖邊里,嘉義市西區湖邊里博愛路1段388號,1.0,1101.0,
大樓,MMA0162,湖邊里,嘉義市西區湖邊里國華新村237號,1.0,3337.0,
大樓,MMA0163,湖邊里,嘉義市西區湖邊里松江一街2號,1.0,201.0,
大樓,MMA0164,香湖里,嘉義市西區香湖里文化路666號,1.0,1190.0,
大樓,MMA0165,香湖里,嘉義市西區香湖里博愛路1段228巷212號,1.0,510.0,
大樓,MMA0166,香湖里,嘉義市西區香湖里文化路674號,1.0,54.0,
大樓,MMA0167,香湖里,嘉義市西區香湖里文化路676號,1.0,53.0,
公寓,MMA0168,香湖里,嘉義市西區香湖里文化路686號,1.0,18.0,
公寓,MMA0169,香湖里,嘉義市西區香湖里文化路688號,1.0,18.0,
公寓,MMA0170,香湖里,嘉義市西區香湖里文化路690號,1.0,18.0,
大樓,MMA0171,北榮里,嘉義市西區北榮里向榮街12號,1.0,148.0,
大樓,MMA0172,竹圍里,嘉義市西區竹圍里北興街393號,1.0,42.0,
大樓,MMA0173,竹圍里,嘉義市西區竹圍里北興街395號,1.0,42.0,
大樓,MMA0174,竹圍里,嘉義市西區竹圍里北興街451號,1.0,50.0,
大樓,MMA0175,竹圍里,嘉義市西區竹圍里北興街543號,1.0,54.0,
公寓,MMA0176,竹圍里,嘉義市西區竹圍里北興街545號,1.0,18.0,
公寓,MMA0177,竹圍里,嘉義市西區竹圍里北安路101號,1.0,18.0,
大樓,MMA01772,後驛里,嘉義市西區後驛里博愛路二段168號,1.0,2202.0,
公寓,MMA0178,竹圍里,嘉義市西區竹圍里北安路103號,1.0,17.0,
學校(博愛國小),MMA01781,湖邊里,嘉義市西區湖邊里友愛路822號,1.0,1360.0,
學校(博愛國小),MMA01787,湖邊里,嘉義市西區湖邊里友愛路822號,1.0,1950.0,
公寓,MMA0179,竹圍里,嘉義市西區竹圍里北安路105號,1.0,20.0,
大樓,MMA01791,福全里,嘉義市西區福全里中興路185號,2.0,1129.0,
公寓,MMA0180,竹圍里,嘉義市西區竹圍里北安路107號,1.0,21.0,
公寓,MMA0181,竹圍里,嘉義市西區竹圍里北安路109號,1.0,28.0,
公寓,MMA0182,竹圍里,嘉義市西區竹圍里北鎮街113號,1.0,25.0,
公寓,MMA0183,竹圍里,嘉義市西區竹圍里北鎮街115號,1.0,24.0,
大樓,MMA0184,竹圍里,嘉義市西區竹圍里北安路111號,1.0,413.0,
大樓,MMA0185,竹圍里,嘉義市西區竹圍里興達路448號,1.0,1660.0,
大樓,MMA0186,竹圍里,嘉義市西區竹圍里中興路224號,1.0,45.0,
大樓,MMA0187,竹圍里,嘉義市西區竹圍里中興路226號,1.0,45.0,
大樓,MMA0188,竹圍里,嘉義市西區竹圍里中興路228號,1.0,45.0,
公寓,MMA0189,竹圍里,嘉義市西區竹圍里中興路230號,1.0,22.0,
大樓,MMA0190,竹圍里,嘉義市西區竹圍里中興路232號,1.0,45.0,
大樓,MMA0191,竹圍里,嘉義市西區竹圍里中興路234號,1.0,45.0,
大樓,MMA0192,竹圍里,嘉義市西區竹圍里中興路236號,1.0,45.0,
公寓,MMA0193,竹圍里,嘉義市西區竹圍里中興路270號,1.0,26.0,
公寓,MMA0194,竹圍里,嘉義市西區竹圍里中興路268號,1.0,32.0,
公寓,MMA0195,竹圍里,嘉義市西區竹圍里中興路272號,1.0,32.0,
公寓,MMA0196,竹圍里,嘉義市西區竹圍里中興路274號,1.0,29.0,
大樓,MMA0197,竹圍里,嘉義市西區竹圍里中興路252號,1.0,41.0,
大樓,MMA0198,竹圍里,嘉義市西區竹圍里中興路254號,1.0,41.0,
大樓,MMA0199,竹圍里,嘉義市西區竹圍里中興路256號,1.0,41.0,
大樓,MMA0200,竹圍里,嘉義市西區竹圍里中興路258號,1.0,41.0,
大樓,MMA0201,竹圍里,嘉義市西區竹圍里中興路262號,1.0,41.0,
公寓,MMA0202,竹圍里,嘉義市西區竹圍里中興路284號,1.0,24.0,
公寓,MMA0203,竹圍里,嘉義市西區竹圍里中興路286號,1.0,24.0,
公寓,MMA0204,竹圍里,嘉義市西區竹圍里中興路288號,1.0,24.0,
公寓,MMA0205,竹圍里,嘉義市西區竹圍里中興路290號,1.0,24.0,
公寓,MMA0206,竹圍里,嘉義市西區竹圍里中興路292號,1.0,24.0,
公寓,MMA0207,竹圍里,嘉義市西區竹圍里中興路212號,1.0,38.0,
大樓,MMA0208,竹圍里,嘉義市西區竹圍里中興路210號,1.0,52.0,
大樓,MMA0209,竹圍里,嘉義市西區竹圍里遠東街160號,1.0,1017.0,
大樓,MMA0210,竹圍里,嘉義市西區竹圍里德陽街15號,1.0,789.0,
大樓,MMA0211,竹圍里,嘉義市西區竹圍里忠順一街19號,1.0,518.0,
大樓,MMA0212,竹圍里,嘉義市西區竹圍里德惠街1號,1.0,186.0,
大樓,MMA0213,竹圍里,嘉義市西區竹圍里友孝路171號,1.0,884.0,
大樓,MMA0214,竹圍里,嘉義市西區竹圍里德惠街33號,1.0,1260.0,
學校(僑平國小),MMA0215,竹圍里,嘉義市西區竹圍里德安路10號,1.0,1896.0,
大樓,MMA0216,竹圍里,嘉義市西區竹圍里德安路17號,1.0,1942.0,
大樓,MMA0217,竹圍里,嘉義市西區竹圍里友愛路207號,1.0,433.0,
大樓,MMA0218,竹圍里,嘉義市西區竹圍里友愛路237號,1.0,913.0,
大樓,MMA0219,竹圍里,嘉義市西區竹圍里德安路3號,1.0,1049.0,
大樓,MMA0220,竹圍里,嘉義市西區竹圍里德安路6號,1.0,382.0,
公寓,MMA0221,後驛里,嘉義市西區後驛里中興路72號,1.0,28.0,
大樓,MMA0222,竹圍里,嘉義市西區竹圍里北興街371號,1.0,42.0,
公寓,MMA0223,後驛里,嘉義市西區後驛里博愛路二段284-5號,1.0,24.0,
公寓,MMA0224,後驛里,嘉義市西區後驛里博愛路二段284-6號,1.0,24.0,
公寓,MMA0225,後驛里,嘉義市西區後驛里博愛路二段284-7號,1.0,24.0,
公寓,MMA0226,後驛里,嘉義市西區後驛里博愛路二段284-8號,1.0,28.0,
大樓,MMA0227,後驛里,嘉義市西區後驛里博愛路二段284-13號,1.0,66.0,
大樓,MMA0228,後驛里,嘉義市西區後驛里博愛路二段284-14號,1.0,66.0,
大樓,MMA0229,後驛里,嘉義市西區後驛里博愛路二段284-15號,1.0,66.0,
大樓,MMA0230,後驛里,嘉義市西區後驛里博愛路二段284-16號,1.0,66.0,
公寓,MMA0231,後驛里,嘉義市西區後驛里博愛路二段284-28號,1.0,36.0,
大樓,MMA0232,後驛里,嘉義市西區後驛里博愛路二段284-29號,1.0,64.0,
大樓,MMA0233,後驛里,嘉義市西區後驛里博愛路二段240號,1.0,116.0,
大樓,MMA0234,後驛里,嘉義市西區後驛里博愛路二段242號,1.0,52.0,
公寓,MMA0235,福全里,嘉義市西區福全里中興路261號,1.0,54.0,
公寓,MMA0236,福全里,嘉義市西區福全里中興路263號,1.0,54.0,
大樓,MMA0237,竹圍里,嘉義市西區竹圍里興雅路36號,1.0,280.0,
大樓,MMA0238,福全里,嘉義市西區福全里中興路269號,1.0,856.0,
大樓,MMA0239,福全里,嘉義市西區福全里中興路125號,1.0,489.0,
大樓,MMA0240,保福里,嘉義市西區保福里世賢路1段687號,1.0,2844.0,
大樓,MMA0241,福安里,嘉義市西區福安里四維路143號,1.0,237.0,
大樓,MMA0242,保福里,嘉義市西區保福里四維路368號,1.0,2288.0,
大樓,MMA0243,保福里,嘉義市西區保福里八德路112號,1.0,1618.0,
大樓,MMA0244,保福里,嘉義市西區保福里興達路529號,1.0,872.0,
大樓,MMA0245,保福里,嘉義市西區保福里竹圍四路100-122號,1.0,1072.0,
大樓,MMA0246,保福里,嘉義市西區保福里德安路130號,1.0,85.0,
大樓,MMA0247,保福里,嘉義市西區保福里德安路128號,1.0,85.0,
大樓,MMA0248,保福里,嘉義市西區保福里德安路126號,1.0,85.0,
大樓,MMA0249,保福里,嘉義市西區保福里德安路124號,1.0,85.0,
大樓,MMA0250,保福里,嘉義市西區保福里德安路122號,1.0,85.0,
大樓,MMA0251,保福里,嘉義市西區保福里德安路120號,1.0,85.0,
大樓,MMA0252,保福里,嘉義市西區保福里德安路118號,1.0,85.0,
大樓,MMA0253,保福里,嘉義市西區保福里德安路116號,1.0,85.0,
大樓,MMA0254,保福里,嘉義市西區保福里德安路114號,1.0,85.0,
大樓,MMA0255,保福里,嘉義市西區保福里竹圍路150號,1.0,68.0,
大樓,MMA0256,保福里,嘉義市西區保福里竹圍路116號,1.0,102.0,
大樓,MMA0257,保福里,嘉義市西區保福里國揚一街20號,1.0,394.0,
大樓,MMA0258,福安里,"23.486454873817873, 120.42619463557556",1.0,1582.0,嘉義市西區福安里竹圍路216號
大樓,MMA0259,保福里,嘉義市西區保福里八德路191號,1.0,2344.0,
世賢圖書館,MMA0260,保福里,嘉義市西區保福里世賢路1段685號,1.0,756.0,
大樓,MMA0261,保福里,嘉義市西區保福里興達路557號,1.0,868.0,
大樓,MMA0262,保福里,嘉義市西區保福里德安路132號,1.0,84.0,
大樓,MMA0263,保安里,嘉義市西區保安里世賢路1段580巷157號,1.0,714.0,
大樓,MMA0264,保安里,嘉義市西區保安里世賢路1段638巷56號,1.0,80.0,
大樓,MMA0265,保安里,嘉義市西區保安里世賢路1段638巷50號,1.0,62.0,
大樓,MMA0266,保安里,嘉義市西區保安里世賢路1段638巷42號,1.0,66.0,
大樓,MMA0267,保安里,嘉義市西區保安里世賢路1街638巷40號,1.0,65.0,
大樓,MMA0268,保安里,嘉義市西區保安里世賢路1段638巷38號,1.0,80.0,
大樓,MMA0269,保安里,嘉義市西區保安里世賢路1段638巷36號,1.0,66.0,
大樓,MMA0270,保安里,嘉義市西區保安里世賢路1段716號,1.0,2252.0,
嘉義菸葉廠,MMA0271,保安里,嘉義市西區保安里北興街460號,1.0,461.0,
公寓,MMA0272,保生里,嘉義市西區保生里北興街362號,1.0,29.0,
公寓,MMA0273,保生里,嘉義市西區保生里北興街362-1號,1.0,29.0,
公寓,MMA0274,保生里,嘉義市西區保生里北興街362-2號,1.0,29.0,
公寓,MMA0275,保生里,嘉義市西區保生里北興街364號,1.0,29.0,
公寓,MMA0276,保生里,嘉義市西區保生里北興街364-1號,1.0,29.0,
公寓,MMA0277,保生里,嘉義市西區保生里北興街364-2號,1.0,30.0,
公寓,MMA0279,保生里,嘉義市西區保生里北興街400巷7-22號,1.0,38.0,
公寓,MMA0280,保生里,嘉義市西區保生里北興街400巷7-21號,1.0,38.0,
大樓,MMA0281,保生里,嘉義市西區保生里友孝路310號,1.0,44.0,
大樓,MMA0282,保生里,嘉義市西區保生里友愛路560號,1.0,3073.0,
大樓,MMA0283,保生里,嘉義市西區保生里友孝路306巷3號,1.0,45.0,
公寓,MMA0284,保生里,嘉義市西區保生里友孝路306巷8號,1.0,18.0,
公寓,MMA0285,保生里,嘉義市西區保生里友孝路306巷11號,1.0,22.0,
公寓,MMA0286,保生里,嘉義市西區保生里友孝路306巷10號,1.0,22.0,
公寓,MMA0287,保生里,嘉義市西區保生里友孝路306巷9號,1.0,22.0,
大樓,MMA0288,保生里,嘉義市西區保生里保安四路1號,1.0,86.0,
大樓,MMA0289,保生里,嘉義市西區保生里遠東街24-3號,2.0,53.0,
大樓,MMA0290,保生里,嘉義市西區保生里遠東街24-2號,1.0,54.0,
大樓,MMA0291,保生里,嘉義市西區保生里遠東街24-1號,1.0,54.0,
大樓,MMA0292,保安里,嘉義市西區保安里北興街448-4號,1.0,50.0,
大樓,MMA0293,保安里,嘉義市西區保安里北興街448-5號,1.0,53.0,
大樓,MMA0294,保生里,嘉義市西區保生里自由路300號,1.0,61.0,
公寓,MMA0295,保生里,嘉義市西區保生里通化三街25號,1.0,20.0,
嘉義菸葉廠,MMA0296,保安里,嘉義市西區保安里北興街460號,1.0,1200.0,
大樓,MMA0297,保生里,嘉義市西區保生里遠東街22-1號,1.0,54.0,
大樓,MMA0298,保生里,嘉義市西區保生里遠東街22-2號,1.0,54.0,
大樓,MMA0299,保生里,嘉義市西區保生里遠東街22-3號,1.0,54.0,
大樓,MMA0300,保生里,嘉義市西區保生里遠東街22-4號,1.0,54.0,
大樓,MMA0301,保生里,嘉義市西區保生里友愛路581號,1.0,204.0,
大樓,MMA0302,保生里,嘉義市西區保生里友愛路580號,1.0,1185.0,
大樓,MMA0303,保生里,嘉義市西區保生里永吉四街31號,1.0,702.0,
大樓,MMA0304,保生里,嘉義市西區保生里安東一街44號,1.0,449.0,
大樓,MMA0305,保生里,嘉義市西區保生里長春一街27號,1.0,37.0,
大樓,MMA0306,保生里,嘉義市西區保生里保安一路298號,1.0,85.0,
大樓,MMA0307,保生里,嘉義市西區保生里自由路506號,1.0,1578.0,
大樓,MMA0308,保安里,嘉義市西區保安里八德路330號,1.0,1170.0,
大樓,MMA0309,保福里,嘉義市西區保福里世賢路1段651號,1.0,3420.0,
大樓,MMA0310,保福里,嘉義市西區保福里八德路309號,1.0,1397.0,
大樓,MMA0311,保福里,嘉義市西區保福里八德路137號,1.0,412.0,
大樓,MMA0312,保福里,嘉義市西區保福里興達路562號,1.0,1420.0,
大樓,MMA0313,保福里,嘉義市西區保福里國聖六街34號,1.0,40.0,
大樓,MMA0314,保福里,嘉義市西區保福里國聖六街36號,1.0,37.0,
大樓,MMA0316,保安里,嘉義市西區保安里八德路380號,1.0,614.0,
大樓,MMA0317,保福里,嘉義市西區保福里世賢路1段675號,1.0,232.0,
大樓,MMA0318,保福里,嘉義市西區保福里興達路592巷1號,1.0,902.0,
大樓,MMA0324,下埤里,嘉義市西區下埤里下埤路53巷198號,1.0,437.0,嘉義市西區下埤里頂埤6號
電信局,MMA0325,下埤里,嘉義市西區下埤里北港路1122號,1.0,1058.0,
大樓,MMA0326,下埤里,嘉義市西區下埤里北港路900號,1.0,74.0,
公寓,MMA0329,下埤里,嘉義市西區下埤里北港路746巷31號,1.0,136.0,
電信局,MMA0330,竹村里,嘉義市西區竹村里北港路1332號,1.0,773.0,
