編號,村里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
29.0,大雅里,臺中市大雅區民興街路35號,1,666.0,大雅分局,"120.648000 ","24.225320 "
30.0,橫山里,臺中市大雅區永和路110號之31,2,859.0,大雅分局,"120.635040 ","24.214380 "
31.0,上雅里,臺中市大雅區雅環路3段2巷8之1號,2,1305.0,大雅分局,"120.648480 ","24.229190 "
32.0,甘蔗里,臺中市潭子區潭興路3段111巷1號,2,929.0,大雅分局,"120.700710 ","24.211880 "
33.0,潭陽里,臺中市潭子區潭陽里中山路二段345號,1,240.0,大雅分局,"120.705167 ","24.212185 "
34.0,潭陽里,臺中市潭子區潭陽里興華一路198號,1,1957.0,大雅分局,"120.703342 ","24.207695 "
35.0,潭秀里,臺中市潭子區潭秀里建國路22號,1,300.0,大雅分局,"120.701397 ","24.218840 "
36.0,潭秀里,臺中市潭子區潭秀里中山路三段35號,1,1046.0,大雅分局,"120.705884 ","24.220825 "
37.0,栗林里,臺中市潭子區栗林里中山路三段305號,1,100.0,大雅分局,"120.707989 ","24.228715 "
38.0,潭秀里,臺中市潭子區潭秀里北環路15號,1,370.0,大雅分局,"120.699968 ","24.219802 "
39.0,栗林里,臺中市潭子區栗林里祥和路37號,1,303.0,大雅分局,"120.713808 ","24.229315 "
40.0,潭秀里,臺中市潭子區潭秀里大富路1段81號,1,98.0,大雅分局,"120.681902 ","24.210538 "
41.0,大豐里,臺中市潭子區大豐里大豐路3段132巷22號,1,172.0,大雅分局,"120.692294 ","24.221892 "
42.0,大豐里,臺中市潭子區大豐里大豐路3段123號,1,58.0,大雅分局,"120.692063 ","24.222435 "
43.0,潭秀里,臺中市潭子區潭秀里中山路三段153號,1,1586.0,大雅分局,"120.705496 ","24.223873 "
44.0,大豐里,臺中市潭子區大豐里雅潭路2段190巷161號,1,98.0,大雅分局,"120.693137 ","24.215881 "
45.0,大豐里,臺中市潭子區大豐里大豐路3段123號,1,3056.0,大雅分局,"120.692063 ","24.222435 "
46.0,新田里,臺中市潭子區新田里潭興路1段166號,1,202.0,大雅分局,"120.721665 ","24.206548 "
47.0,栗林里,臺中市潭子區栗林里豐栗路63巷8號,1,265.0,大雅分局,"120.706689 ","24.230944 "
48.0,潭秀里,臺中市潭子區潭秀里中山路三段11號,1,1221.0,大雅分局,"120.705635 ","24.220421 "
49.0,栗林里,臺中市潭子區栗林里中山路三段201號,1,1061.0,大雅分局,"120.707018 ","24.225155 "
50.0,栗林里,臺中市潭子區栗林里中山路三段493巷35號,1,1657.0,大雅分局,"120.707481 ","24.233356 "
51.0,聚興里,臺中市潭子區聚興里豐興路一段66號,1,5321.0,大雅分局,"120.720344 ","24.193856 "
52.0,聚興里,臺中市潭子區聚興里豐興路一段88號,1、2,23320.0,大雅分局,"120.721945 ","24.195685 "
53.0,聚興里,臺中市潭子區聚興里豐興路1段192巷66號,1,2165.0,大雅分局,"120.723465 ","24.192829 "
54.0,福仁里,臺中市潭子區福仁里中山路二段17號,1,52.0,大雅分局,"120.703121 ","24.201722 "
55.0,福仁里,臺中市潭子區福仁里中山路二段77號,1,66.0,大雅分局,"120.704583 ","24.205672 "
56.0,頭家里,臺中市潭子區頭家里中山路一段257號,1,3774.0,大雅分局,"120.702195 ","24.197702 "
57.0,福仁里,臺中市潭子區福仁里圓通南路159號,1,2215.0,大雅分局,"120.706247 ","24.207032 "
58.0,福仁里,臺中市潭子區福仁里合作街38巷61號,1,1972.0,大雅分局,"120.709171 ","24.204045 "
59.0,上雅里,臺中市大雅區上雅里民生路一段175號,2,1085.0,大雅分局,"120.650011 ","24.227291 "
60.0,大雅里,臺中市大雅區大雅里民興街25號,1,66.0,大雅分局,"120.647580 ","24.224892 "
61.0,西寶里,臺中市大雅區西寶里昌平路四段462巷9號,1,220.0,大雅分局,"120.671739 ","24.226944 "
62.0,上楓里,臺中市大雅區上楓里民生路三段313巷45號,1,7324.0,大雅分局,"120.660355 ","24.234203 "
63.0,六寶里,臺中市大雅區六寶里光復路14號,1,1499.0,大雅分局,"120.636742 ","24.237282 "
64.0,秀山里,臺中市大雅區秀山里秀山路387號,1,1488.0,大雅分局,"120.631237 ","24.220286 "
65.0,上雅里,臺中市大雅區上雅里學府路467巷9號,2,717.0,大雅分局,"120.647148 ","24.228145 "
66.0,上雅里,臺中市大雅區上雅里學府路457號,1,1968.0,大雅分局,"120.647395 ","24.228465 "
67.0,上雅里,臺中市大雅區上雅里雅環路二段26巷39號,2,807.0,大雅分局,"120.654725 ","24.224943 "
68.0,秀山里,臺中市大雅區秀山里平和一路15號,1,439.0,大雅分局,"120.633250 ","24.228871 "
69.0,文雅里,臺中市大雅區文雅里永和路145號,1,1322.0,大雅分局,"120.645686 ","24.222265 "
70.0,上雅里,臺中市大雅區上雅里學府路467巷8號,1,549.0,大雅分局,"120.646989 ","24.228860 "
71.0,文雅里,臺中市大雅區文雅里永和路145-6號,1,459.0,大雅分局,"120.645968 ","24.222479 "
72.0,文雅里,臺中市大雅區文雅里永和路149巷1號,1,135.0,大雅分局,"120.646064 ","24.222757 "
73.0,雅楓里,臺中市大雅區雅楓里民豐街117號,1,1102.0,大雅分局,"120.664972 ","24.231055 "
74.0,二和里,臺中市大雅區二和里神林南路225巷23弄10號,1,604.0,大雅分局,"120.658233 ","24.224129 "
75.0,四德里,臺中市大雅區四德里中清路三段936號,1、2,2464.0,大雅分局,"120.649089 ","24.217970 "
76.0,三和里,臺中市大雅區三和里建興路155號,1、2,2157.0,大雅分局,"120.665937 ","24.217599 "
77.0,四德里,臺中市大雅區四德里中清路三段727號,1、2,1371.0,大雅分局,"120.649642 ","24.211359 "
78.0,三和里,臺中市大雅區三和里建興路112巷12弄6號,1,1046.0,大雅分局,"120.666274 ","24.215613 "
79.0,西寶里,臺中市大雅區西寶里昌平路四段508號,1,3370.0,大雅分局,"120.671661 ","24.227512 "
80.0,三和里,臺中市大雅區三和里港尾路133號,1、2、3、4、5,2546.0,大雅分局,"120.667174 ","24.214292 "
81.0,四德里,臺中市大雅區四德里中清路三段930號,1、2,1188.0,大雅分局,"120.649130 ","24.217677 "
82.0,雅楓里,臺中市大雅區雅楓里民生路三段36北巷32號,1、2,690.0,大雅分局,"120.658573 ","24.229775 "
83.0,甘蔗里,臺中市潭子區甘蔗里勝利10街2號,1,1482.0,大雅分局,"120.700951 ","24.212703 "
84.0,潭陽里,臺中市潭子區潭陽里潭興路二段36巷89號,1,2448.0,大雅分局,"120.713910 ","24.208136 "
85.0,甘蔗里,臺中市潭子區甘蔗里興華一路475號,1,477.0,大雅分局,"120.702014 ","24.213953 "
86.0,潭陽里,臺中市潭子區潭陽里興華一路332號,1,194.0,大雅分局,"120.703650 ","24.212510 "
87.0,甘蔗里,臺中市潭子區甘蔗里勝利七街12號,1,243.0,大雅分局,"120.700365 ","24.210376 "
88.0,大豐里,臺中市潭子區大豐里大豐路三段86號,1,2133.0,大雅分局,"120.692299 ","24.221380 "
89.0,栗林里,臺中市潭子區栗林里祥和路133巷66號,1,1577.0,大雅分局,"120.711789 ","24.227782 "
90.0,福仁里,臺中市潭子區福仁里中山路二段68號,1,1122.0,大雅分局,"120.704188 ","24.202836 "
91.0,福仁里,臺中市潭子區福仁里興華一路159號,1,730.0,大雅分局,"120.702699 ","24.206726 "
92.0,頭家里,臺中市潭子區頭家里得才街136號,1,1203.0,大雅分局,"120.699869 ","24.195118 "
93.0,家福里,臺中市潭子區家福里大通街167號,1,1263.0,大雅分局,"120.697444 ","24.192246 "
94.0,頭家里,臺中市潭子區和平路33巷18號,1,916.0,大雅分局,"120.697269 ","24.195698 "
95.0,福仁里,臺中市潭子區大新路1號,1,898.0,大雅分局,"120.704350 ","24.209710 "
96.0,福仁里,臺中市潭子區興華一路141巷30號,1,1594.0,大雅分局,"120.701780 ","24.206850 "
97.0,頭家里,臺中市潭子區頭張路1段22巷26號,1,42.0,大雅分局,"120.701606 ","24.194742 "
98.0,頭家里,臺中市潭子區頭張路1段22巷19號,1,25.0,大雅分局,"120.701606 ","24.194742 "
99.0,頭家里,臺中市潭子區頭張路1段22巷21號,1,25.0,大雅分局,"120.701606 ","24.194742 "
100.0,頭家里,臺中市潭子區頭張路1段22巷25號,1,25.0,大雅分局,"120.701606 ","24.194742 "
101.0,頭家里,臺中市潭子區頭張路1段22巷23號,1,25.0,大雅分局,"120.701606 ","24.194742 "
102.0,頭家里,臺中市潭子區頭張路1段22巷29號,1,26.0,大雅分局,"120.701606 ","24.194742 "
103.0,頭家里,臺中市潭子區頭張路1段22巷31號,1,26.0,大雅分局,"120.701606 ","24.194742 "
104.0,頭家里,臺中市潭子區得天街18號,1,46.0,大雅分局,"120.701606 ","24.194742 "
105.0,頭家里,臺中市潭子區得天街20號,1,46.0,大雅分局,"120.701606 ","24.194742 "
106.0,頭家里,臺中市潭子區得天街22號,1,93.0,大雅分局,"120.701606 ","24.194742 "
107.0,家興里,臺中市潭子區中山路1段31號,1,260.0,大雅分局,"120.702270 ","24.191360 "
108.0,頭家里,臺中市潭子區頭張路1段22巷24號,1,46.0,大雅分局,"120.700480 ","24.194400 "
109.0,頭家里,臺中市潭子區得天街14號,1,46.0,大雅分局,"120.700870 ","24.196920 "
110.0,頭家里,臺中市潭子區得天街16號,1,46.0,大雅分局,"120.700820 ","24.195450 "
111.0,頭家里,臺中市潭子區頭張路1段34號,1,42.0,大雅分局,"120.701550 ","24.194510 "
112.0,頭家里,臺中市潭子區頭張路1段36號,1,44.0,大雅分局,"120.700480 ","24.194400 "
113.0,頭家里,臺中市潭子區頭張路1段38號,1,44.0,大雅分局,"120.700480 ","24.194400 "
114.0,頭家里,臺中市潭子區頭張路1段40號,1,44.0,大雅分局,"120.700480 ","24.194400 "
115.0,頭家里,臺中市潭子區頭張路1段42號,1,44.0,大雅分局,"120.699120 ","24.194390 "
116.0,頭家里,臺中市潭子區頭張路1段44號,1,34.0,大雅分局,"120.700480 ","24.194400 "
117.0,頭家里,臺中市潭子區頭張路1段22巷36號,1,28.0,大雅分局,"120.701720 ","24.195210 "
118.0,頭家里,臺中市潭子區頭張路1段22巷34號,1,28.0,大雅分局,"120.701780 ","24.195210 "
119.0,頭家里,臺中市潭子區得天街2號,1,45.0,大雅分局,"120.700820 ","24.195450 "
120.0,頭家里,臺中市潭子區得天街4號,1,46.0,大雅分局,"120.700870 ","24.196920 "
121.0,頭家里,臺中市潭子區得天街6號,1,46.0,大雅分局,"120.700870 ","24.196920 "
122.0,頭家里,臺中市潭子區得天街56巷8號,1,46.0,大雅分局,"120.701260 ","24.196260 "
123.0,頭家里,臺中市潭子區得天街10號,1,46.0,大雅分局,"120.700820 ","24.195450 "
124.0,頭家里,臺中市潭子區得天街12號,1,46.0,大雅分局,"120.700150 ","24.193160 "
125.0,福仁里,臺中市潭子區中山路2段73巷1號,1,72.0,大雅分局,"120.702410 ","24.203890 "
126.0,頭家里,臺中市潭子區頭張路1段22巷28號,1,36.0,大雅分局,"120.700480 ","24.194400 "
127.0,頭家里,臺中市潭子區頭張路1段22巷48號,1,29.0,大雅分局,"120.700480 ","24.194400 "
128.0,頭家里,臺中市潭子區頭張路1段22巷46號,1,29.0,大雅分局,"120.700480 ","24.194400 "
129.0,頭家里,臺中市潭子區頭張路1段22巷44號,1,28.0,大雅分局,"120.700480 ","24.194400 "
130.0,頭家里,臺中市潭子區頭張路1段22巷42號,1,28.0,大雅分局,"120.699120 ","24.194390 "
131.0,頭家里,臺中市潭子區頭張路1段22巷40號,1,28.0,大雅分局,"120.700480 ","24.194400 "
132.0,頭家里,臺中市潭子區頭張路1段22巷38號,1,28.0,大雅分局,"120.700480 ","24.194400 "
133.0,福仁里,臺中市潭子區中山路2段73巷1號,1,37.0,大雅分局,"120.702410 ","24.203890 "
134.0,頭家里,臺中市潭子區中山路1段287號,1,120.0,大雅分局,"120.702650 ","24.197730 "
135.0,聚興里,臺中市潭子區潭興路1段17巷6號,1,68.0,大雅分局,"120.725400 ","24.199940 "
136.0,家興里,臺中市潭子區中山路1段17號,2,4917.0,大雅分局,"120.702370 ","24.189940 "
137.0,福仁里,臺中市潭子區合作街38巷18號,1,1996.0,大雅分局,"120.708880 ","24.204320 "
138.0,頭家里,臺中市潭子區頭張路1段86巷6號,1,1203.0,大雅分局,"120.700480 ","24.194400 "
139.0,福仁里,臺中市潭子區興華一路142巷15號,1,608.0,大雅分局,"120.703540 ","24.206850 "
140.0,家福里,臺中市潭子區頭張路2段97號,1,762.0,大雅分局,"120.695320 ","24.193950 "
141.0,潭秀里,臺中市潭子區中山路2段384號,1,13.0,大雅分局,"120.705360 ","24.214250 "
142.0,西寶里,臺中市大雅區昌平路4段252號,1,200.0,大雅分局,"120.678680 ","24.233420 "
143.0,西寶里,臺中市大雅區昌平路3段536號,1,94.0,大雅分局,"120.668840 ","24.214480 "
144.0,大楓里,臺中市大雅區民權街39巷1號,1,3102.0,大雅分局,"120.668150 ","24.233170 "
145.0,上楓里,臺中市大雅區民生路3段366巷7號,1,50.0,大雅分局,"120.666880 ","24.235770 "
146.0,上楓里,臺中市大雅區民生路3段357號,1,128.0,大雅分局,"120.666880 ","24.235770 "
147.0,上楓里,臺中市大雅區民生路3段366巷5號,1,80.0,大雅分局,"120.659360 ","24.232220 "
148.0,上楓里,臺中市大雅區民生路3段353號,1,49.0,大雅分局,"120.666880 ","24.235770 "
149.0,四德里,臺中市大雅區民生路3段366巷13號,1,26.0,大雅分局,"120.664660 ","24.234250 "
150.0,大楓里,臺中市大雅區民豐街154巷2號,1,7400.0,大雅分局,"120.664530 ","24.231950 "
151.0,三和里,臺中市大雅區雅潭路4段20號,1,26.0,大雅分局,"120.661420 ","24.219830 "
152.0,三和里,臺中市大雅區龍善街20號,1,66.0,大雅分局,"120.654180 ","24.209470 "
153.0,四德里,臺中市大雅區中清路3段758巷2號,1,106.0,大雅分局,"120.650640 ","24.212850 "
154.0,四德里,臺中市大雅區中清路3段758巷8號,1,126.0,大雅分局,"120.651030 ","24.213070 "
155.0,三和里,臺中市大雅區建興路152巷7號,1,790.0,大雅分局,"120.666640 ","24.217190 "
156.0,二和里,臺中市大雅區雅潭路4段370巷13號,1,841.0,大雅分局,"120.660280 ","24.220850 "
157.0,二和里,臺中市大雅區雅潭路4段681號,1,3594.0,大雅分局,"120.649420 ","24.221320 "
158.0,上楓里,臺中市大雅區樹德街255巷5號,1,1215.0,大雅分局,"120.666750 ","24.237620 "
159.0,員林里,臺中市大雅區神林路1段260號,1,200.0,大雅分局,"120.656620 ","24.234220 "
160.0,秀山里,臺中市大雅區秀山路127號,1,192.0,大雅分局,"120.631770 ","24.220320 "
161.0,文雅里,臺中市大雅區中山北路117巷17號,1,280.0,大雅分局,"120.646900 ","24.217150 "
162.0,橫山里,臺中市大雅區永和路121號,1,477.0,大雅分局,"120.639190 ","24.218100 "
163.0,員林里,臺中市大雅區雅環路3段19巷20號,1,160.0,大雅分局,"120.645460 ","24.228640 "
164.0,員林里,臺中市大雅區神林路1段58號,1,166.0,大雅分局,"120.653840 ","24.231750 "
165.0,橫山里,臺中市大雅區通山路47號,1,506.0,大雅分局,"120.621140 ","24.210520 "
166.0,橫山里,臺中市大雅區中山路58號,1,234.0,大雅分局,"120.644500 ","24.206440 "
167.0,員林里,臺中市大雅區神林路1段121號,1,186.0,大雅分局,"120.653990 ","24.233430 "
168.0,上雅里,臺中市大雅區神林南路21巷1號,1,861.0,大雅分局,"120.654530 ","24.228700 "
169.0,忠義里,臺中市大雅區清泉路26號,1,1604.0,大雅分局,"120.617490 ","24.242060 "
170.0,大雅里,臺中市大雅區中清路3段1080號,1,609.0,大雅分局,"120.647090 ","24.222190 "
171.0,員林里,臺中市大雅區中清路4段85號,1,1989.0,大雅分局,"120.643910 ","24.227410 "
172.0,大雅里,臺中市大雅區中清路3段1132巷13號,1,1499.0,大雅分局,"120.647060 ","24.219640 "
173.0,潭陽里,臺中市潭子區潭興路2段431號,1,46.0,大雅分局,"120.708280 ","24.210660 "
174.0,潭陽里,臺中市潭子區潭子街1段31巷86號,1,53.0,大雅分局,"120.706410 ","24.213010 "
175.0,潭陽里,臺中市潭子區復興路2段130號,1,240.0,大雅分局,"120.706990 ","24.210050 "
176.0,潭陽里,臺中市潭子區潭興路3段52號,1,906.0,大雅分局,"120.702460 ","24.211760 "
177.0,潭陽里,臺中市潭子區潭興路2段36巷79號,1,666.0,大雅分局,"120.714410 ","24.207200 "
178.0,潭陽里,臺中市潭子區潭子街2段78號,1,80.0,大雅分局,"120.707000 ","24.212870 "
179.0,甘蔗里,臺中市潭子區興華一路306號,1,722.0,大雅分局,"120.701120 ","24.214240 "
180.0,甘蔗里,臺中市潭子區興華一路141巷83號,1,1662.0,大雅分局,"120.700940 ","24.206580 "
181.0,甘蔗里,臺中市潭子區興華一路141巷60號,1,622.0,大雅分局,"120.701380 ","24.206730 "
182.0,甘蔗里,臺中市潭子區勝利12街87巷18號,1,822.0,大雅分局,"120.699870 ","24.212990 "
183.0,甘蔗里,臺中市潭子區勝利5街23號,1,56.0,大雅分局,"120.700410 ","24.208910 "
184.0,甘蔗里,臺中市潭子區勝利3街35號,1,325.0,大雅分局,"120.702480 ","24.208340 "
185.0,東寶里,臺中市潭子區大豐路2段1號,1,310.0,大雅分局,"120.691770 ","24.218720 "
186.0,甘蔗里,臺中市潭子區勝利9街30號,1,634.0,大雅分局,"120.699500 ","24.212650 "
187.0,潭陽里,臺中市潭子區中山路2段391巷5號,2,437.0,大雅分局,"120.704110 ","24.212810 "
188.0,甘蔗里,臺中市潭子區勝利路140號,2,4464.0,大雅分局,"120.700470 ","24.213480 "
189.0,東寶里,臺中市潭子區大富路1段7號,3,1430.0,大雅分局,"120.679070 ","24.206620 "
190.0,家褔里,臺中市潭子區家褔里大通街188號,1,1002.0,大雅分局,"120.697451 ","24.192591 "
191.0,栗林里,臺中市潭子區栗林里弘智街17巷70號,1,2540.0,大雅分局,"120.707043 ","24.226776 "
192.0,福仁里,臺中市潭子區福仁里大新路161號,1,1840.0,大雅分局,"120.704359 ","24.202289 "
193.0,潭北里,臺中市潭子區潭北里人和路39號,1,2919.0,大雅分局,"120.707436 ","24.216840 "
194.0,上楓里,臺中市大雅區上楓里民生路四段28號,1,1889.0,大雅分局,"120.667891 ","24.236008 "
195.0,員林里,臺中市大雅區員林里大林路140巷23號,1,1153.0,大雅分局,"120.646399 ","24.235740 "
196.0,大雅里,臺中市大雅區大雅里學府路280號,1,1856.0,大雅分局,"120.650447 ","24.224083 "
197.0,頭家里,臺中市潭子區得天街77號,2,629.0,大雅分局,"120.701162 ","24.196864 "
198.0,員林里,臺中市大雅區神林路一段234巷40號,1,497.0,大雅分局,"120.657738 ","24.236758 "
199.0,雅楓里,臺中市大雅區民生路三段158號,1,2285.0,大雅分局,120.65957,24.23127
200.0,二和里,臺中市大雅區學府路230號,1,286.0,大雅分局,"120.650025 ","24.222083 "
201.0,二和里,臺中市大雅區學府路230號,1,740.0,大雅分局,"120.650025 ","24.222083 "
202.0,二和里,臺中市大雅區學府路230號,1,1445.0,大雅分局,"120.650025 ","24.222083 "
203.0,四德里,臺中市大雅區雅環路一段2號,1,1142.0,大雅分局,120.65082,24.21623
204.0,四德里,臺中市大雅區雅環路一段2號,1,1872.0,大雅分局,120.65082,24.21623
205.0,四德里,臺中市大雅區雅環路一段2號,1,102.0,大雅分局,120.65082,24.21623
206.0,雅楓里,臺中市大雅區神林南路182號,1,1033.0,大雅分局,120.6567,24.22531
207.0,上楓里,"臺中市大雅區楓林街232號 ",1,311.0,大雅分局,120.66679,24.23615
208.0,西寶里,臺中市大雅區雅潭路三段600號,1,67.0,大雅分局,120.66799,24.21603
209.0,大雅里,臺中市大雅區中清東路232號,1,172.0,大雅分局,120.64688,24.22496
210.0,上雅里,臺中市大雅區雅環路二段301號,1,1064.0,大雅分局,120.64764,24.2288
211.0,上雅里,臺中市大雅區雅環路二段299號,1,1200.0,大雅分局,120.64848,24.22919
212.0,大雅里,臺中市大雅區大雅里學府路280號,1,528.0,大雅分局,120.650447,24.224083
213.0,大雅里,臺中市大雅區大雅里學府路280號,1,602.0,大雅分局,120.650447,24.224083
214.0,忠義里,臺中市大雅區東大路二段999號,1,749.0,大雅分局,120.61344,24.22761
215.0,家興里,臺中市潭子區中山路一段9號,1,4393.0,大雅分局,120.70227,24.18849
216.0,家興里,臺中市潭子區榮興街57巷5號,1,4885.0,大雅分局,120.70155,24.18885
217.0,頭家東里,臺中市潭子區中興北路133號,1,144.0,大雅分局,120.7045,24.19429
218.0,東寶里,臺中市潭子區雅潭路3段2號,1,161.0,大雅分局,120.68433,24.21648
219.0,東寶里,臺中市潭子區雅潭路3段2號,1,559.0,大雅分局,120.69952,24.21617
220.0,甘蔗里,臺中市潭子區雅潭路一段175號,1,1126.0,大雅分局,120.69952,24.21617
221.0,甘蔗里,臺中市潭子區雅潭路一段175號,1,882.0,大雅分局,120.70387,24.20984
222.0,甘蔗里,臺中市潭子區中山路二段241巷7號,1,1443.0,大雅分局,120.70387,24.20984
223.0,甘蔗里,臺中市潭子區勝利路310號,1,530.0,大雅分局,120.70071,24.21363
224.0,甘蔗里,臺中市潭子區雅潭路一段175號,1,1483.0,大雅分局,120.70387,24.20984
225.0,潭陽里,臺中市潭子區潭陽路19號,1,707.0,大雅分局,120.71012,24.21304
226.0,潭陽里,臺中市潭子區潭陽路19號,1,1924.0,大雅分局,120.71012,24.21304
227.0,潭陽里,臺中市潭子區潭興路三段40號,1,1940.0,大雅分局,120.70411,24.21175
228.0,潭陽里,臺中市潭子區潭興路2段419巷1號,1,438.0,大雅分局,120.70839,24.21011
229.0,潭陽里,臺中市潭子區潭興路2段419巷1號,1,383.0,大雅分局,120.70839,24.21011
230.0,大豐里,臺中市潭子區大豐路三段125號,1,3477.0,大雅分局,120.69214,24.22351
231.0,大豐里,"臺中市潭子區崇德路五段468號 ",1,3056.0,大雅分局,120.69007,24.22353
232.0,栗林里,臺中市潭子區弘文街100號,1,945.0,大雅分局,120.7046,24.22613
233.0,栗林里,臺中市潭子區弘文街100號,1,1040.0,大雅分局,120.7046,24.22613
234.0,潭北里,臺中市潭子區潭子街三段56號,1,61.0,大雅分局,120.70674,24.21477
235.0,潭秀里,臺中市潭子區中山路二段397號,1,200.0,大雅分局,120.70506,24.21345
236.0,潭秀里,臺中市潭子區中山路二段399號,1,112.0,大雅分局,120.70504,24.21357
237.0,潭秀里,臺中市潭子區中山路二段435號,1,252.0,大雅分局,120.705,24.21444
238.0,潭秀里,臺中市潭子區中山路二段384之6號,1,456.0,大雅分局,120.70537,24.21426
239.0,潭秀里,臺中市潭子區南二路5號,1,3315.0,保二總隊,120.70514,24.21751
240.0,潭秀里,臺中市潭子區建國路15號,1,593.0,保二總隊,120.70008,24.21856
241.0,潭秀里,臺中市潭子區建國路17號,1,598.0,保二總隊,120.70277,24.21791
242.0,潭秀里,臺中市潭子區建國路12號,1,233.0,保二總隊,120.70353,24.21857
243.0,潭秀里,臺中市潭子區北環路23號,1,1487.0,保二總隊,120.69891,24.21969
244.0,橫山里,臺中市大雅區橫山里科雅西路2號,1,2324.0,保二總隊,120.61849,24.216063
