建築物名稱,縣(市),鄉鎮市區,村里別,地址,避難樓層,"防空避難 設備面積 (平方公尺)",是否兼作停車空間,"容量 （自動計算）",轄管分局,"建檔日期 （西元年/月/日）","最後修正日期 （西元年/月/日）",緯經度,備註
台灣銀行,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里11鄰中正路65號,B01,146.0,0.0,162.0,頭份分局,671119.0,1130918.0,"24.685349745510514, 120.9080654122043",
民宅公寓,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里9鄰中正路116號,B01,59.0,0.0,65.0,頭份分局,670105.0,1130918.0,"24.685024, 120.908171",
台灣土地銀行,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里11鄰中華路932號,B01,150.0,1.0,104.0,頭份分局,710120.0,1130918.0,"24.685980174585197, 120.90777158932016",
民宅公寓,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里11鄰中華路928號,B01,100.0,0.0,111.0,頭份分局,710727.0,1130918.0,"24.685784844693707, 120.90753743918832",
住宅大樓,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里11鄰中華路926號,B01,294.0,1.0,204.0,頭份分局,780715.0,1130918.0,"24.685837906083965, 120.90772220426824",
民宅公寓,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里8鄰信義路68號,B01,14.0,0.0,15.0,頭份分局,731229.0,1130918.0,"24.685133, 120.908661",
民宅公寓,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里2鄰中山路79號,B01,44.0,0.0,48.0,頭份分局,700116.0,1130918.0,"24.684230, 120.908614",
民宅公寓,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里2鄰中山路81號,B01,31.0,0.0,34.0,頭份分局,770620.0,1130918.0,"24.684286, 120.908594",
民宅公寓,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里9鄰和平路50號,B01,250.0,0.0,277.0,頭份分局,700117.0,1130918.0,"24.684324, 120.907755",
中華電信,苗栗縣,頭份市,信義里,苗栗縣頭份市信義里11鄰和平路70號,B01,200.0,0.0,222.0,頭份分局,751203.0,1130918.0,"24.68510437587965, 120.90715943689362",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里7鄰忠孝二路76號,B01,29.0,0.0,32.0,頭份分局,720223.0,1130918.0,"24.692185, 120.908929",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里7鄰長安街20號,B01,23.0,0.0,25.0,頭份分局,730510.0,1130918.0,"24.691736, 120.909167",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里10鄰信東路212號,B01,28.0,0.0,31.0,頭份分局,750529.0,1130918.0,"24.691784746065128, 120.90815308151637",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里10鄰信東路210號,B01,28.0,0.0,31.0,頭份分局,750707.0,1130918.0,"24.691595, 120.908313",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里10鄰信東路218號,B01,32.0,0.0,35.0,頭份分局,780130.0,1130918.0,"24.69198876822501, 120.90805573733647",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里9鄰長泰街13巷13號,B01,12.0,0.0,13.0,頭份分局,741231.0,1130918.0,"24.691167, 120.909288",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里10鄰信東路222號,B01,34.0,0.0,37.0,頭份分局,780130.0,1130918.0,"24.69201902874543, 120.90805455268038",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里10鄰長泰街3號,B01,46.0,0.0,51.0,頭份分局,790409.0,1130918.0,"24.690890, 120.909333",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里10鄰信東路178號,B01,25.0,0.0,27.0,頭份分局,780410.0,1130918.0,"24.691148234623515, 120.90869394104034",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里10鄰信東路220號,B01,39.0,0.0,43.0,頭份分局,780130.0,1130918.0,"24.691995624556863, 120.90810031035241",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里10鄰信東路214號,B01,35.0,0.0,38.0,頭份分局,781027.0,1130918.0,"24.69182773334758, 120.90816686802438",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里7鄰忠孝二路70號,B01,22.0,0.0,24.0,頭份分局,710525.0,1130918.0,"24.692372923730282, 120.90883848336833",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里7鄰長安街22號,B01,23.0,0.0,25.0,頭份分局,740417.0,1130918.0,"24.691732, 120.909288",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里7鄰長安街16號,B01,29.0,0.0,32.0,頭份分局,740429.0,1130918.0,"24.69172, 120.909097",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里7鄰忠孝一路129號,B01,50.0,0.0,55.0,頭份分局,761030.0,1130918.0,"24.690813, 120.909532",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里1鄰長安街113號,B01,287.0,1.0,318.0,頭份分局,790827.0,1130918.0,"24.691248730312417, 120.91213502569637",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市自強里5鄰長生街14號,B01,27.0,0.0,30.0,頭份分局,711124.0,1130918.0,"24.691978476710847, 120.90972369686038",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里9鄰長安街96號,B01,17.0,0.0,18.0,頭份分局,721219.0,1130918.0,"24.691683564652376, 120.90910755503737",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里6鄰長安街106號,B01,18.0,0.0,20.0,頭份分局,720223.0,1130918.0,"24.691888248728333, 120.91122923503407",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里6鄰忠孝一路195號,B01,15.0,0.0,16.0,頭份分局,720213.0,1130918.0,"24.69193008104057, 120.91120305268043",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里6鄰長安街80弄1號,B01,177.0,0.0,196.0,頭份分局,830119.0,1130918.0,"24.692383980152705, 120.91090344104039",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里6鄰忠孝二路74號,B01,30.0,0.0,33.0,頭份分局,720620.0,1130918.0,"24.6922881846265, 120.90896509686046",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里9鄰長安街9號,B01,17.0,0.0,18.0,頭份分局,710325.0,1130918.0,"24.69193671882575, 120.90913589972142",
民宅公寓,苗栗縣,頭份市,自強里,苗栗縣頭份市自強里7鄰忠孝一路121號,B01,19.0,0.0,21.0,頭份分局,720223.0,1130918.0,"24.6908500750391, 120.90933628336838",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里8鄰忠孝二路66號,B01,29.0,0.0,32.0,頭份分局,720223.0,1130918.0,"24.692422823620998, 120.90885222754841",
民宅公寓,苗栗縣,頭份市,忠孝里,苗栗縣頭份市忠孝里8鄰忠孝二路68號,B01,30.0,0.0,33.0,頭份分局,711124.0,1130918.0,"24.692205041192082, 120.90887891220441",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰中華路815號,B01,18.0,0.0,20.0,頭份分局,720723.0,1130918.0,"24.6820123004365, 120.90324489871227",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰中華路827號,B01,28.0,0.0,31.0,頭份分局,710525.0,1130918.0,"24.6822975376594, 120.90353929871219",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰中華路829號,B01,22.0,0.0,24.0,頭份分局,710310.0,1130918.0,"24.682149019137107, 120.90447942093621",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里6鄰東民路19號,B01,28.0,0.0,31.0,頭份分局,710915.0,1130918.0,"24.68200671925963, 120.90270398336817",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里1鄰中華路885巷6號,B01,70.0,0.0,77.0,頭份分局,700116.0,1130918.0,"24.68347359177287, 120.90498992331622",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里1鄰中華路885巷2號,B01,77.0,0.0,85.0,頭份分局,701116.0,1130918.0,"24.68336375213081, 120.90486100056424",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里1鄰中華路891號,B01,23.0,0.0,25.0,頭份分局,780425.0,1130918.0,"24.683124458261013, 120.90475670850016",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰東民路28號,B01,210.0,0.0,233.0,頭份分局,690806.0,1130918.0,"24.682505164669962, 120.90321393310418",
住宅大樓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰東民路35號,B01,828.0,1.0,575.0,頭份分局,690806.0,1130918.0,"24.682934658528268, 120.90341338469219",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里1鄰東民路29號,B01,28.0,0.0,31.0,頭份分局,630219.0,1130918.0,"24.68250721328223, 120.90295077728426",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰東興路97號,B01,48.0,0.0,53.0,頭份分局,601124.0,1130918.0,"24.68361400904151, 120.90494186934832",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰東興路99號,B01,20.0,0.0,22.0,頭份分局,601124.0,1130918.0,"24.683669457493654, 120.90432471220427",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里8鄰東興路165巷22號,B01,20.0,0.0,22.0,頭份分局,591015.0,1130918.0,"24.68333100074339, 120.90201688336826",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里2鄰東興路60巷4號,B01,49.0,0.0,54.0,頭份分局,591126.0,1130918.0,"24.683481451928287, 120.9061601410403",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里8鄰東銀街28巷10號,B01,25.0,0.0,27.0,頭份分局,590515.0,1130918.0,"24.68293539146218, 120.90157937184262",
民宅公寓,苗栗縣,頭份市,民生里,苗栗縣頭份市民生里5鄰民生街5號,B01,19.0,0.0,21.0,頭份分局,600120.0,1130918.0,"24.680715, 120.901205",
民宅公寓,苗栗縣,頭份市,民生里,苗栗縣頭份市民生里5鄰民生街3號,B01,20.0,0.0,22.0,頭份分局,680413.0,1130918.0,"24.680629, 120.901159",
住宅大樓,苗栗縣,頭份市,民生里,苗栗縣頭份市民生里3鄰光華街31巷7號,B01,479.0,1.0,332.0,頭份分局,710821.0,1130918.0,"24.681423, 120.900149",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里19鄰華隆街29號,B01,36.0,0.0,40.0,頭份分局,681030.0,1130918.0,"24.685846802784038, 120.89950833918822",
台灣電力公司變電所,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里19鄰民族路370號,B01,236.0,0.0,262.0,頭份分局,650505.0,1130918.0,"24.685654248104264, 120.89719998257655",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里6鄰民族路313號,B01,41.0,0.0,45.0,頭份分局,620529.0,1130918.0,"24.685364993795687, 120.89803138257665",
嘉里大榮貨運公司,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里6鄰自強路2段68號,B01,320.0,0.0,355.0,頭份分局,690402.0,1130918.0,"24.684410050245514, 120.89766699421763",
三松木器加工廠,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里9鄰民族路418號,B01,31.0,0.0,34.0,頭份分局,750703.0,1130918.0,"24.685840951065547, 120.89506180956131",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里9鄰民族路426號,B01,39.0,0.0,43.0,頭份分局,640527.0,1130918.0,"24.685633748139566, 120.89490596723303",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里9鄰民族路436號,B01,20.0,0.0,22.0,頭份分局,590408.0,1130918.0,"24.685734144703986, 120.89471121141243",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里9鄰民族路438號,B01,22.0,0.0,24.0,頭份分局,590107.0,1130918.0,"24.68575414140354, 120.89464762490476",
民宅公寓,苗栗縣,頭份市,東庄里,苗栗縣頭份市東庄里9鄰民族路440號,B01,15.0,0.0,16.0,頭份分局,590107.0,1130918.0,"24.68562949327842, 120.89487588257667",
民宅公寓,苗栗縣,頭份市,蟠桃里,苗栗縣頭份市蟠桃里8鄰擁翠庭13號,B01,300.0,0.0,333.0,頭份分局,710217.0,1130918.0,"24.690249, 120.900106",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路430號,B01,20.0,0.0,22.0,頭份分局,590506.0,1130918.0,"24.680834, 120.881078",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路434號,B01,20.0,0.0,22.0,頭份分局,590506.0,1130918.0,"24.680964, 120.881068",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路432號,B01,20.0,0.0,22.0,頭份分局,590506.0,1130918.0,"24.680869, 120.881113",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里19鄰自強路531號,B01,70.0,0.0,77.0,頭份分局,600120.0,1130918.0,"24.682272, 120.885403",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里20鄰華夏路48號,B01,29.0,0.0,32.0,頭份分局,610909.0,1130918.0,"24.683589, 120.884398",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路340號,B01,27.0,0.0,30.0,頭份分局,611219.0,1130918.0,"24.679522509885775, 120.88282345499007",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里21鄰蘆竹路453號,B01,150.0,0.0,166.0,頭份分局,601124.0,1130918.0,"24.680870, 120.880960",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路353號,B01,30.0,0.0,33.0,頭份分局,610223.0,1130918.0,"24.679109454999217, 120.88266099732003",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路355號,B01,45.0,0.0,50.0,頭份分局,610223.0,1130918.0,"24.679173514944654, 120.88275639732014",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路359號,B01,32.0,0.0,35.0,頭份分局,610223.0,1130918.0,"24.679131459411728, 120.88260145498994",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路338號,B01,27.0,0.0,30.0,頭份分局,611223.0,1130918.0,"24.67959170516778, 120.88295264149505",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里南田街175號,B01,20.0,0.0,22.0,頭份分局,640717.0,1130918.0,"24.681065, 120.885904",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里21鄰蘆竹路453號,B01,25.0,0.0,27.0,頭份分局,651106.0,1130918.0,"24.68115655083666, 120.88096618198016",
民宅公寓,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里18鄰蘆竹路438號,B01,28.0,0.0,31.0,頭份分局,630521.0,1130918.0,"24.681124, 120.881094",
永貞國小,苗栗縣,頭份市,田寮里,苗栗縣頭份市田寮里8鄰永貞路一段335號,B01,68.0,0.0,75.0,頭份分局,650704.0,1130918.0,"24.680491, 120.884668",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路720號,B01,55.0,0.0,61.0,頭份分局,661107.0,1130918.0,"24.68036246884274, 120.90176540468453",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路756號,B01,20.0,0.0,22.0,頭份分局,590424.0,1130918.0,"24.680856361163073, 120.90244010817648",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路784號,B01,12.0,0.0,13.0,頭份分局,630608.0,1130918.0,"24.68160455640832, 120.9033853363796",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路764號,B01,12.0,0.0,13.0,頭份分局,680622.0,1130918.0,"24.68152934220721, 120.90288955188934",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路788號,B01,12.0,0.0,13.0,頭份分局,631005.0,1130918.0,"24.6818755439879, 120.90361436908422",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路790號,B01,20.0,0.0,22.0,頭份分局,590421.0,1130918.0,"24.68184200599272, 120.90354943839692",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路794號,B01,35.0,0.0,38.0,頭份分局,590203.0,1130918.0,"24.682000000375698, 120.90359383839704",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里4鄰中華路734巷27號,B01,17.0,0.0,18.0,頭份分局,590203.0,1130918.0,"24.68034321087876, 120.90270235188925",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路734巷46號,B01,19.0,0.0,21.0,頭份分局,610323.0,1130918.0,"24.68002505779095, 120.90242289421754",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里4鄰中華路734巷48號,B01,19.0,0.0,21.0,頭份分局,600915.0,1130918.0,"24.680040808951208, 120.90308886299688",
民宅公寓,苗栗縣,頭份市,民生里,苗栗縣頭份市民生里10鄰中華路533號,B01,253.0,0.0,281.0,頭份分局,631024.0,1130918.0,"24.677200411686176, 120.89613292490452",
民宅公寓,苗栗縣,頭份市,民生里,苗栗縣頭份市民生里9鄰中華路641號,B01,100.0,0.0,111.0,頭份分局,731221.0,1130918.0,"24.679273454582326, 120.89900764024827",
民宅公寓,苗栗縣,頭份市,民生里,苗栗縣頭份市民生里10鄰中華路521巷12號,B01,41.0,0.0,45.0,頭份分局,730410.0,1130918.0,"24.677441462236068, 120.89539780956103",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路736號,B01,38.0,0.0,42.0,頭份分局,600317.0,1130918.0,"24.6809299537225, 120.9021436402483",
民宅公寓,苗栗縣,頭份市,民權里,苗栗縣頭份市民權里3鄰中華路718號,B01,30.0,0.0,33.0,頭份分局,660625.0,1130918.0,"24.680669746816875, 120.9017351267559",
晟新醫院,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里10鄰銀河路118號,B01,200.0,0.0,222.0,頭份分局,610223.0,1130918.0,"24.682104, 120.907422",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里4鄰銀河路50號,B01,23.0,0.0,25.0,頭份分局,590219.0,1130918.0,"24.683729, 120.909987",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里6鄰信義路3號,B01,43.0,0.0,47.0,頭份分局,590505.0,1130918.0,"24.684025, 120.909870",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里5鄰信義路12號,B01,35.0,0.0,38.0,頭份分局,590203.0,1130918.0,"24.683860, 120.909458",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里9鄰和平路19號,B01,35.0,0.0,38.0,頭份分局,590709.0,1130918.0,"24.683588, 120.908237",
頭份市公所客家文藝館,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里1鄰中山路234號,B01,195.0,0.0,216.0,頭份分局,600313.0,1130918.0,"24.686906835619087, 120.91327550956132",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里11鄰中興巷32號之16,B01,21.0,0.0,23.0,頭份分局,600313.0,1130918.0,"24.682964, 120.908032",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里11鄰中興巷32號之14,B01,21.0,0.0,23.0,頭份分局,610223.0,1130918.0,"24.682942, 120.907967",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里10鄰民族路1號,B01,72.0,0.0,80.0,頭份分局,600915.0,1130918.0,"24.682571, 120.907489",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里9鄰和平路13號,B01,80.0,0.0,88.0,頭份分局,600525.0,1130918.0,"24.683432, 120.908350",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里3鄰仁愛路8號,B01,45.0,0.0,50.0,頭份分局,591015.0,1130918.0,"24.684627643694594, 120.91064084024843",
民宅公寓,苗栗縣,頭份市,仁愛里,苗栗縣頭份市仁愛里11鄰中興巷32號之6,B01,33.0,0.0,36.0,頭份分局,600313.0,1130918.0,"24.682800, 120.907975",
