類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,轄管分局,備註
一般住宅,WXA00095,三民里,臺北市松山區三民路101巷2號,"25.057466,121.56336",1,1422.0,松山分局,
一般住宅,WXA00598,三民里,臺北市松山區民生東路五段138巷3號,"25.058468,121.561677",1,1285.0,松山分局,
一般住宅,WXA00077,三民里,臺北市松山區三民路113巷10號,"25.058066,121.562496",1,343.0,松山分局,
一般住宅,WXA00354,三民里,臺北市松山區三民路113巷16號,"25.058059,121.562365",1,240.0,松山分局,
一般住宅,WXA00404,三民里,臺北市松山區民生東路五段170號,"25.058274,121.562783",1,1873.0,松山分局,
一般住宅,WXA00476,三民里,臺北市松山區民生東路五段148.146號,"25.059078,121.56806",1,562.0,松山分局,
一般住宅,WXA00477,三民里,臺北市松山區民生東路五段150號,"25.058548,121.562379",1,444.0,松山分局,
一般住宅,WXA00405,三民里,臺北市松山區民生東路五段143號,"25.059014,121.561932",2,55.0,松山分局,
一般住宅,WXA00600,三民里,臺北市松山區民生東路五段137巷2號,"25.059277,121.561671",1,990.0,松山分局,
一般住宅,WXA00601,三民里,臺北市松山區民生東路五段137巷2號,"25.059277,121.561671",1,81.0,松山分局,
一般住宅,WXA00603,三民里,臺北市松山區民生東路五段137巷4弄7號,"25.05992,121.561856",1,176.0,松山分局,
一般住宅,WXA00604,三民里,臺北市松山區民生東路五段137巷6弄1號,"25.060397,121.561519",1,173.0,松山分局,
一般住宅,WXA00605,三民里,臺北市松山區民生東路五段137巷6弄11號,"25.060424,121.562037",1,103.0,松山分局,
一般住宅,WXA00606,三民里,臺北市松山區民生東路五段137巷6弄5號,"25.060406,121.561927",1,134.0,松山分局,
一般住宅,WXA01276,三民里,臺北市松山區富錦街442號之1,"25.060604,121.561592",1,372.0,松山分局,
一般住宅,WXA01277,三民里,臺北市松山區富錦街446號,"25.060713,121.561663",1,361.0,松山分局,
一般住宅,WXA01279,三民里,臺北市松山區富錦街450號,"25.060738,121.561931",1,192.0,松山分局,
一般住宅,WXA01727,三民里,臺北市松山區民生東路五段137巷6弄8號,"25.06022,121.561913",1,31.0,松山分局,
一般住宅,WXA00352,三民里,臺北市松山區三民路155巷32號,"25.061167,121.561514",1,46.0,松山分局,
一般住宅,WXA00563,三民里,臺北市松山區三民路161巷1號,"25.061537,121.562895",1,1357.0,松山分局,
一般住宅,WXA00904,三民里,臺北市松山區三民路155巷18號,"25.061202,121.561986",1,74.0,松山分局,
一般住宅,WXA00917,三民里,臺北市松山區三民路155巷22號,"25.061195,121.561888",1,200.0,松山分局,
一般住宅,WXA00990,三民里,臺北市松山區三民路167巷2號,"25.061734,121.56294",1,304.0,松山分局,
一般住宅,WXA01278,三民里,臺北市松山區富錦街447號,"25.060904,121.56148",1,101.0,松山分局,
一般住宅,WXA01280,三民里,臺北市松山區富錦街451號,"25.060915,121.56164",1,163.0,松山分局,
一般住宅,WXA01281,三民里,臺北市松山區富錦街461號,"25.060945,121.562044",1,33.0,松山分局,
一般住宅,WXA01290,三民里,臺北市松山區富錦街429巷2號,"25.061105,121.561431",1,126.0,松山分局,
一般住宅,WXA01498,三民里,臺北市松山區三民路155巷30號,"25.061194,121.561614",1,37.0,松山分局,
一般住宅,WXA01500,三民里,臺北市松山區三民路155巷30號,"25.061194,121.561614",1,37.0,松山分局,
公有建築物,WXA00608,三民里,臺北市松山區民生東路五段163-1號,"25.059287,121.562907",3,1263.0,松山分局,
公有建築物,WXA00354,三民里,臺北市松山區三民路167巷1號,"25.061734,121.56294",1,1357.0,松山分局,
公有建築物,WXA00355,三民里,臺北市松山區三民路167巷1號,"25.061734,121.56294",1,1357.0,松山分局,
一般住宅,WXA00217,中正里,臺北市松山區敦化北路120巷17號,"25.053864,121.54716",1,622.0,松山分局,
一般住宅,WXA00939,中正里,臺北市松山區長春路472號,"25.054393,121.54637",1,1038.0,松山分局,
一般住宅,WXA00940,中正里,臺北市松山區長春路490號,"25.054383,121.547019",1,321.0,松山分局,
一般住宅,WXA00941,中正里,臺北市松山區長春路498號,"25.054371,121.547354",1,488.0,松山分局,
一般住宅,WXA00942,中正里,臺北市松山區長春路510號,"25.054362,121.547723",1,429.0,松山分局,
一般住宅,WXA00965,中正里,臺北市松山區南京東路三段305號,"25.051981,121.546806",1,257.0,松山分局,
一般住宅,WXA00966,中正里,臺北市松山區南京東路三段311號,"25.05198,121.547122",1,424.0,松山分局,
一般住宅,WXA00967,中正里,臺北市松山區南京東路三段333號,"25.051974,121.547432",1,306.0,松山分局,
一般住宅,WXA00996,中正里,臺北市松山區南京東路三段303巷14弄10號,"25.053578,121.547223",1,327.0,松山分局,
一般住宅,WXA00997,中正里,臺北市松山區南京東路三段303巷18號,"25.053542,121.546819",1,829.0,松山分局,
一般住宅,WXA00998,中正里,臺北市松山區南京東路三段303巷18號之1,"25.053647,121.546828",1,121.0,松山分局,
一般住宅,WXA00999,中正里,臺北市松山區南京東路三段303巷22號,"25.053794,121.546815",1,81.0,松山分局,
一般住宅,WXA01000,中正里,臺北市松山區南京東路三段303巷8號之1,"25.052714,121.546847",1,241.0,松山分局,
